ArmModuleId: 	0 	Time: 	2731085 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2978823547 	time_after_control_loop: 	2978913059 	T_diff: 	89512 	AngleAxisMust1: 	118.44 	AngleAxisMust0: 	179.73 	AngleWheelMust1: 	118.311 	AngleWheelMust0: 	118.569 	AngleAxisIs1: 	118.44 	AngleAxisIs0: 	179.55 	AngleWheelIs1: 	118.655 	AngleWheelIs0: 	118.225 	PositionError1: 	-0.0792999 	PositionError0: 	0.0927887 	CurrentMust0: 	80 	CurrentIs0: 	87 	CurrentMust1: 	79 	CurrentIs1: 	71 	
ArmModuleId: 	0 	Time: 	5754090 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2981846532 	time_after_control_loop: 	2981874601 	T_diff: 	28069 	AngleAxisMust1: 	127.4 	AngleAxisMust0: 	179.769 	AngleWheelMust1: 	127.289 	AngleWheelMust0: 	127.51 	AngleAxisIs1: 	118.44 	AngleAxisIs0: 	180.54 	AngleWheelIs1: 	118.182 	AngleWheelIs0: 	118.698 	PositionError1: 	9.32684 	PositionError0: 	8.59027 	CurrentMust0: 	2046 	CurrentIs0: 	2046 	CurrentMust1: 	-2278 	CurrentIs1: 	-2278 	
ArmModuleId: 	1 	Time: 	5807863 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2981900319 	time_after_control_loop: 	2981931559 	T_diff: 	31240 	AngleAxisMust1: 	198.841 	AngleAxisMust0: 	219.22 	AngleWheelMust1: 	217.581 	AngleWheelMust0: 	180.1 	AngleAxisIs1: 	198.18 	AngleAxisIs0: 	218.16 	AngleWheelIs1: 	179.946 	AngleWheelIs0: 	216.414 	PositionError1: 	0.15448 	PositionError0: 	1.16786 	CurrentMust0: 	-17 	CurrentIs0: 	-53 	CurrentMust1: 	-124 	CurrentIs1: 	-123 	
ArmModuleId: 	0 	Time: 	5892729 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2981985178 	time_after_control_loop: 	2982015908 	T_diff: 	30730 	AngleAxisMust1: 	127.945 	AngleAxisMust0: 	179.772 	AngleWheelMust1: 	127.836 	AngleWheelMust0: 	128.054 	AngleAxisIs1: 	118.53 	AngleAxisIs0: 	180.72 	AngleWheelIs1: 	118.186 	AngleWheelIs0: 	118.874 	PositionError1: 	9.86679 	PositionError0: 	8.96053 	CurrentMust0: 	2112 	CurrentIs0: 	2104 	CurrentMust1: 	-2376 	CurrentIs1: 	-2357 	
ArmModuleId: 	1 	Time: 	5951018 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2982043475 	time_after_control_loop: 	2982069372 	T_diff: 	25897 	AngleAxisMust1: 	198.645 	AngleAxisMust0: 	218.813 	AngleWheelMust1: 	217.192 	AngleWheelMust0: 	180.099 	AngleAxisIs1: 	198.36 	AngleAxisIs0: 	218.16 	AngleWheelIs1: 	180.126 	AngleWheelIs0: 	216.594 	PositionError1: 	-0.0265656 	PositionError0: 	0.598358 	CurrentMust0: 	-49 	CurrentIs0: 	-67 	CurrentMust1: 	-108 	CurrentIs1: 	-116 	
ArmModuleId: 	0 	Time: 	6031526 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2982123971 	time_after_control_loop: 	2982162303 	T_diff: 	38332 	AngleAxisMust1: 	128.489 	AngleAxisMust0: 	179.774 	AngleWheelMust1: 	128.381 	AngleWheelMust0: 	128.597 	AngleAxisIs1: 	118.71 	AngleAxisIs0: 	180.54 	AngleWheelIs1: 	118.452 	AngleWheelIs0: 	118.968 	PositionError1: 	10.1435 	PositionError0: 	9.41146 	CurrentMust0: 	2194 	CurrentIs0: 	2215 	CurrentMust1: 	-2425 	CurrentIs1: 	-2425 	
ArmModuleId: 	1 	Time: 	6095308 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2982187768 	time_after_control_loop: 	2982239126 	T_diff: 	51358 	AngleAxisMust1: 	198.451 	AngleAxisMust0: 	218.408 	AngleWheelMust1: 	216.803 	AngleWheelMust0: 	180.098 	AngleAxisIs1: 	198.18 	AngleAxisIs0: 	218.16 	AngleWheelIs1: 	179.946 	AngleWheelIs0: 	216.414 	PositionError1: 	0.152405 	PositionError0: 	0.389847 	CurrentMust0: 	-55 	CurrentIs0: 	-38 	CurrentMust1: 	-127 	CurrentIs1: 	-130 	
ArmModuleId: 	0 	Time: 	6205103 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2982297548 	time_after_control_loop: 	2982330203 	T_diff: 	32655 	AngleAxisMust1: 	129.212 	AngleAxisMust0: 	179.777 	AngleWheelMust1: 	129.106 	AngleWheelMust0: 	129.319 	AngleAxisIs1: 	118.98 	AngleAxisIs0: 	181.35 	AngleWheelIs1: 	118.335 	AngleWheelIs0: 	119.625 	PositionError1: 	10.9823 	PositionError0: 	9.47929 	CurrentMust0: 	2206 	CurrentIs0: 	2196 	CurrentMust1: 	-2576 	CurrentIs1: 	-2570 	
ArmModuleId: 	1 	Time: 	6269186 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2982361692 	time_after_control_loop: 	2982387596 	T_diff: 	25904 	AngleAxisMust1: 	198.192 	AngleAxisMust0: 	217.868 	AngleWheelMust1: 	216.286 	AngleWheelMust0: 	180.097 	AngleAxisIs1: 	198.27 	AngleAxisIs0: 	218.34 	AngleWheelIs1: 	179.95 	AngleWheelIs0: 	216.59 	PositionError1: 	0.147034 	PositionError0: 	-0.302979 	CurrentMust0: 	-123 	CurrentIs0: 	-126 	CurrentMust1: 	-132 	CurrentIs1: 	-130 	
ArmModuleId: 	0 	Time: 	6352554 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2982445025 	time_after_control_loop: 	2982475904 	T_diff: 	30879 	AngleAxisMust1: 	129.841 	AngleAxisMust0: 	179.78 	AngleWheelMust1: 	129.736 	AngleWheelMust0: 	129.947 	AngleAxisIs1: 	121.23 	AngleAxisIs0: 	182.34 	AngleWheelIs1: 	120.112 	AngleWheelIs0: 	122.348 	PositionError1: 	9.8334 	PositionError0: 	7.38692 	CurrentMust0: 	1829 	CurrentIs0: 	1647 	CurrentMust1: 	-2369 	CurrentIs1: 	-1835 	
ArmModuleId: 	1 	Time: 	6417869 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2982510404 	time_after_control_loop: 	2982547194 	T_diff: 	36790 	AngleAxisMust1: 	197.966 	AngleAxisMust0: 	217.399 	AngleWheelMust1: 	215.837 	AngleWheelMust0: 	180.096 	AngleAxisIs1: 	198.27 	AngleAxisIs0: 	218.25 	AngleWheelIs1: 	179.993 	AngleWheelIs0: 	216.547 	PositionError1: 	0.102829 	PositionError0: 	-0.709625 	CurrentMust0: 	-179 	CurrentIs0: 	-178 	CurrentMust1: 	-131 	CurrentIs1: 	-136 	
ArmModuleId: 	0 	Time: 	6507280 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2982599728 	time_after_control_loop: 	2982633925 	T_diff: 	34197 	AngleAxisMust1: 	130.529 	AngleAxisMust0: 	179.783 	AngleWheelMust1: 	130.426 	AngleWheelMust0: 	130.633 	AngleAxisIs1: 	125.82 	AngleAxisIs0: 	183.33 	AngleWheelIs1: 	124.229 	AngleWheelIs0: 	127.411 	PositionError1: 	6.40299 	PositionError0: 	3.01324 	CurrentMust0: 	1041 	CurrentIs0: 	784 	CurrentMust1: 	-1752 	CurrentIs1: 	-1656 	
ArmModuleId: 	1 	Time: 	6571564 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2982664065 	time_after_control_loop: 	2982691745 	T_diff: 	27680 	AngleAxisMust1: 	197.72 	AngleAxisMust0: 	216.886 	AngleWheelMust1: 	215.345 	AngleWheelMust0: 	180.094 	AngleAxisIs1: 	198.45 	AngleAxisIs0: 	218.25 	AngleWheelIs1: 	180.173 	AngleWheelIs0: 	216.727 	PositionError1: 	-0.0784912 	PositionError0: 	-1.38112 	CurrentMust0: 	-278 	CurrentIs0: 	-266 	CurrentMust1: 	-113 	CurrentIs1: 	-77 	
ArmModuleId: 	0 	Time: 	6653642 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2982746085 	time_after_control_loop: 	2982771906 	T_diff: 	25821 	AngleAxisMust1: 	131.177 	AngleAxisMust0: 	179.786 	AngleWheelMust1: 	131.075 	AngleWheelMust0: 	131.28 	AngleAxisIs1: 	129.78 	AngleAxisIs0: 	181.53 	AngleWheelIs1: 	129.049 	AngleWheelIs0: 	130.511 	PositionError1: 	2.22949 	PositionError0: 	0.562683 	CurrentMust0: 	601 	CurrentIs0: 	637 	CurrentMust1: 	-1000 	CurrentIs1: 	-1020 	
ArmModuleId: 	1 	Time: 	6708565 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2982801032 	time_after_control_loop: 	2982830310 	T_diff: 	29278 	AngleAxisMust1: 	197.488 	AngleAxisMust0: 	216.403 	AngleWheelMust1: 	214.882 	AngleWheelMust0: 	180.093 	AngleAxisIs1: 	198.45 	AngleAxisIs0: 	218.25 	AngleWheelIs1: 	180.173 	AngleWheelIs0: 	216.727 	PositionError1: 	-0.0797119 	PositionError0: 	-1.84402 	CurrentMust0: 	-368 	CurrentIs0: 	-360 	CurrentMust1: 	-111 	CurrentIs1: 	-116 	
ArmModuleId: 	0 	Time: 	6793590 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2982886040 	time_after_control_loop: 	2982915982 	T_diff: 	29942 	AngleAxisMust1: 	131.821 	AngleAxisMust0: 	179.789 	AngleWheelMust1: 	131.72 	AngleWheelMust0: 	131.922 	AngleAxisIs1: 	130.23 	AngleAxisIs0: 	180.54 	AngleWheelIs1: 	129.972 	AngleWheelIs0: 	130.488 	PositionError1: 	1.94867 	PositionError0: 	1.23064 	CurrentMust0: 	721 	CurrentIs0: 	702 	CurrentMust1: 	-950 	CurrentIs1: 	-946 	
ArmModuleId: 	1 	Time: 	6852760 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2982945257 	time_after_control_loop: 	2982971850 	T_diff: 	26593 	AngleAxisMust1: 	197.257 	AngleAxisMust0: 	215.923 	AngleWheelMust1: 	214.422 	AngleWheelMust0: 	180.092 	AngleAxisIs1: 	198.45 	AngleAxisIs0: 	218.16 	AngleWheelIs1: 	180.216 	AngleWheelIs0: 	216.684 	PositionError1: 	-0.123947 	PositionError0: 	-2.26089 	CurrentMust0: 	-26 	CurrentIs0: 	-36 	CurrentMust1: 	-104 	CurrentIs1: 	-130 	
ArmModuleId: 	0 	Time: 	6952410 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2983044857 	time_after_control_loop: 	2983074266 	T_diff: 	29409 	AngleAxisMust1: 	132.51 	AngleAxisMust0: 	179.792 	AngleWheelMust1: 	132.41 	AngleWheelMust0: 	132.609 	AngleAxisIs1: 	130.23 	AngleAxisIs0: 	180.54 	AngleWheelIs1: 	129.972 	AngleWheelIs0: 	130.488 	PositionError1: 	2.63591 	PositionError0: 	1.92079 	CurrentMust0: 	845 	CurrentIs0: 	835 	CurrentMust1: 	-1074 	CurrentIs1: 	-1064 	
ArmModuleId: 	1 	Time: 	7009650 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2983102124 	time_after_control_loop: 	2983137591 	T_diff: 	35467 	AngleAxisMust1: 	197.01 	AngleAxisMust0: 	215.409 	AngleWheelMust1: 	213.93 	AngleWheelMust0: 	180.091 	AngleAxisIs1: 	198.36 	AngleAxisIs0: 	218.25 	AngleWheelIs1: 	180.083 	AngleWheelIs0: 	216.637 	PositionError1: 	0.00773621 	PositionError0: 	-2.70592 	CurrentMust0: 	-148 	CurrentIs0: 	-153 	CurrentMust1: 	-115 	CurrentIs1: 	-77 	
ArmModuleId: 	0 	Time: 	7102327 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2983194775 	time_after_control_loop: 	2983225992 	T_diff: 	31217 	AngleAxisMust1: 	133.281 	AngleAxisMust0: 	179.795 	AngleWheelMust1: 	133.184 	AngleWheelMust0: 	133.379 	AngleAxisIs1: 	130.14 	AngleAxisIs0: 	180.54 	AngleWheelIs1: 	129.882 	AngleWheelIs0: 	130.398 	PositionError1: 	3.49583 	PositionError0: 	2.78395 	CurrentMust0: 	1001 	CurrentIs0: 	1027 	CurrentMust1: 	-1229 	CurrentIs1: 	-1226 	
ArmModuleId: 	1 	Time: 	7161852 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2983254337 	time_after_control_loop: 	2983280833 	T_diff: 	26496 	AngleAxisMust1: 	196.734 	AngleAxisMust0: 	214.834 	AngleWheelMust1: 	213.379 	AngleWheelMust0: 	180.089 	AngleAxisIs1: 	198.27 	AngleAxisIs0: 	218.16 	AngleWheelIs1: 	180.036 	AngleWheelIs0: 	216.504 	PositionError1: 	0.0532532 	PositionError0: 	-3.12419 	CurrentMust0: 	-279 	CurrentIs0: 	-279 	CurrentMust1: 	-121 	CurrentIs1: 	-136 	
ArmModuleId: 	0 	Time: 	7248644 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2983341092 	time_after_control_loop: 	2983367194 	T_diff: 	26102 	AngleAxisMust1: 	133.952 	AngleAxisMust0: 	179.798 	AngleWheelMust1: 	133.856 	AngleWheelMust0: 	134.049 	AngleAxisIs1: 	130.14 	AngleAxisIs0: 	180.54 	AngleWheelIs1: 	129.882 	AngleWheelIs0: 	130.398 	PositionError1: 	4.16556 	PositionError0: 	3.45648 	CurrentMust0: 	1122 	CurrentIs0: 	1145 	CurrentMust1: 	-1349 	CurrentIs1: 	-1352 	
ArmModuleId: 	1 	Time: 	7301106 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2983393567 	time_after_control_loop: 	2983423836 	T_diff: 	30269 	AngleAxisMust1: 	196.494 	AngleAxisMust0: 	214.334 	AngleWheelMust1: 	212.899 	AngleWheelMust0: 	180.088 	AngleAxisIs1: 	198.36 	AngleAxisIs0: 	218.25 	AngleWheelIs1: 	180.083 	AngleWheelIs0: 	216.637 	PositionError1: 	0.00498962 	PositionError0: 	-3.73662 	CurrentMust0: 	-435 	CurrentIs0: 	-436 	CurrentMust1: 	-117 	CurrentIs1: 	-136 	
ArmModuleId: 	0 	Time: 	7389772 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2983482217 	time_after_control_loop: 	2983508179 	T_diff: 	25962 	AngleAxisMust1: 	134.69 	AngleAxisMust0: 	179.801 	AngleWheelMust1: 	134.595 	AngleWheelMust0: 	134.785 	AngleAxisIs1: 	130.23 	AngleAxisIs0: 	180.45 	AngleWheelIs1: 	130.015 	AngleWheelIs0: 	130.445 	PositionError1: 	4.76834 	PositionError0: 	4.14836 	CurrentMust0: 	1246 	CurrentIs0: 	1248 	CurrentMust1: 	-1458 	CurrentIs1: 	-1470 	
ArmModuleId: 	1 	Time: 	7444938 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2983537426 	time_after_control_loop: 	2983565705 	T_diff: 	28279 	AngleAxisMust1: 	196.229 	AngleAxisMust0: 	213.784 	AngleWheelMust1: 	212.373 	AngleWheelMust0: 	180.086 	AngleAxisIs1: 	197.82 	AngleAxisIs0: 	216.63 	AngleWheelIs1: 	180.317 	AngleWheelIs0: 	215.323 	PositionError1: 	-0.23053 	PositionError0: 	-2.9494 	CurrentMust0: 	-453 	CurrentIs0: 	-514 	CurrentMust1: 	-90 	CurrentIs1: 	-97 	
ArmModuleId: 	0 	Time: 	7535372 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2983627821 	time_after_control_loop: 	2983657337 	T_diff: 	29516 	AngleAxisMust1: 	135.39 	AngleAxisMust0: 	179.804 	AngleWheelMust1: 	135.297 	AngleWheelMust0: 	135.484 	AngleAxisIs1: 	130.23 	AngleAxisIs0: 	180.54 	AngleWheelIs1: 	129.972 	AngleWheelIs0: 	130.488 	PositionError1: 	5.51039 	PositionError0: 	4.80734 	CurrentMust0: 	1365 	CurrentIs0: 	1374 	CurrentMust1: 	-1591 	CurrentIs1: 	-1595 	
ArmModuleId: 	1 	Time: 	7591556 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2983684027 	time_after_control_loop: 	2983710035 	T_diff: 	26008 	AngleAxisMust1: 	195.979 	AngleAxisMust0: 	213.262 	AngleWheelMust1: 	211.872 	AngleWheelMust0: 	180.085 	AngleAxisIs1: 	196.02 	AngleAxisIs0: 	211.77 	AngleWheelIs1: 	180.839 	AngleWheelIs0: 	211.201 	PositionError1: 	-0.75412 	PositionError0: 	0.672379 	CurrentMust0: 	-124 	CurrentIs0: 	428 	CurrentMust1: 	-23 	CurrentIs1: 	-23 	
ArmModuleId: 	0 	Time: 	7683162 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2983775615 	time_after_control_loop: 	2983802294 	T_diff: 	26679 	AngleAxisMust1: 	136.158 	AngleAxisMust0: 	179.808 	AngleWheelMust1: 	136.066 	AngleWheelMust0: 	136.249 	AngleAxisIs1: 	130.14 	AngleAxisIs0: 	180.63 	AngleWheelIs1: 	129.839 	AngleWheelIs0: 	130.441 	PositionError1: 	6.40887 	PositionError0: 	5.62302 	CurrentMust0: 	1512 	CurrentIs0: 	1521 	CurrentMust1: 	-1753 	CurrentIs1: 	-1765 	
ArmModuleId: 	1 	Time: 	7742471 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2983834966 	time_after_control_loop: 	2983868119 	T_diff: 	33153 	AngleAxisMust1: 	195.704 	AngleAxisMust0: 	212.69 	AngleWheelMust1: 	211.324 	AngleWheelMust0: 	180.084 	AngleAxisIs1: 	194.13 	AngleAxisIs0: 	209.34 	AngleWheelIs1: 	180.11 	AngleWheelIs0: 	208.15 	PositionError1: 	-0.0267181 	PositionError0: 	3.17545 	CurrentMust0: 	184 	CurrentIs0: 	168 	CurrentMust1: 	-84 	CurrentIs1: 	-69 	
ArmModuleId: 	0 	Time: 	7828448 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2983920893 	time_after_control_loop: 	2983950638 	T_diff: 	29745 	AngleAxisMust1: 	136.937 	AngleAxisMust0: 	179.811 	AngleWheelMust1: 	136.847 	AngleWheelMust0: 	137.027 	AngleAxisIs1: 	130.14 	AngleAxisIs0: 	180.63 	AngleWheelIs1: 	129.839 	AngleWheelIs0: 	130.441 	PositionError1: 	7.18694 	PositionError0: 	6.40433 	CurrentMust0: 	1652 	CurrentIs0: 	1639 	CurrentMust1: 	-1893 	CurrentIs1: 	-1905 	
ArmModuleId: 	1 	Time: 	7883339 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2983975799 	time_after_control_loop: 	2984002153 	T_diff: 	26354 	AngleAxisMust1: 	195.425 	AngleAxisMust0: 	212.108 	AngleWheelMust1: 	210.767 	AngleWheelMust0: 	180.082 	AngleAxisIs1: 	194.22 	AngleAxisIs0: 	209.52 	AngleWheelIs1: 	180.114 	AngleWheelIs0: 	208.326 	PositionError1: 	-0.0321808 	PositionError0: 	2.44243 	CurrentMust0: 	189 	CurrentIs0: 	171 	CurrentMust1: 	-82 	CurrentIs1: 	-63 	
ArmModuleId: 	0 	Time: 	7978685 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2984071136 	time_after_control_loop: 	2984097110 	T_diff: 	25974 	AngleAxisMust1: 	137.714 	AngleAxisMust0: 	179.815 	AngleWheelMust1: 	137.625 	AngleWheelMust0: 	137.802 	AngleAxisIs1: 	130.14 	AngleAxisIs0: 	180.63 	AngleWheelIs1: 	129.839 	AngleWheelIs0: 	130.441 	PositionError1: 	7.96198 	PositionError0: 	7.18263 	CurrentMust0: 	1792 	CurrentIs0: 	1787 	CurrentMust1: 	-2033 	CurrentIs1: 	-2024 	
ArmModuleId: 	1 	Time: 	8031286 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2984123748 	time_after_control_loop: 	2984151997 	T_diff: 	28249 	AngleAxisMust1: 	195.146 	AngleAxisMust0: 	211.529 	AngleWheelMust1: 	210.212 	AngleWheelMust0: 	180.081 	AngleAxisIs1: 	194.58 	AngleAxisIs0: 	211.41 	AngleWheelIs1: 	179.571 	AngleWheelIs0: 	209.589 	PositionError1: 	0.509445 	PositionError0: 	0.624405 	CurrentMust0: 	53 	CurrentIs0: 	45 	CurrentMust1: 	-144 	CurrentIs1: 	-150 	
ArmModuleId: 	0 	Time: 	8112667 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2984205116 	time_after_control_loop: 	2984233630 	T_diff: 	28514 	AngleAxisMust1: 	138.44 	AngleAxisMust0: 	179.818 	AngleWheelMust1: 	138.353 	AngleWheelMust0: 	138.527 	AngleAxisIs1: 	130.05 	AngleAxisIs0: 	180.63 	AngleWheelIs1: 	129.749 	AngleWheelIs0: 	130.351 	PositionError1: 	8.7766 	PositionError0: 	8.00032 	CurrentMust0: 	1940 	CurrentIs0: 	1927 	CurrentMust1: 	-2179 	CurrentIs1: 	-2178 	
ArmModuleId: 	1 	Time: 	8169516 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2984261976 	time_after_control_loop: 	2984287615 	T_diff: 	25639 	AngleAxisMust1: 	194.886 	AngleAxisMust0: 	210.988 	AngleWheelMust1: 	209.693 	AngleWheelMust0: 	180.079 	AngleAxisIs1: 	194.94 	AngleAxisIs0: 	212.13 	AngleWheelIs1: 	179.587 	AngleWheelIs0: 	210.293 	PositionError1: 	0.492081 	PositionError0: 	-0.598495 	CurrentMust0: 	-68 	CurrentIs0: 	-53 	CurrentMust1: 	-156 	CurrentIs1: 	-164 	
ArmModuleId: 	0 	Time: 	8251235 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2984343680 	time_after_control_loop: 	2984373698 	T_diff: 	30018 	AngleAxisMust1: 	139.165 	AngleAxisMust0: 	179.821 	AngleWheelMust1: 	139.08 	AngleWheelMust0: 	139.251 	AngleAxisIs1: 	130.23 	AngleAxisIs0: 	180.72 	AngleWheelIs1: 	129.886 	AngleWheelIs0: 	130.574 	PositionError1: 	9.36334 	PositionError0: 	8.50409 	CurrentMust0: 	2030 	CurrentIs0: 	2030 	CurrentMust1: 	-2285 	CurrentIs1: 	-2289 	
ArmModuleId: 	1 	Time: 	8309127 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2984401587 	time_after_control_loop: 	2984431473 	T_diff: 	29886 	AngleAxisMust1: 	194.626 	AngleAxisMust0: 	210.447 	AngleWheelMust1: 	209.175 	AngleWheelMust0: 	180.078 	AngleAxisIs1: 	194.85 	AngleAxisIs0: 	212.13 	AngleWheelIs1: 	179.497 	AngleWheelIs0: 	210.203 	PositionError1: 	0.580688 	PositionError0: 	-1.02666 	CurrentMust0: 	-134 	CurrentIs0: 	-146 	CurrentMust1: 	-179 	CurrentIs1: 	-190 	
ArmModuleId: 	0 	Time: 	8393165 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2984485610 	time_after_control_loop: 	2984511912 	T_diff: 	26302 	AngleAxisMust1: 	139.964 	AngleAxisMust0: 	179.824 	AngleWheelMust1: 	139.88 	AngleWheelMust0: 	140.048 	AngleAxisIs1: 	130.14 	AngleAxisIs0: 	180.9 	AngleWheelIs1: 	129.71 	AngleWheelIs0: 	130.57 	PositionError1: 	10.3365 	PositionError0: 	9.30859 	CurrentMust0: 	2175 	CurrentIs0: 	2156 	CurrentMust1: 	-2460 	CurrentIs1: 	-2440 	
ArmModuleId: 	1 	Time: 	8462052 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2984554534 	time_after_control_loop: 	2984582992 	T_diff: 	28458 	AngleAxisMust1: 	194.34 	AngleAxisMust0: 	209.851 	AngleWheelMust1: 	208.604 	AngleWheelMust0: 	180.076 	AngleAxisIs1: 	194.85 	AngleAxisIs0: 	211.95 	AngleWheelIs1: 	179.583 	AngleWheelIs0: 	210.117 	PositionError1: 	0.493164 	PositionError0: 	-1.51146 	CurrentMust0: 	-221 	CurrentIs0: 	-227 	CurrentMust1: 	-187 	CurrentIs1: 	-176 	
ArmModuleId: 	0 	Time: 	8546511 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2984638961 	time_after_control_loop: 	2984664760 	T_diff: 	25799 	AngleAxisMust1: 	140.78 	AngleAxisMust0: 	179.828 	AngleWheelMust1: 	140.698 	AngleWheelMust0: 	140.862 	AngleAxisIs1: 	130.05 	AngleAxisIs0: 	180.9 	AngleWheelIs1: 	129.62 	AngleWheelIs0: 	130.48 	PositionError1: 	11.2408 	PositionError0: 	10.2163 	CurrentMust0: 	2339 	CurrentIs0: 	2355 	CurrentMust1: 	-2623 	CurrentIs1: 	-2632 	
