ArmModuleId: 	0 	Time: 	2569892 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	4492518 	time_after_control_loop: 	4564347 	T_diff: 	71829 	AngleAxisMust1: 	224.73 	AngleAxisMust0: 	233.46 	AngleWheelMust1: 	250.275 	AngleWheelMust0: 	199.185 	AngleAxisIs1: 	224.73 	AngleAxisIs0: 	233.37 	AngleWheelIs1: 	199.228 	AngleWheelIs0: 	250.232 	PositionError1: 	-0.0452271 	PositionError0: 	0.03479 	CurrentMust0: 	4 	CurrentIs0: 	17 	CurrentMust1: 	5 	CurrentIs1: 	-10 	
ArmModuleId: 	0 	Time: 	5457110 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	7379729 	time_after_control_loop: 	7411334 	T_diff: 	31605 	AngleAxisMust1: 	219.029 	AngleAxisMust0: 	226.646 	AngleWheelMust1: 	241.318 	AngleWheelMust0: 	196.74 	AngleAxisIs1: 	224.64 	AngleAxisIs0: 	234.18 	AngleWheelIs1: 	198.751 	AngleWheelIs0: 	250.529 	PositionError1: 	-2.01083 	PositionError0: 	-9.20955 	CurrentMust0: 	-1105 	CurrentIs0: 	-1124 	CurrentMust1: 	261 	CurrentIs1: 	292 	
ArmModuleId: 	1 	Time: 	5514670 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	7437313 	time_after_control_loop: 	7466946 	T_diff: 	29633 	AngleAxisMust1: 	223.662 	AngleAxisMust0: 	249.184 	AngleWheelMust1: 	256.721 	AngleWheelMust0: 	190.604 	AngleAxisIs1: 	227.16 	AngleAxisIs0: 	252.99 	AngleWheelIs1: 	192.283 	AngleWheelIs0: 	262.037 	PositionError1: 	-1.67905 	PositionError0: 	-5.31476 	CurrentMust0: 	-372 	CurrentIs0: 	-362 	CurrentMust1: 	117 	CurrentIs1: 	153 	
ArmModuleId: 	0 	Time: 	5598683 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	7521309 	time_after_control_loop: 	7549650 	T_diff: 	28341 	AngleAxisMust1: 	218.653 	AngleAxisMust0: 	226.197 	AngleWheelMust1: 	240.727 	AngleWheelMust0: 	196.579 	AngleAxisIs1: 	224.64 	AngleAxisIs0: 	234.18 	AngleWheelIs1: 	198.751 	AngleWheelIs0: 	250.529 	PositionError1: 	-2.17213 	PositionError0: 	-9.80037 	CurrentMust0: 	-1176 	CurrentIs0: 	-1161 	CurrentMust1: 	282 	CurrentIs1: 	292 	
ArmModuleId: 	1 	Time: 	5653166 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	7575817 	time_after_control_loop: 	7603130 	T_diff: 	27313 	AngleAxisMust1: 	223.242 	AngleAxisMust0: 	248.518 	AngleWheelMust1: 	255.981 	AngleWheelMust0: 	190.502 	AngleAxisIs1: 	226.71 	AngleAxisIs0: 	252.18 	AngleWheelIs1: 	192.22 	AngleWheelIs0: 	261.2 	PositionError1: 	-1.71826 	PositionError0: 	-5.21687 	CurrentMust0: 	-365 	CurrentIs0: 	-357 	CurrentMust1: 	120 	CurrentIs1: 	139 	
ArmModuleId: 	0 	Time: 	5734928 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	7657546 	time_after_control_loop: 	7684410 	T_diff: 	26864 	AngleAxisMust1: 	218.275 	AngleAxisMust0: 	225.745 	AngleWheelMust1: 	240.134 	AngleWheelMust0: 	196.417 	AngleAxisIs1: 	224.64 	AngleAxisIs0: 	234.18 	AngleWheelIs1: 	198.751 	AngleWheelIs0: 	250.529 	PositionError1: 	-2.33415 	PositionError0: 	-10.3939 	CurrentMust0: 	-1247 	CurrentIs0: 	-1249 	CurrentMust1: 	303 	CurrentIs1: 	307 	
ArmModuleId: 	1 	Time: 	5788138 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	7710782 	time_after_control_loop: 	7737430 	T_diff: 	26648 	AngleAxisMust1: 	222.819 	AngleAxisMust0: 	247.848 	AngleWheelMust1: 	255.239 	AngleWheelMust0: 	190.399 	AngleAxisIs1: 	226.35 	AngleAxisIs0: 	251.28 	AngleWheelIs1: 	192.29 	AngleWheelIs0: 	260.41 	PositionError1: 	-1.89093 	PositionError0: 	-5.16942 	CurrentMust0: 	-361 	CurrentIs0: 	-352 	CurrentMust1: 	132 	CurrentIs1: 	92 	
ArmModuleId: 	0 	Time: 	5878917 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	7801545 	time_after_control_loop: 	7833414 	T_diff: 	31869 	AngleAxisMust1: 	217.882 	AngleAxisMust0: 	225.276 	AngleWheelMust1: 	239.517 	AngleWheelMust0: 	196.248 	AngleAxisIs1: 	224.55 	AngleAxisIs0: 	234.09 	AngleWheelIs1: 	198.704 	AngleWheelIs0: 	250.396 	PositionError1: 	-2.45563 	PositionError0: 	-10.878 	CurrentMust0: 	-1305 	CurrentIs0: 	-1323 	CurrentMust1: 	319 	CurrentIs1: 	329 	
ArmModuleId: 	1 	Time: 	5940333 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	7863002 	time_after_control_loop: 	7889897 	T_diff: 	26895 	AngleAxisMust1: 	222.38 	AngleAxisMust0: 	247.152 	AngleWheelMust1: 	254.467 	AngleWheelMust0: 	190.292 	AngleAxisIs1: 	225.72 	AngleAxisIs0: 	249.84 	AngleWheelIs1: 	192.348 	AngleWheelIs0: 	259.092 	PositionError1: 	-2.05573 	PositionError0: 	-4.6235 	CurrentMust0: 	-323 	CurrentIs0: 	-327 	CurrentMust1: 	143 	CurrentIs1: 	166 	
ArmModuleId: 	0 	Time: 	6020493 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	7943111 	time_after_control_loop: 	7970054 	T_diff: 	26943 	AngleAxisMust1: 	217.455 	AngleAxisMust0: 	224.765 	AngleWheelMust1: 	238.844 	AngleWheelMust0: 	196.065 	AngleAxisIs1: 	224.73 	AngleAxisIs0: 	234.09 	AngleWheelIs1: 	198.884 	AngleWheelIs0: 	250.576 	PositionError1: 	-2.81908 	PositionError0: 	-11.73 	CurrentMust0: 	-1407 	CurrentIs0: 	-1419 	CurrentMust1: 	366 	CurrentIs1: 	366 	
ArmModuleId: 	1 	Time: 	6074026 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	7996671 	time_after_control_loop: 	8023490 	T_diff: 	26819 	AngleAxisMust1: 	221.901 	AngleAxisMust0: 	246.393 	AngleWheelMust1: 	253.626 	AngleWheelMust0: 	190.176 	AngleAxisIs1: 	225.27 	AngleAxisIs0: 	249.12 	AngleWheelIs1: 	192.242 	AngleWheelIs0: 	258.298 	PositionError1: 	-2.06596 	PositionError0: 	-4.6702 	CurrentMust0: 	-326 	CurrentIs0: 	-349 	CurrentMust1: 	144 	CurrentIs1: 	173 	
ArmModuleId: 	0 	Time: 	6160980 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	8083601 	time_after_control_loop: 	8114543 	T_diff: 	30942 	AngleAxisMust1: 	217.05 	AngleAxisMust0: 	224.282 	AngleWheelMust1: 	238.21 	AngleWheelMust0: 	195.891 	AngleAxisIs1: 	224.73 	AngleAxisIs0: 	234.18 	AngleWheelIs1: 	198.841 	AngleWheelIs0: 	250.619 	PositionError1: 	-2.94943 	PositionError0: 	-12.408 	CurrentMust0: 	-1489 	CurrentIs0: 	-1500 	CurrentMust1: 	383 	CurrentIs1: 	381 	
ArmModuleId: 	1 	Time: 	6221586 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	8144261 	time_after_control_loop: 	8174952 	T_diff: 	30691 	AngleAxisMust1: 	221.449 	AngleAxisMust0: 	245.677 	AngleWheelMust1: 	252.831 	AngleWheelMust0: 	190.066 	AngleAxisIs1: 	225.09 	AngleAxisIs0: 	248.58 	AngleWheelIs1: 	192.32 	AngleWheelIs0: 	257.86 	PositionError1: 	-2.25381 	PositionError0: 	-5.02676 	CurrentMust0: 	-351 	CurrentIs0: 	-343 	CurrentMust1: 	157 	CurrentIs1: 	153 	
ArmModuleId: 	0 	Time: 	6306387 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	8229007 	time_after_control_loop: 	8256840 	T_diff: 	27833 	AngleAxisMust1: 	216.586 	AngleAxisMust0: 	223.727 	AngleWheelMust1: 	237.481 	AngleWheelMust0: 	195.692 	AngleAxisIs1: 	224.55 	AngleAxisIs0: 	234.54 	AngleWheelIs1: 	198.489 	AngleWheelIs0: 	250.611 	PositionError1: 	-2.79637 	PositionError0: 	-13.1288 	CurrentMust0: 	-1575 	CurrentIs0: 	-1574 	CurrentMust1: 	363 	CurrentIs1: 	353 	
ArmModuleId: 	1 	Time: 	6360233 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	8282879 	time_after_control_loop: 	8309742 	T_diff: 	26863 	AngleAxisMust1: 	220.93 	AngleAxisMust0: 	244.854 	AngleWheelMust1: 	251.919 	AngleWheelMust0: 	189.94 	AngleAxisIs1: 	225 	AngleAxisIs0: 	248.22 	AngleWheelIs1: 	192.402 	AngleWheelIs0: 	257.598 	PositionError1: 	-2.46184 	PositionError0: 	-5.6765 	CurrentMust0: 	-397 	CurrentIs0: 	-392 	CurrentMust1: 	172 	CurrentIs1: 	119 	
ArmModuleId: 	0 	Time: 	6440870 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	8363491 	time_after_control_loop: 	8390613 	T_diff: 	27122 	AngleAxisMust1: 	216.165 	AngleAxisMust0: 	223.224 	AngleWheelMust1: 	236.819 	AngleWheelMust0: 	195.512 	AngleAxisIs1: 	223.92 	AngleAxisIs0: 	235.89 	AngleWheelIs1: 	197.214 	AngleWheelIs0: 	250.626 	PositionError1: 	-1.7019 	PositionError0: 	-13.8054 	CurrentMust0: 	-1656 	CurrentIs0: 	-1636 	CurrentMust1: 	221 	CurrentIs1: 	174 	
ArmModuleId: 	1 	Time: 	6494031 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	8416681 	time_after_control_loop: 	8445214 	T_diff: 	28533 	AngleAxisMust1: 	220.459 	AngleAxisMust0: 	244.108 	AngleWheelMust1: 	251.092 	AngleWheelMust0: 	189.826 	AngleAxisIs1: 	224.73 	AngleAxisIs0: 	247.32 	AngleWheelIs1: 	192.562 	AngleWheelIs0: 	256.898 	PositionError1: 	-2.7363 	PositionError0: 	-5.80423 	CurrentMust0: 	-406 	CurrentIs0: 	-451 	CurrentMust1: 	191 	CurrentIs1: 	179 	
ArmModuleId: 	0 	Time: 	6575665 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	8498282 	time_after_control_loop: 	8532503 	T_diff: 	34221 	AngleAxisMust1: 	215.73 	AngleAxisMust0: 	222.703 	AngleWheelMust1: 	236.135 	AngleWheelMust0: 	195.325 	AngleAxisIs1: 	222.84 	AngleAxisIs0: 	237.78 	AngleWheelIs1: 	195.231 	AngleWheelIs0: 	250.449 	PositionError1: 	0.0944214 	PositionError0: 	-14.3127 	CurrentMust0: 	-1717 	CurrentIs0: 	-1717 	CurrentMust1: 	-12 	CurrentIs1: 	-55 	
ArmModuleId: 	1 	Time: 	6635916 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	8558562 	time_after_control_loop: 	8585542 	T_diff: 	26980 	AngleAxisMust1: 	219.971 	AngleAxisMust0: 	243.336 	AngleWheelMust1: 	250.236 	AngleWheelMust0: 	189.707 	AngleAxisIs1: 	223.74 	AngleAxisIs0: 	245.25 	AngleWheelIs1: 	192.561 	AngleWheelIs0: 	254.919 	PositionError1: 	-2.85378 	PositionError0: 	-4.68124 	CurrentMust0: 	-327 	CurrentIs0: 	-114 	CurrentMust1: 	199 	CurrentIs1: 	193 	
ArmModuleId: 	0 	Time: 	6715950 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	8638569 	time_after_control_loop: 	8665680 	T_diff: 	27111 	AngleAxisMust1: 	215.267 	AngleAxisMust0: 	222.15 	AngleWheelMust1: 	235.408 	AngleWheelMust0: 	195.126 	AngleAxisIs1: 	221.94 	AngleAxisIs0: 	239.22 	AngleWheelIs1: 	193.643 	AngleWheelIs0: 	250.237 	PositionError1: 	1.48398 	PositionError0: 	-14.828 	CurrentMust0: 	-1779 	CurrentIs0: 	-1769 	CurrentMust1: 	-193 	CurrentIs1: 	-158 	
ArmModuleId: 	1 	Time: 	6774793 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	8697473 	time_after_control_loop: 	8728328 	T_diff: 	30855 	AngleAxisMust1: 	219.454 	AngleAxisMust0: 	242.516 	AngleWheelMust1: 	249.326 	AngleWheelMust0: 	189.582 	AngleAxisIs1: 	222.84 	AngleAxisIs0: 	243.18 	AngleWheelIs1: 	192.651 	AngleWheelIs0: 	253.029 	PositionError1: 	-3.06862 	PositionError0: 	-3.70187 	CurrentMust0: 	-259 	CurrentIs0: 	-291 	CurrentMust1: 	214 	CurrentIs1: 	199 	
ArmModuleId: 	0 	Time: 	6863139 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	8785759 	time_after_control_loop: 	8812502 	T_diff: 	26743 	AngleAxisMust1: 	214.786 	AngleAxisMust0: 	221.575 	AngleWheelMust1: 	234.652 	AngleWheelMust0: 	194.92 	AngleAxisIs1: 	221.94 	AngleAxisIs0: 	239.58 	AngleWheelIs1: 	193.471 	AngleWheelIs0: 	250.409 	PositionError1: 	1.44971 	PositionError0: 	-15.7557 	CurrentMust0: 	-1890 	CurrentIs0: 	-1887 	CurrentMust1: 	-188 	CurrentIs1: 	-213 	
ArmModuleId: 	1 	Time: 	6916504 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	8839143 	time_after_control_loop: 	8865753 	T_diff: 	26610 	AngleAxisMust1: 	218.916 	AngleAxisMust0: 	241.663 	AngleWheelMust1: 	248.38 	AngleWheelMust0: 	189.451 	AngleAxisIs1: 	222.48 	AngleAxisIs0: 	242.64 	AngleWheelIs1: 	192.549 	AngleWheelIs0: 	252.411 	PositionError1: 	-3.09731 	PositionError0: 	-4.0293 	CurrentMust0: 	-282 	CurrentIs0: 	-290 	CurrentMust1: 	216 	CurrentIs1: 	213 	
ArmModuleId: 	0 	Time: 	6998176 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	8920798 	time_after_control_loop: 	8947515 	T_diff: 	26717 	AngleAxisMust1: 	214.313 	AngleAxisMust0: 	221.009 	AngleWheelMust1: 	233.908 	AngleWheelMust0: 	194.717 	AngleAxisIs1: 	221.94 	AngleAxisIs0: 	239.49 	AngleWheelIs1: 	193.514 	AngleWheelIs0: 	250.366 	PositionError1: 	1.20367 	PositionError0: 	-16.4563 	CurrentMust0: 	-1974 	CurrentIs0: 	-2005 	CurrentMust1: 	-156 	CurrentIs1: 	-117 	
ArmModuleId: 	1 	Time: 	7052199 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	8974876 	time_after_control_loop: 	9005225 	T_diff: 	30349 	AngleAxisMust1: 	218.386 	AngleAxisMust0: 	240.824 	AngleWheelMust1: 	247.45 	AngleWheelMust0: 	189.322 	AngleAxisIs1: 	222.39 	AngleAxisIs0: 	242.64 	AngleWheelIs1: 	192.459 	AngleWheelIs0: 	252.321 	PositionError1: 	-3.13593 	PositionError0: 	-4.86978 	CurrentMust0: 	-340 	CurrentIs0: 	-342 	CurrentMust1: 	219 	CurrentIs1: 	220 	
ArmModuleId: 	0 	Time: 	7145837 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	9068462 	time_after_control_loop: 	9095563 	T_diff: 	27101 	AngleAxisMust1: 	213.831 	AngleAxisMust0: 	220.433 	AngleWheelMust1: 	233.151 	AngleWheelMust0: 	194.51 	AngleAxisIs1: 	221.94 	AngleAxisIs0: 	239.58 	AngleWheelIs1: 	193.471 	AngleWheelIs0: 	250.409 	PositionError1: 	1.03995 	PositionError0: 	-17.2566 	CurrentMust0: 	-2070 	CurrentIs0: 	-2072 	CurrentMust1: 	-135 	CurrentIs1: 	-109 	
ArmModuleId: 	1 	Time: 	7200013 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	9122653 	time_after_control_loop: 	9153659 	T_diff: 	31006 	AngleAxisMust1: 	217.847 	AngleAxisMust0: 	239.969 	AngleWheelMust1: 	246.502 	AngleWheelMust0: 	189.191 	AngleAxisIs1: 	222.39 	AngleAxisIs0: 	242.46 	AngleWheelIs1: 	192.545 	AngleWheelIs0: 	252.235 	PositionError1: 	-3.35289 	PositionError0: 	-5.73132 	CurrentMust0: 	-401 	CurrentIs0: 	-386 	CurrentMust1: 	234 	CurrentIs1: 	246 	
ArmModuleId: 	0 	Time: 	7284821 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	9207439 	time_after_control_loop: 	9234374 	T_diff: 	26935 	AngleAxisMust1: 	213.301 	AngleAxisMust0: 	219.801 	AngleWheelMust1: 	232.319 	AngleWheelMust0: 	194.283 	AngleAxisIs1: 	222.03 	AngleAxisIs0: 	239.58 	AngleWheelIs1: 	193.561 	AngleWheelIs0: 	250.499 	PositionError1: 	0.722961 	PositionError0: 	-18.1781 	CurrentMust0: 	-2181 	CurrentIs0: 	-2212 	CurrentMust1: 	-93 	CurrentIs1: 	-50 	
ArmModuleId: 	1 	Time: 	7338650 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	9261295 	time_after_control_loop: 	9287987 	T_diff: 	26692 	AngleAxisMust1: 	217.255 	AngleAxisMust0: 	239.031 	AngleWheelMust1: 	245.462 	AngleWheelMust0: 	189.048 	AngleAxisIs1: 	222.3 	AngleAxisIs0: 	242.01 	AngleWheelIs1: 	192.67 	AngleWheelIs0: 	251.93 	PositionError1: 	-3.62172 	PositionError0: 	-6.4666 	CurrentMust0: 	-452 	CurrentIs0: 	-349 	CurrentMust1: 	253 	CurrentIs1: 	260 	
ArmModuleId: 	0 	Time: 	7418456 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	9341073 	time_after_control_loop: 	9375059 	T_diff: 	33986 	AngleAxisMust1: 	212.818 	AngleAxisMust0: 	219.223 	AngleWheelMust1: 	231.56 	AngleWheelMust0: 	194.076 	AngleAxisIs1: 	221.94 	AngleAxisIs0: 	239.58 	AngleWheelIs1: 	193.471 	AngleWheelIs0: 	250.409 	PositionError1: 	0.605667 	PositionError0: 	-18.8474 	CurrentMust0: 	-2261 	CurrentIs0: 	-2264 	CurrentMust1: 	-78 	CurrentIs1: 	-50 	
ArmModuleId: 	1 	Time: 	7478806 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	9401453 	time_after_control_loop: 	9428064 	T_diff: 	26611 	AngleAxisMust1: 	216.714 	AngleAxisMust0: 	238.174 	AngleWheelMust1: 	244.512 	AngleWheelMust0: 	188.916 	AngleAxisIs1: 	221.4 	AngleAxisIs0: 	239.94 	AngleWheelIs1: 	192.759 	AngleWheelIs0: 	250.041 	PositionError1: 	-3.84213 	PositionError0: 	-5.5276 	CurrentMust0: 	-386 	CurrentIs0: 	-262 	CurrentMust1: 	268 	CurrentIs1: 	266 	
ArmModuleId: 	0 	Time: 	7558735 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	9481353 	time_after_control_loop: 	9508320 	T_diff: 	26967 	AngleAxisMust1: 	212.304 	AngleAxisMust0: 	218.609 	AngleWheelMust1: 	230.753 	AngleWheelMust0: 	193.856 	AngleAxisIs1: 	221.94 	AngleAxisIs0: 	239.58 	AngleWheelIs1: 	193.471 	AngleWheelIs0: 	250.409 	PositionError1: 	0.38533 	PositionError0: 	-19.6545 	CurrentMust0: 	-2358 	CurrentIs0: 	-2360 	CurrentMust1: 	-50 	CurrentIs1: 	-131 	
ArmModuleId: 	1 	Time: 	7611817 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	9534466 	time_after_control_loop: 	9564182 	T_diff: 	29716 	AngleAxisMust1: 	216.139 	AngleAxisMust0: 	237.264 	AngleWheelMust1: 	243.502 	AngleWheelMust0: 	188.777 	AngleAxisIs1: 	220.05 	AngleAxisIs0: 	237.33 	AngleWheelIs1: 	192.656 	AngleWheelIs0: 	247.444 	PositionError1: 	-3.87881 	PositionError0: 	-3.94016 	CurrentMust0: 	-275 	CurrentIs0: 	-416 	CurrentMust1: 	271 	CurrentIs1: 	280 	
ArmModuleId: 	0 	Time: 	7705711 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	9628334 	time_after_control_loop: 	9655332 	T_diff: 	26998 	AngleAxisMust1: 	211.763 	AngleAxisMust0: 	217.962 	AngleWheelMust1: 	229.902 	AngleWheelMust0: 	193.623 	AngleAxisIs1: 	221.94 	AngleAxisIs0: 	239.58 	AngleWheelIs1: 	193.471 	AngleWheelIs0: 	250.409 	PositionError1: 	0.153107 	PositionError0: 	-20.5051 	CurrentMust0: 	-2460 	CurrentIs0: 	-2433 	CurrentMust1: 	-19 	CurrentIs1: 	-28 	
ArmModuleId: 	1 	Time: 	7759069 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	9681702 	time_after_control_loop: 	9712065 	T_diff: 	30363 	AngleAxisMust1: 	215.534 	AngleAxisMust0: 	236.304 	AngleWheelMust1: 	242.437 	AngleWheelMust0: 	188.63 	AngleAxisIs1: 	219.24 	AngleAxisIs0: 	234.99 	AngleWheelIs1: 	192.964 	AngleWheelIs0: 	245.516 	PositionError1: 	-4.33406 	PositionError0: 	-3.07643 	CurrentMust0: 	-215 	CurrentIs0: 	-247 	CurrentMust1: 	303 	CurrentIs1: 	307 	
ArmModuleId: 	0 	Time: 	7851345 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	9773963 	time_after_control_loop: 	9801267 	T_diff: 	27304 	AngleAxisMust1: 	211.222 	AngleAxisMust0: 	217.315 	AngleWheelMust1: 	229.052 	AngleWheelMust0: 	193.391 	AngleAxisIs1: 	221.22 	AngleAxisIs0: 	239.31 	AngleWheelIs1: 	192.88 	AngleWheelIs0: 	249.56 	PositionError1: 	0.511902 	PositionError0: 	-20.5065 	CurrentMust0: 	-2460 	CurrentIs0: 	-3356 	CurrentMust1: 	-66 	CurrentIs1: 	-53 	
ArmModuleId: 	1 	Time: 	7909045 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	9831684 	time_after_control_loop: 	9858752 	T_diff: 	27068 	AngleAxisMust1: 	214.928 	AngleAxisMust0: 	235.344 	AngleWheelMust1: 	241.373 	AngleWheelMust0: 	188.483 	AngleAxisIs1: 	218.88 	AngleAxisIs0: 	234.9 	AngleWheelIs1: 	192.647 	AngleWheelIs0: 	245.113 	PositionError1: 	-4.16415 	PositionError0: 	-3.73755 	CurrentMust0: 	-261 	CurrentIs0: 	-247 	CurrentMust1: 	291 	CurrentIs1: 	280 	
ArmModuleId: 	0 	Time: 	7997160 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	9919779 	time_after_control_loop: 	9946589 	T_diff: 	26810 	AngleAxisMust1: 	210.674 	AngleAxisMust0: 	216.661 	AngleWheelMust1: 	228.192 	AngleWheelMust0: 	193.156 	AngleAxisIs1: 	219.33 	AngleAxisIs0: 	237.51 	AngleWheelIs1: 	191.85 	AngleWheelIs0: 	246.81 	PositionError1: 	1.30705 	PositionError0: 	-18.6164 	CurrentMust0: 	-2233 	CurrentIs0: 	-2241 	CurrentMust1: 	-169 	CurrentIs1: 	-218 	
ArmModuleId: 	1 	Time: 	8050072 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	9972718 	time_after_control_loop: 	10001427 	T_diff: 	28709 	AngleAxisMust1: 	214.316 	AngleAxisMust0: 	234.374 	AngleWheelMust1: 	240.297 	AngleWheelMust0: 	188.334 	AngleAxisIs1: 	218.97 	AngleAxisIs0: 	234.81 	AngleWheelIs1: 	192.78 	AngleWheelIs0: 	245.16 	PositionError1: 	-4.44583 	PositionError0: 	-4.86034 	CurrentMust0: 	-340 	CurrentIs0: 	-335 	CurrentMust1: 	311 	CurrentIs1: 	327 	
ArmModuleId: 	0 	Time: 	8135357 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	10057980 	time_after_control_loop: 	10085057 	T_diff: 	27077 	AngleAxisMust1: 	210.123 	AngleAxisMust0: 	216.002 	AngleWheelMust1: 	227.326 	AngleWheelMust0: 	192.92 	AngleAxisIs1: 	216.45 	AngleAxisIs0: 	234.45 	AngleWheelIs1: 	190.432 	AngleWheelIs0: 	242.468 	PositionError1: 	2.48842 	PositionError0: 	-15.1404 	CurrentMust0: 	-1816 	CurrentIs0: 	-1560 	CurrentMust1: 	-323 	CurrentIs1: 	-263 	
ArmModuleId: 	1 	Time: 	8188414 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	10 	D1: 	10 	time_before_control_loop: 	10111063 	time_after_control_loop: 	10141993 	T_diff: 	30930 	AngleAxisMust1: 	213.699 	AngleAxisMust0: 	233.397 	AngleWheelMust1: 	239.213 	AngleWheelMust0: 	188.184 	AngleAxisIs1: 	219.06 	AngleAxisIs0: 	234.81 	AngleWheelIs1: 	192.87 	AngleWheelIs0: 	245.25 	PositionError1: 	-4.68564 	PositionError0: 	-6.03416 	CurrentMust0: 	-422 	CurrentIs0: 	-424 	CurrentMust1: 	328 	CurrentIs1: 	327 	
