ArmModuleId: 	0 	Time: 	2578402 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	423268439 	time_after_control_loop: 	423344401 	T_diff: 	75962 	AngleAxisMust1: 	129.33 	AngleAxisMust0: 	183.96 	AngleWheelMust1: 	131.222 	AngleWheelMust0: 	127.438 	AngleAxisIs1: 	129.33 	AngleAxisIs0: 	183.87 	AngleWheelIs1: 	127.481 	AngleWheelIs0: 	131.179 	PositionError1: 	-0.0369186 	PositionError0: 	0.0486908 	CurrentMust0: 	53 	CurrentIs0: 	40 	CurrentMust1: 	40 	CurrentIs1: 	12 	
ArmModuleId: 	0 	Time: 	5475529 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	426165565 	time_after_control_loop: 	426192827 	T_diff: 	27262 	AngleAxisMust1: 	140.989 	AngleAxisMust0: 	183.451 	AngleWheelMust1: 	142.638 	AngleWheelMust0: 	139.34 	AngleAxisIs1: 	139.95 	AngleAxisIs0: 	184.41 	AngleWheelIs1: 	137.843 	AngleWheelIs0: 	142.057 	PositionError1: 	1.49565 	PositionError0: 	0.579071 	CurrentMust0: 	815 	CurrentIs0: 	816 	CurrentMust1: 	-999 	CurrentIs1: 	-992 	
ArmModuleId: 	1 	Time: 	5528785 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	426218858 	time_after_control_loop: 	426245469 	T_diff: 	26611 	AngleAxisMust1: 	212.626 	AngleAxisMust0: 	245.8 	AngleWheelMust1: 	244.067 	AngleWheelMust0: 	181.184 	AngleAxisIs1: 	211.77 	AngleAxisIs0: 	243.63 	AngleWheelIs1: 	181.366 	AngleWheelIs0: 	242.174 	PositionError1: 	-0.181366 	PositionError0: 	1.8941 	CurrentMust0: 	192 	CurrentIs0: 	205 	CurrentMust1: 	23 	CurrentIs1: 	6 	
ArmModuleId: 	0 	Time: 	5614772 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	426304810 	time_after_control_loop: 	426331573 	T_diff: 	26763 	AngleAxisMust1: 	141.719 	AngleAxisMust0: 	183.419 	AngleWheelMust1: 	143.353 	AngleWheelMust0: 	140.085 	AngleAxisIs1: 	139.95 	AngleAxisIs0: 	184.5 	AngleWheelIs1: 	137.8 	AngleWheelIs0: 	142.1 	PositionError1: 	2.28406 	PositionError0: 	1.25096 	CurrentMust0: 	950 	CurrentIs0: 	963 	CurrentMust1: 	-1156 	CurrentIs1: 	-1162 	
ArmModuleId: 	1 	Time: 	5670774 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	426360827 	time_after_control_loop: 	426389111 	T_diff: 	28284 	AngleAxisMust1: 	212.324 	AngleAxisMust0: 	245.192 	AngleWheelMust1: 	243.475 	AngleWheelMust0: 	181.173 	AngleAxisIs1: 	211.95 	AngleAxisIs0: 	244.8 	AngleWheelIs1: 	180.986 	AngleWheelIs0: 	242.914 	PositionError1: 	0.186768 	PositionError0: 	0.562973 	CurrentMust0: 	102 	CurrentIs0: 	90 	CurrentMust1: 	-20 	CurrentIs1: 	-60 	
ArmModuleId: 	0 	Time: 	5753058 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	426443094 	time_after_control_loop: 	426469904 	T_diff: 	26810 	AngleAxisMust1: 	142.515 	AngleAxisMust0: 	183.384 	AngleWheelMust1: 	144.132 	AngleWheelMust0: 	140.898 	AngleAxisIs1: 	139.86 	AngleAxisIs0: 	184.5 	AngleWheelIs1: 	137.71 	AngleWheelIs0: 	142.01 	PositionError1: 	3.18665 	PositionError0: 	2.1203 	CurrentMust0: 	1124 	CurrentIs0: 	1103 	CurrentMust1: 	-1337 	CurrentIs1: 	-1361 	
ArmModuleId: 	1 	Time: 	5806065 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	426496145 	time_after_control_loop: 	426523088 	T_diff: 	26943 	AngleAxisMust1: 	211.995 	AngleAxisMust0: 	244.529 	AngleWheelMust1: 	242.83 	AngleWheelMust0: 	181.161 	AngleAxisIs1: 	212.13 	AngleAxisIs0: 	245.16 	AngleWheelIs1: 	180.994 	AngleWheelIs0: 	243.266 	PositionError1: 	0.16687 	PositionError0: 	-0.434418 	CurrentMust0: 	-13 	CurrentIs0: 	-14 	CurrentMust1: 	-27 	CurrentIs1: 	-14 	
ArmModuleId: 	0 	Time: 	5893800 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	426583837 	time_after_control_loop: 	426615938 	T_diff: 	32101 	AngleAxisMust1: 	143.327 	AngleAxisMust0: 	183.349 	AngleWheelMust1: 	144.927 	AngleWheelMust0: 	141.727 	AngleAxisIs1: 	139.95 	AngleAxisIs0: 	184.59 	AngleWheelIs1: 	137.757 	AngleWheelIs0: 	142.143 	PositionError1: 	3.96852 	PositionError0: 	2.78232 	CurrentMust0: 	1256 	CurrentIs0: 	1288 	CurrentMust1: 	-1493 	CurrentIs1: 	-1501 	
ArmModuleId: 	1 	Time: 	5959072 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	426649159 	time_after_control_loop: 	426676540 	T_diff: 	27381 	AngleAxisMust1: 	211.66 	AngleAxisMust0: 	243.853 	AngleWheelMust1: 	242.171 	AngleWheelMust0: 	181.149 	AngleAxisIs1: 	212.04 	AngleAxisIs0: 	245.16 	AngleWheelIs1: 	180.904 	AngleWheelIs0: 	243.176 	PositionError1: 	0.244705 	PositionError0: 	-1.00293 	CurrentMust0: 	-125 	CurrentIs0: 	-133 	CurrentMust1: 	-49 	CurrentIs1: 	-81 	
ArmModuleId: 	0 	Time: 	6045663 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	426735699 	time_after_control_loop: 	426762938 	T_diff: 	27239 	AngleAxisMust1: 	144.227 	AngleAxisMust0: 	183.309 	AngleWheelMust1: 	145.808 	AngleWheelMust0: 	142.646 	AngleAxisIs1: 	139.86 	AngleAxisIs0: 	184.68 	AngleWheelIs1: 	137.624 	AngleWheelIs0: 	142.096 	PositionError1: 	5.02007 	PositionError0: 	3.7103 	CurrentMust0: 	1442 	CurrentIs0: 	1435 	CurrentMust1: 	-1704 	CurrentIs1: 	-1700 	
ArmModuleId: 	1 	Time: 	6098938 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	426789004 	time_after_control_loop: 	426815967 	T_diff: 	26963 	AngleAxisMust1: 	211.289 	AngleAxisMust0: 	243.104 	AngleWheelMust1: 	241.442 	AngleWheelMust0: 	181.136 	AngleAxisIs1: 	212.13 	AngleAxisIs0: 	245.16 	AngleWheelIs1: 	180.994 	AngleWheelIs0: 	243.266 	PositionError1: 	0.14122 	PositionError0: 	-1.8223 	CurrentMust0: 	-303 	CurrentIs0: 	-294 	CurrentMust1: 	-47 	CurrentIs1: 	-20 	
ArmModuleId: 	0 	Time: 	6180853 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	426870892 	time_after_control_loop: 	426897598 	T_diff: 	26706 	AngleAxisMust1: 	145.052 	AngleAxisMust0: 	183.273 	AngleWheelMust1: 	146.616 	AngleWheelMust0: 	143.488 	AngleAxisIs1: 	139.95 	AngleAxisIs0: 	184.68 	AngleWheelIs1: 	137.714 	AngleWheelIs0: 	142.186 	PositionError1: 	5.7724 	PositionError0: 	4.42821 	CurrentMust0: 	1585 	CurrentIs0: 	1561 	CurrentMust1: 	-1854 	CurrentIs1: 	-1863 	
ArmModuleId: 	1 	Time: 	6233661 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	426923728 	time_after_control_loop: 	426953588 	T_diff: 	29860 	AngleAxisMust1: 	210.948 	AngleAxisMust0: 	242.417 	AngleWheelMust1: 	240.773 	AngleWheelMust0: 	181.123 	AngleAxisIs1: 	212.04 	AngleAxisIs0: 	244.53 	AngleWheelIs1: 	181.205 	AngleWheelIs0: 	242.875 	PositionError1: 	-0.0821838 	PositionError0: 	-2.1004 	CurrentMust0: 	-442 	CurrentIs0: 	-494 	CurrentMust1: 	-22 	CurrentIs1: 	-20 	
ArmModuleId: 	0 	Time: 	6321059 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	427011094 	time_after_control_loop: 	427038990 	T_diff: 	27896 	AngleAxisMust1: 	145.903 	AngleAxisMust0: 	183.236 	AngleWheelMust1: 	147.449 	AngleWheelMust0: 	144.357 	AngleAxisIs1: 	139.86 	AngleAxisIs0: 	184.5 	AngleWheelIs1: 	137.71 	AngleWheelIs0: 	142.01 	PositionError1: 	6.64496 	PositionError0: 	5.43724 	CurrentMust0: 	1787 	CurrentIs0: 	1797 	CurrentMust1: 	-2029 	CurrentIs1: 	-2040 	
ArmModuleId: 	1 	Time: 	6375499 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	427065563 	time_after_control_loop: 	427092962 	T_diff: 	27399 	AngleAxisMust1: 	210.597 	AngleAxisMust0: 	241.708 	AngleWheelMust1: 	240.083 	AngleWheelMust0: 	181.111 	AngleAxisIs1: 	210.96 	AngleAxisIs0: 	241.65 	AngleWheelIs1: 	181.502 	AngleWheelIs0: 	240.418 	PositionError1: 	-0.391098 	PositionError0: 	-0.334183 	CurrentMust0: 	-299 	CurrentIs0: 	-345 	CurrentMust1: 	27 	CurrentIs1: 	19 	
ArmModuleId: 	0 	Time: 	6461576 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	427151615 	time_after_control_loop: 	427180510 	T_diff: 	28895 	AngleAxisMust1: 	146.826 	AngleAxisMust0: 	183.196 	AngleWheelMust1: 	148.353 	AngleWheelMust0: 	145.299 	AngleAxisIs1: 	139.86 	AngleAxisIs0: 	184.68 	AngleWheelIs1: 	137.624 	AngleWheelIs0: 	142.096 	PositionError1: 	7.67308 	PositionError0: 	6.25484 	CurrentMust0: 	1951 	CurrentIs0: 	1937 	CurrentMust1: 	-2234 	CurrentIs1: 	-2246 	
ArmModuleId: 	1 	Time: 	6521362 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	427211442 	time_after_control_loop: 	427242409 	T_diff: 	30967 	AngleAxisMust1: 	210.215 	AngleAxisMust0: 	240.939 	AngleWheelMust1: 	239.334 	AngleWheelMust0: 	181.097 	AngleAxisIs1: 	209.52 	AngleAxisIs0: 	238.68 	AngleWheelIs1: 	181.481 	AngleWheelIs0: 	237.559 	PositionError1: 	-0.384109 	PositionError0: 	1.77664 	CurrentMust0: 	-3 	CurrentIs0: 	-45 	CurrentMust1: 	49 	CurrentIs1: 	73 	
ArmModuleId: 	0 	Time: 	6607273 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	427297310 	time_after_control_loop: 	427325127 	T_diff: 	27817 	AngleAxisMust1: 	147.774 	AngleAxisMust0: 	183.154 	AngleWheelMust1: 	149.281 	AngleWheelMust0: 	146.267 	AngleAxisIs1: 	139.95 	AngleAxisIs0: 	184.77 	AngleWheelIs1: 	137.671 	AngleWheelIs0: 	142.229 	PositionError1: 	8.59399 	PositionError0: 	7.0502 	CurrentMust0: 	2110 	CurrentIs0: 	2129 	CurrentMust1: 	-2418 	CurrentIs1: 	-2409 	
ArmModuleId: 	1 	Time: 	6661096 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	427351160 	time_after_control_loop: 	427377886 	T_diff: 	26726 	AngleAxisMust1: 	209.824 	AngleAxisMust0: 	240.15 	AngleWheelMust1: 	238.565 	AngleWheelMust0: 	181.082 	AngleAxisIs1: 	209.52 	AngleAxisIs0: 	238.23 	AngleWheelIs1: 	181.696 	AngleWheelIs0: 	237.344 	PositionError1: 	-0.613327 	PositionError0: 	1.22295 	CurrentMust0: 	13 	CurrentIs0: 	-43 	CurrentMust1: 	104 	CurrentIs1: 	126 	
ArmModuleId: 	0 	Time: 	6747368 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	427437416 	time_after_control_loop: 	427469462 	T_diff: 	32046 	AngleAxisMust1: 	148.68 	AngleAxisMust0: 	183.115 	AngleWheelMust1: 	150.169 	AngleWheelMust0: 	147.192 	AngleAxisIs1: 	139.86 	AngleAxisIs0: 	184.59 	AngleWheelIs1: 	137.667 	AngleWheelIs0: 	142.053 	PositionError1: 	9.52324 	PositionError0: 	8.11351 	CurrentMust0: 	2322 	CurrentIs0: 	2321 	CurrentMust1: 	-2604 	CurrentIs1: 	-2586 	
ArmModuleId: 	1 	Time: 	6811728 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	427501791 	time_after_control_loop: 	427532299 	T_diff: 	30508 	AngleAxisMust1: 	209.45 	AngleAxisMust0: 	239.395 	AngleWheelMust1: 	237.831 	AngleWheelMust0: 	181.069 	AngleAxisIs1: 	209.52 	AngleAxisIs0: 	238.23 	AngleWheelIs1: 	181.696 	AngleWheelIs0: 	237.344 	PositionError1: 	-0.626923 	PositionError0: 	0.487946 	CurrentMust0: 	-23 	CurrentIs0: 	-6 	CurrentMust1: 	143 	CurrentIs1: 	134 	
ArmModuleId: 	0 	Time: 	6901489 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	427591534 	time_after_control_loop: 	427618294 	T_diff: 	26760 	AngleAxisMust1: 	149.74 	AngleAxisMust0: 	183.069 	AngleWheelMust1: 	151.206 	AngleWheelMust0: 	148.274 	AngleAxisIs1: 	139.86 	AngleAxisIs0: 	184.77 	AngleWheelIs1: 	137.581 	AngleWheelIs0: 	142.139 	PositionError1: 	10.691 	PositionError0: 	9.06519 	CurrentMust0: 	2513 	CurrentIs0: 	2498 	CurrentMust1: 	-2838 	CurrentIs1: 	-2824 	
ArmModuleId: 	1 	Time: 	6954881 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	427644940 	time_after_control_loop: 	427672300 	T_diff: 	27360 	AngleAxisMust1: 	209.012 	AngleAxisMust0: 	238.512 	AngleWheelMust1: 	236.971 	AngleWheelMust0: 	181.053 	AngleAxisIs1: 	209.43 	AngleAxisIs0: 	238.32 	AngleWheelIs1: 	181.563 	AngleWheelIs0: 	237.297 	PositionError1: 	-0.509781 	PositionError0: 	-0.324173 	CurrentMust0: 	-115 	CurrentIs0: 	-116 	CurrentMust1: 	162 	CurrentIs1: 	160 	
ArmModuleId: 	0 	Time: 	7035045 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	427725089 	time_after_control_loop: 	427757373 	T_diff: 	32284 	AngleAxisMust1: 	150.711 	AngleAxisMust0: 	183.026 	AngleWheelMust1: 	152.157 	AngleWheelMust0: 	149.265 	AngleAxisIs1: 	140.31 	AngleAxisIs0: 	185.94 	AngleWheelIs1: 	137.472 	AngleWheelIs0: 	143.148 	PositionError1: 	11.7907 	PositionError0: 	9.00616 	CurrentMust0: 	2501 	CurrentIs0: 	2432 	CurrentMust1: 	-3058 	CurrentIs1: 	-3340 	
ArmModuleId: 	1 	Time: 	7096064 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	427786154 	time_after_control_loop: 	427813337 	T_diff: 	27183 	AngleAxisMust1: 	208.611 	AngleAxisMust0: 	237.704 	AngleWheelMust1: 	236.184 	AngleWheelMust0: 	181.038 	AngleAxisIs1: 	209.16 	AngleAxisIs0: 	238.14 	AngleWheelIs1: 	181.379 	AngleWheelIs0: 	236.941 	PositionError1: 	-0.340332 	PositionError0: 	-0.755157 	CurrentMust0: 	-198 	CurrentIs0: 	-200 	CurrentMust1: 	165 	CurrentIs1: 	167 	
ArmModuleId: 	0 	Time: 	7176981 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	427867021 	time_after_control_loop: 	427894135 	T_diff: 	27114 	AngleAxisMust1: 	151.721 	AngleAxisMust0: 	182.982 	AngleWheelMust1: 	153.146 	AngleWheelMust0: 	150.296 	AngleAxisIs1: 	144.36 	AngleAxisIs0: 	187.56 	AngleWheelIs1: 	140.748 	AngleWheelIs0: 	147.972 	PositionError1: 	9.54642 	PositionError0: 	5.17154 	CurrentMust0: 	1733 	CurrentIs0: 	1546 	CurrentMust1: 	-2608 	CurrentIs1: 	-2735 	
ArmModuleId: 	1 	Time: 	7230209 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	427920275 	time_after_control_loop: 	427951663 	T_diff: 	31388 	AngleAxisMust1: 	208.194 	AngleAxisMust0: 	236.863 	AngleWheelMust1: 	235.365 	AngleWheelMust0: 	181.023 	AngleAxisIs1: 	209.34 	AngleAxisIs0: 	238.14 	AngleWheelIs1: 	181.559 	AngleWheelIs0: 	237.121 	PositionError1: 	-0.535477 	PositionError0: 	-1.75438 	CurrentMust0: 	-385 	CurrentIs0: 	-376 	CurrentMust1: 	213 	CurrentIs1: 	214 	
ArmModuleId: 	0 	Time: 	7319677 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	428009722 	time_after_control_loop: 	428041196 	T_diff: 	31474 	AngleAxisMust1: 	152.748 	AngleAxisMust0: 	182.937 	AngleWheelMust1: 	154.151 	AngleWheelMust0: 	151.344 	AngleAxisIs1: 	151.56 	AngleAxisIs0: 	188.19 	AngleWheelIs1: 	147.647 	AngleWheelIs0: 	155.473 	PositionError1: 	3.69574 	PositionError0: 	-1.32414 	CurrentMust0: 	434 	CurrentIs0: 	-351 	CurrentMust1: 	-1438 	CurrentIs1: 	-970 	
ArmModuleId: 	1 	Time: 	7381642 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	428071725 	time_after_control_loop: 	428100697 	T_diff: 	28972 	AngleAxisMust1: 	207.77 	AngleAxisMust0: 	236.008 	AngleWheelMust1: 	234.532 	AngleWheelMust0: 	181.008 	AngleAxisIs1: 	208.98 	AngleAxisIs0: 	237.15 	AngleWheelIs1: 	181.672 	AngleWheelIs0: 	236.288 	PositionError1: 	-0.663925 	PositionError0: 	-1.7541 	CurrentMust0: 	-491 	CurrentIs0: 	-559 	CurrentMust1: 	264 	CurrentIs1: 	247 	
ArmModuleId: 	0 	Time: 	7464120 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	428154157 	time_after_control_loop: 	428181192 	T_diff: 	27035 	AngleAxisMust1: 	153.817 	AngleAxisMust0: 	182.891 	AngleWheelMust1: 	155.198 	AngleWheelMust0: 	152.436 	AngleAxisIs1: 	157.68 	AngleAxisIs0: 	185.22 	AngleWheelIs1: 	155.186 	AngleWheelIs0: 	160.174 	PositionError1: 	-2.75212 	PositionError0: 	-4.97815 	CurrentMust0: 	-614 	CurrentIs0: 	-320 	CurrentMust1: 	-148 	CurrentIs1: 	-167 	
ArmModuleId: 	1 	Time: 	7529088 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	428219144 	time_after_control_loop: 	428247069 	T_diff: 	27925 	AngleAxisMust1: 	207.329 	AngleAxisMust0: 	235.117 	AngleWheelMust1: 	233.665 	AngleWheelMust0: 	180.992 	AngleAxisIs1: 	208.08 	AngleAxisIs0: 	234.36 	AngleWheelIs1: 	182.105 	AngleWheelIs0: 	234.055 	PositionError1: 	-1.11311 	PositionError0: 	-0.387802 	CurrentMust0: 	-390 	CurrentIs0: 	13 	CurrentMust1: 	370 	CurrentIs1: 	368 	
ArmModuleId: 	0 	Time: 	7611608 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	428301643 	time_after_control_loop: 	428328975 	T_diff: 	27332 	AngleAxisMust1: 	154.918 	AngleAxisMust0: 	182.842 	AngleWheelMust1: 	156.276 	AngleWheelMust0: 	153.56 	AngleAxisIs1: 	156.87 	AngleAxisIs0: 	184.5 	AngleWheelIs1: 	154.72 	AngleWheelIs0: 	159.02 	PositionError1: 	-1.16217 	PositionError0: 	-2.74617 	CurrentMust0: 	-566 	CurrentIs0: 	-816 	CurrentMust1: 	-265 	CurrentIs1: 	-416 	
ArmModuleId: 	1 	Time: 	7665923 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	428356031 	time_after_control_loop: 	428386886 	T_diff: 	30855 	AngleAxisMust1: 	206.874 	AngleAxisMust0: 	234.2 	AngleWheelMust1: 	232.773 	AngleWheelMust0: 	180.975 	AngleAxisIs1: 	206.1 	AngleAxisIs0: 	230.49 	AngleWheelIs1: 	181.974 	AngleWheelIs0: 	230.226 	PositionError1: 	-0.99884 	PositionError0: 	2.54886 	CurrentMust0: 	21 	CurrentIs0: 	325 	CurrentMust1: 	414 	CurrentIs1: 	401 	
ArmModuleId: 	0 	Time: 	7750255 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	428440291 	time_after_control_loop: 	428470962 	T_diff: 	30671 	AngleAxisMust1: 	155.966 	AngleAxisMust0: 	182.797 	AngleWheelMust1: 	157.303 	AngleWheelMust0: 	154.63 	AngleAxisIs1: 	153.81 	AngleAxisIs0: 	184.59 	AngleWheelIs1: 	151.617 	AngleWheelIs0: 	156.003 	PositionError1: 	3.01103 	PositionError0: 	1.29729 	CurrentMust0: 	172 	CurrentIs0: 	-136 	CurrentMust1: 	-1189 	CurrentIs1: 	-1134 	
ArmModuleId: 	1 	Time: 	7807099 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	428497150 	time_after_control_loop: 	428529342 	T_diff: 	32192 	AngleAxisMust1: 	206.441 	AngleAxisMust0: 	233.327 	AngleWheelMust1: 	231.923 	AngleWheelMust0: 	180.96 	AngleAxisIs1: 	205.65 	AngleAxisIs0: 	230.04 	AngleWheelIs1: 	181.739 	AngleWheelIs0: 	229.561 	PositionError1: 	-0.779541 	PositionError0: 	2.36365 	CurrentMust0: 	137 	CurrentIs0: 	132 	CurrentMust1: 	438 	CurrentIs1: 	455 	
ArmModuleId: 	0 	Time: 	7896478 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	428586515 	time_after_control_loop: 	428613413 	T_diff: 	26898 	AngleAxisMust1: 	157.103 	AngleAxisMust0: 	182.747 	AngleWheelMust1: 	158.415 	AngleWheelMust0: 	155.79 	AngleAxisIs1: 	151.65 	AngleAxisIs0: 	184.68 	AngleWheelIs1: 	149.414 	AngleWheelIs0: 	153.886 	PositionError1: 	6.37395 	PositionError0: 	4.52678 	CurrentMust0: 	1116 	CurrentIs0: 	1052 	CurrentMust1: 	-1975 	CurrentIs1: 	-1997 	
ArmModuleId: 	1 	Time: 	7949914 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	428640032 	time_after_control_loop: 	428671536 	T_diff: 	31504 	AngleAxisMust1: 	205.972 	AngleAxisMust0: 	232.381 	AngleWheelMust1: 	231.001 	AngleWheelMust0: 	180.943 	AngleAxisIs1: 	205.65 	AngleAxisIs0: 	230.4 	AngleWheelIs1: 	181.567 	AngleWheelIs0: 	229.733 	PositionError1: 	-0.624573 	PositionError0: 	1.27043 	CurrentMust0: 	109 	CurrentIs0: 	82 	CurrentMust1: 	460 	CurrentIs1: 	475 	
ArmModuleId: 	0 	Time: 	8035630 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	428725667 	time_after_control_loop: 	428752669 	T_diff: 	27002 	AngleAxisMust1: 	158.178 	AngleAxisMust0: 	182.7 	AngleWheelMust1: 	159.469 	AngleWheelMust0: 	156.888 	AngleAxisIs1: 	152.01 	AngleAxisIs0: 	185.04 	AngleWheelIs1: 	149.602 	AngleWheelIs0: 	154.418 	PositionError1: 	7.28412 	PositionError0: 	5.048 	CurrentMust0: 	1686 	CurrentIs0: 	1680 	CurrentMust1: 	-2156 	CurrentIs1: 	-2158 	
ArmModuleId: 	1 	Time: 	8088604 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	428778669 	time_after_control_loop: 	428806669 	T_diff: 	28000 	AngleAxisMust1: 	205.528 	AngleAxisMust0: 	231.485 	AngleWheelMust1: 	230.129 	AngleWheelMust0: 	180.927 	AngleAxisIs1: 	205.65 	AngleAxisIs0: 	230.4 	AngleWheelIs1: 	181.567 	AngleWheelIs0: 	229.733 	PositionError1: 	-0.640701 	PositionError0: 	0.398148 	CurrentMust0: 	51 	CurrentIs0: 	45 	CurrentMust1: 	-323 	CurrentIs1: 	-322 	
ArmModuleId: 	0 	Time: 	8171102 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	428861148 	time_after_control_loop: 	428888223 	T_diff: 	27075 	AngleAxisMust1: 	159.238 	AngleAxisMust0: 	182.654 	AngleWheelMust1: 	160.506 	AngleWheelMust0: 	157.97 	AngleAxisIs1: 	152.1 	AngleAxisIs0: 	184.77 	AngleWheelIs1: 	149.821 	AngleWheelIs0: 	154.379 	PositionError1: 	8.14691 	PositionError0: 	6.1246 	CurrentMust0: 	1925 	CurrentIs0: 	1878 	CurrentMust1: 	-2329 	CurrentIs1: 	-2342 	
ArmModuleId: 	1 	Time: 	8226181 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	428916247 	time_after_control_loop: 	428943408 	T_diff: 	27161 	AngleAxisMust1: 	205.09 	AngleAxisMust0: 	230.603 	AngleWheelMust1: 	229.27 	AngleWheelMust0: 	180.911 	AngleAxisIs1: 	205.56 	AngleAxisIs0: 	230.49 	AngleWheelIs1: 	181.434 	AngleWheelIs0: 	229.686 	PositionError1: 	-0.52356 	PositionError0: 	-0.4142 	CurrentMust0: 	-46 	CurrentIs0: 	-43 	CurrentMust1: 	-305 	CurrentIs1: 	-288 	
