ArmModuleId: 	0 	Time: 	2705954 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3560498585 	time_after_control_loop: 	3560577351 	T_diff: 	78766 	AngleAxisMust1: 	173.16 	AngleAxisMust0: 	180.54 	AngleWheelMust1: 	173.418 	AngleWheelMust0: 	172.902 	AngleAxisIs1: 	173.16 	AngleAxisIs0: 	180.54 	AngleWheelIs1: 	172.902 	AngleWheelIs0: 	173.418 	PositionError1: 	0.000778198 	PositionError0: 	0.000732422 	CurrentMust0: 	0 	CurrentIs0: 	-2 	CurrentMust1: 	0 	CurrentIs1: 	-3 	
ArmModuleId: 	0 	Time: 	5797876 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3563590443 	time_after_control_loop: 	3563625734 	T_diff: 	35291 	AngleAxisMust1: 	166.759 	AngleAxisMust0: 	173.044 	AngleWheelMust1: 	163.435 	AngleWheelMust0: 	170.082 	AngleAxisIs1: 	167.04 	AngleAxisIs0: 	181.44 	AngleWheelIs1: 	166.352 	AngleWheelIs0: 	167.728 	PositionError1: 	3.73093 	PositionError0: 	-4.29172 	CurrentMust0: 	-858 	CurrentIs0: 	-861 	CurrentMust1: 	-932 	CurrentIs1: 	-946 	
ArmModuleId: 	1 	Time: 	5859492 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3563652097 	time_after_control_loop: 	3563678939 	T_diff: 	26842 	AngleAxisMust1: 	167.449 	AngleAxisMust0: 	183.009 	AngleWheelMust1: 	168.886 	AngleWheelMust0: 	166.011 	AngleAxisIs1: 	169.74 	AngleAxisIs0: 	184.59 	AngleWheelIs1: 	167.547 	AngleWheelIs0: 	171.933 	PositionError1: 	-1.53563 	PositionError0: 	-3.04549 	CurrentMust0: 	-365 	CurrentIs0: 	-371 	CurrentMust1: 	184 	CurrentIs1: 	179 	
ArmModuleId: 	0 	Time: 	5945073 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3563737657 	time_after_control_loop: 	3563765437 	T_diff: 	27780 	AngleAxisMust1: 	166.363 	AngleAxisMust0: 	172.58 	AngleWheelMust1: 	162.817 	AngleWheelMust0: 	169.908 	AngleAxisIs1: 	167.13 	AngleAxisIs0: 	181.44 	AngleWheelIs1: 	166.442 	AngleWheelIs0: 	167.818 	PositionError1: 	3.46642 	PositionError0: 	-4.99951 	CurrentMust0: 	-999 	CurrentIs0: 	-987 	CurrentMust1: 	-866 	CurrentIs1: 	-894 	
ArmModuleId: 	1 	Time: 	6003898 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3563796549 	time_after_control_loop: 	3563834566 	T_diff: 	38017 	AngleAxisMust1: 	167.045 	AngleAxisMust0: 	182.438 	AngleWheelMust1: 	168.21 	AngleWheelMust0: 	165.88 	AngleAxisIs1: 	169.47 	AngleAxisIs0: 	184.05 	AngleWheelIs1: 	167.535 	AngleWheelIs0: 	171.405 	PositionError1: 	-1.65425 	PositionError0: 	-3.19391 	CurrentMust0: 	-383 	CurrentIs0: 	-196 	CurrentMust1: 	198 	CurrentIs1: 	193 	
ArmModuleId: 	0 	Time: 	6095405 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3563887990 	time_after_control_loop: 	3563919068 	T_diff: 	31078 	AngleAxisMust1: 	165.924 	AngleAxisMust0: 	172.067 	AngleWheelMust1: 	162.133 	AngleWheelMust0: 	169.715 	AngleAxisIs1: 	167.13 	AngleAxisIs0: 	181.35 	AngleWheelIs1: 	166.485 	AngleWheelIs0: 	167.775 	PositionError1: 	3.23032 	PositionError0: 	-5.64026 	CurrentMust0: 	-1128 	CurrentIs0: 	-1127 	CurrentMust1: 	-807 	CurrentIs1: 	-813 	
ArmModuleId: 	1 	Time: 	6180895 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3563973523 	time_after_control_loop: 	3564012031 	T_diff: 	38508 	AngleAxisMust1: 	166.598 	AngleAxisMust0: 	181.805 	AngleWheelMust1: 	167.461 	AngleWheelMust0: 	165.736 	AngleAxisIs1: 	168.03 	AngleAxisIs0: 	181.17 	AngleWheelIs1: 	167.471 	AngleWheelIs0: 	168.589 	PositionError1: 	-1.73497 	PositionError0: 	-1.12675 	CurrentMust0: 	-135 	CurrentIs0: 	-231 	CurrentMust1: 	208 	CurrentIs1: 	206 	
ArmModuleId: 	0 	Time: 	6284371 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3564076951 	time_after_control_loop: 	3564105205 	T_diff: 	28254 	AngleAxisMust1: 	165.369 	AngleAxisMust0: 	171.417 	AngleWheelMust1: 	161.268 	AngleWheelMust0: 	169.47 	AngleAxisIs1: 	167.13 	AngleAxisIs0: 	181.35 	AngleWheelIs1: 	166.485 	AngleWheelIs0: 	167.775 	PositionError1: 	2.98576 	PositionError0: 	-6.50613 	CurrentMust0: 	-1301 	CurrentIs0: 	-1309 	CurrentMust1: 	-746 	CurrentIs1: 	-762 	
ArmModuleId: 	1 	Time: 	6341968 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3564134611 	time_after_control_loop: 	3564165275 	T_diff: 	30664 	AngleAxisMust1: 	166.033 	AngleAxisMust0: 	181.005 	AngleWheelMust1: 	166.513 	AngleWheelMust0: 	165.553 	AngleAxisIs1: 	167.67 	AngleAxisIs0: 	180.36 	AngleWheelIs1: 	167.498 	AngleWheelIs0: 	167.842 	PositionError1: 	-1.94499 	PositionError0: 	-1.32747 	CurrentMust0: 	-159 	CurrentIs0: 	-144 	CurrentMust1: 	233 	CurrentIs1: 	226 	
ArmModuleId: 	0 	Time: 	6436078 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3564228662 	time_after_control_loop: 	3564261031 	T_diff: 	32369 	AngleAxisMust1: 	164.924 	AngleAxisMust0: 	170.896 	AngleWheelMust1: 	160.574 	AngleWheelMust0: 	169.274 	AngleAxisIs1: 	167.04 	AngleAxisIs0: 	181.44 	AngleWheelIs1: 	166.352 	AngleWheelIs0: 	167.728 	PositionError1: 	2.92284 	PositionError0: 	-7.15289 	CurrentMust0: 	-1430 	CurrentIs0: 	-1456 	CurrentMust1: 	-730 	CurrentIs1: 	-710 	
ArmModuleId: 	1 	Time: 	6499506 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3564292155 	time_after_control_loop: 	3564324078 	T_diff: 	31923 	AngleAxisMust1: 	165.58 	AngleAxisMust0: 	180.363 	AngleWheelMust1: 	165.753 	AngleWheelMust0: 	165.406 	AngleAxisIs1: 	167.67 	AngleAxisIs0: 	180.09 	AngleWheelIs1: 	167.627 	AngleWheelIs0: 	167.713 	PositionError1: 	-2.22073 	PositionError0: 	-1.95848 	CurrentMust0: 	-235 	CurrentIs0: 	-240 	CurrentMust1: 	266 	CurrentIs1: 	266 	
ArmModuleId: 	0 	Time: 	6591044 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3564383628 	time_after_control_loop: 	3564414890 	T_diff: 	31262 	AngleAxisMust1: 	164.427 	AngleAxisMust0: 	170.314 	AngleWheelMust1: 	159.799 	AngleWheelMust0: 	169.056 	AngleAxisIs1: 	166.68 	AngleAxisIs0: 	180.54 	AngleWheelIs1: 	166.422 	AngleWheelIs0: 	166.938 	PositionError1: 	2.63408 	PositionError0: 	-7.13722 	CurrentMust0: 	-1427 	CurrentIs0: 	-1744 	CurrentMust1: 	-658 	CurrentIs1: 	-643 	
ArmModuleId: 	1 	Time: 	6661015 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3564453619 	time_after_control_loop: 	3564482670 	T_diff: 	29051 	AngleAxisMust1: 	165.074 	AngleAxisMust0: 	179.647 	AngleWheelMust1: 	164.905 	AngleWheelMust0: 	165.242 	AngleAxisIs1: 	167.76 	AngleAxisIs0: 	180.27 	AngleWheelIs1: 	167.631 	AngleWheelIs0: 	167.889 	PositionError1: 	-2.38844 	PositionError0: 	-2.98254 	CurrentMust0: 	-357 	CurrentIs0: 	-358 	CurrentMust1: 	286 	CurrentIs1: 	286 	
ArmModuleId: 	0 	Time: 	6762041 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3564554620 	time_after_control_loop: 	3564589383 	T_diff: 	34763 	AngleAxisMust1: 	163.921 	AngleAxisMust0: 	169.722 	AngleWheelMust1: 	159.01 	AngleWheelMust0: 	168.833 	AngleAxisIs1: 	164.16 	AngleAxisIs0: 	176.04 	AngleWheelIs1: 	166.052 	AngleWheelIs0: 	162.268 	PositionError1: 	2.78084 	PositionError0: 	-3.25645 	CurrentMust0: 	-651 	CurrentIs0: 	-792 	CurrentMust1: 	-695 	CurrentIs1: 	-710 	
ArmModuleId: 	1 	Time: 	6826819 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3564619419 	time_after_control_loop: 	3564646906 	T_diff: 	27487 	AngleAxisMust1: 	164.558 	AngleAxisMust0: 	178.917 	AngleWheelMust1: 	164.04 	AngleWheelMust0: 	165.075 	AngleAxisIs1: 	167.67 	AngleAxisIs0: 	180 	AngleWheelIs1: 	167.67 	AngleWheelIs0: 	167.67 	PositionError1: 	-2.59433 	PositionError0: 	-3.62794 	CurrentMust0: 	-435 	CurrentIs0: 	-438 	CurrentMust1: 	311 	CurrentIs1: 	307 	
ArmModuleId: 	0 	Time: 	6913953 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3564706515 	time_after_control_loop: 	3564736903 	T_diff: 	30388 	AngleAxisMust1: 	163.392 	AngleAxisMust0: 	169.102 	AngleWheelMust1: 	158.185 	AngleWheelMust0: 	168.6 	AngleAxisIs1: 	161.73 	AngleAxisIs0: 	170.37 	AngleWheelIs1: 	166.332 	AngleWheelIs0: 	157.128 	PositionError1: 	2.26855 	PositionError0: 	1.05786 	CurrentMust0: 	211 	CurrentIs0: 	293 	CurrentMust1: 	-567 	CurrentIs1: 	-555 	
ArmModuleId: 	1 	Time: 	6969599 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3564762197 	time_after_control_loop: 	3564788170 	T_diff: 	25973 	AngleAxisMust1: 	164.019 	AngleAxisMust0: 	178.154 	AngleWheelMust1: 	163.137 	AngleWheelMust0: 	164.901 	AngleAxisIs1: 	166.86 	AngleAxisIs0: 	178.2 	AngleWheelIs1: 	167.72 	AngleWheelIs0: 	166 	PositionError1: 	-2.81885 	PositionError0: 	-2.86124 	CurrentMust0: 	-343 	CurrentIs0: 	-357 	CurrentMust1: 	338 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	7058093 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3564850659 	time_after_control_loop: 	3564876424 	T_diff: 	25765 	AngleAxisMust1: 	162.936 	AngleAxisMust0: 	168.568 	AngleWheelMust1: 	157.473 	AngleWheelMust0: 	168.399 	AngleAxisIs1: 	161.28 	AngleAxisIs0: 	169.11 	AngleWheelIs1: 	166.484 	AngleWheelIs0: 	156.076 	PositionError1: 	1.91553 	PositionError0: 	1.39842 	CurrentMust0: 	279 	CurrentIs0: 	290 	CurrentMust1: 	-478 	CurrentIs1: 	-466 	
ArmModuleId: 	1 	Time: 	7109489 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3564902071 	time_after_control_loop: 	3564933839 	T_diff: 	31768 	AngleAxisMust1: 	163.554 	AngleAxisMust0: 	177.496 	AngleWheelMust1: 	162.358 	AngleWheelMust0: 	164.751 	AngleAxisIs1: 	165.6 	AngleAxisIs0: 	175.14 	AngleWheelIs1: 	167.922 	AngleWheelIs0: 	163.278 	PositionError1: 	-3.17143 	PositionError0: 	-0.918304 	CurrentMust0: 	-110 	CurrentIs0: 	-180 	CurrentMust1: 	380 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	7201756 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3564994324 	time_after_control_loop: 	3565035460 	T_diff: 	41136 	AngleAxisMust1: 	162.436 	AngleAxisMust0: 	167.982 	AngleWheelMust1: 	156.693 	AngleWheelMust0: 	168.178 	AngleAxisIs1: 	161.28 	AngleAxisIs0: 	169.02 	AngleWheelIs1: 	166.527 	AngleWheelIs0: 	156.033 	PositionError1: 	1.65224 	PositionError0: 	0.66153 	CurrentMust0: 	132 	CurrentIs0: 	128 	CurrentMust1: 	-413 	CurrentIs1: 	-407 	
ArmModuleId: 	1 	Time: 	7268563 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3565061145 	time_after_control_loop: 	3565087533 	T_diff: 	26388 	AngleAxisMust1: 	163.045 	AngleAxisMust0: 	176.775 	AngleWheelMust1: 	161.504 	AngleWheelMust0: 	164.586 	AngleAxisIs1: 	164.88 	AngleAxisIs0: 	173.97 	AngleWheelIs1: 	167.761 	AngleWheelIs0: 	161.999 	PositionError1: 	-3.17542 	PositionError0: 	-0.493515 	CurrentMust0: 	-59 	CurrentIs0: 	-53 	CurrentMust1: 	381 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	7357223 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3565149807 	time_after_control_loop: 	3565179432 	T_diff: 	29625 	AngleAxisMust1: 	161.891 	AngleAxisMust0: 	167.344 	AngleWheelMust1: 	155.844 	AngleWheelMust0: 	167.939 	AngleAxisIs1: 	161.19 	AngleAxisIs0: 	169.02 	AngleWheelIs1: 	166.437 	AngleWheelIs0: 	155.943 	PositionError1: 	1.5024 	PositionError0: 	-0.0977173 	CurrentMust0: 	-19 	CurrentIs0: 	46 	CurrentMust1: 	-375 	CurrentIs1: 	-356 	
ArmModuleId: 	1 	Time: 	7419885 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3565212490 	time_after_control_loop: 	3565240143 	T_diff: 	27653 	AngleAxisMust1: 	162.49 	AngleAxisMust0: 	175.99 	AngleWheelMust1: 	160.574 	AngleWheelMust0: 	164.406 	AngleAxisIs1: 	164.79 	AngleAxisIs0: 	173.88 	AngleWheelIs1: 	167.714 	AngleWheelIs0: 	161.866 	PositionError1: 	-3.30791 	PositionError0: 	-1.29027 	CurrentMust0: 	-154 	CurrentIs0: 	-156 	CurrentMust1: 	396 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	7505455 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3565298042 	time_after_control_loop: 	3565327711 	T_diff: 	29669 	AngleAxisMust1: 	161.374 	AngleAxisMust0: 	166.739 	AngleWheelMust1: 	155.037 	AngleWheelMust0: 	167.711 	AngleAxisIs1: 	161.1 	AngleAxisIs0: 	169.02 	AngleWheelIs1: 	166.347 	AngleWheelIs0: 	155.853 	PositionError1: 	1.36461 	PositionError0: 	-0.814316 	CurrentMust0: 	-162 	CurrentIs0: 	-172 	CurrentMust1: 	-341 	CurrentIs1: 	-319 	
ArmModuleId: 	1 	Time: 	7562473 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3565355072 	time_after_control_loop: 	3565387280 	T_diff: 	32208 	AngleAxisMust1: 	161.963 	AngleAxisMust0: 	175.244 	AngleWheelMust1: 	159.69 	AngleWheelMust0: 	164.236 	AngleAxisIs1: 	164.79 	AngleAxisIs0: 	173.79 	AngleWheelIs1: 	167.757 	AngleWheelIs0: 	161.823 	PositionError1: 	-3.52142 	PositionError0: 	-2.13052 	CurrentMust0: 	-255 	CurrentIs0: 	-252 	CurrentMust1: 	422 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	7656424 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3565449002 	time_after_control_loop: 	3565481058 	T_diff: 	32056 	AngleAxisMust1: 	160.822 	AngleAxisMust0: 	166.092 	AngleWheelMust1: 	154.176 	AngleWheelMust0: 	167.467 	AngleAxisIs1: 	161.28 	AngleAxisIs0: 	168.93 	AngleWheelIs1: 	166.57 	AngleWheelIs0: 	155.99 	PositionError1: 	0.898239 	PositionError0: 	-1.81288 	CurrentMust0: 	-362 	CurrentIs0: 	-356 	CurrentMust1: 	-224 	CurrentIs1: 	-224 	
ArmModuleId: 	1 	Time: 	7714667 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3565507274 	time_after_control_loop: 	3565542175 	T_diff: 	34901 	AngleAxisMust1: 	161.4 	AngleAxisMust0: 	174.447 	AngleWheelMust1: 	158.747 	AngleWheelMust0: 	164.053 	AngleAxisIs1: 	164.88 	AngleAxisIs0: 	173.79 	AngleWheelIs1: 	167.847 	AngleWheelIs0: 	161.913 	PositionError1: 	-3.79361 	PositionError0: 	-3.16414 	CurrentMust0: 	-379 	CurrentIs0: 	-387 	CurrentMust1: 	455 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	7808737 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3565601317 	time_after_control_loop: 	3565631464 	T_diff: 	30147 	AngleAxisMust1: 	160.265 	AngleAxisMust0: 	165.44 	AngleWheelMust1: 	153.308 	AngleWheelMust0: 	167.222 	AngleAxisIs1: 	160.92 	AngleAxisIs0: 	169.11 	AngleWheelIs1: 	166.124 	AngleWheelIs0: 	155.716 	PositionError1: 	1.09909 	PositionError0: 	-2.40695 	CurrentMust0: 	-481 	CurrentIs0: 	-462 	CurrentMust1: 	-274 	CurrentIs1: 	-261 	
ArmModuleId: 	1 	Time: 	7865466 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3565658067 	time_after_control_loop: 	3565685308 	T_diff: 	27241 	AngleAxisMust1: 	160.833 	AngleAxisMust0: 	173.644 	AngleWheelMust1: 	157.796 	AngleWheelMust0: 	163.87 	AngleAxisIs1: 	164.52 	AngleAxisIs0: 	173.25 	AngleWheelIs1: 	167.745 	AngleWheelIs0: 	161.295 	PositionError1: 	-3.87514 	PositionError0: 	-3.49669 	CurrentMust0: 	-419 	CurrentIs0: 	-484 	CurrentMust1: 	465 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	7970388 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3565762968 	time_after_control_loop: 	3565794049 	T_diff: 	31081 	AngleAxisMust1: 	159.715 	AngleAxisMust0: 	164.796 	AngleWheelMust1: 	152.451 	AngleWheelMust0: 	166.98 	AngleAxisIs1: 	160.2 	AngleAxisIs0: 	168.84 	AngleWheelIs1: 	165.533 	AngleWheelIs0: 	154.867 	PositionError1: 	1.44794 	PositionError0: 	-2.4153 	CurrentMust0: 	-483 	CurrentIs0: 	-499 	CurrentMust1: 	-361 	CurrentIs1: 	-338 	
ArmModuleId: 	1 	Time: 	8032828 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3565825438 	time_after_control_loop: 	3565861871 	T_diff: 	36433 	AngleAxisMust1: 	160.273 	AngleAxisMust0: 	172.852 	AngleWheelMust1: 	156.857 	AngleWheelMust0: 	163.689 	AngleAxisIs1: 	162.99 	AngleAxisIs0: 	169.83 	AngleWheelIs1: 	167.85 	AngleWheelIs0: 	158.13 	PositionError1: 	-4.16058 	PositionError0: 	-1.27147 	CurrentMust0: 	-152 	CurrentIs0: 	-190 	CurrentMust1: 	499 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	8131544 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3565924126 	time_after_control_loop: 	3565965135 	T_diff: 	41009 	AngleAxisMust1: 	159.086 	AngleAxisMust0: 	164.059 	AngleWheelMust1: 	151.469 	AngleWheelMust0: 	166.703 	AngleAxisIs1: 	159.12 	AngleAxisIs0: 	169.02 	AngleWheelIs1: 	164.367 	AngleWheelIs0: 	153.873 	PositionError1: 	2.33673 	PositionError0: 	-2.40286 	CurrentMust0: 	-480 	CurrentIs0: 	-482 	CurrentMust1: 	-584 	CurrentIs1: 	-520 	
ArmModuleId: 	1 	Time: 	8203934 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3565996562 	time_after_control_loop: 	3566032489 	T_diff: 	35927 	AngleAxisMust1: 	159.632 	AngleAxisMust0: 	171.944 	AngleWheelMust1: 	155.782 	AngleWheelMust0: 	163.481 	AngleAxisIs1: 	162.18 	AngleAxisIs0: 	168.39 	AngleWheelIs1: 	167.728 	AngleWheelIs0: 	156.632 	PositionError1: 	-4.24615 	PositionError0: 	-0.848343 	CurrentMust0: 	-101 	CurrentIs0: 	-112 	CurrentMust1: 	509 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	8302588 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3566095171 	time_after_control_loop: 	3566128992 	T_diff: 	33821 	AngleAxisMust1: 	158.449 	AngleAxisMust0: 	163.313 	AngleWheelMust1: 	150.475 	AngleWheelMust0: 	166.422 	AngleAxisIs1: 	158.76 	AngleAxisIs0: 	169.02 	AngleWheelIs1: 	164.007 	AngleWheelIs0: 	153.513 	PositionError1: 	2.41605 	PositionError0: 	-3.03668 	CurrentMust0: 	-607 	CurrentIs0: 	-596 	CurrentMust1: 	-604 	CurrentIs1: 	-615 	
ArmModuleId: 	1 	Time: 	8367787 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3566160417 	time_after_control_loop: 	3566191772 	T_diff: 	31355 	AngleAxisMust1: 	158.982 	AngleAxisMust0: 	171.025 	AngleWheelMust1: 	154.694 	AngleWheelMust0: 	163.271 	AngleAxisIs1: 	162.18 	AngleAxisIs0: 	168.3 	AngleWheelIs1: 	167.771 	AngleWheelIs0: 	156.589 	PositionError1: 	-4.49924 	PositionError0: 	-1.89346 	CurrentMust0: 	-227 	CurrentIs0: 	-237 	CurrentMust1: 	539 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	8472861 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3566265440 	time_after_control_loop: 	3566292885 	T_diff: 	27445 	AngleAxisMust1: 	157.837 	AngleAxisMust0: 	162.597 	AngleWheelMust1: 	149.521 	AngleWheelMust0: 	166.153 	AngleAxisIs1: 	158.85 	AngleAxisIs0: 	169.02 	AngleWheelIs1: 	164.097 	AngleWheelIs0: 	153.603 	PositionError1: 	2.05663 	PositionError0: 	-4.0806 	CurrentMust0: 	-816 	CurrentIs0: 	-824 	CurrentMust1: 	-514 	CurrentIs1: 	-520 	
ArmModuleId: 	1 	Time: 	8531251 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3566323866 	time_after_control_loop: 	3566356544 	T_diff: 	32678 	AngleAxisMust1: 	158.359 	AngleAxisMust0: 	170.143 	AngleWheelMust1: 	153.649 	AngleWheelMust0: 	163.069 	AngleAxisIs1: 	162.18 	AngleAxisIs0: 	168.3 	AngleWheelIs1: 	167.771 	AngleWheelIs0: 	156.589 	PositionError1: 	-4.70088 	PositionError0: 	-2.93806 	CurrentMust0: 	-352 	CurrentIs0: 	-365 	CurrentMust1: 	564 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	8621427 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3566414006 	time_after_control_loop: 	3566450935 	T_diff: 	36929 	AngleAxisMust1: 	157.208 	AngleAxisMust0: 	161.86 	AngleWheelMust1: 	148.54 	AngleWheelMust0: 	165.876 	AngleAxisIs1: 	158.67 	AngleAxisIs0: 	169.02 	AngleWheelIs1: 	163.917 	AngleWheelIs0: 	153.423 	PositionError1: 	1.95973 	PositionError0: 	-4.88094 	CurrentMust0: 	-976 	CurrentIs0: 	-977 	CurrentMust1: 	-489 	CurrentIs1: 	-505 	
ArmModuleId: 	1 	Time: 	8692978 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3566485579 	time_after_control_loop: 	3566513004 	T_diff: 	27425 	AngleAxisMust1: 	157.719 	AngleAxisMust0: 	169.236 	AngleWheelMust1: 	152.575 	AngleWheelMust0: 	162.862 	AngleAxisIs1: 	162 	AngleAxisIs0: 	167.85 	AngleWheelIs1: 	167.806 	AngleWheelIs0: 	156.194 	PositionError1: 	-4.94322 	PositionError0: 	-3.61688 	CurrentMust0: 	-434 	CurrentIs0: 	-425 	CurrentMust1: 	593 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	8783569 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3566576147 	time_after_control_loop: 	3566603397 	T_diff: 	27250 	AngleAxisMust1: 	156.579 	AngleAxisMust0: 	161.124 	AngleWheelMust1: 	147.559 	AngleWheelMust0: 	165.599 	AngleAxisIs1: 	158.76 	AngleAxisIs0: 	169.11 	AngleWheelIs1: 	163.964 	AngleWheelIs0: 	153.556 	PositionError1: 	1.63551 	PositionError0: 	-5.99551 	CurrentMust0: 	-1199 	CurrentIs0: 	-1198 	CurrentMust1: 	-408 	CurrentIs1: 	-409 	
ArmModuleId: 	1 	Time: 	8842704 	P0: 	120 	P1: 	120 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3566635315 	time_after_control_loop: 	3566665239 	T_diff: 	29924 	AngleAxisMust1: 	157.078 	AngleAxisMust0: 	168.329 	AngleWheelMust1: 	151.501 	AngleWheelMust0: 	162.655 	AngleAxisIs1: 	160.92 	AngleAxisIs0: 	165.42 	AngleWheelIs1: 	167.887 	AngleWheelIs0: 	153.953 	PositionError1: 	-5.23181 	PositionError0: 	-2.45035 	CurrentMust0: 	-294 	CurrentIs0: 	-446 	CurrentMust1: 	627 	CurrentIs1: 	0 	
