ArmModuleId: 	0 	Time: 	2775826 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3022422754 	time_after_control_loop: 	3022504561 	T_diff: 	81807 	AngleAxisMust1: 	224.91 	AngleAxisMust0: 	226.8 	AngleWheelMust1: 	247.273 	AngleWheelMust0: 	202.547 	AngleAxisIs1: 	224.91 	AngleAxisIs0: 	226.89 	AngleWheelIs1: 	202.504 	AngleWheelIs0: 	247.316 	PositionError1: 	0.0405731 	PositionError0: 	-0.0502625 	CurrentMust0: 	-10 	CurrentIs0: 	-10 	CurrentMust1: 	-10 	CurrentIs1: 	-43 	
ArmModuleId: 	0 	Time: 	5868132 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3025515060 	time_after_control_loop: 	3025545446 	T_diff: 	30386 	AngleAxisMust1: 	218.073 	AngleAxisMust0: 	219.676 	AngleWheelMust1: 	237.032 	AngleWheelMust0: 	199.115 	AngleAxisIs1: 	223.11 	AngleAxisIs0: 	231.03 	AngleWheelIs1: 	198.726 	AngleWheelIs0: 	247.494 	PositionError1: 	0.389297 	PositionError0: 	-10.4608 	CurrentMust0: 	-2092 	CurrentIs0: 	-2062 	CurrentMust1: 	-97 	CurrentIs1: 	-92 	
ArmModuleId: 	1 	Time: 	5932240 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3025579196 	time_after_control_loop: 	3025609799 	T_diff: 	30603 	AngleAxisMust1: 	219.294 	AngleAxisMust0: 	235.317 	AngleWheelMust1: 	245.727 	AngleWheelMust0: 	192.862 	AngleAxisIs1: 	222.03 	AngleAxisIs0: 	237.6 	AngleWheelIs1: 	194.507 	AngleWheelIs0: 	249.553 	PositionError1: 	-1.64464 	PositionError0: 	-3.8252 	CurrentMust0: 	-382 	CurrentIs0: 	-387 	CurrentMust1: 	164 	CurrentIs1: 	173 	
ArmModuleId: 	0 	Time: 	6023238 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3025670147 	time_after_control_loop: 	3025699836 	T_diff: 	29689 	AngleAxisMust1: 	217.604 	AngleAxisMust0: 	219.186 	AngleWheelMust1: 	236.328 	AngleWheelMust0: 	198.879 	AngleAxisIs1: 	223.29 	AngleAxisIs0: 	230.94 	AngleWheelIs1: 	198.949 	AngleWheelIs0: 	247.631 	PositionError1: 	-0.069519 	PositionError0: 	-11.3013 	CurrentMust0: 	-2260 	CurrentIs0: 	-2195 	CurrentMust1: 	17 	CurrentIs1: 	19 	
ArmModuleId: 	1 	Time: 	6080124 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3025727074 	time_after_control_loop: 	3025752999 	T_diff: 	25925 	AngleAxisMust1: 	218.809 	AngleAxisMust0: 	234.635 	AngleWheelMust1: 	244.916 	AngleWheelMust0: 	192.703 	AngleAxisIs1: 	222.03 	AngleAxisIs0: 	237.42 	AngleWheelIs1: 	194.593 	AngleWheelIs0: 	249.467 	PositionError1: 	-1.88931 	PositionError0: 	-4.54994 	CurrentMust0: 	-454 	CurrentIs0: 	-446 	CurrentMust1: 	188 	CurrentIs1: 	193 	
ArmModuleId: 	0 	Time: 	6170894 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3025817808 	time_after_control_loop: 	3025847085 	T_diff: 	29277 	AngleAxisMust1: 	217.189 	AngleAxisMust0: 	218.754 	AngleWheelMust1: 	235.707 	AngleWheelMust0: 	198.671 	AngleAxisIs1: 	222.12 	AngleAxisIs0: 	230.22 	AngleWheelIs1: 	198.123 	AngleWheelIs0: 	246.117 	PositionError1: 	0.548325 	PositionError0: 	-10.4082 	CurrentMust0: 	-2081 	CurrentIs0: 	-2172 	CurrentMust1: 	-137 	CurrentIs1: 	-145 	
ArmModuleId: 	1 	Time: 	6225884 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3025872804 	time_after_control_loop: 	3025905364 	T_diff: 	32560 	AngleAxisMust1: 	218.382 	AngleAxisMust0: 	234.032 	AngleWheelMust1: 	244.2 	AngleWheelMust0: 	192.563 	AngleAxisIs1: 	222.12 	AngleAxisIs0: 	237.42 	AngleWheelIs1: 	194.683 	AngleWheelIs0: 	249.557 	PositionError1: 	-2.11935 	PositionError0: 	-5.35559 	CurrentMust0: 	-535 	CurrentIs0: 	-527 	CurrentMust1: 	211 	CurrentIs1: 	213 	
ArmModuleId: 	0 	Time: 	6311037 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3025957951 	time_after_control_loop: 	3025987961 	T_diff: 	30010 	AngleAxisMust1: 	216.721 	AngleAxisMust0: 	218.266 	AngleWheelMust1: 	235.006 	AngleWheelMust0: 	198.436 	AngleAxisIs1: 	220.23 	AngleAxisIs0: 	228.87 	AngleWheelIs1: 	196.878 	AngleWheelIs0: 	243.582 	PositionError1: 	1.55827 	PositionError0: 	-8.57425 	CurrentMust0: 	-1714 	CurrentIs0: 	-1725 	CurrentMust1: 	-389 	CurrentIs1: 	-446 	
ArmModuleId: 	1 	Time: 	6372241 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3026019173 	time_after_control_loop: 	3026045001 	T_diff: 	25828 	AngleAxisMust1: 	217.898 	AngleAxisMust0: 	233.352 	AngleWheelMust1: 	243.392 	AngleWheelMust0: 	192.405 	AngleAxisIs1: 	221.31 	AngleAxisIs0: 	236.16 	AngleWheelIs1: 	194.475 	AngleWheelIs0: 	248.145 	PositionError1: 	-2.06955 	PositionError0: 	-4.75159 	CurrentMust0: 	-475 	CurrentIs0: 	-614 	CurrentMust1: 	206 	CurrentIs1: 	206 	
ArmModuleId: 	0 	Time: 	6454649 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3026101568 	time_after_control_loop: 	3026131762 	T_diff: 	30194 	AngleAxisMust1: 	216.278 	AngleAxisMust0: 	217.805 	AngleWheelMust1: 	234.343 	AngleWheelMust0: 	198.214 	AngleAxisIs1: 	218.52 	AngleAxisIs0: 	226.8 	AngleWheelIs1: 	196.157 	AngleWheelIs0: 	240.883 	PositionError1: 	2.05676 	PositionError0: 	-6.53865 	CurrentMust0: 	-1307 	CurrentIs0: 	-1286 	CurrentMust1: 	-514 	CurrentIs1: 	-506 	
ArmModuleId: 	1 	Time: 	6512505 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3026159450 	time_after_control_loop: 	3026186203 	T_diff: 	26753 	AngleAxisMust1: 	217.441 	AngleAxisMust0: 	232.709 	AngleWheelMust1: 	242.627 	AngleWheelMust0: 	192.255 	AngleAxisIs1: 	220.23 	AngleAxisIs0: 	232.83 	AngleWheelIs1: 	194.986 	AngleWheelIs0: 	245.474 	PositionError1: 	-2.73035 	PositionError0: 	-2.84497 	CurrentMust0: 	-284 	CurrentIs0: 	-315 	CurrentMust1: 	273 	CurrentIs1: 	273 	
ArmModuleId: 	0 	Time: 	6600674 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3026247597 	time_after_control_loop: 	3026274445 	T_diff: 	26848 	AngleAxisMust1: 	215.792 	AngleAxisMust0: 	217.298 	AngleWheelMust1: 	233.614 	AngleWheelMust0: 	197.969 	AngleAxisIs1: 	217.71 	AngleAxisIs0: 	224.73 	AngleWheelIs1: 	196.337 	AngleWheelIs0: 	239.083 	PositionError1: 	1.63342 	PositionError0: 	-5.46815 	CurrentMust0: 	-1093 	CurrentIs0: 	-1124 	CurrentMust1: 	-408 	CurrentIs1: 	-403 	
ArmModuleId: 	1 	Time: 	6671826 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3026318759 	time_after_control_loop: 	3026347355 	T_diff: 	28596 	AngleAxisMust1: 	216.939 	AngleAxisMust0: 	232.002 	AngleWheelMust1: 	241.787 	AngleWheelMust0: 	192.091 	AngleAxisIs1: 	219.42 	AngleAxisIs0: 	231.57 	AngleWheelIs1: 	194.778 	AngleWheelIs0: 	244.062 	PositionError1: 	-2.68678 	PositionError0: 	-2.27278 	CurrentMust0: 	-227 	CurrentIs0: 	-218 	CurrentMust1: 	268 	CurrentIs1: 	266 	
ArmModuleId: 	0 	Time: 	6761814 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3026408741 	time_after_control_loop: 	3026446705 	T_diff: 	37964 	AngleAxisMust1: 	215.284 	AngleAxisMust0: 	216.769 	AngleWheelMust1: 	232.854 	AngleWheelMust0: 	197.715 	AngleAxisIs1: 	217.53 	AngleAxisIs0: 	224.82 	AngleWheelIs1: 	196.114 	AngleWheelIs0: 	238.946 	PositionError1: 	1.60178 	PositionError0: 	-6.09097 	CurrentMust0: 	-1218 	CurrentIs0: 	-1206 	CurrentMust1: 	-400 	CurrentIs1: 	-396 	
ArmModuleId: 	1 	Time: 	6825787 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3026472750 	time_after_control_loop: 	3026501709 	T_diff: 	28959 	AngleAxisMust1: 	216.416 	AngleAxisMust0: 	231.265 	AngleWheelMust1: 	240.912 	AngleWheelMust0: 	191.92 	AngleAxisIs1: 	219.33 	AngleAxisIs0: 	231.48 	AngleWheelIs1: 	194.731 	AngleWheelIs0: 	243.929 	PositionError1: 	-2.81111 	PositionError0: 	-3.01521 	CurrentMust0: 	-301 	CurrentIs0: 	-321 	CurrentMust1: 	281 	CurrentIs1: 	273 	
ArmModuleId: 	0 	Time: 	6908297 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3026555224 	time_after_control_loop: 	3026584252 	T_diff: 	29028 	AngleAxisMust1: 	214.759 	AngleAxisMust0: 	216.222 	AngleWheelMust1: 	232.067 	AngleWheelMust0: 	197.451 	AngleAxisIs1: 	217.53 	AngleAxisIs0: 	224.73 	AngleWheelIs1: 	196.157 	AngleWheelIs0: 	238.903 	PositionError1: 	1.2951 	PositionError0: 	-6.83464 	CurrentMust0: 	-1366 	CurrentIs0: 	-1368 	CurrentMust1: 	-323 	CurrentIs1: 	-329 	
ArmModuleId: 	1 	Time: 	6967554 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3026614513 	time_after_control_loop: 	3026643036 	T_diff: 	28523 	AngleAxisMust1: 	215.874 	AngleAxisMust0: 	230.502 	AngleWheelMust1: 	240.005 	AngleWheelMust0: 	191.742 	AngleAxisIs1: 	219.33 	AngleAxisIs0: 	231.48 	AngleWheelIs1: 	194.731 	AngleWheelIs0: 	243.929 	PositionError1: 	-2.98854 	PositionError0: 	-3.92183 	CurrentMust0: 	-392 	CurrentIs0: 	-402 	CurrentMust1: 	298 	CurrentIs1: 	286 	
ArmModuleId: 	0 	Time: 	7053011 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3026699939 	time_after_control_loop: 	3026732884 	T_diff: 	32945 	AngleAxisMust1: 	214.262 	AngleAxisMust0: 	215.704 	AngleWheelMust1: 	231.322 	AngleWheelMust0: 	197.201 	AngleAxisIs1: 	217.53 	AngleAxisIs0: 	224.73 	AngleWheelIs1: 	196.157 	AngleWheelIs0: 	238.903 	PositionError1: 	1.04539 	PositionError0: 	-7.57968 	CurrentMust0: 	-1515 	CurrentIs0: 	-1516 	CurrentMust1: 	-261 	CurrentIs1: 	-255 	
ArmModuleId: 	1 	Time: 	7117450 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3026764395 	time_after_control_loop: 	3026791626 	T_diff: 	27231 	AngleAxisMust1: 	215.36 	AngleAxisMust0: 	229.779 	AngleWheelMust1: 	239.147 	AngleWheelMust0: 	191.574 	AngleAxisIs1: 	219.33 	AngleAxisIs0: 	231.39 	AngleWheelIs1: 	194.774 	AngleWheelIs0: 	243.886 	PositionError1: 	-3.19957 	PositionError0: 	-4.73758 	CurrentMust0: 	-473 	CurrentIs0: 	-468 	CurrentMust1: 	319 	CurrentIs1: 	320 	
ArmModuleId: 	0 	Time: 	7211147 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3026858074 	time_after_control_loop: 	3026890703 	T_diff: 	32629 	AngleAxisMust1: 	213.714 	AngleAxisMust0: 	215.133 	AngleWheelMust1: 	230.502 	AngleWheelMust0: 	196.926 	AngleAxisIs1: 	217.44 	AngleAxisIs0: 	224.64 	AngleWheelIs1: 	196.11 	AngleWheelIs0: 	238.77 	PositionError1: 	0.817398 	PositionError0: 	-8.26714 	CurrentMust0: 	-1653 	CurrentIs0: 	-1641 	CurrentMust1: 	-204 	CurrentIs1: 	-145 	
ArmModuleId: 	1 	Time: 	7275953 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3026922877 	time_after_control_loop: 	3026950170 	T_diff: 	27293 	AngleAxisMust1: 	214.795 	AngleAxisMust0: 	228.983 	AngleWheelMust1: 	238.201 	AngleWheelMust0: 	191.389 	AngleAxisIs1: 	219.06 	AngleAxisIs0: 	230.94 	AngleWheelIs1: 	194.719 	AngleWheelIs0: 	243.401 	PositionError1: 	-3.32959 	PositionError0: 	-5.19803 	CurrentMust0: 	-519 	CurrentIs0: 	-496 	CurrentMust1: 	332 	CurrentIs1: 	347 	
ArmModuleId: 	0 	Time: 	7356641 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3027003550 	time_after_control_loop: 	3027029528 	T_diff: 	25978 	AngleAxisMust1: 	213.179 	AngleAxisMust0: 	214.575 	AngleWheelMust1: 	229.7 	AngleWheelMust0: 	196.658 	AngleAxisIs1: 	217.44 	AngleAxisIs0: 	224.64 	AngleWheelIs1: 	196.11 	AngleWheelIs0: 	238.77 	PositionError1: 	0.548737 	PositionError0: 	-9.06876 	CurrentMust0: 	-1813 	CurrentIs0: 	-1803 	CurrentMust1: 	-137 	CurrentIs1: 	-167 	
ArmModuleId: 	1 	Time: 	7408016 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3027054947 	time_after_control_loop: 	3027083172 	T_diff: 	28225 	AngleAxisMust1: 	214.243 	AngleAxisMust0: 	228.206 	AngleWheelMust1: 	237.277 	AngleWheelMust0: 	191.208 	AngleAxisIs1: 	218.16 	AngleAxisIs0: 	228.87 	AngleWheelIs1: 	194.808 	AngleWheelIs0: 	241.512 	PositionError1: 	-3.59947 	PositionError0: 	-4.23253 	CurrentMust0: 	-423 	CurrentIs0: 	-542 	CurrentMust1: 	359 	CurrentIs1: 	367 	
ArmModuleId: 	0 	Time: 	7494539 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3027141452 	time_after_control_loop: 	3027167661 	T_diff: 	26209 	AngleAxisMust1: 	212.668 	AngleAxisMust0: 	214.042 	AngleWheelMust1: 	228.934 	AngleWheelMust0: 	196.401 	AngleAxisIs1: 	217.53 	AngleAxisIs0: 	224.64 	AngleWheelIs1: 	196.2 	AngleWheelIs0: 	238.86 	PositionError1: 	0.202087 	PositionError0: 	-9.9245 	CurrentMust0: 	-1984 	CurrentIs0: 	-1981 	CurrentMust1: 	-50 	CurrentIs1: 	-56 	
ArmModuleId: 	1 	Time: 	7547975 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3027194907 	time_after_control_loop: 	3027222998 	T_diff: 	28091 	AngleAxisMust1: 	213.715 	AngleAxisMust0: 	227.463 	AngleWheelMust1: 	236.395 	AngleWheelMust0: 	191.036 	AngleAxisIs1: 	217.08 	AngleAxisIs0: 	226.26 	AngleWheelIs1: 	194.975 	AngleWheelIs0: 	239.185 	PositionError1: 	-3.93938 	PositionError0: 	-2.7881 	CurrentMust0: 	-278 	CurrentIs0: 	-274 	CurrentMust1: 	393 	CurrentIs1: 	394 	
ArmModuleId: 	0 	Time: 	7634890 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3027281810 	time_after_control_loop: 	3027313388 	T_diff: 	31578 	AngleAxisMust1: 	212.159 	AngleAxisMust0: 	213.513 	AngleWheelMust1: 	228.173 	AngleWheelMust0: 	196.146 	AngleAxisIs1: 	217.44 	AngleAxisIs0: 	224.64 	AngleWheelIs1: 	196.11 	AngleWheelIs0: 	238.77 	PositionError1: 	0.0367889 	PositionError0: 	-10.5962 	CurrentMust0: 	-2119 	CurrentIs0: 	-2099 	CurrentMust1: 	-9 	CurrentIs1: 	47 	
ArmModuleId: 	1 	Time: 	7694804 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3027341774 	time_after_control_loop: 	3027370158 	T_diff: 	28384 	AngleAxisMust1: 	213.19 	AngleAxisMust0: 	226.724 	AngleWheelMust1: 	235.517 	AngleWheelMust0: 	190.864 	AngleAxisIs1: 	216.36 	AngleAxisIs0: 	225.09 	AngleWheelIs1: 	194.815 	AngleWheelIs0: 	237.905 	PositionError1: 	-3.9502 	PositionError0: 	-2.38695 	CurrentMust0: 	-238 	CurrentIs0: 	-254 	CurrentMust1: 	395 	CurrentIs1: 	414 	
ArmModuleId: 	0 	Time: 	7786796 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3027433713 	time_after_control_loop: 	3027461839 	T_diff: 	28126 	AngleAxisMust1: 	211.614 	AngleAxisMust0: 	212.945 	AngleWheelMust1: 	227.356 	AngleWheelMust0: 	195.872 	AngleAxisIs1: 	217.53 	AngleAxisIs0: 	224.64 	AngleWheelIs1: 	196.2 	AngleWheelIs0: 	238.86 	PositionError1: 	-0.326767 	PositionError0: 	-11.5023 	CurrentMust0: 	-2300 	CurrentIs0: 	-2260 	CurrentMust1: 	81 	CurrentIs1: 	71 	
ArmModuleId: 	1 	Time: 	7840163 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3027487087 	time_after_control_loop: 	3027519559 	T_diff: 	32472 	AngleAxisMust1: 	212.628 	AngleAxisMust0: 	225.933 	AngleWheelMust1: 	234.576 	AngleWheelMust0: 	190.68 	AngleAxisIs1: 	216.36 	AngleAxisIs0: 	225 	AngleWheelIs1: 	194.858 	AngleWheelIs0: 	237.862 	PositionError1: 	-4.17725 	PositionError0: 	-3.28433 	CurrentMust0: 	-328 	CurrentIs0: 	-350 	CurrentMust1: 	417 	CurrentIs1: 	414 	
ArmModuleId: 	0 	Time: 	7924463 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3027571377 	time_after_control_loop: 	3027599471 	T_diff: 	28094 	AngleAxisMust1: 	211.048 	AngleAxisMust0: 	212.354 	AngleWheelMust1: 	226.507 	AngleWheelMust0: 	195.588 	AngleAxisIs1: 	216.63 	AngleAxisIs0: 	224.19 	AngleWheelIs1: 	195.515 	AngleWheelIs0: 	237.745 	PositionError1: 	0.0737305 	PositionError0: 	-11.2361 	CurrentMust0: 	-2247 	CurrentIs0: 	-2404 	CurrentMust1: 	-18 	CurrentIs1: 	-49 	
ArmModuleId: 	1 	Time: 	7980757 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3027627686 	time_after_control_loop: 	3027655895 	T_diff: 	28209 	AngleAxisMust1: 	212.043 	AngleAxisMust0: 	225.109 	AngleWheelMust1: 	233.598 	AngleWheelMust0: 	190.488 	AngleAxisIs1: 	216.18 	AngleAxisIs0: 	224.91 	AngleWheelIs1: 	194.721 	AngleWheelIs0: 	237.639 	PositionError1: 	-4.23169 	PositionError0: 	-4.03964 	CurrentMust0: 	-403 	CurrentIs0: 	-402 	CurrentMust1: 	423 	CurrentIs1: 	407 	
ArmModuleId: 	0 	Time: 	8076801 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3027723730 	time_after_control_loop: 	3027759996 	T_diff: 	36266 	AngleAxisMust1: 	210.495 	AngleAxisMust0: 	211.778 	AngleWheelMust1: 	225.68 	AngleWheelMust0: 	195.31 	AngleAxisIs1: 	212.94 	AngleAxisIs0: 	221.31 	AngleWheelIs1: 	193.201 	AngleWheelIs0: 	232.679 	PositionError1: 	2.11009 	PositionError0: 	-6.99774 	CurrentMust0: 	-1399 	CurrentIs0: 	-1080 	CurrentMust1: 	-527 	CurrentIs1: 	-560 	
ArmModuleId: 	1 	Time: 	8141991 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3027788957 	time_after_control_loop: 	3027822036 	T_diff: 	33079 	AngleAxisMust1: 	211.473 	AngleAxisMust0: 	224.307 	AngleWheelMust1: 	232.644 	AngleWheelMust0: 	190.302 	AngleAxisIs1: 	216.36 	AngleAxisIs0: 	225 	AngleWheelIs1: 	194.858 	AngleWheelIs0: 	237.862 	PositionError1: 	-4.55537 	PositionError0: 	-5.21671 	CurrentMust0: 	-521 	CurrentIs0: 	-527 	CurrentMust1: 	455 	CurrentIs1: 	454 	
ArmModuleId: 	0 	Time: 	8233045 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3027879974 	time_after_control_loop: 	3027911795 	T_diff: 	31821 	AngleAxisMust1: 	209.85 	AngleAxisMust0: 	211.106 	AngleWheelMust1: 	224.714 	AngleWheelMust0: 	194.986 	AngleAxisIs1: 	208.35 	AngleAxisIs0: 	215.37 	AngleWheelIs1: 	191.449 	AngleWheelIs0: 	225.251 	PositionError1: 	3.53802 	PositionError0: 	-0.535568 	CurrentMust0: 	-107 	CurrentIs0: 	64 	CurrentMust1: 	-884 	CurrentIs1: 	-884 	
ArmModuleId: 	1 	Time: 	8296424 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3027943373 	time_after_control_loop: 	3027975970 	T_diff: 	32597 	AngleAxisMust1: 	210.807 	AngleAxisMust0: 	223.369 	AngleWheelMust1: 	231.53 	AngleWheelMust0: 	190.084 	AngleAxisIs1: 	215.73 	AngleAxisIs0: 	223.83 	AngleWheelIs1: 	194.787 	AngleWheelIs0: 	236.673 	PositionError1: 	-4.70229 	PositionError0: 	-5.14095 	CurrentMust0: 	-514 	CurrentIs0: 	-704 	CurrentMust1: 	470 	CurrentIs1: 	454 	
ArmModuleId: 	0 	Time: 	8389390 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3028036298 	time_after_control_loop: 	3028063013 	T_diff: 	26715 	AngleAxisMust1: 	209.237 	AngleAxisMust0: 	210.467 	AngleWheelMust1: 	223.795 	AngleWheelMust0: 	194.679 	AngleAxisIs1: 	206.01 	AngleAxisIs0: 	210.78 	AngleWheelIs1: 	191.302 	AngleWheelIs0: 	220.718 	PositionError1: 	3.37701 	PositionError0: 	3.07953 	CurrentMust0: 	615 	CurrentIs0: 	669 	CurrentMust1: 	-844 	CurrentIs1: 	-840 	
ArmModuleId: 	1 	Time: 	8441263 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3028088202 	time_after_control_loop: 	3028117801 	T_diff: 	29599 	AngleAxisMust1: 	210.175 	AngleAxisMust0: 	222.479 	AngleWheelMust1: 	230.472 	AngleWheelMust0: 	189.877 	AngleAxisIs1: 	214.38 	AngleAxisIs0: 	220.77 	AngleWheelIs1: 	194.899 	AngleWheelIs0: 	233.861 	PositionError1: 	-5.02151 	PositionError0: 	-3.38678 	CurrentMust0: 	-338 	CurrentIs0: 	-68 	CurrentMust1: 	502 	CurrentIs1: 	501 	
ArmModuleId: 	0 	Time: 	8521647 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3028168561 	time_after_control_loop: 	3028200071 	T_diff: 	31510 	AngleAxisMust1: 	208.695 	AngleAxisMust0: 	209.902 	AngleWheelMust1: 	222.983 	AngleWheelMust0: 	194.406 	AngleAxisIs1: 	206.1 	AngleAxisIs0: 	210.33 	AngleWheelIs1: 	191.607 	AngleWheelIs0: 	220.593 	PositionError1: 	2.79967 	PositionError0: 	2.39212 	CurrentMust0: 	478 	CurrentIs0: 	475 	CurrentMust1: 	-699 	CurrentIs1: 	-711 	
ArmModuleId: 	1 	Time: 	8585385 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3028232317 	time_after_control_loop: 	3028260665 	T_diff: 	28348 	AngleAxisMust1: 	209.615 	AngleAxisMust0: 	221.691 	AngleWheelMust1: 	229.536 	AngleWheelMust0: 	189.694 	AngleAxisIs1: 	213.12 	AngleAxisIs0: 	218.52 	AngleWheelIs1: 	194.714 	AngleWheelIs0: 	231.526 	PositionError1: 	-5.0199 	PositionError0: 	-1.98827 	CurrentMust0: 	-198 	CurrentIs0: 	-289 	CurrentMust1: 	501 	CurrentIs1: 	494 	
ArmModuleId: 	0 	Time: 	8666092 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3028313008 	time_after_control_loop: 	3028340012 	T_diff: 	27004 	AngleAxisMust1: 	208.114 	AngleAxisMust0: 	209.297 	AngleWheelMust1: 	222.113 	AngleWheelMust0: 	194.115 	AngleAxisIs1: 	206.01 	AngleAxisIs0: 	210.42 	AngleWheelIs1: 	191.474 	AngleWheelIs0: 	220.546 	PositionError1: 	2.64099 	PositionError0: 	1.56882 	CurrentMust0: 	313 	CurrentIs0: 	313 	CurrentMust1: 	-660 	CurrentIs1: 	-675 	
ArmModuleId: 	1 	Time: 	8718264 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3028365194 	time_after_control_loop: 	3028391301 	T_diff: 	26107 	AngleAxisMust1: 	209.015 	AngleAxisMust0: 	220.847 	AngleWheelMust1: 	228.533 	AngleWheelMust0: 	189.497 	AngleAxisIs1: 	212.94 	AngleAxisIs0: 	218.07 	AngleWheelIs1: 	194.749 	AngleWheelIs0: 	231.131 	PositionError1: 	-5.25114 	PositionError0: 	-2.59589 	CurrentMust0: 	-259 	CurrentIs0: 	-254 	CurrentMust1: 	525 	CurrentIs1: 	521 	
