ArmModuleId: 	0 	Time: 	2555154 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1602891998 	time_after_control_loop: 	1602959071 	T_diff: 	67073 	AngleAxisMust1: 	226.53 	AngleAxisMust0: 	226.35 	AngleWheelMust1: 	248.678 	AngleWheelMust0: 	204.382 	AngleAxisIs1: 	226.53 	AngleAxisIs0: 	226.35 	AngleWheelIs1: 	204.382 	AngleWheelIs0: 	248.678 	PositionError1: 	-0.00285339 	PositionError0: 	-0.00805664 	CurrentMust0: 	-6 	CurrentIs0: 	-2 	CurrentMust1: 	2 	CurrentIs1: 	-47 	
ArmModuleId: 	1 	Time: 	5396410 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1605733244 	time_after_control_loop: 	1605760576 	T_diff: 	27332 	AngleAxisMust1: 	206.849 	AngleAxisMust0: 	245.885 	AngleWheelMust1: 	238.332 	AngleWheelMust0: 	175.367 	AngleAxisIs1: 	210.69 	AngleAxisIs0: 	248.49 	AngleWheelIs1: 	177.963 	AngleWheelIs0: 	243.417 	PositionError1: 	-2.59573 	PositionError0: 	-5.08272 	CurrentMust0: 	-206 	CurrentIs0: 	-362 	CurrentMust1: 	260 	CurrentIs1: 	269 	
ArmModuleId: 	0 	Time: 	5481475 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1605818292 	time_after_control_loop: 	1605845233 	T_diff: 	26941 	AngleAxisMust1: 	214.085 	AngleAxisMust0: 	213.928 	AngleWheelMust1: 	230.297 	AngleWheelMust0: 	197.873 	AngleAxisIs1: 	222.12 	AngleAxisIs0: 	233.46 	AngleWheelIs1: 	196.575 	AngleWheelIs0: 	247.665 	PositionError1: 	1.29892 	PositionError0: 	-17.3651 	CurrentMust0: 	-2104 	CurrentIs0: 	-2121 	CurrentMust1: 	-694 	CurrentIs1: 	-666 	
ArmModuleId: 	1 	Time: 	5539115 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1605875988 	time_after_control_loop: 	1605904165 	T_diff: 	28177 	AngleAxisMust1: 	206.089 	AngleAxisMust0: 	244.738 	AngleWheelMust1: 	237.023 	AngleWheelMust0: 	175.155 	AngleAxisIs1: 	210.33 	AngleAxisIs0: 	247.59 	AngleWheelIs1: 	178.033 	AngleWheelIs0: 	242.627 	PositionError1: 	-2.8783 	PositionError0: 	-5.60109 	CurrentMust0: 	-400 	CurrentIs0: 	-394 	CurrentMust1: 	361 	CurrentIs1: 	350 	
ArmModuleId: 	0 	Time: 	5624128 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1605960946 	time_after_control_loop: 	1605988008 	T_diff: 	27062 	AngleAxisMust1: 	213.258 	AngleAxisMust0: 	213.103 	AngleWheelMust1: 	229.075 	AngleWheelMust0: 	197.44 	AngleAxisIs1: 	222.03 	AngleAxisIs0: 	233.55 	AngleWheelIs1: 	196.442 	AngleWheelIs0: 	247.618 	PositionError1: 	0.999222 	PositionError0: 	-18.54 	CurrentMust0: 	-2281 	CurrentIs0: 	-2283 	CurrentMust1: 	-649 	CurrentIs1: 	-680 	
ArmModuleId: 	1 	Time: 	5677201 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1606014052 	time_after_control_loop: 	1606040959 	T_diff: 	26907 	AngleAxisMust1: 	205.34 	AngleAxisMust0: 	243.61 	AngleWheelMust1: 	235.735 	AngleWheelMust0: 	174.945 	AngleAxisIs1: 	210.24 	AngleAxisIs0: 	247.5 	AngleWheelIs1: 	177.986 	AngleWheelIs0: 	242.494 	PositionError1: 	-3.0405 	PositionError0: 	-6.75612 	CurrentMust0: 	-663 	CurrentIs0: 	-666 	CurrentMust1: 	43 	CurrentIs1: 	75 	
ArmModuleId: 	0 	Time: 	5764435 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1606101250 	time_after_control_loop: 	1606128625 	T_diff: 	27375 	AngleAxisMust1: 	212.456 	AngleAxisMust0: 	212.302 	AngleWheelMust1: 	227.891 	AngleWheelMust0: 	197.021 	AngleAxisIs1: 	222.03 	AngleAxisIs0: 	233.46 	AngleWheelIs1: 	196.485 	AngleWheelIs0: 	247.575 	PositionError1: 	0.536713 	PositionError0: 	-19.6815 	CurrentMust0: 	-2452 	CurrentIs0: 	-2445 	CurrentMust1: 	-580 	CurrentIs1: 	-555 	
ArmModuleId: 	1 	Time: 	5820902 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1606157761 	time_after_control_loop: 	1606184692 	T_diff: 	26931 	AngleAxisMust1: 	204.614 	AngleAxisMust0: 	242.515 	AngleWheelMust1: 	234.486 	AngleWheelMust0: 	174.743 	AngleAxisIs1: 	208.8 	AngleAxisIs0: 	244.17 	AngleWheelIs1: 	178.137 	AngleWheelIs0: 	239.463 	PositionError1: 	-3.3945 	PositionError0: 	-4.97374 	CurrentMust0: 	-197 	CurrentIs0: 	77 	CurrentMust1: 	163 	CurrentIs1: 	169 	
ArmModuleId: 	0 	Time: 	5901001 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1606237820 	time_after_control_loop: 	1606264869 	T_diff: 	27049 	AngleAxisMust1: 	211.581 	AngleAxisMust0: 	211.428 	AngleWheelMust1: 	226.598 	AngleWheelMust0: 	196.563 	AngleAxisIs1: 	222.03 	AngleAxisIs0: 	233.55 	AngleWheelIs1: 	196.442 	AngleWheelIs0: 	247.618 	PositionError1: 	0.121979 	PositionError0: 	-21.017 	CurrentMust0: 	-2652 	CurrentIs0: 	-2600 	CurrentMust1: 	-518 	CurrentIs1: 	-503 	
ArmModuleId: 	1 	Time: 	5954220 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1606291058 	time_after_control_loop: 	1606317982 	T_diff: 	26924 	AngleAxisMust1: 	203.822 	AngleAxisMust0: 	241.321 	AngleWheelMust1: 	233.123 	AngleWheelMust0: 	174.521 	AngleAxisIs1: 	207.81 	AngleAxisIs0: 	242.1 	AngleWheelIs1: 	178.137 	AngleWheelIs0: 	237.483 	PositionError1: 	-3.61488 	PositionError0: 	-4.35701 	CurrentMust0: 	-272 	CurrentIs0: 	-291 	CurrentMust1: 	274 	CurrentIs1: 	276 	
ArmModuleId: 	0 	Time: 	6035836 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1606372658 	time_after_control_loop: 	1606407841 	T_diff: 	35183 	AngleAxisMust1: 	210.733 	AngleAxisMust0: 	210.582 	AngleWheelMust1: 	225.346 	AngleWheelMust0: 	196.12 	AngleAxisIs1: 	221.13 	AngleAxisIs0: 	231.66 	AngleWheelIs1: 	196.445 	AngleWheelIs0: 	245.815 	PositionError1: 	-0.324615 	PositionError0: 	-20.4661 	CurrentMust0: 	-2569 	CurrentIs0: 	-115 	CurrentMust1: 	-444 	CurrentIs1: 	-444 	
ArmModuleId: 	1 	Time: 	6097018 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1606433888 	time_after_control_loop: 	1606462572 	T_diff: 	28684 	AngleAxisMust1: 	203.055 	AngleAxisMust0: 	240.164 	AngleWheelMust1: 	231.803 	AngleWheelMust0: 	174.307 	AngleAxisIs1: 	207.54 	AngleAxisIs0: 	241.92 	AngleWheelIs1: 	177.953 	AngleWheelIs0: 	237.127 	PositionError1: 	-3.64534 	PositionError0: 	-5.32129 	CurrentMust0: 	-488 	CurrentIs0: 	-497 	CurrentMust1: 	381 	CurrentIs1: 	383 	
ArmModuleId: 	0 	Time: 	6179275 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1606516092 	time_after_control_loop: 	1606547507 	T_diff: 	31415 	AngleAxisMust1: 	209.801 	AngleAxisMust0: 	209.653 	AngleWheelMust1: 	223.97 	AngleWheelMust0: 	195.632 	AngleAxisIs1: 	218.79 	AngleAxisIs0: 	226.89 	AngleWheelIs1: 	196.384 	AngleWheelIs0: 	241.196 	PositionError1: 	-0.751068 	PositionError0: 	-17.2224 	CurrentMust0: 	-2083 	CurrentIs0: 	-3139 	CurrentMust1: 	-340 	CurrentIs1: 	-326 	
ArmModuleId: 	1 	Time: 	6237433 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1606574284 	time_after_control_loop: 	1606601079 	T_diff: 	26795 	AngleAxisMust1: 	202.212 	AngleAxisMust0: 	238.893 	AngleWheelMust1: 	230.353 	AngleWheelMust0: 	174.071 	AngleAxisIs1: 	207 	AngleAxisIs0: 	240.75 	AngleWheelIs1: 	177.972 	AngleWheelIs0: 	236.028 	PositionError1: 	-3.89989 	PositionError0: 	-5.67207 	CurrentMust0: 	-253 	CurrentIs0: 	-281 	CurrentMust1: 	507 	CurrentIs1: 	517 	
ArmModuleId: 	0 	Time: 	6320358 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1606657174 	time_after_control_loop: 	1606684624 	T_diff: 	27450 	AngleAxisMust1: 	208.865 	AngleAxisMust0: 	208.718 	AngleWheelMust1: 	222.588 	AngleWheelMust0: 	195.143 	AngleAxisIs1: 	215.46 	AngleAxisIs0: 	220.41 	AngleWheelIs1: 	196.151 	AngleWheelIs0: 	234.769 	PositionError1: 	-1.00703 	PositionError0: 	-12.1788 	CurrentMust0: 	-1326 	CurrentIs0: 	-1146 	CurrentMust1: 	-242 	CurrentIs1: 	-215 	
ArmModuleId: 	1 	Time: 	6380871 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1606717711 	time_after_control_loop: 	1606745200 	T_diff: 	27489 	AngleAxisMust1: 	201.365 	AngleAxisMust0: 	237.615 	AngleWheelMust1: 	228.896 	AngleWheelMust0: 	173.835 	AngleAxisIs1: 	206.91 	AngleAxisIs0: 	240.75 	AngleWheelIs1: 	177.882 	AngleWheelIs0: 	235.938 	PositionError1: 	-4.04665 	PositionError0: 	-7.03975 	CurrentMust0: 	-545 	CurrentIs0: 	-542 	CurrentMust1: 	123 	CurrentIs1: 	128 	
ArmModuleId: 	0 	Time: 	6467013 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1606803829 	time_after_control_loop: 	1606830987 	T_diff: 	27158 	AngleAxisMust1: 	207.864 	AngleAxisMust0: 	207.719 	AngleWheelMust1: 	221.109 	AngleWheelMust0: 	194.619 	AngleAxisIs1: 	211.32 	AngleAxisIs0: 	211.59 	AngleWheelIs1: 	196.225 	AngleWheelIs0: 	226.415 	PositionError1: 	-1.60529 	PositionError0: 	-5.30313 	CurrentMust0: 	-936 	CurrentIs0: 	-647 	CurrentMust1: 	-56 	CurrentIs1: 	-69 	
ArmModuleId: 	1 	Time: 	6523328 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1606860168 	time_after_control_loop: 	1606890280 	T_diff: 	30112 	AngleAxisMust1: 	200.459 	AngleAxisMust0: 	236.249 	AngleWheelMust1: 	227.337 	AngleWheelMust0: 	173.581 	AngleAxisIs1: 	206.1 	AngleAxisIs0: 	238.95 	AngleWheelIs1: 	177.932 	AngleWheelIs0: 	234.268 	PositionError1: 	-4.34991 	PositionError0: 	-6.92844 	CurrentMust0: 	-735 	CurrentIs0: 	-443 	CurrentMust1: 	267 	CurrentIs1: 	269 	
ArmModuleId: 	0 	Time: 	6607354 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1606944170 	time_after_control_loop: 	1606971539 	T_diff: 	27369 	AngleAxisMust1: 	206.881 	AngleAxisMust0: 	206.738 	AngleWheelMust1: 	219.657 	AngleWheelMust0: 	194.105 	AngleAxisIs1: 	207.81 	AngleAxisIs0: 	204.66 	AngleWheelIs1: 	196.027 	AngleWheelIs0: 	219.593 	PositionError1: 	-1.92065 	PositionError0: 	0.0668488 	CurrentMust0: 	-314 	CurrentIs0: 	158 	CurrentMust1: 	114 	CurrentIs1: 	102 	
ArmModuleId: 	1 	Time: 	6661242 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1606998084 	time_after_control_loop: 	1607025090 	T_diff: 	27006 	AngleAxisMust1: 	199.57 	AngleAxisMust0: 	234.908 	AngleWheelMust1: 	225.806 	AngleWheelMust0: 	173.333 	AngleAxisIs1: 	202.68 	AngleAxisIs0: 	230.4 	AngleWheelIs1: 	178.597 	AngleWheelIs0: 	226.763 	PositionError1: 	-5.26389 	PositionError0: 	-0.952988 	CurrentMust0: 	123 	CurrentIs0: 	-694 	CurrentMust1: 	473 	CurrentIs1: 	490 	
ArmModuleId: 	0 	Time: 	6741744 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1607078563 	time_after_control_loop: 	1607105632 	T_diff: 	27069 	AngleAxisMust1: 	205.926 	AngleAxisMust0: 	205.784 	AngleWheelMust1: 	218.246 	AngleWheelMust0: 	193.605 	AngleAxisIs1: 	205.02 	AngleAxisIs0: 	201.06 	AngleWheelIs1: 	194.957 	AngleWheelIs0: 	215.083 	PositionError1: 	-1.35059 	PositionError0: 	3.166 	CurrentMust0: 	259 	CurrentIs0: 	197 	CurrentMust1: 	138 	CurrentIs1: 	77 	
ArmModuleId: 	1 	Time: 	6795102 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1607131932 	time_after_control_loop: 	1607159041 	T_diff: 	27109 	AngleAxisMust1: 	198.705 	AngleAxisMust0: 	233.604 	AngleWheelMust1: 	224.319 	AngleWheelMust0: 	173.091 	AngleAxisIs1: 	201.78 	AngleAxisIs0: 	229.59 	AngleWheelIs1: 	178.084 	AngleWheelIs0: 	225.476 	PositionError1: 	-4.99254 	PositionError0: 	-1.15346 	CurrentMust0: 	79 	CurrentIs0: 	78 	CurrentMust1: 	588 	CurrentIs1: 	591 	
ArmModuleId: 	0 	Time: 	6875430 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1607212248 	time_after_control_loop: 	1607239199 	T_diff: 	26951 	AngleAxisMust1: 	204.954 	AngleAxisMust0: 	204.814 	AngleWheelMust1: 	216.811 	AngleWheelMust0: 	193.097 	AngleAxisIs1: 	203.58 	AngleAxisIs0: 	200.79 	AngleWheelIs1: 	193.646 	AngleWheelIs0: 	213.514 	PositionError1: 	-0.547958 	PositionError0: 	3.29961 	CurrentMust0: 	494 	CurrentIs0: 	499 	CurrentMust1: 	81 	CurrentIs1: 	93 	
ArmModuleId: 	1 	Time: 	6933012 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1607269848 	time_after_control_loop: 	1607296646 	T_diff: 	26798 	AngleAxisMust1: 	197.826 	AngleAxisMust0: 	232.278 	AngleWheelMust1: 	222.806 	AngleWheelMust0: 	172.845 	AngleAxisIs1: 	201.78 	AngleAxisIs0: 	229.95 	AngleWheelIs1: 	177.912 	AngleWheelIs0: 	225.648 	PositionError1: 	-5.06628 	PositionError0: 	-2.83876 	CurrentMust0: 	-110 	CurrentIs0: 	-97 	CurrentMust1: 	205 	CurrentIs1: 	203 	
ArmModuleId: 	0 	Time: 	7016319 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1607353139 	time_after_control_loop: 	1607380069 	T_diff: 	26930 	AngleAxisMust1: 	203.912 	AngleAxisMust0: 	203.774 	AngleWheelMust1: 	215.272 	AngleWheelMust0: 	192.552 	AngleAxisIs1: 	203.31 	AngleAxisIs0: 	201.06 	AngleWheelIs1: 	193.247 	AngleWheelIs0: 	213.373 	PositionError1: 	-0.693863 	PositionError0: 	1.90189 	CurrentMust0: 	468 	CurrentIs0: 	470 	CurrentMust1: 	147 	CurrentIs1: 	180 	
ArmModuleId: 	1 	Time: 	7069307 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1607406147 	time_after_control_loop: 	1607440874 	T_diff: 	34727 	AngleAxisMust1: 	196.883 	AngleAxisMust0: 	230.856 	AngleWheelMust1: 	221.184 	AngleWheelMust0: 	172.582 	AngleAxisIs1: 	202.05 	AngleAxisIs0: 	229.86 	AngleWheelIs1: 	178.225 	AngleWheelIs0: 	225.875 	PositionError1: 	-5.64273 	PositionError0: 	-4.68755 	CurrentMust0: 	-360 	CurrentIs0: 	-350 	CurrentMust1: 	401 	CurrentIs1: 	397 	
ArmModuleId: 	0 	Time: 	7157131 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1607493946 	time_after_control_loop: 	1607522844 	T_diff: 	28898 	AngleAxisMust1: 	202.841 	AngleAxisMust0: 	202.705 	AngleWheelMust1: 	213.69 	AngleWheelMust0: 	191.992 	AngleAxisIs1: 	203.22 	AngleAxisIs0: 	201.24 	AngleWheelIs1: 	193.071 	AngleWheelIs0: 	213.369 	PositionError1: 	-1.07791 	PositionError0: 	0.324478 	CurrentMust0: 	310 	CurrentIs0: 	300 	CurrentMust1: 	267 	CurrentIs1: 	239 	
ArmModuleId: 	1 	Time: 	7212300 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1607549135 	time_after_control_loop: 	1607575973 	T_diff: 	26838 	AngleAxisMust1: 	195.914 	AngleAxisMust0: 	229.395 	AngleWheelMust1: 	219.516 	AngleWheelMust0: 	172.311 	AngleAxisIs1: 	201.69 	AngleAxisIs0: 	229.14 	AngleWheelIs1: 	178.209 	AngleWheelIs0: 	225.171 	PositionError1: 	-5.89754 	PositionError0: 	-5.65076 	CurrentMust0: 	-585 	CurrentIs0: 	-667 	CurrentMust1: 	582 	CurrentIs1: 	591 	
ArmModuleId: 	0 	Time: 	7294068 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1607630889 	time_after_control_loop: 	1607666948 	T_diff: 	36059 	AngleAxisMust1: 	201.795 	AngleAxisMust0: 	201.661 	AngleWheelMust1: 	212.145 	AngleWheelMust0: 	191.444 	AngleAxisIs1: 	203.22 	AngleAxisIs0: 	201.24 	AngleWheelIs1: 	193.071 	AngleWheelIs0: 	213.369 	PositionError1: 	-1.62514 	PositionError0: 	-1.22073 	CurrentMust0: 	47 	CurrentIs0: 	49 	CurrentMust1: 	442 	CurrentIs1: 	453 	
ArmModuleId: 	1 	Time: 	7360224 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1607697067 	time_after_control_loop: 	1607723812 	T_diff: 	26745 	AngleAxisMust1: 	194.967 	AngleAxisMust0: 	227.968 	AngleWheelMust1: 	217.888 	AngleWheelMust0: 	172.047 	AngleAxisIs1: 	199.98 	AngleAxisIs0: 	224.73 	AngleWheelIs1: 	178.607 	AngleWheelIs0: 	221.353 	PositionError1: 	-6.55939 	PositionError0: 	-3.46259 	CurrentMust0: 	-76 	CurrentIs0: 	304 	CurrentMust1: 	324 	CurrentIs1: 	322 	
ArmModuleId: 	0 	Time: 	7446787 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1607783604 	time_after_control_loop: 	1607814989 	T_diff: 	31385 	AngleAxisMust1: 	200.65 	AngleAxisMust0: 	200.518 	AngleWheelMust1: 	210.454 	AngleWheelMust0: 	190.846 	AngleAxisIs1: 	203.31 	AngleAxisIs0: 	201.33 	AngleWheelIs1: 	193.118 	AngleWheelIs0: 	213.502 	PositionError1: 	-2.27115 	PositionError0: 	-3.04512 	CurrentMust0: 	-388 	CurrentIs0: 	-364 	CurrentMust1: 	687 	CurrentIs1: 	685 	
ArmModuleId: 	1 	Time: 	7504135 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1607840962 	time_after_control_loop: 	1607873080 	T_diff: 	32118 	AngleAxisMust1: 	193.931 	AngleAxisMust0: 	226.405 	AngleWheelMust1: 	216.105 	AngleWheelMust0: 	171.757 	AngleAxisIs1: 	198.99 	AngleAxisIs0: 	223.56 	AngleWheelIs1: 	178.176 	AngleWheelIs0: 	219.804 	PositionError1: 	-6.41797 	PositionError0: 	-3.69604 	CurrentMust0: 	-198 	CurrentIs0: 	-195 	CurrentMust1: 	500 	CurrentIs1: 	490 	
ArmModuleId: 	0 	Time: 	7593298 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1607930126 	time_after_control_loop: 	1607957312 	T_diff: 	27186 	AngleAxisMust1: 	199.432 	AngleAxisMust0: 	199.302 	AngleWheelMust1: 	208.655 	AngleWheelMust0: 	190.209 	AngleAxisIs1: 	202.5 	AngleAxisIs0: 	201.69 	AngleWheelIs1: 	192.136 	AngleWheelIs0: 	212.864 	PositionError1: 	-1.92601 	PositionError0: 	-4.20543 	CurrentMust0: 	-828 	CurrentIs0: 	-600 	CurrentMust1: 	-211 	CurrentIs1: 	-180 	
ArmModuleId: 	1 	Time: 	7646672 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1607983515 	time_after_control_loop: 	1608012149 	T_diff: 	28634 	AngleAxisMust1: 	192.829 	AngleAxisMust0: 	224.743 	AngleWheelMust1: 	214.209 	AngleWheelMust0: 	171.449 	AngleAxisIs1: 	198.99 	AngleAxisIs0: 	223.38 	AngleWheelIs1: 	178.262 	AngleWheelIs0: 	219.718 	PositionError1: 	-6.81189 	PositionError0: 	-5.50581 	CurrentMust0: 	-474 	CurrentIs0: 	-473 	CurrentMust1: 	720 	CurrentIs1: 	718 	
ArmModuleId: 	0 	Time: 	7733907 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1608070726 	time_after_control_loop: 	1608099079 	T_diff: 	28353 	AngleAxisMust1: 	198.339 	AngleAxisMust0: 	198.212 	AngleWheelMust1: 	207.041 	AngleWheelMust0: 	189.637 	AngleAxisIs1: 	200.61 	AngleAxisIs0: 	200.79 	AngleWheelIs1: 	190.676 	AngleWheelIs0: 	210.544 	PositionError1: 	-1.03764 	PositionError0: 	-3.49931 	CurrentMust0: 	-993 	CurrentIs0: 	-928 	CurrentMust1: 	-240 	CurrentIs1: 	-269 	
ArmModuleId: 	1 	Time: 	7788703 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1608125546 	time_after_control_loop: 	1608152565 	T_diff: 	27019 	AngleAxisMust1: 	191.84 	AngleAxisMust0: 	223.252 	AngleWheelMust1: 	212.507 	AngleWheelMust0: 	171.173 	AngleAxisIs1: 	198.09 	AngleAxisIs0: 	222.03 	AngleWheelIs1: 	178.007 	AngleWheelIs0: 	218.173 	PositionError1: 	-6.83331 	PositionError0: 	-5.66223 	CurrentMust0: 	-645 	CurrentIs0: 	-237 	CurrentMust1: 	346 	CurrentIs1: 	363 	
ArmModuleId: 	0 	Time: 	7870598 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1608207421 	time_after_control_loop: 	1608237105 	T_diff: 	29684 	AngleAxisMust1: 	197.195 	AngleAxisMust0: 	197.07 	AngleWheelMust1: 	205.352 	AngleWheelMust0: 	189.039 	AngleAxisIs1: 	198.72 	AngleAxisIs0: 	199.62 	AngleWheelIs1: 	189.345 	AngleWheelIs0: 	208.095 	PositionError1: 	-0.304962 	PositionError0: 	-2.73961 	CurrentMust0: 	89 	CurrentIs0: 	217 	CurrentMust1: 	-304 	CurrentIs1: 	-255 	
ArmModuleId: 	1 	Time: 	7926793 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1608263627 	time_after_control_loop: 	1608290536 	T_diff: 	26909 	AngleAxisMust1: 	190.805 	AngleAxisMust0: 	221.691 	AngleWheelMust1: 	210.726 	AngleWheelMust0: 	170.884 	AngleAxisIs1: 	195.3 	AngleAxisIs0: 	216.27 	AngleWheelIs1: 	177.969 	AngleWheelIs0: 	212.631 	PositionError1: 	-7.08485 	PositionError0: 	-1.90076 	CurrentMust0: 	48 	CurrentIs0: 	512 	CurrentMust1: 	558 	CurrentIs1: 	584 	
ArmModuleId: 	0 	Time: 	8013541 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1608350359 	time_after_control_loop: 	1608377366 	T_diff: 	27007 	AngleAxisMust1: 	196.038 	AngleAxisMust0: 	195.915 	AngleWheelMust1: 	203.643 	AngleWheelMust0: 	188.433 	AngleAxisIs1: 	197.64 	AngleAxisIs0: 	198.54 	AngleWheelIs1: 	188.781 	AngleWheelIs0: 	206.499 	PositionError1: 	-0.34639 	PositionError0: 	-2.85289 	CurrentMust0: 	-127 	CurrentIs0: 	-135 	CurrentMust1: 	-274 	CurrentIs1: 	-289 	
ArmModuleId: 	1 	Time: 	8070215 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	1608407075 	time_after_control_loop: 	1608437891 	T_diff: 	30816 	AngleAxisMust1: 	189.758 	AngleAxisMust0: 	220.112 	AngleWheelMust1: 	208.925 	AngleWheelMust0: 	170.591 	AngleAxisIs1: 	194.31 	AngleAxisIs0: 	214.02 	AngleWheelIs1: 	178.054 	AngleWheelIs0: 	210.566 	PositionError1: 	-7.46263 	PositionError0: 	-1.63751 	CurrentMust0: 	18 	CurrentIs0: 	19 	CurrentMust1: 	397 	CurrentIs1: 	423 	
ArmModuleId: 	0 	Time: 	8154701 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1608491541 	time_after_control_loop: 	1608519132 	T_diff: 	27591 	AngleAxisMust1: 	194.815 	AngleAxisMust0: 	194.694 	AngleWheelMust1: 	201.836 	AngleWheelMust0: 	187.793 	AngleAxisIs1: 	197.73 	AngleAxisIs0: 	198.54 	AngleWheelIs1: 	188.871 	AngleWheelIs0: 	206.589 	PositionError1: 	-1.0762 	PositionError0: 	-4.74947 	CurrentMust0: 	-680 	CurrentIs0: 	-691 	CurrentMust1: 	-115 	CurrentIs1: 	-83 	
