ArmModuleId: 	0 	Time: 	2809255 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1583186617 	time_after_control_loop: 	1583269497 	T_diff: 	82880 	AngleAxisMust1: 	171.81 	AngleAxisMust0: 	175.68 	AngleWheelMust1: 	169.746 	AngleWheelMust0: 	173.874 	AngleAxisIs1: 	171.81 	AngleAxisIs0: 	175.68 	AngleWheelIs1: 	173.874 	AngleWheelIs0: 	169.746 	PositionError1: 	0.000656128 	PositionError0: 	0.00109863 	CurrentMust0: 	1 	CurrentIs0: 	11 	CurrentMust1: 	0 	CurrentIs1: 	4 	
ArmModuleId: 	0 	Time: 	6123842 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1586501204 	time_after_control_loop: 	1586530804 	T_diff: 	29600 	AngleAxisMust1: 	164.756 	AngleAxisMust0: 	183.158 	AngleWheelMust1: 	166.265 	AngleWheelMust0: 	163.247 	AngleAxisIs1: 	160.65 	AngleAxisIs0: 	187.92 	AngleWheelIs1: 	156.866 	AngleWheelIs0: 	164.434 	PositionError1: 	6.38234 	PositionError0: 	1.83051 	CurrentMust0: 	966 	CurrentIs0: 	971 	CurrentMust1: 	-1156 	CurrentIs1: 	-1317 	
ArmModuleId: 	1 	Time: 	6180807 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1586558205 	time_after_control_loop: 	1586592178 	T_diff: 	33973 	AngleAxisMust1: 	193.774 	AngleAxisMust0: 	149.842 	AngleWheelMust1: 	179.363 	AngleWheelMust0: 	208.184 	AngleAxisIs1: 	192.24 	AngleAxisIs0: 	148.05 	AngleWheelIs1: 	207.507 	AngleWheelIs0: 	176.973 	PositionError1: 	0.677521 	PositionError0: 	2.38966 	CurrentMust0: 	194 	CurrentIs0: 	178 	CurrentMust1: 	-481 	CurrentIs1: 	-503 	
ArmModuleId: 	0 	Time: 	6274313 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1586651681 	time_after_control_loop: 	1586680569 	T_diff: 	28888 	AngleAxisMust1: 	164.294 	AngleAxisMust0: 	183.647 	AngleWheelMust1: 	166.037 	AngleWheelMust0: 	162.551 	AngleAxisIs1: 	159.93 	AngleAxisIs0: 	189.9 	AngleWheelIs1: 	155.199 	AngleWheelIs0: 	164.661 	PositionError1: 	7.35291 	PositionError0: 	1.37657 	CurrentMust0: 	875 	CurrentIs0: 	883 	CurrentMust1: 	-1970 	CurrentIs1: 	-2010 	
ArmModuleId: 	1 	Time: 	6335748 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1586713143 	time_after_control_loop: 	1586745490 	T_diff: 	32347 	AngleAxisMust1: 	193.856 	AngleAxisMust0: 	149.977 	AngleWheelMust1: 	179.51 	AngleWheelMust0: 	208.203 	AngleAxisIs1: 	192.24 	AngleAxisIs0: 	148.32 	AngleWheelIs1: 	207.378 	AngleWheelIs0: 	177.102 	PositionError1: 	0.824783 	PositionError0: 	2.40784 	CurrentMust0: 	345 	CurrentIs0: 	264 	CurrentMust1: 	-498 	CurrentIs1: 	-509 	
ArmModuleId: 	0 	Time: 	6435895 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1586813257 	time_after_control_loop: 	1586843165 	T_diff: 	29908 	AngleAxisMust1: 	163.862 	AngleAxisMust0: 	184.105 	AngleWheelMust1: 	165.824 	AngleWheelMust0: 	161.901 	AngleAxisIs1: 	160.38 	AngleAxisIs0: 	189.9 	AngleWheelIs1: 	155.649 	AngleWheelIs0: 	165.111 	PositionError1: 	6.25247 	PositionError0: 	0.713516 	CurrentMust0: 	742 	CurrentIs0: 	720 	CurrentMust1: 	-1850 	CurrentIs1: 	-1827 	
ArmModuleId: 	1 	Time: 	6496609 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1586873989 	time_after_control_loop: 	1586907765 	T_diff: 	33776 	AngleAxisMust1: 	193.934 	AngleAxisMust0: 	150.103 	AngleWheelMust1: 	179.648 	AngleWheelMust0: 	208.22 	AngleAxisIs1: 	193.32 	AngleAxisIs0: 	150.66 	AngleWheelIs1: 	207.34 	AngleWheelIs0: 	179.3 	PositionError1: 	0.879929 	PositionError0: 	0.347351 	CurrentMust0: 	186 	CurrentIs0: 	-67 	CurrentMust1: 	-505 	CurrentIs1: 	-509 	
ArmModuleId: 	0 	Time: 	6587069 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1586964437 	time_after_control_loop: 	1587000410 	T_diff: 	35973 	AngleAxisMust1: 	163.364 	AngleAxisMust0: 	184.633 	AngleWheelMust1: 	165.578 	AngleWheelMust0: 	161.15 	AngleAxisIs1: 	160.38 	AngleAxisIs0: 	189.81 	AngleWheelIs1: 	155.692 	AngleWheelIs0: 	165.068 	PositionError1: 	5.45859 	PositionError0: 	0.510559 	CurrentMust0: 	702 	CurrentIs0: 	720 	CurrentMust1: 	-1691 	CurrentIs1: 	-1702 	
ArmModuleId: 	1 	Time: 	6653219 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1587030632 	time_after_control_loop: 	1587057594 	T_diff: 	26962 	AngleAxisMust1: 	194.023 	AngleAxisMust0: 	150.249 	AngleWheelMust1: 	179.807 	AngleWheelMust0: 	208.239 	AngleAxisIs1: 	195.12 	AngleAxisIs0: 	154.44 	AngleWheelIs1: 	207.333 	AngleWheelIs0: 	182.907 	PositionError1: 	0.905853 	PositionError0: 	-3.09995 	CurrentMust0: 	-313 	CurrentIs0: 	-266 	CurrentMust1: 	-508 	CurrentIs1: 	-496 	
ArmModuleId: 	0 	Time: 	6755463 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1587132826 	time_after_control_loop: 	1587160154 	T_diff: 	27328 	AngleAxisMust1: 	162.859 	AngleAxisMust0: 	185.168 	AngleWheelMust1: 	165.329 	AngleWheelMust0: 	160.39 	AngleAxisIs1: 	160.47 	AngleAxisIs0: 	189.63 	AngleWheelIs1: 	155.868 	AngleWheelIs0: 	165.072 	PositionError1: 	4.52301 	PositionError0: 	0.257751 	CurrentMust0: 	651 	CurrentIs0: 	646 	CurrentMust1: 	-1504 	CurrentIs1: 	-1480 	
ArmModuleId: 	1 	Time: 	6814836 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1587192252 	time_after_control_loop: 	1587224285 	T_diff: 	32033 	AngleAxisMust1: 	194.113 	AngleAxisMust0: 	150.396 	AngleWheelMust1: 	179.968 	AngleWheelMust0: 	208.259 	AngleAxisIs1: 	195.57 	AngleAxisIs0: 	154.71 	AngleWheelIs1: 	207.654 	AngleWheelIs0: 	183.486 	PositionError1: 	0.604752 	PositionError0: 	-3.51826 	CurrentMust0: 	-577 	CurrentIs0: 	-603 	CurrentMust1: 	-472 	CurrentIs1: 	-476 	
ArmModuleId: 	0 	Time: 	6900678 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1587278044 	time_after_control_loop: 	1587313145 	T_diff: 	35101 	AngleAxisMust1: 	162.387 	AngleAxisMust0: 	185.668 	AngleWheelMust1: 	165.096 	AngleWheelMust0: 	159.679 	AngleAxisIs1: 	160.38 	AngleAxisIs0: 	189.54 	AngleWheelIs1: 	155.821 	AngleWheelIs0: 	164.939 	PositionError1: 	3.85867 	PositionError0: 	0.157791 	CurrentMust0: 	631 	CurrentIs0: 	646 	CurrentMust1: 	-1371 	CurrentIs1: 	-1385 	
ArmModuleId: 	1 	Time: 	6972688 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1587350109 	time_after_control_loop: 	1587399616 	T_diff: 	49507 	AngleAxisMust1: 	194.198 	AngleAxisMust0: 	150.534 	AngleWheelMust1: 	180.118 	AngleWheelMust0: 	208.278 	AngleAxisIs1: 	193.05 	AngleAxisIs0: 	148.5 	AngleWheelIs1: 	208.102 	AngleWheelIs0: 	177.998 	PositionError1: 	0.176056 	PositionError0: 	2.11964 	CurrentMust0: 	55 	CurrentIs0: 	470 	CurrentMust1: 	-421 	CurrentIs1: 	-422 	
ArmModuleId: 	0 	Time: 	7076912 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1587454274 	time_after_control_loop: 	1587481972 	T_diff: 	27698 	AngleAxisMust1: 	161.818 	AngleAxisMust0: 	186.271 	AngleWheelMust1: 	164.815 	AngleWheelMust0: 	158.822 	AngleAxisIs1: 	160.38 	AngleAxisIs0: 	189.54 	AngleWheelIs1: 	155.821 	AngleWheelIs0: 	164.939 	PositionError1: 	3.00172 	PositionError0: 	-0.12294 	CurrentMust0: 	575 	CurrentIs0: 	587 	CurrentMust1: 	-1200 	CurrentIs1: 	-1185 	
ArmModuleId: 	1 	Time: 	7134630 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1587512016 	time_after_control_loop: 	1587545098 	T_diff: 	33082 	AngleAxisMust1: 	194.3 	AngleAxisMust0: 	150.7 	AngleWheelMust1: 	180.3 	AngleWheelMust0: 	208.3 	AngleAxisIs1: 	191.61 	AngleAxisIs0: 	146.79 	AngleWheelIs1: 	207.479 	AngleWheelIs0: 	175.741 	PositionError1: 	0.821411 	PositionError0: 	4.55806 	CurrentMust0: 	563 	CurrentIs0: 	634 	CurrentMust1: 	-498 	CurrentIs1: 	-489 	
ArmModuleId: 	0 	Time: 	7227716 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1587605078 	time_after_control_loop: 	1587638097 	T_diff: 	33019 	AngleAxisMust1: 	161.341 	AngleAxisMust0: 	186.778 	AngleWheelMust1: 	164.579 	AngleWheelMust0: 	158.102 	AngleAxisIs1: 	160.47 	AngleAxisIs0: 	189.54 	AngleWheelIs1: 	155.911 	AngleWheelIs0: 	165.029 	PositionError1: 	2.1918 	PositionError0: 	-0.448746 	CurrentMust0: 	484 	CurrentIs0: 	477 	CurrentMust1: 	-1038 	CurrentIs1: 	-1067 	
ArmModuleId: 	1 	Time: 	7286748 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1587664145 	time_after_control_loop: 	1587700398 	T_diff: 	36253 	AngleAxisMust1: 	194.386 	AngleAxisMust0: 	150.84 	AngleWheelMust1: 	180.452 	AngleWheelMust0: 	208.319 	AngleAxisIs1: 	192.42 	AngleAxisIs0: 	147.42 	AngleWheelIs1: 	207.988 	AngleWheelIs0: 	176.852 	PositionError1: 	0.331345 	PositionError0: 	3.59938 	CurrentMust0: 	696 	CurrentIs0: 	833 	CurrentMust1: 	-439 	CurrentIs1: 	-436 	
ArmModuleId: 	0 	Time: 	7387565 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1587764928 	time_after_control_loop: 	1587799374 	T_diff: 	34446 	AngleAxisMust1: 	160.801 	AngleAxisMust0: 	187.35 	AngleWheelMust1: 	164.313 	AngleWheelMust0: 	157.289 	AngleAxisIs1: 	160.56 	AngleAxisIs0: 	189.45 	AngleWheelIs1: 	156.044 	AngleWheelIs0: 	165.076 	PositionError1: 	1.2462 	PositionError0: 	-0.761917 	CurrentMust0: 	363 	CurrentIs0: 	373 	CurrentMust1: 	-849 	CurrentIs1: 	-861 	
ArmModuleId: 	1 	Time: 	7457289 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1587834675 	time_after_control_loop: 	1587865687 	T_diff: 	31012 	AngleAxisMust1: 	194.482 	AngleAxisMust0: 	150.998 	AngleWheelMust1: 	180.624 	AngleWheelMust0: 	208.34 	AngleAxisIs1: 	197.73 	AngleAxisIs0: 	157.68 	AngleWheelIs1: 	208.395 	AngleWheelIs0: 	187.065 	PositionError1: 	-0.0547943 	PositionError0: 	-6.44121 	CurrentMust0: 	-605 	CurrentIs0: 	-200 	CurrentMust1: 	-393 	CurrentIs1: 	-402 	
ArmModuleId: 	0 	Time: 	7561581 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1587938948 	time_after_control_loop: 	1587972946 	T_diff: 	33998 	AngleAxisMust1: 	160.233 	AngleAxisMust0: 	187.952 	AngleWheelMust1: 	164.033 	AngleWheelMust0: 	156.434 	AngleAxisIs1: 	160.47 	AngleAxisIs0: 	189.54 	AngleWheelIs1: 	155.911 	AngleWheelIs0: 	165.029 	PositionError1: 	0.523529 	PositionError0: 	-0.995224 	CurrentMust0: 	225 	CurrentIs0: 	263 	CurrentMust1: 	-704 	CurrentIs1: 	-683 	
ArmModuleId: 	1 	Time: 	7630656 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1588008042 	time_after_control_loop: 	1588040702 	T_diff: 	32660 	AngleAxisMust1: 	194.584 	AngleAxisMust0: 	151.164 	AngleWheelMust1: 	180.805 	AngleWheelMust0: 	208.363 	AngleAxisIs1: 	200.97 	AngleAxisIs0: 	165.78 	AngleWheelIs1: 	207.765 	AngleWheelIs0: 	194.175 	PositionError1: 	0.598038 	PositionError0: 	-13.3706 	CurrentMust0: 	-1204 	CurrentIs0: 	-1582 	CurrentMust1: 	-471 	CurrentIs1: 	-462 	
ArmModuleId: 	0 	Time: 	7729250 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1588106611 	time_after_control_loop: 	1588142189 	T_diff: 	35578 	AngleAxisMust1: 	159.648 	AngleAxisMust0: 	188.572 	AngleWheelMust1: 	163.744 	AngleWheelMust0: 	155.552 	AngleAxisIs1: 	160.47 	AngleAxisIs0: 	189.63 	AngleWheelIs1: 	155.868 	AngleWheelIs0: 	165.072 	PositionError1: 	-0.314468 	PositionError0: 	-1.32686 	CurrentMust0: 	42 	CurrentIs0: 	49 	CurrentMust1: 	-537 	CurrentIs1: 	-558 	
ArmModuleId: 	1 	Time: 	7791549 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1588168974 	time_after_control_loop: 	1588206042 	T_diff: 	37068 	AngleAxisMust1: 	194.689 	AngleAxisMust0: 	151.335 	AngleWheelMust1: 	180.991 	AngleWheelMust0: 	208.386 	AngleAxisIs1: 	195.3 	AngleAxisIs0: 	153.09 	AngleWheelIs1: 	208.158 	AngleWheelIs0: 	182.442 	PositionError1: 	0.227448 	PositionError0: 	-1.45047 	CurrentMust0: 	-250 	CurrentIs0: 	-1634 	CurrentMust1: 	-427 	CurrentIs1: 	-422 	
ArmModuleId: 	0 	Time: 	7891800 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1588269167 	time_after_control_loop: 	1588300407 	T_diff: 	31240 	AngleAxisMust1: 	159.039 	AngleAxisMust0: 	189.217 	AngleWheelMust1: 	163.444 	AngleWheelMust0: 	154.635 	AngleAxisIs1: 	160.56 	AngleAxisIs0: 	189.54 	AngleWheelIs1: 	156.001 	AngleWheelIs0: 	165.119 	PositionError1: 	-1.36458 	PositionError0: 	-1.67422 	CurrentMust0: 	-173 	CurrentIs0: 	-181 	CurrentMust1: 	-245 	CurrentIs1: 	-226 	
ArmModuleId: 	1 	Time: 	7949609 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1588327252 	time_after_control_loop: 	1588357339 	T_diff: 	30087 	AngleAxisMust1: 	194.798 	AngleAxisMust0: 	151.512 	AngleWheelMust1: 	181.186 	AngleWheelMust0: 	208.41 	AngleAxisIs1: 	189.36 	AngleAxisIs0: 	143.19 	AngleWheelIs1: 	206.949 	AngleWheelIs0: 	171.771 	PositionError1: 	1.46095 	PositionError0: 	9.41415 	CurrentMust0: 	1305 	CurrentIs0: 	1118 	CurrentMust1: 	-575 	CurrentIs1: 	-556 	
ArmModuleId: 	0 	Time: 	8064614 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1588441976 	time_after_control_loop: 	1588472708 	T_diff: 	30732 	AngleAxisMust1: 	158.483 	AngleAxisMust0: 	189.807 	AngleWheelMust1: 	163.169 	AngleWheelMust0: 	153.798 	AngleAxisIs1: 	160.29 	AngleAxisIs0: 	189.36 	AngleWheelIs1: 	155.817 	AngleWheelIs0: 	164.763 	PositionError1: 	-2.01848 	PositionError0: 	-1.5927 	CurrentMust0: 	-326 	CurrentIs0: 	-299 	CurrentMust1: 	60 	CurrentIs1: 	55 	
ArmModuleId: 	1 	Time: 	8125566 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1588502946 	time_after_control_loop: 	1588547460 	T_diff: 	44514 	AngleAxisMust1: 	194.897 	AngleAxisMust0: 	151.675 	AngleWheelMust1: 	181.363 	AngleWheelMust0: 	208.432 	AngleAxisIs1: 	191.43 	AngleAxisIs0: 	146.61 	AngleWheelIs1: 	207.385 	AngleWheelIs0: 	175.475 	PositionError1: 	1.0471 	PositionError0: 	5.88731 	CurrentMust0: 	1106 	CurrentIs0: 	338 	CurrentMust1: 	-525 	CurrentIs1: 	-517 	
ArmModuleId: 	0 	Time: 	8247332 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1588624697 	time_after_control_loop: 	1588651622 	T_diff: 	26925 	AngleAxisMust1: 	157.796 	AngleAxisMust0: 	190.536 	AngleWheelMust1: 	162.83 	AngleWheelMust0: 	152.761 	AngleAxisIs1: 	158.67 	AngleAxisIs0: 	189.63 	AngleWheelIs1: 	154.068 	AngleWheelIs0: 	163.272 	PositionError1: 	-1.30548 	PositionError0: 	-0.44104 	CurrentMust0: 	-207 	CurrentIs0: 	-122 	CurrentMust1: 	100 	CurrentIs1: 	143 	
ArmModuleId: 	1 	Time: 	8301000 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1588678429 	time_after_control_loop: 	1588717704 	T_diff: 	39275 	AngleAxisMust1: 	195.021 	AngleAxisMust0: 	151.876 	AngleWheelMust1: 	181.582 	AngleWheelMust0: 	208.459 	AngleAxisIs1: 	199.62 	AngleAxisIs0: 	162.63 	AngleWheelIs1: 	207.92 	AngleWheelIs0: 	191.32 	PositionError1: 	0.539139 	PositionError0: 	-9.73839 	CurrentMust0: 	-904 	CurrentIs0: 	590 	CurrentMust1: 	-464 	CurrentIs1: 	-469 	
ArmModuleId: 	0 	Time: 	8398324 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1588775826 	time_after_control_loop: 	1588805606 	T_diff: 	29780 	AngleAxisMust1: 	157.178 	AngleAxisMust0: 	191.19 	AngleWheelMust1: 	162.525 	AngleWheelMust0: 	151.831 	AngleAxisIs1: 	155.7 	AngleAxisIs0: 	189.45 	AngleWheelIs1: 	151.184 	AngleWheelIs0: 	160.216 	PositionError1: 	0.648422 	PositionError0: 	2.3103 	CurrentMust0: 	427 	CurrentIs0: 	410 	CurrentMust1: 	-260 	CurrentIs1: 	-246 	
ArmModuleId: 	1 	Time: 	8466867 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1588844307 	time_after_control_loop: 	1588875517 	T_diff: 	31210 	AngleAxisMust1: 	195.131 	AngleAxisMust0: 	152.057 	AngleWheelMust1: 	181.779 	AngleWheelMust0: 	208.484 	AngleAxisIs1: 	201.96 	AngleAxisIs0: 	166.95 	AngleWheelIs1: 	208.196 	AngleWheelIs0: 	195.724 	PositionError1: 	0.28775 	PositionError0: 	-13.9457 	CurrentMust0: 	-1273 	CurrentIs0: 	-2031 	CurrentMust1: 	-434 	CurrentIs1: 	-429 	
ArmModuleId: 	0 	Time: 	8567898 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1588945268 	time_after_control_loop: 	1588972638 	T_diff: 	27370 	AngleAxisMust1: 	156.584 	AngleAxisMust0: 	191.82 	AngleWheelMust1: 	162.232 	AngleWheelMust0: 	150.936 	AngleAxisIs1: 	152.91 	AngleAxisIs0: 	189.45 	AngleWheelIs1: 	148.394 	AngleWheelIs0: 	157.426 	PositionError1: 	2.54289 	PositionError0: 	4.80693 	CurrentMust0: 	1288 	CurrentIs0: 	1251 	CurrentMust1: 	-801 	CurrentIs1: 	-778 	
ArmModuleId: 	1 	Time: 	8626867 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1589004265 	time_after_control_loop: 	1589034667 	T_diff: 	30402 	AngleAxisMust1: 	195.238 	AngleAxisMust0: 	152.23 	AngleWheelMust1: 	181.968 	AngleWheelMust0: 	208.507 	AngleAxisIs1: 	195.39 	AngleAxisIs0: 	155.7 	AngleWheelIs1: 	207.001 	AngleWheelIs0: 	183.779 	PositionError1: 	1.50558 	PositionError0: 	-1.81067 	CurrentMust0: 	-320 	CurrentIs0: 	1486 	CurrentMust1: 	-580 	CurrentIs1: 	-576 	
ArmModuleId: 	0 	Time: 	8715060 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1589092429 	time_after_control_loop: 	1589130323 	T_diff: 	37894 	AngleAxisMust1: 	156.004 	AngleAxisMust0: 	192.435 	AngleWheelMust1: 	161.946 	AngleWheelMust0: 	150.062 	AngleAxisIs1: 	152.91 	AngleAxisIs0: 	189.54 	AngleWheelIs1: 	148.351 	AngleWheelIs0: 	157.469 	PositionError1: 	1.71225 	PositionError0: 	4.47778 	CurrentMust0: 	1495 	CurrentIs0: 	1472 	CurrentMust1: 	-827 	CurrentIs1: 	-824 	
ArmModuleId: 	1 	Time: 	8784358 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1589161786 	time_after_control_loop: 	1589196242 	T_diff: 	34456 	AngleAxisMust1: 	195.342 	AngleAxisMust0: 	152.4 	AngleWheelMust1: 	182.153 	AngleWheelMust0: 	208.53 	AngleAxisIs1: 	190.44 	AngleAxisIs0: 	142.38 	AngleWheelIs1: 	208.416 	AngleWheelIs0: 	172.464 	PositionError1: 	0.11377 	PositionError0: 	9.68896 	CurrentMust0: 	1307 	CurrentIs0: 	1288 	CurrentMust1: 	-413 	CurrentIs1: 	-409 	
ArmModuleId: 	0 	Time: 	8880154 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1589257529 	time_after_control_loop: 	1589288178 	T_diff: 	30649 	AngleAxisMust1: 	155.38 	AngleAxisMust0: 	193.097 	AngleWheelMust1: 	161.638 	AngleWheelMust0: 	149.121 	AngleAxisIs1: 	152.82 	AngleAxisIs0: 	189.36 	AngleWheelIs1: 	148.347 	AngleWheelIs0: 	157.293 	PositionError1: 	0.775681 	PositionError0: 	4.34567 	CurrentMust0: 	1469 	CurrentIs0: 	1494 	CurrentMust1: 	-755 	CurrentIs1: 	-772 	
ArmModuleId: 	1 	Time: 	8957417 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1589334802 	time_after_control_loop: 	1589365792 	T_diff: 	30990 	AngleAxisMust1: 	195.453 	AngleAxisMust0: 	152.582 	AngleWheelMust1: 	182.352 	AngleWheelMust0: 	208.555 	AngleAxisIs1: 	190.98 	AngleAxisIs0: 	145.71 	AngleWheelIs1: 	207.365 	AngleWheelIs0: 	174.595 	PositionError1: 	1.18961 	PositionError0: 	7.75684 	CurrentMust0: 	1330 	CurrentIs0: 	110 	CurrentMust1: 	-542 	CurrentIs1: 	-549 	
ArmModuleId: 	0 	Time: 	9059917 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1589437280 	time_after_control_loop: 	1589469311 	T_diff: 	32031 	AngleAxisMust1: 	154.716 	AngleAxisMust0: 	193.801 	AngleWheelMust1: 	161.31 	AngleWheelMust0: 	148.121 	AngleAxisIs1: 	152.82 	AngleAxisIs0: 	189.54 	AngleWheelIs1: 	148.261 	AngleWheelIs0: 	157.379 	PositionError1: 	-0.138474 	PositionError0: 	3.93207 	CurrentMust0: 	1386 	CurrentIs0: 	1376 	CurrentMust1: 	-572 	CurrentIs1: 	-558 	
ArmModuleId: 	1 	Time: 	9136205 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1589513592 	time_after_control_loop: 	1589544868 	T_diff: 	31276 	AngleAxisMust1: 	195.572 	AngleAxisMust0: 	152.776 	AngleWheelMust1: 	182.564 	AngleWheelMust0: 	208.581 	AngleAxisIs1: 	198.99 	AngleAxisIs0: 	161.91 	AngleWheelIs1: 	207.634 	AngleWheelIs0: 	190.346 	PositionError1: 	0.946701 	PositionError0: 	-7.78246 	CurrentMust0: 	-535 	CurrentIs0: 	242 	CurrentMust1: 	-513 	CurrentIs1: 	-529 	
ArmModuleId: 	0 	Time: 	9230842 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	1589608203 	time_after_control_loop: 	1589635921 	T_diff: 	27718 	AngleAxisMust1: 	154.054 	AngleAxisMust0: 	194.502 	AngleWheelMust1: 	160.983 	AngleWheelMust0: 	147.124 	AngleAxisIs1: 	152.91 	AngleAxisIs0: 	189.45 	AngleWheelIs1: 	148.394 	AngleWheelIs0: 	157.426 	PositionError1: 	-1.26849 	PositionError0: 	3.55847 	CurrentMust0: 	1311 	CurrentIs0: 	1302 	CurrentMust1: 	-275 	CurrentIs1: 	-226 	
ArmModuleId: 	1 	Time: 	9291521 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	1589668939 	time_after_control_loop: 	1589697697 	T_diff: 	28758 	AngleAxisMust1: 	195.691 	AngleAxisMust0: 	152.97 	AngleWheelMust1: 	182.775 	AngleWheelMust0: 	208.607 	AngleAxisIs1: 	202.5 	AngleAxisIs0: 	170.19 	AngleWheelIs1: 	207.188 	AngleWheelIs0: 	197.812 	PositionError1: 	1.4193 	PositionError0: 	-15.0379 	CurrentMust0: 	-2114 	CurrentIs0: 	-2099 	CurrentMust1: 	-570 	CurrentIs1: 	-543 	
