ArmModuleId: 	0 	Time: 	2568613 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3943128281 	time_after_control_loop: 	3943205171 	T_diff: 	76890 	AngleAxisMust1: 	182.16 	AngleAxisMust0: 	184.14 	AngleWheelMust1: 	184.138 	AngleWheelMust0: 	180.182 	AngleAxisIs1: 	182.16 	AngleAxisIs0: 	184.14 	AngleWheelIs1: 	180.182 	AngleWheelIs0: 	184.138 	PositionError1: 	-1.52588e-05 	PositionError0: 	-0.000488281 	CurrentMust0: 	0 	CurrentIs0: 	64 	CurrentMust1: 	0 	CurrentIs1: 	-3 	
ArmModuleId: 	1 	Time: 	5395339 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3945955028 	time_after_control_loop: 	3945982082 	T_diff: 	27054 	AngleAxisMust1: 	175.636 	AngleAxisMust0: 	180.544 	AngleWheelMust1: 	175.896 	AngleWheelMust0: 	175.376 	AngleAxisIs1: 	178.92 	AngleAxisIs0: 	182.43 	AngleWheelIs1: 	177.759 	AngleWheelIs0: 	180.081 	PositionError1: 	-2.38199 	PositionError0: 	-4.18361 	CurrentMust0: 	-357 	CurrentIs0: 	-364 	CurrentMust1: 	230 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	5475712 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3946035379 	time_after_control_loop: 	3946062897 	T_diff: 	27518 	AngleAxisMust1: 	175.455 	AngleAxisMust0: 	177.18 	AngleWheelMust1: 	174.107 	AngleWheelMust0: 	176.802 	AngleAxisIs1: 	179.73 	AngleAxisIs0: 	184.68 	AngleWheelIs1: 	177.494 	AngleWheelIs0: 	181.966 	PositionError1: 	-0.691254 	PositionError0: 	-7.85783 	CurrentMust0: 	-1207 	CurrentIs0: 	-1213 	CurrentMust1: 	-338 	CurrentIs1: 	-254 	
ArmModuleId: 	1 	Time: 	5533905 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3946093610 	time_after_control_loop: 	3946120283 	T_diff: 	26673 	AngleAxisMust1: 	175.219 	AngleAxisMust0: 	180.082 	AngleWheelMust1: 	175.258 	AngleWheelMust0: 	175.18 	AngleAxisIs1: 	178.47 	AngleAxisIs0: 	181.62 	AngleWheelIs1: 	177.696 	AngleWheelIs0: 	179.244 	PositionError1: 	-2.51537 	PositionError0: 	-3.98433 	CurrentMust0: 	-398 	CurrentIs0: 	-468 	CurrentMust1: 	275 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	5614996 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3946174658 	time_after_control_loop: 	3946201825 	T_diff: 	27167 	AngleAxisMust1: 	175.018 	AngleAxisMust0: 	176.727 	AngleWheelMust1: 	173.455 	AngleWheelMust0: 	176.582 	AngleAxisIs1: 	179.73 	AngleAxisIs0: 	184.59 	AngleWheelIs1: 	177.537 	AngleWheelIs0: 	181.923 	PositionError1: 	-0.954086 	PositionError0: 	-8.46732 	CurrentMust0: 	-770 	CurrentIs0: 	-770 	CurrentMust1: 	-242 	CurrentIs1: 	-239 	
ArmModuleId: 	1 	Time: 	5669926 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3946229608 	time_after_control_loop: 	3946256778 	T_diff: 	27170 	AngleAxisMust1: 	174.785 	AngleAxisMust0: 	179.601 	AngleWheelMust1: 	174.595 	AngleWheelMust0: 	174.976 	AngleAxisIs1: 	177.66 	AngleAxisIs0: 	179.73 	AngleWheelIs1: 	177.789 	AngleWheelIs0: 	177.531 	PositionError1: 	-2.81274 	PositionError0: 	-2.93471 	CurrentMust0: 	-134 	CurrentIs0: 	-136 	CurrentMust1: 	125 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	5750532 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3946310199 	time_after_control_loop: 	3946342508 	T_diff: 	32309 	AngleAxisMust1: 	174.584 	AngleAxisMust0: 	176.276 	AngleWheelMust1: 	172.805 	AngleWheelMust0: 	176.363 	AngleAxisIs1: 	179.73 	AngleAxisIs0: 	184.68 	AngleWheelIs1: 	177.494 	AngleWheelIs0: 	181.966 	PositionError1: 	-1.13008 	PositionError0: 	-9.16029 	CurrentMust0: 	-1471 	CurrentIs0: 	-1449 	CurrentMust1: 	-145 	CurrentIs1: 	-159 	
ArmModuleId: 	1 	Time: 	5813699 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3946373395 	time_after_control_loop: 	3946400023 	T_diff: 	26628 	AngleAxisMust1: 	174.353 	AngleAxisMust0: 	179.123 	AngleWheelMust1: 	173.934 	AngleWheelMust0: 	174.772 	AngleAxisIs1: 	177.39 	AngleAxisIs0: 	179.55 	AngleWheelIs1: 	177.605 	AngleWheelIs0: 	177.175 	PositionError1: 	-2.83228 	PositionError0: 	-3.23981 	CurrentMust0: 	-203 	CurrentIs0: 	-202 	CurrentMust1: 	167 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	5897410 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3946457069 	time_after_control_loop: 	3946484660 	T_diff: 	27591 	AngleAxisMust1: 	174.108 	AngleAxisMust0: 	175.782 	AngleWheelMust1: 	172.092 	AngleWheelMust0: 	176.123 	AngleAxisIs1: 	179.01 	AngleAxisIs0: 	184.59 	AngleWheelIs1: 	176.817 	AngleWheelIs0: 	181.203 	PositionError1: 	-0.693115 	PositionError0: 	-9.10976 	CurrentMust0: 	-866 	CurrentIs0: 	-972 	CurrentMust1: 	-143 	CurrentIs1: 	-220 	
ArmModuleId: 	1 	Time: 	5951193 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3946510880 	time_after_control_loop: 	3946539355 	T_diff: 	28475 	AngleAxisMust1: 	173.879 	AngleAxisMust0: 	178.598 	AngleWheelMust1: 	173.209 	AngleWheelMust0: 	174.549 	AngleAxisIs1: 	177.39 	AngleAxisIs0: 	179.37 	AngleWheelIs1: 	177.691 	AngleWheelIs0: 	177.089 	PositionError1: 	-3.1413 	PositionError0: 	-3.87811 	CurrentMust0: 	-303 	CurrentIs0: 	-298 	CurrentMust1: 	232 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	6034294 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3946593960 	time_after_control_loop: 	3946621594 	T_diff: 	27634 	AngleAxisMust1: 	173.631 	AngleAxisMust0: 	175.287 	AngleWheelMust1: 	171.379 	AngleWheelMust0: 	175.883 	AngleAxisIs1: 	176.94 	AngleAxisIs0: 	184.32 	AngleWheelIs1: 	174.876 	AngleWheelIs0: 	179.004 	PositionError1: 	1.00766 	PositionError0: 	-7.62363 	CurrentMust0: 	-1216 	CurrentIs0: 	-1274 	CurrentMust1: 	-409 	CurrentIs1: 	-438 	
ArmModuleId: 	1 	Time: 	6088121 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3946647803 	time_after_control_loop: 	3946678530 	T_diff: 	30727 	AngleAxisMust1: 	173.405 	AngleAxisMust0: 	178.073 	AngleWheelMust1: 	172.484 	AngleWheelMust0: 	174.326 	AngleAxisIs1: 	177.3 	AngleAxisIs0: 	179.37 	AngleWheelIs1: 	177.601 	AngleWheelIs0: 	176.999 	PositionError1: 	-3.27449 	PositionError0: 	-4.51317 	CurrentMust0: 	-411 	CurrentIs0: 	-421 	CurrentMust1: 	287 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	6174699 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3946734359 	time_after_control_loop: 	3946761969 	T_diff: 	27610 	AngleAxisMust1: 	173.143 	AngleAxisMust0: 	174.781 	AngleWheelMust1: 	170.649 	AngleWheelMust0: 	175.637 	AngleAxisIs1: 	173.7 	AngleAxisIs0: 	183.42 	AngleWheelIs1: 	172.066 	AngleWheelIs0: 	175.334 	PositionError1: 	3.57175 	PositionError0: 	-4.68329 	CurrentMust0: 	-202 	CurrentIs0: 	-234 	CurrentMust1: 	-955 	CurrentIs1: 	-998 	
ArmModuleId: 	1 	Time: 	6228475 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3946788154 	time_after_control_loop: 	3946815066 	T_diff: 	26912 	AngleAxisMust1: 	172.92 	AngleAxisMust0: 	177.535 	AngleWheelMust1: 	171.742 	AngleWheelMust0: 	174.098 	AngleAxisIs1: 	177.12 	AngleAxisIs0: 	178.38 	AngleWheelIs1: 	177.894 	AngleWheelIs0: 	176.346 	PositionError1: 	-3.79601 	PositionError0: 	-4.60219 	CurrentMust0: 	-268 	CurrentIs0: 	-256 	CurrentMust1: 	378 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	6310004 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3946869666 	time_after_control_loop: 	3946896844 	T_diff: 	27178 	AngleAxisMust1: 	172.653 	AngleAxisMust0: 	174.272 	AngleWheelMust1: 	169.916 	AngleWheelMust0: 	175.39 	AngleAxisIs1: 	171.27 	AngleAxisIs0: 	182.7 	AngleWheelIs1: 	169.98 	AngleWheelIs0: 	172.56 	PositionError1: 	5.41052 	PositionError0: 	-2.64293 	CurrentMust0: 	-144 	CurrentIs0: 	-174 	CurrentMust1: 	-1311 	CurrentIs1: 	-1312 	
ArmModuleId: 	1 	Time: 	6363718 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3946923409 	time_after_control_loop: 	3946958703 	T_diff: 	35294 	AngleAxisMust1: 	172.432 	AngleAxisMust0: 	176.995 	AngleWheelMust1: 	170.996 	AngleWheelMust0: 	173.868 	AngleAxisIs1: 	176.85 	AngleAxisIs0: 	178.11 	AngleWheelIs1: 	177.753 	AngleWheelIs0: 	175.947 	PositionError1: 	-3.88474 	PositionError0: 	-4.9493 	CurrentMust0: 	-360 	CurrentIs0: 	-352 	CurrentMust1: 	210 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	6456973 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3947016637 	time_after_control_loop: 	3947043896 	T_diff: 	27259 	AngleAxisMust1: 	172.111 	AngleAxisMust0: 	173.71 	AngleWheelMust1: 	169.105 	AngleWheelMust0: 	175.117 	AngleAxisIs1: 	171.27 	AngleAxisIs0: 	182.61 	AngleWheelIs1: 	170.023 	AngleWheelIs0: 	172.517 	PositionError1: 	5.09454 	PositionError0: 	-3.41017 	CurrentMust0: 	-481 	CurrentIs0: 	-477 	CurrentMust1: 	-1264 	CurrentIs1: 	-1253 	
ArmModuleId: 	1 	Time: 	6516234 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3947075920 	time_after_control_loop: 	3947102847 	T_diff: 	26927 	AngleAxisMust1: 	171.893 	AngleAxisMust0: 	176.398 	AngleWheelMust1: 	170.172 	AngleWheelMust0: 	173.614 	AngleAxisIs1: 	176.49 	AngleAxisIs0: 	177.21 	AngleWheelIs1: 	177.823 	AngleWheelIs0: 	175.157 	PositionError1: 	-4.20844 	PositionError0: 	-4.98326 	CurrentMust0: 	-438 	CurrentIs0: 	-519 	CurrentMust1: 	298 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	6607831 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3947167493 	time_after_control_loop: 	3947194777 	T_diff: 	27284 	AngleAxisMust1: 	171.556 	AngleAxisMust0: 	173.134 	AngleWheelMust1: 	168.276 	AngleWheelMust0: 	174.837 	AngleAxisIs1: 	171.27 	AngleAxisIs0: 	182.61 	AngleWheelIs1: 	170.023 	AngleWheelIs0: 	172.517 	PositionError1: 	4.81494 	PositionError0: 	-4.23996 	CurrentMust0: 	-894 	CurrentIs0: 	-898 	CurrentMust1: 	-1222 	CurrentIs1: 	-1216 	
ArmModuleId: 	1 	Time: 	6661662 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3947221346 	time_after_control_loop: 	3947251886 	T_diff: 	30540 	AngleAxisMust1: 	171.341 	AngleAxisMust0: 	175.787 	AngleWheelMust1: 	169.328 	AngleWheelMust0: 	173.354 	AngleAxisIs1: 	175.32 	AngleAxisIs0: 	174.51 	AngleWheelIs1: 	177.943 	AngleWheelIs0: 	172.697 	PositionError1: 	-4.58835 	PositionError0: 	-3.36681 	CurrentMust0: 	-169 	CurrentIs0: 	-164 	CurrentMust1: 	392 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	6745329 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3947304987 	time_after_control_loop: 	3947332139 	T_diff: 	27152 	AngleAxisMust1: 	171.012 	AngleAxisMust0: 	172.569 	AngleWheelMust1: 	167.462 	AngleWheelMust0: 	174.563 	AngleAxisIs1: 	171.27 	AngleAxisIs0: 	182.52 	AngleWheelIs1: 	170.066 	AngleWheelIs0: 	172.474 	PositionError1: 	4.49785 	PositionError0: 	-5.0105 	CurrentMust0: 	-251 	CurrentIs0: 	-241 	CurrentMust1: 	-1174 	CurrentIs1: 	-1165 	
ArmModuleId: 	1 	Time: 	6799105 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3947358837 	time_after_control_loop: 	3947386472 	T_diff: 	27635 	AngleAxisMust1: 	170.8 	AngleAxisMust0: 	175.188 	AngleWheelMust1: 	168.501 	AngleWheelMust0: 	173.1 	AngleAxisIs1: 	174.69 	AngleAxisIs0: 	173.25 	AngleWheelIs1: 	177.915 	AngleWheelIs0: 	171.465 	PositionError1: 	-4.81514 	PositionError0: 	-2.96211 	CurrentMust0: 	-180 	CurrentIs0: 	-173 	CurrentMust1: 	475 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	6882608 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3947442275 	time_after_control_loop: 	3947469159 	T_diff: 	26884 	AngleAxisMust1: 	170.474 	AngleAxisMust0: 	172.01 	AngleWheelMust1: 	166.656 	AngleWheelMust0: 	174.292 	AngleAxisIs1: 	171.27 	AngleAxisIs0: 	182.52 	AngleWheelIs1: 	170.066 	AngleWheelIs0: 	172.474 	PositionError1: 	4.22635 	PositionError0: 	-5.81635 	CurrentMust0: 	-744 	CurrentIs0: 	-743 	CurrentMust1: 	-1133 	CurrentIs1: 	-1157 	
ArmModuleId: 	1 	Time: 	6935591 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3947495295 	time_after_control_loop: 	3947522602 	T_diff: 	27307 	AngleAxisMust1: 	170.264 	AngleAxisMust0: 	174.594 	AngleWheelMust1: 	167.681 	AngleWheelMust0: 	172.847 	AngleAxisIs1: 	174.69 	AngleAxisIs0: 	173.16 	AngleWheelIs1: 	177.958 	AngleWheelIs0: 	171.422 	PositionError1: 	-5.11041 	PositionError0: 	-3.73862 	CurrentMust0: 	-288 	CurrentIs0: 	-291 	CurrentMust1: 	308 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	7017548 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3947577213 	time_after_control_loop: 	3947603977 	T_diff: 	26764 	AngleAxisMust1: 	169.936 	AngleAxisMust0: 	171.452 	AngleWheelMust1: 	165.852 	AngleWheelMust0: 	174.021 	AngleAxisIs1: 	171.27 	AngleAxisIs0: 	182.52 	AngleWheelIs1: 	170.066 	AngleWheelIs0: 	172.474 	PositionError1: 	3.9554 	PositionError0: 	-6.62054 	CurrentMust0: 	-1284 	CurrentIs0: 	-1275 	CurrentMust1: 	-1093 	CurrentIs1: 	-1091 	
ArmModuleId: 	1 	Time: 	7070390 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3947630060 	time_after_control_loop: 	3947665791 	T_diff: 	35731 	AngleAxisMust1: 	169.729 	AngleAxisMust0: 	174.002 	AngleWheelMust1: 	166.863 	AngleWheelMust0: 	172.596 	AngleAxisIs1: 	174.6 	AngleAxisIs0: 	173.16 	AngleWheelIs1: 	177.868 	AngleWheelIs0: 	171.332 	PositionError1: 	-5.27222 	PositionError0: 	-4.46646 	CurrentMust0: 	-401 	CurrentIs0: 	-394 	CurrentMust1: 	394 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	7159325 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3947718983 	time_after_control_loop: 	3947745922 	T_diff: 	26939 	AngleAxisMust1: 	169.354 	AngleAxisMust0: 	170.848 	AngleWheelMust1: 	164.981 	AngleWheelMust0: 	173.727 	AngleAxisIs1: 	171 	AngleAxisIs0: 	182.16 	AngleWheelIs1: 	169.968 	AngleWheelIs0: 	172.032 	PositionError1: 	3.75989 	PositionError0: 	-7.04956 	CurrentMust0: 	-557 	CurrentIs0: 	-585 	CurrentMust1: 	-1063 	CurrentIs1: 	-1069 	
ArmModuleId: 	1 	Time: 	7217565 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3947777255 	time_after_control_loop: 	3947804227 	T_diff: 	26972 	AngleAxisMust1: 	169.15 	AngleAxisMust0: 	173.36 	AngleWheelMust1: 	165.978 	AngleWheelMust0: 	172.323 	AngleAxisIs1: 	174.15 	AngleAxisIs0: 	172.35 	AngleWheelIs1: 	177.805 	AngleWheelIs0: 	170.495 	PositionError1: 	-5.48192 	PositionError0: 	-4.51527 	CurrentMust0: 	-261 	CurrentIs0: 	-247 	CurrentMust1: 	487 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	7299857 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3947859520 	time_after_control_loop: 	3947903458 	T_diff: 	43938 	AngleAxisMust1: 	168.777 	AngleAxisMust0: 	170.249 	AngleWheelMust1: 	164.118 	AngleWheelMust0: 	173.436 	AngleAxisIs1: 	170.73 	AngleAxisIs0: 	181.44 	AngleWheelIs1: 	170.042 	AngleWheelIs0: 	171.418 	PositionError1: 	3.39507 	PositionError0: 	-7.29842 	CurrentMust0: 	-1098 	CurrentIs0: 	-1090 	CurrentMust1: 	-1009 	CurrentIs1: 	-1010 	
ArmModuleId: 	1 	Time: 	7370268 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3947929946 	time_after_control_loop: 	3947958689 	T_diff: 	28743 	AngleAxisMust1: 	168.576 	AngleAxisMust0: 	172.725 	AngleWheelMust1: 	165.1 	AngleWheelMust0: 	172.053 	AngleAxisIs1: 	173.88 	AngleAxisIs0: 	171.45 	AngleWheelIs1: 	177.965 	AngleWheelIs0: 	169.795 	PositionError1: 	-5.91217 	PositionError0: 	-4.69281 	CurrentMust0: 	-345 	CurrentIs0: 	-358 	CurrentMust1: 	372 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	7457634 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3948017295 	time_after_control_loop: 	3948049469 	T_diff: 	32174 	AngleAxisMust1: 	168.124 	AngleAxisMust0: 	169.571 	AngleWheelMust1: 	163.141 	AngleWheelMust0: 	173.107 	AngleAxisIs1: 	170.55 	AngleAxisIs0: 	181.35 	AngleWheelIs1: 	169.905 	AngleWheelIs0: 	171.195 	PositionError1: 	3.20297 	PositionError0: 	-8.05243 	CurrentMust0: 	-707 	CurrentIs0: 	-688 	CurrentMust1: 	-980 	CurrentIs1: 	-988 	
ArmModuleId: 	1 	Time: 	7516646 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3948076330 	time_after_control_loop: 	3948106882 	T_diff: 	30552 	AngleAxisMust1: 	167.927 	AngleAxisMust0: 	172.005 	AngleWheelMust1: 	164.106 	AngleWheelMust0: 	171.747 	AngleAxisIs1: 	173.34 	AngleAxisIs0: 	170.64 	AngleWheelIs1: 	177.813 	AngleWheelIs0: 	168.867 	PositionError1: 	-6.06503 	PositionError0: 	-4.75902 	CurrentMust0: 	-420 	CurrentIs0: 	-101 	CurrentMust1: 	475 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	7601548 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3948161214 	time_after_control_loop: 	3948190064 	T_diff: 	28850 	AngleAxisMust1: 	167.486 	AngleAxisMust0: 	168.909 	AngleWheelMust1: 	162.187 	AngleWheelMust0: 	172.786 	AngleAxisIs1: 	170.55 	AngleAxisIs0: 	181.17 	AngleWheelIs1: 	169.991 	AngleWheelIs0: 	171.109 	PositionError1: 	2.79553 	PositionError0: 	-8.92029 	CurrentMust0: 	-1448 	CurrentIs0: 	-1449 	CurrentMust1: 	-919 	CurrentIs1: 	-892 	
ArmModuleId: 	1 	Time: 	7656442 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3948216128 	time_after_control_loop: 	3948248097 	T_diff: 	31969 	AngleAxisMust1: 	167.292 	AngleAxisMust0: 	171.302 	AngleWheelMust1: 	163.136 	AngleWheelMust0: 	171.448 	AngleAxisIs1: 	172.08 	AngleAxisIs0: 	168.21 	AngleWheelIs1: 	177.714 	AngleWheelIs0: 	166.446 	PositionError1: 	-6.26477 	PositionError0: 	-3.308 	CurrentMust0: 	-360 	CurrentIs0: 	-607 	CurrentMust1: 	575 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	7741581 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3948301240 	time_after_control_loop: 	3948333046 	T_diff: 	31806 	AngleAxisMust1: 	166.872 	AngleAxisMust0: 	168.272 	AngleWheelMust1: 	161.268 	AngleWheelMust0: 	172.476 	AngleAxisIs1: 	170.28 	AngleAxisIs0: 	180.45 	AngleWheelIs1: 	170.065 	AngleWheelIs0: 	170.495 	PositionError1: 	2.41203 	PositionError0: 	-9.22472 	CurrentMust0: 	-883 	CurrentIs0: 	-1043 	CurrentMust1: 	-861 	CurrentIs1: 	-862 	
ArmModuleId: 	1 	Time: 	7799349 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3948359032 	time_after_control_loop: 	3948385679 	T_diff: 	26647 	AngleAxisMust1: 	166.681 	AngleAxisMust0: 	170.626 	AngleWheelMust1: 	162.202 	AngleWheelMust0: 	171.161 	AngleAxisIs1: 	171 	AngleAxisIs0: 	165.33 	AngleWheelIs1: 	178.01 	AngleWheelIs0: 	163.99 	PositionError1: 	-6.84853 	PositionError0: 	-1.78595 	CurrentMust0: 	-42 	CurrentIs0: 	326 	CurrentMust1: 	447 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	7887690 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3948447353 	time_after_control_loop: 	3948478519 	T_diff: 	31166 	AngleAxisMust1: 	166.263 	AngleAxisMust0: 	167.64 	AngleWheelMust1: 	160.357 	AngleWheelMust0: 	172.169 	AngleAxisIs1: 	169.2 	AngleAxisIs0: 	178.2 	AngleWheelIs1: 	170.06 	AngleWheelIs0: 	168.34 	PositionError1: 	2.10988 	PositionError0: 	-7.98088 	CurrentMust0: 	-1325 	CurrentIs0: 	-1464 	CurrentMust1: 	-816 	CurrentIs1: 	-796 	
ArmModuleId: 	1 	Time: 	7944779 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3948504466 	time_after_control_loop: 	3948531349 	T_diff: 	26883 	AngleAxisMust1: 	166.076 	AngleAxisMust0: 	169.955 	AngleWheelMust1: 	161.276 	AngleWheelMust0: 	170.875 	AngleAxisIs1: 	170.73 	AngleAxisIs0: 	164.52 	AngleWheelIs1: 	178.127 	AngleWheelIs0: 	163.333 	PositionError1: 	-7.25087 	PositionError0: 	-2.05559 	CurrentMust0: 	-92 	CurrentIs0: 	-90 	CurrentMust1: 	582 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	8028498 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3948588171 	time_after_control_loop: 	3948619617 	T_diff: 	31446 	AngleAxisMust1: 	165.597 	AngleAxisMust0: 	166.948 	AngleWheelMust1: 	159.36 	AngleWheelMust0: 	171.833 	AngleAxisIs1: 	167.85 	AngleAxisIs0: 	175.59 	AngleWheelIs1: 	169.957 	AngleWheelIs0: 	165.743 	PositionError1: 	1.87683 	PositionError0: 	-6.38077 	CurrentMust0: 	-457 	CurrentIs0: 	-448 	CurrentMust1: 	-781 	CurrentIs1: 	-788 	
ArmModuleId: 	1 	Time: 	8086158 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3948645850 	time_after_control_loop: 	3948672812 	T_diff: 	26962 	AngleAxisMust1: 	165.412 	AngleAxisMust0: 	169.22 	AngleWheelMust1: 	160.262 	AngleWheelMust0: 	170.563 	AngleAxisIs1: 	170.82 	AngleAxisIs0: 	164.7 	AngleWheelIs1: 	178.131 	AngleWheelIs0: 	163.509 	PositionError1: 	-7.567 	PositionError0: 	-3.2455 	CurrentMust0: 	-225 	CurrentIs0: 	-215 	CurrentMust1: 	505 	CurrentIs1: 	0 	
