ArmModuleId: 	0 	Time: 	2749695 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3225081942 	time_after_control_loop: 	3225159630 	T_diff: 	77688 	AngleAxisMust1: 	172.17 	AngleAxisMust0: 	175.95 	AngleWheelMust1: 	170.235 	AngleWheelMust0: 	174.105 	AngleAxisIs1: 	172.17 	AngleAxisIs0: 	175.95 	AngleWheelIs1: 	174.105 	AngleWheelIs0: 	170.235 	PositionError1: 	0.000640869 	PositionError0: 	0.00106812 	CurrentMust0: 	1 	CurrentIs0: 	6 	CurrentMust1: 	0 	CurrentIs1: 	-3 	
ArmModuleId: 	0 	Time: 	5815590 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3228147815 	time_after_control_loop: 	3228175443 	T_diff: 	27628 	AngleAxisMust1: 	173.339 	AngleAxisMust0: 	176.555 	AngleWheelMust1: 	171.692 	AngleWheelMust0: 	174.985 	AngleAxisIs1: 	171.9 	AngleAxisIs0: 	176.67 	AngleWheelIs1: 	173.491 	AngleWheelIs0: 	170.309 	PositionError1: 	1.49377 	PositionError0: 	1.38335 	CurrentMust0: 	876 	CurrentIs0: 	858 	CurrentMust1: 	-898 	CurrentIs1: 	-899 	
ArmModuleId: 	1 	Time: 	5868420 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3228200668 	time_after_control_loop: 	3228235282 	T_diff: 	34614 	AngleAxisMust1: 	197.074 	AngleAxisMust0: 	163.998 	AngleWheelMust1: 	189.428 	AngleWheelMust0: 	204.721 	AngleAxisIs1: 	202.05 	AngleAxisIs0: 	168.03 	AngleWheelIs1: 	207.77 	AngleWheelIs0: 	196.33 	PositionError1: 	-3.04823 	PositionError0: 	-6.90225 	CurrentMust0: 	-427 	CurrentIs0: 	1297 	CurrentMust1: 	763 	CurrentIs1: 	760 	
ArmModuleId: 	0 	Time: 	5957111 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3228289339 	time_after_control_loop: 	3228317960 	T_diff: 	28621 	AngleAxisMust1: 	173.411 	AngleAxisMust0: 	176.592 	AngleWheelMust1: 	171.783 	AngleWheelMust0: 	175.04 	AngleAxisIs1: 	171.81 	AngleAxisIs0: 	176.76 	AngleWheelIs1: 	173.358 	AngleWheelIs0: 	170.262 	PositionError1: 	1.68152 	PositionError0: 	1.52101 	CurrentMust0: 	904 	CurrentIs0: 	910 	CurrentMust1: 	-936 	CurrentIs1: 	-958 	
ArmModuleId: 	1 	Time: 	6014217 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3228346480 	time_after_control_loop: 	3228374921 	T_diff: 	28441 	AngleAxisMust1: 	196.888 	AngleAxisMust0: 	164.172 	AngleWheelMust1: 	189.325 	AngleWheelMust0: 	204.451 	AngleAxisIs1: 	195.66 	AngleAxisIs0: 	156.6 	AngleWheelIs1: 	206.841 	AngleWheelIs0: 	184.479 	PositionError1: 	-2.38976 	PositionError0: 	4.84645 	CurrentMust0: 	922 	CurrentIs0: 	1029 	CurrentMust1: 	-113 	CurrentIs1: 	-83 	
ArmModuleId: 	0 	Time: 	6096886 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3228429122 	time_after_control_loop: 	3228461222 	T_diff: 	32100 	AngleAxisMust1: 	173.482 	AngleAxisMust0: 	176.629 	AngleWheelMust1: 	171.872 	AngleWheelMust0: 	175.093 	AngleAxisIs1: 	171.9 	AngleAxisIs0: 	176.58 	AngleWheelIs1: 	173.534 	AngleWheelIs0: 	170.266 	PositionError1: 	1.55893 	PositionError0: 	1.60551 	CurrentMust0: 	921 	CurrentIs0: 	924 	CurrentMust1: 	-911 	CurrentIs1: 	-892 	
ArmModuleId: 	1 	Time: 	6154260 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3228486497 	time_after_control_loop: 	3228513162 	T_diff: 	26665 	AngleAxisMust1: 	196.706 	AngleAxisMust0: 	164.343 	AngleWheelMust1: 	189.225 	AngleWheelMust0: 	204.188 	AngleAxisIs1: 	194.49 	AngleAxisIs0: 	153.72 	AngleWheelIs1: 	207.047 	AngleWheelIs0: 	181.933 	PositionError1: 	-2.85919 	PositionError0: 	7.29219 	CurrentMust0: 	1275 	CurrentIs0: 	3481 	CurrentMust1: 	89 	CurrentIs1: 	71 	
ArmModuleId: 	0 	Time: 	6236317 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3228568545 	time_after_control_loop: 	3228597507 	T_diff: 	28962 	AngleAxisMust1: 	173.558 	AngleAxisMust0: 	176.668 	AngleWheelMust1: 	171.966 	AngleWheelMust0: 	175.15 	AngleAxisIs1: 	171.9 	AngleAxisIs0: 	176.76 	AngleWheelIs1: 	173.448 	AngleWheelIs0: 	170.352 	PositionError1: 	1.70197 	PositionError0: 	1.614 	CurrentMust0: 	922 	CurrentIs0: 	939 	CurrentMust1: 	-940 	CurrentIs1: 	-936 	
ArmModuleId: 	1 	Time: 	6292258 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3228624532 	time_after_control_loop: 	3228656407 	T_diff: 	31875 	AngleAxisMust1: 	196.512 	AngleAxisMust0: 	164.525 	AngleWheelMust1: 	189.117 	AngleWheelMust0: 	203.907 	AngleAxisIs1: 	200.88 	AngleAxisIs0: 	162.72 	AngleWheelIs1: 	209.137 	AngleWheelIs0: 	192.623 	PositionError1: 	-5.22984 	PositionError0: 	-3.50551 	CurrentMust0: 	-21 	CurrentIs0: 	1047 	CurrentMust1: 	602 	CurrentIs1: 	593 	
ArmModuleId: 	0 	Time: 	6391319 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3228723547 	time_after_control_loop: 	3228756049 	T_diff: 	32502 	AngleAxisMust1: 	173.637 	AngleAxisMust0: 	176.709 	AngleWheelMust1: 	172.064 	AngleWheelMust0: 	175.21 	AngleAxisIs1: 	171.9 	AngleAxisIs0: 	176.67 	AngleWheelIs1: 	173.491 	AngleWheelIs0: 	170.309 	PositionError1: 	1.71843 	PositionError0: 	1.75551 	CurrentMust0: 	951 	CurrentIs0: 	939 	CurrentMust1: 	-943 	CurrentIs1: 	-943 	
ArmModuleId: 	1 	Time: 	6448956 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3228781224 	time_after_control_loop: 	3228807250 	T_diff: 	26026 	AngleAxisMust1: 	196.309 	AngleAxisMust0: 	164.714 	AngleWheelMust1: 	189.006 	AngleWheelMust0: 	203.613 	AngleAxisIs1: 	206.73 	AngleAxisIs0: 	177.84 	AngleWheelIs1: 	207.762 	AngleWheelIs0: 	205.698 	PositionError1: 	-4.14813 	PositionError0: 	-16.6921 	CurrentMust0: 	-2236 	CurrentIs0: 	-2136 	CurrentMust1: 	761 	CurrentIs1: 	754 	
ArmModuleId: 	0 	Time: 	6539141 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3228871372 	time_after_control_loop: 	3228897676 	T_diff: 	26304 	AngleAxisMust1: 	173.724 	AngleAxisMust0: 	176.754 	AngleWheelMust1: 	172.173 	AngleWheelMust0: 	175.275 	AngleAxisIs1: 	171.9 	AngleAxisIs0: 	176.67 	AngleWheelIs1: 	173.491 	AngleWheelIs0: 	170.309 	PositionError1: 	1.7838 	PositionError0: 	1.8638 	CurrentMust0: 	972 	CurrentIs0: 	976 	CurrentMust1: 	-956 	CurrentIs1: 	-973 	
ArmModuleId: 	1 	Time: 	6594789 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3228927057 	time_after_control_loop: 	3228958214 	T_diff: 	31157 	AngleAxisMust1: 	196.087 	AngleAxisMust0: 	164.923 	AngleWheelMust1: 	188.883 	AngleWheelMust0: 	203.291 	AngleAxisIs1: 	201.24 	AngleAxisIs0: 	167.67 	AngleWheelIs1: 	207.132 	AngleWheelIs0: 	195.348 	PositionError1: 	-3.83994 	PositionError0: 	-6.46545 	CurrentMust0: 	-375 	CurrentIs0: 	-355 	CurrentMust1: 	60 	CurrentIs1: 	24 	
ArmModuleId: 	0 	Time: 	6677625 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3229009853 	time_after_control_loop: 	3229043871 	T_diff: 	34018 	AngleAxisMust1: 	173.804 	AngleAxisMust0: 	176.795 	AngleWheelMust1: 	172.273 	AngleWheelMust0: 	175.336 	AngleAxisIs1: 	171.81 	AngleAxisIs0: 	176.67 	AngleWheelIs1: 	173.401 	AngleWheelIs0: 	170.219 	PositionError1: 	1.93436 	PositionError0: 	2.05411 	CurrentMust0: 	1010 	CurrentIs0: 	1006 	CurrentMust1: 	-986 	CurrentIs1: 	-1002 	
ArmModuleId: 	1 	Time: 	6737270 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3229069516 	time_after_control_loop: 	3229098177 	T_diff: 	28661 	AngleAxisMust1: 	195.881 	AngleAxisMust0: 	165.116 	AngleWheelMust1: 	188.769 	AngleWheelMust0: 	202.993 	AngleAxisIs1: 	196.38 	AngleAxisIs0: 	155.79 	AngleWheelIs1: 	207.948 	AngleWheelIs0: 	184.812 	PositionError1: 	-4.95511 	PositionError0: 	3.95735 	CurrentMust0: 	804 	CurrentIs0: 	1504 	CurrentMust1: 	449 	CurrentIs1: 	452 	
ArmModuleId: 	0 	Time: 	6832904 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3229165132 	time_after_control_loop: 	3229195424 	T_diff: 	30292 	AngleAxisMust1: 	173.891 	AngleAxisMust0: 	176.84 	AngleWheelMust1: 	172.381 	AngleWheelMust0: 	175.401 	AngleAxisIs1: 	171.81 	AngleAxisIs0: 	176.76 	AngleWheelIs1: 	173.358 	AngleWheelIs0: 	170.262 	PositionError1: 	2.04233 	PositionError0: 	2.11871 	CurrentMust0: 	1023 	CurrentIs0: 	1035 	CurrentMust1: 	-1008 	CurrentIs1: 	-995 	
ArmModuleId: 	1 	Time: 	6891402 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3229223644 	time_after_control_loop: 	3229253680 	T_diff: 	30036 	AngleAxisMust1: 	195.66 	AngleAxisMust0: 	165.324 	AngleWheelMust1: 	188.647 	AngleWheelMust0: 	202.672 	AngleAxisIs1: 	195.3 	AngleAxisIs0: 	153.99 	AngleWheelIs1: 	207.728 	AngleWheelIs0: 	182.872 	PositionError1: 	-5.05542 	PositionError0: 	5.77531 	CurrentMust0: 	1093 	CurrentIs0: 	860 	CurrentMust1: 	771 	CurrentIs1: 	774 	
ArmModuleId: 	0 	Time: 	6977925 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3229310152 	time_after_control_loop: 	3229341162 	T_diff: 	31010 	AngleAxisMust1: 	173.98 	AngleAxisMust0: 	176.886 	AngleWheelMust1: 	172.493 	AngleWheelMust0: 	175.468 	AngleAxisIs1: 	171.81 	AngleAxisIs0: 	176.58 	AngleWheelIs1: 	173.444 	AngleWheelIs0: 	170.176 	PositionError1: 	2.02383 	PositionError0: 	2.31653 	CurrentMust0: 	1063 	CurrentIs0: 	1072 	CurrentMust1: 	-1004 	CurrentIs1: 	-995 	
ArmModuleId: 	1 	Time: 	7036899 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3229369144 	time_after_control_loop: 	3229397665 	T_diff: 	28521 	AngleAxisMust1: 	195.43 	AngleAxisMust0: 	165.539 	AngleWheelMust1: 	188.52 	AngleWheelMust0: 	202.34 	AngleAxisIs1: 	200.34 	AngleAxisIs0: 	163.26 	AngleWheelIs1: 	208.339 	AngleWheelIs0: 	192.341 	PositionError1: 	-5.99863 	PositionError0: 	-3.82109 	CurrentMust0: 	-59 	CurrentIs0: 	-889 	CurrentMust1: 	319 	CurrentIs1: 	325 	
ArmModuleId: 	0 	Time: 	7121583 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3229453811 	time_after_control_loop: 	3229482539 	T_diff: 	28728 	AngleAxisMust1: 	174.068 	AngleAxisMust0: 	176.932 	AngleWheelMust1: 	172.602 	AngleWheelMust0: 	175.534 	AngleAxisIs1: 	171.9 	AngleAxisIs0: 	176.76 	AngleWheelIs1: 	173.448 	AngleWheelIs0: 	170.352 	PositionError1: 	2.08578 	PositionError0: 	2.24982 	CurrentMust0: 	1049 	CurrentIs0: 	1035 	CurrentMust1: 	-1017 	CurrentIs1: 	-1010 	
ArmModuleId: 	1 	Time: 	7177660 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3229509908 	time_after_control_loop: 	3229543884 	T_diff: 	33976 	AngleAxisMust1: 	195.205 	AngleAxisMust0: 	165.749 	AngleWheelMust1: 	188.396 	AngleWheelMust0: 	202.014 	AngleAxisIs1: 	206.55 	AngleAxisIs0: 	176.49 	AngleWheelIs1: 	208.227 	AngleWheelIs0: 	204.873 	PositionError1: 	-6.21204 	PositionError0: 	-16.4768 	CurrentMust0: 	-2149 	CurrentIs0: 	-2310 	CurrentMust1: 	688 	CurrentIs1: 	680 	
ArmModuleId: 	0 	Time: 	7271550 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3229603783 	time_after_control_loop: 	3229630637 	T_diff: 	26854 	AngleAxisMust1: 	174.162 	AngleAxisMust0: 	176.98 	AngleWheelMust1: 	172.719 	AngleWheelMust0: 	175.605 	AngleAxisIs1: 	171.81 	AngleAxisIs0: 	176.67 	AngleWheelIs1: 	173.401 	AngleWheelIs0: 	170.219 	PositionError1: 	2.20334 	PositionError0: 	2.49969 	CurrentMust0: 	1099 	CurrentIs0: 	1087 	CurrentMust1: 	-1040 	CurrentIs1: 	-1047 	
ArmModuleId: 	1 	Time: 	7325636 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3229657887 	time_after_control_loop: 	3229683764 	T_diff: 	25877 	AngleAxisMust1: 	194.965 	AngleAxisMust0: 	165.975 	AngleWheelMust1: 	188.263 	AngleWheelMust0: 	201.667 	AngleAxisIs1: 	201.15 	AngleAxisIs0: 	166.5 	AngleWheelIs1: 	207.601 	AngleWheelIs0: 	194.699 	PositionError1: 	-5.93344 	PositionError0: 	-6.43588 	CurrentMust0: 	-371 	CurrentIs0: 	109 	CurrentMust1: 	1014 	CurrentIs1: 	1008 	
ArmModuleId: 	0 	Time: 	7409265 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3229741494 	time_after_control_loop: 	3229770956 	T_diff: 	29462 	AngleAxisMust1: 	174.248 	AngleAxisMust0: 	177.025 	AngleWheelMust1: 	172.826 	AngleWheelMust0: 	175.67 	AngleAxisIs1: 	171.9 	AngleAxisIs0: 	176.49 	AngleWheelIs1: 	173.577 	AngleWheelIs0: 	170.223 	PositionError1: 	2.09221 	PositionError0: 	2.60313 	CurrentMust0: 	1120 	CurrentIs0: 	1101 	CurrentMust1: 	-1018 	CurrentIs1: 	-1002 	
ArmModuleId: 	1 	Time: 	7463939 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3229796198 	time_after_control_loop: 	3229831441 	T_diff: 	35243 	AngleAxisMust1: 	194.744 	AngleAxisMust0: 	166.182 	AngleWheelMust1: 	188.141 	AngleWheelMust0: 	201.347 	AngleAxisIs1: 	196.2 	AngleAxisIs0: 	156.33 	AngleWheelIs1: 	207.51 	AngleWheelIs0: 	184.89 	PositionError1: 	-6.16269 	PositionError0: 	3.25171 	CurrentMust0: 	702 	CurrentIs0: 	425 	CurrentMust1: 	339 	CurrentIs1: 	339 	
ArmModuleId: 	0 	Time: 	7557822 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3229890055 	time_after_control_loop: 	3229917240 	T_diff: 	27185 	AngleAxisMust1: 	174.345 	AngleAxisMust0: 	177.075 	AngleWheelMust1: 	172.948 	AngleWheelMust0: 	175.743 	AngleAxisIs1: 	171.9 	AngleAxisIs0: 	176.58 	AngleWheelIs1: 	173.534 	AngleWheelIs0: 	170.266 	PositionError1: 	2.20868 	PositionError0: 	2.68185 	CurrentMust0: 	1136 	CurrentIs0: 	1168 	CurrentMust1: 	-1041 	CurrentIs1: 	-1024 	
ArmModuleId: 	1 	Time: 	7619995 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3229952270 	time_after_control_loop: 	3229980706 	T_diff: 	28436 	AngleAxisMust1: 	194.494 	AngleAxisMust0: 	166.416 	AngleWheelMust1: 	188.003 	AngleWheelMust0: 	200.985 	AngleAxisIs1: 	195.21 	AngleAxisIs0: 	153.45 	AngleWheelIs1: 	207.896 	AngleWheelIs0: 	182.524 	PositionError1: 	-6.9111 	PositionError0: 	5.47969 	CurrentMust0: 	1057 	CurrentIs0: 	1147 	CurrentMust1: 	837 	CurrentIs1: 	840 	
ArmModuleId: 	0 	Time: 	7707647 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3230039875 	time_after_control_loop: 	3230067477 	T_diff: 	27602 	AngleAxisMust1: 	174.439 	AngleAxisMust0: 	177.124 	AngleWheelMust1: 	173.064 	AngleWheelMust0: 	175.813 	AngleAxisIs1: 	171.81 	AngleAxisIs0: 	176.94 	AngleWheelIs1: 	173.272 	AngleWheelIs0: 	170.348 	PositionError1: 	2.54106 	PositionError0: 	2.71642 	CurrentMust0: 	1143 	CurrentIs0: 	1153 	CurrentMust1: 	-1108 	CurrentIs1: 	-1098 	
ArmModuleId: 	1 	Time: 	7760896 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3230093143 	time_after_control_loop: 	3230119145 	T_diff: 	26002 	AngleAxisMust1: 	194.254 	AngleAxisMust0: 	166.641 	AngleWheelMust1: 	187.871 	AngleWheelMust0: 	200.638 	AngleAxisIs1: 	199.71 	AngleAxisIs0: 	162 	AngleWheelIs1: 	208.311 	AngleWheelIs0: 	191.109 	PositionError1: 	-7.67242 	PositionError0: 	-3.23801 	CurrentMust0: 	10 	CurrentIs0: 	-198 	CurrentMust1: 	520 	CurrentIs1: 	533 	
ArmModuleId: 	0 	Time: 	7845711 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3230177939 	time_after_control_loop: 	3230204620 	T_diff: 	26681 	AngleAxisMust1: 	174.532 	AngleAxisMust0: 	177.172 	AngleWheelMust1: 	173.181 	AngleWheelMust0: 	175.884 	AngleAxisIs1: 	171.9 	AngleAxisIs0: 	176.94 	AngleWheelIs1: 	173.362 	AngleWheelIs0: 	170.438 	PositionError1: 	2.52127 	PositionError0: 	2.74272 	CurrentMust0: 	1148 	CurrentIs0: 	1153 	CurrentMust1: 	-1104 	CurrentIs1: 	-1084 	
ArmModuleId: 	1 	Time: 	7907243 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3230239490 	time_after_control_loop: 	3230267945 	T_diff: 	28455 	AngleAxisMust1: 	194.015 	AngleAxisMust0: 	166.865 	AngleWheelMust1: 	187.739 	AngleWheelMust0: 	200.292 	AngleAxisIs1: 	206.37 	AngleAxisIs0: 	175.05 	AngleWheelIs1: 	208.735 	AngleWheelIs0: 	204.005 	PositionError1: 	-8.4429 	PositionError0: 	-16.2657 	CurrentMust0: 	-2123 	CurrentIs0: 	-2033 	CurrentMust1: 	1085 	CurrentIs1: 	1082 	
ArmModuleId: 	0 	Time: 	7989689 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3230321924 	time_after_control_loop: 	3230358660 	T_diff: 	36736 	AngleAxisMust1: 	174.631 	AngleAxisMust0: 	177.223 	AngleWheelMust1: 	173.304 	AngleWheelMust0: 	175.958 	AngleAxisIs1: 	171.81 	AngleAxisIs0: 	176.76 	AngleWheelIs1: 	173.358 	AngleWheelIs0: 	170.262 	PositionError1: 	2.59953 	PositionError0: 	3.04181 	CurrentMust0: 	1208 	CurrentIs0: 	1197 	CurrentMust1: 	-1119 	CurrentIs1: 	-1113 	
ArmModuleId: 	1 	Time: 	8053720 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3230385991 	time_after_control_loop: 	3230411937 	T_diff: 	25946 	AngleAxisMust1: 	193.762 	AngleAxisMust0: 	167.102 	AngleWheelMust1: 	187.599 	AngleWheelMust0: 	199.925 	AngleAxisIs1: 	200.79 	AngleAxisIs0: 	166.59 	AngleWheelIs1: 	207.198 	AngleWheelIs0: 	194.382 	PositionError1: 	-7.27155 	PositionError0: 	-6.78293 	CurrentMust0: 	-413 	CurrentIs0: 	-2045 	CurrentMust1: 	472 	CurrentIs1: 	486 	
ArmModuleId: 	0 	Time: 	8145707 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3230477941 	time_after_control_loop: 	3230503887 	T_diff: 	25946 	AngleAxisMust1: 	174.737 	AngleAxisMust0: 	177.278 	AngleWheelMust1: 	173.436 	AngleWheelMust0: 	176.038 	AngleAxisIs1: 	171.9 	AngleAxisIs0: 	176.4 	AngleWheelIs1: 	173.62 	AngleWheelIs0: 	170.18 	PositionError1: 	2.41734 	PositionError0: 	3.25601 	CurrentMust0: 	1251 	CurrentIs0: 	1264 	CurrentMust1: 	-1083 	CurrentIs1: 	-1069 	
ArmModuleId: 	1 	Time: 	8199316 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3230531565 	time_after_control_loop: 	3230565267 	T_diff: 	33702 	AngleAxisMust1: 	193.491 	AngleAxisMust0: 	167.356 	AngleWheelMust1: 	187.449 	AngleWheelMust0: 	199.532 	AngleAxisIs1: 	195.75 	AngleAxisIs0: 	154.8 	AngleWheelIs1: 	207.791 	AngleWheelIs0: 	183.709 	PositionError1: 	-8.25853 	PositionError0: 	3.74069 	CurrentMust0: 	761 	CurrentIs0: 	1633 	CurrentMust1: 	1044 	CurrentIs1: 	1048 	
ArmModuleId: 	0 	Time: 	8284442 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3230616670 	time_after_control_loop: 	3230647032 	T_diff: 	30362 	AngleAxisMust1: 	174.832 	AngleAxisMust0: 	177.327 	AngleWheelMust1: 	173.555 	AngleWheelMust0: 	176.11 	AngleAxisIs1: 	171.9 	AngleAxisIs0: 	176.58 	AngleWheelIs1: 	173.534 	AngleWheelIs0: 	170.266 	PositionError1: 	2.57518 	PositionError0: 	3.28897 	CurrentMust0: 	1257 	CurrentIs0: 	1278 	CurrentMust1: 	-1115 	CurrentIs1: 	-1091 	
ArmModuleId: 	1 	Time: 	8345615 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3230677858 	time_after_control_loop: 	3230703714 	T_diff: 	25856 	AngleAxisMust1: 	193.246 	AngleAxisMust0: 	167.586 	AngleWheelMust1: 	187.314 	AngleWheelMust0: 	199.178 	AngleAxisIs1: 	194.4 	AngleAxisIs0: 	151.11 	AngleWheelIs1: 	208.205 	AngleWheelIs0: 	180.595 	PositionError1: 	-9.02579 	PositionError0: 	6.71887 	CurrentMust0: 	1206 	CurrentIs0: 	1398 	CurrentMust1: 	683 	CurrentIs1: 	667 	
ArmModuleId: 	0 	Time: 	8433948 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3230766178 	time_after_control_loop: 	3230792137 	T_diff: 	25959 	AngleAxisMust1: 	174.93 	AngleAxisMust0: 	177.378 	AngleWheelMust1: 	173.677 	AngleWheelMust0: 	176.183 	AngleAxisIs1: 	171.9 	AngleAxisIs0: 	176.67 	AngleWheelIs1: 	173.491 	AngleWheelIs0: 	170.309 	PositionError1: 	2.6917 	PositionError0: 	3.36781 	CurrentMust0: 	1273 	CurrentIs0: 	1256 	CurrentMust1: 	-1138 	CurrentIs1: 	-1157 	
ArmModuleId: 	1 	Time: 	8485428 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3230817664 	time_after_control_loop: 	3230847522 	T_diff: 	29858 	AngleAxisMust1: 	192.996 	AngleAxisMust0: 	167.82 	AngleWheelMust1: 	187.176 	AngleWheelMust0: 	198.816 	AngleAxisIs1: 	199.26 	AngleAxisIs0: 	161.37 	AngleWheelIs1: 	208.162 	AngleWheelIs0: 	190.358 	PositionError1: 	-9.34572 	PositionError0: 	-3.18193 	CurrentMust0: 	17 	CurrentIs0: 	-661 	CurrentMust1: 	1235 	CurrentIs1: 	1229 	
ArmModuleId: 	0 	Time: 	8573545 	P0: 	200 	P1: 	200 	I0: 	0.6 	I1: 	0.6 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3230905771 	time_after_control_loop: 	3230935589 	T_diff: 	29818 	AngleAxisMust1: 	175.034 	AngleAxisMust0: 	177.431 	AngleWheelMust1: 	173.806 	AngleWheelMust0: 	176.261 	AngleAxisIs1: 	171.81 	AngleAxisIs0: 	176.58 	AngleWheelIs1: 	173.444 	AngleWheelIs0: 	170.176 	PositionError1: 	2.8167 	PositionError0: 	3.63 	CurrentMust0: 	1326 	CurrentIs0: 	1308 	CurrentMust1: 	-1163 	CurrentIs1: 	-1165 	
ArmModuleId: 	1 	Time: 	8628878 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3230961125 	time_after_control_loop: 	3230990217 	T_diff: 	29092 	AngleAxisMust1: 	192.73 	AngleAxisMust0: 	168.069 	AngleWheelMust1: 	187.029 	AngleWheelMust0: 	198.431 	AngleAxisIs1: 	205.29 	AngleAxisIs0: 	173.34 	AngleWheelIs1: 	208.472 	AngleWheelIs0: 	202.108 	PositionError1: 	-10.0406 	PositionError0: 	-15.0782 	CurrentMust0: 	-1934 	CurrentIs0: 	-1707 	CurrentMust1: 	804 	CurrentIs1: 	808 	
