ArmModuleId: 	0 	Time: 	2623374 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3397731566 	time_after_control_loop: 	3397807370 	T_diff: 	75804 	AngleAxisMust1: 	114.03 	AngleAxisMust0: 	186.66 	AngleWheelMust1: 	117.212 	AngleWheelMust0: 	110.848 	AngleAxisIs1: 	114.03 	AngleAxisIs0: 	186.57 	AngleWheelIs1: 	110.891 	AngleWheelIs0: 	117.169 	PositionError1: 	-0.0351257 	PositionError0: 	0.0501785 	CurrentMust0: 	10 	CurrentIs0: 	17 	CurrentMust1: 	8 	CurrentIs1: 	25 	
ArmModuleId: 	0 	Time: 	5533186 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3400641375 	time_after_control_loop: 	3400667916 	T_diff: 	26541 	AngleAxisMust1: 	122.734 	AngleAxisMust0: 	185.781 	AngleWheelMust1: 	125.497 	AngleWheelMust0: 	119.972 	AngleAxisIs1: 	114.12 	AngleAxisIs0: 	187.83 	AngleWheelIs1: 	110.379 	AngleWheelIs0: 	117.861 	PositionError1: 	9.59188 	PositionError0: 	7.63412 	CurrentMust0: 	1526 	CurrentIs0: 	1503 	CurrentMust1: 	-2397 	CurrentIs1: 	-2424 	
ArmModuleId: 	1 	Time: 	5587971 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3400696209 	time_after_control_loop: 	3400727188 	T_diff: 	30979 	AngleAxisMust1: 	145.547 	AngleAxisMust0: 	131.64 	AngleWheelMust1: 	122.439 	AngleWheelMust0: 	168.655 	AngleAxisIs1: 	143.1 	AngleAxisIs0: 	130.77 	AngleWheelIs1: 	166.624 	AngleWheelIs0: 	119.576 	PositionError1: 	2.03058 	PositionError0: 	2.86149 	CurrentMust0: 	343 	CurrentIs0: 	328 	CurrentMust1: 	-203 	CurrentIs1: 	-215 	
ArmModuleId: 	0 	Time: 	5678076 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3400786269 	time_after_control_loop: 	3400817080 	T_diff: 	30811 	AngleAxisMust1: 	123.295 	AngleAxisMust0: 	185.725 	AngleWheelMust1: 	126.031 	AngleWheelMust0: 	120.56 	AngleAxisIs1: 	114.03 	AngleAxisIs0: 	187.92 	AngleWheelIs1: 	110.246 	AngleWheelIs0: 	117.814 	PositionError1: 	10.3133 	PositionError0: 	8.21532 	CurrentMust0: 	1643 	CurrentIs0: 	1629 	CurrentMust1: 	-2578 	CurrentIs1: 	-2556 	
ArmModuleId: 	1 	Time: 	5735078 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3400843292 	time_after_control_loop: 	3400874589 	T_diff: 	31297 	AngleAxisMust1: 	145.884 	AngleAxisMust0: 	132.114 	AngleWheelMust1: 	123.003 	AngleWheelMust0: 	168.766 	AngleAxisIs1: 	143.64 	AngleAxisIs0: 	131.94 	AngleWheelIs1: 	166.605 	AngleWheelIs0: 	120.675 	PositionError1: 	2.16086 	PositionError0: 	2.32664 	CurrentMust0: 	279 	CurrentIs0: 	-26 	CurrentMust1: 	-216 	CurrentIs1: 	-229 	
ArmModuleId: 	0 	Time: 	5819949 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3400928135 	time_after_control_loop: 	3400955549 	T_diff: 	27414 	AngleAxisMust1: 	123.902 	AngleAxisMust0: 	185.663 	AngleWheelMust1: 	126.608 	AngleWheelMust0: 	121.196 	AngleAxisIs1: 	114.12 	AngleAxisIs0: 	188.01 	AngleWheelIs1: 	110.293 	AngleWheelIs0: 	117.947 	PositionError1: 	10.9019 	PositionError0: 	8.65942 	CurrentMust0: 	1731 	CurrentIs0: 	1732 	CurrentMust1: 	-2725 	CurrentIs1: 	-2719 	
ArmModuleId: 	1 	Time: 	5874148 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3400982356 	time_after_control_loop: 	3401013358 	T_diff: 	31002 	AngleAxisMust1: 	146.249 	AngleAxisMust0: 	132.627 	AngleWheelMust1: 	123.613 	AngleWheelMust0: 	168.886 	AngleAxisIs1: 	145.17 	AngleAxisIs0: 	134.55 	AngleWheelIs1: 	166.887 	AngleWheelIs0: 	123.453 	PositionError1: 	1.99815 	PositionError0: 	0.158951 	CurrentMust0: 	19 	CurrentIs0: 	186 	CurrentMust1: 	-199 	CurrentIs1: 	-189 	
ArmModuleId: 	0 	Time: 	5961504 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3401069692 	time_after_control_loop: 	3401096764 	T_diff: 	27072 	AngleAxisMust1: 	124.496 	AngleAxisMust0: 	185.603 	AngleWheelMust1: 	127.174 	AngleWheelMust0: 	121.819 	AngleAxisIs1: 	114.03 	AngleAxisIs0: 	187.92 	AngleWheelIs1: 	110.246 	AngleWheelIs0: 	117.814 	PositionError1: 	11.572 	PositionError0: 	9.35822 	CurrentMust0: 	1871 	CurrentIs0: 	1879 	CurrentMust1: 	-2893 	CurrentIs1: 	-2903 	
ArmModuleId: 	1 	Time: 	6014697 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3401122921 	time_after_control_loop: 	3401153262 	T_diff: 	30341 	AngleAxisMust1: 	146.607 	AngleAxisMust0: 	133.129 	AngleWheelMust1: 	124.21 	AngleWheelMust0: 	169.004 	AngleAxisIs1: 	146.07 	AngleAxisIs0: 	136.35 	AngleWheelIs1: 	166.927 	AngleWheelIs0: 	125.213 	PositionError1: 	2.07599 	PositionError0: 	-1.00361 	CurrentMust0: 	-120 	CurrentIs0: 	-122 	CurrentMust1: 	-207 	CurrentIs1: 	-203 	
ArmModuleId: 	0 	Time: 	6102737 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3401210934 	time_after_control_loop: 	3401243367 	T_diff: 	32433 	AngleAxisMust1: 	125.105 	AngleAxisMust0: 	185.542 	AngleWheelMust1: 	127.753 	AngleWheelMust0: 	122.457 	AngleAxisIs1: 	114.12 	AngleAxisIs0: 	188.01 	AngleWheelIs1: 	110.293 	AngleWheelIs0: 	117.947 	PositionError1: 	12.163 	PositionError0: 	9.80451 	CurrentMust0: 	1960 	CurrentIs0: 	1958 	CurrentMust1: 	-3040 	CurrentIs1: 	-3007 	
ArmModuleId: 	1 	Time: 	6166235 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3401274446 	time_after_control_loop: 	3401301266 	T_diff: 	26820 	AngleAxisMust1: 	146.973 	AngleAxisMust0: 	133.643 	AngleWheelMust1: 	124.822 	AngleWheelMust0: 	169.124 	AngleAxisIs1: 	146.07 	AngleAxisIs0: 	136.17 	AngleWheelIs1: 	167.013 	AngleWheelIs0: 	125.127 	PositionError1: 	2.11058 	PositionError0: 	-0.30571 	CurrentMust0: 	-36 	CurrentIs0: 	-46 	CurrentMust1: 	-211 	CurrentIs1: 	-215 	
ArmModuleId: 	0 	Time: 	6246705 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3401354893 	time_after_control_loop: 	3401382716 	T_diff: 	27823 	AngleAxisMust1: 	125.765 	AngleAxisMust0: 	185.475 	AngleWheelMust1: 	128.382 	AngleWheelMust0: 	123.149 	AngleAxisIs1: 	114.3 	AngleAxisIs0: 	189.45 	AngleWheelIs1: 	109.784 	AngleWheelIs0: 	118.816 	PositionError1: 	13.3631 	PositionError0: 	9.56476 	CurrentMust0: 	1912 	CurrentIs0: 	1932 	CurrentMust1: 	-3340 	CurrentIs1: 	-3411 	
ArmModuleId: 	1 	Time: 	6303850 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3401412081 	time_after_control_loop: 	3401439112 	T_diff: 	27031 	AngleAxisMust1: 	147.37 	AngleAxisMust0: 	134.2 	AngleWheelMust1: 	125.486 	AngleWheelMust0: 	169.255 	AngleAxisIs1: 	145.98 	AngleAxisIs0: 	136.26 	AngleWheelIs1: 	166.88 	AngleWheelIs0: 	125.08 	PositionError1: 	2.37436 	PositionError0: 	0.404724 	CurrentMust0: 	48 	CurrentIs0: 	41 	CurrentMust1: 	-237 	CurrentIs1: 	-235 	
ArmModuleId: 	0 	Time: 	6388333 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3401496523 	time_after_control_loop: 	3401527276 	T_diff: 	30753 	AngleAxisMust1: 	126.397 	AngleAxisMust0: 	185.411 	AngleWheelMust1: 	128.983 	AngleWheelMust0: 	123.812 	AngleAxisIs1: 	116.73 	AngleAxisIs0: 	191.88 	AngleWheelIs1: 	111.053 	AngleWheelIs0: 	122.407 	PositionError1: 	12.757 	PositionError0: 	6.57531 	CurrentMust0: 	1315 	CurrentIs0: 	1249 	CurrentMust1: 	-3189 	CurrentIs1: 	-3296 	
ArmModuleId: 	1 	Time: 	6451817 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3401560062 	time_after_control_loop: 	3401591321 	T_diff: 	31259 	AngleAxisMust1: 	147.751 	AngleAxisMust0: 	134.734 	AngleWheelMust1: 	126.121 	AngleWheelMust0: 	169.38 	AngleAxisIs1: 	145.44 	AngleAxisIs0: 	136.26 	AngleWheelIs1: 	166.34 	AngleWheelIs0: 	124.54 	PositionError1: 	3.03964 	PositionError0: 	1.58028 	CurrentMust0: 	189 	CurrentIs0: 	188 	CurrentMust1: 	-303 	CurrentIs1: 	-290 	
ArmModuleId: 	0 	Time: 	6537929 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3401646119 	time_after_control_loop: 	3401672926 	T_diff: 	26807 	AngleAxisMust1: 	127.118 	AngleAxisMust0: 	185.339 	AngleWheelMust1: 	129.669 	AngleWheelMust0: 	124.567 	AngleAxisIs1: 	122.85 	AngleAxisIs0: 	190.8 	AngleWheelIs1: 	117.689 	AngleWheelIs0: 	128.011 	PositionError1: 	6.87569 	PositionError0: 	1.65671 	CurrentMust0: 	331 	CurrentIs0: 	305 	CurrentMust1: 	-1718 	CurrentIs1: 	-1966 	
ArmModuleId: 	1 	Time: 	6591039 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3401699255 	time_after_control_loop: 	3401726288 	T_diff: 	27033 	AngleAxisMust1: 	148.184 	AngleAxisMust0: 	135.342 	AngleWheelMust1: 	126.845 	AngleWheelMust0: 	169.523 	AngleAxisIs1: 	146.25 	AngleAxisIs0: 	136.71 	AngleWheelIs1: 	166.935 	AngleWheelIs0: 	125.565 	PositionError1: 	2.5873 	PositionError0: 	1.27885 	CurrentMust0: 	153 	CurrentIs0: 	143 	CurrentMust1: 	-258 	CurrentIs1: 	-262 	
ArmModuleId: 	0 	Time: 	6678944 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3401787136 	time_after_control_loop: 	3401815507 	T_diff: 	28371 	AngleAxisMust1: 	127.787 	AngleAxisMust0: 	185.271 	AngleWheelMust1: 	130.306 	AngleWheelMust0: 	125.269 	AngleAxisIs1: 	127.71 	AngleAxisIs0: 	179.46 	AngleWheelIs1: 	127.968 	AngleWheelIs0: 	127.452 	PositionError1: 	-2.70076 	PositionError0: 	2.85285 	CurrentMust0: 	570 	CurrentIs0: 	548 	CurrentMust1: 	675 	CurrentIs1: 	604 	
ArmModuleId: 	1 	Time: 	6738297 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3401846529 	time_after_control_loop: 	3401877393 	T_diff: 	30864 	AngleAxisMust1: 	148.587 	AngleAxisMust0: 	135.908 	AngleWheelMust1: 	127.518 	AngleWheelMust0: 	169.656 	AngleAxisIs1: 	146.52 	AngleAxisIs0: 	136.98 	AngleWheelIs1: 	167.076 	AngleWheelIs0: 	125.964 	PositionError1: 	2.57904 	PositionError0: 	1.55331 	CurrentMust0: 	186 	CurrentIs0: 	190 	CurrentMust1: 	-257 	CurrentIs1: 	-282 	
ArmModuleId: 	0 	Time: 	6829106 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3401937304 	time_after_control_loop: 	3401968287 	T_diff: 	30983 	AngleAxisMust1: 	128.515 	AngleAxisMust0: 	185.198 	AngleWheelMust1: 	130.999 	AngleWheelMust0: 	126.032 	AngleAxisIs1: 	127.26 	AngleAxisIs0: 	177.93 	AngleWheelIs1: 	128.249 	AngleWheelIs0: 	126.271 	PositionError1: 	-2.21913 	PositionError0: 	4.72646 	CurrentMust0: 	945 	CurrentIs0: 	961 	CurrentMust1: 	554 	CurrentIs1: 	1049 	
ArmModuleId: 	1 	Time: 	6890068 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3401998282 	time_after_control_loop: 	3402029810 	T_diff: 	31528 	AngleAxisMust1: 	149.025 	AngleAxisMust0: 	136.522 	AngleWheelMust1: 	128.25 	AngleWheelMust0: 	169.8 	AngleAxisIs1: 	146.16 	AngleAxisIs0: 	136.71 	AngleWheelIs1: 	166.845 	AngleWheelIs0: 	125.475 	PositionError1: 	2.95416 	PositionError0: 	2.77365 	CurrentMust0: 	332 	CurrentIs0: 	343 	CurrentMust1: 	-295 	CurrentIs1: 	-316 	
ArmModuleId: 	0 	Time: 	6975827 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3402084015 	time_after_control_loop: 	3402111402 	T_diff: 	27387 	AngleAxisMust1: 	129.283 	AngleAxisMust0: 	185.12 	AngleWheelMust1: 	131.73 	AngleWheelMust0: 	126.836 	AngleAxisIs1: 	124.11 	AngleAxisIs0: 	184.59 	AngleWheelIs1: 	121.917 	AngleWheelIs0: 	126.303 	PositionError1: 	4.91803 	PositionError0: 	5.4248 	CurrentMust0: 	1084 	CurrentIs0: 	1080 	CurrentMust1: 	-1229 	CurrentIs1: 	-1495 	
ArmModuleId: 	1 	Time: 	7029453 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3402137667 	time_after_control_loop: 	3402164746 	T_diff: 	27079 	AngleAxisMust1: 	149.487 	AngleAxisMust0: 	137.171 	AngleWheelMust1: 	129.022 	AngleWheelMust0: 	169.952 	AngleAxisIs1: 	146.25 	AngleAxisIs0: 	136.98 	AngleWheelIs1: 	166.806 	AngleWheelIs0: 	125.694 	PositionError1: 	3.14529 	PositionError0: 	3.32624 	CurrentMust0: 	399 	CurrentIs0: 	200 	CurrentMust1: 	-314 	CurrentIs1: 	-330 	
ArmModuleId: 	0 	Time: 	7111082 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3402219274 	time_after_control_loop: 	3402249857 	T_diff: 	30583 	AngleAxisMust1: 	129.976 	AngleAxisMust0: 	185.05 	AngleWheelMust1: 	132.389 	AngleWheelMust0: 	127.562 	AngleAxisIs1: 	122.13 	AngleAxisIs0: 	187.47 	AngleWheelIs1: 	118.561 	AngleWheelIs0: 	125.699 	PositionError1: 	9.00019 	PositionError0: 	6.68783 	CurrentMust0: 	1337 	CurrentIs0: 	1353 	CurrentMust1: 	-2250 	CurrentIs1: 	-2274 	
ArmModuleId: 	1 	Time: 	7171569 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3402279788 	time_after_control_loop: 	3402306617 	T_diff: 	26829 	AngleAxisMust1: 	149.903 	AngleAxisMust0: 	137.756 	AngleWheelMust1: 	129.718 	AngleWheelMust0: 	170.089 	AngleAxisIs1: 	147.51 	AngleAxisIs0: 	138.51 	AngleWheelIs1: 	167.335 	AngleWheelIs0: 	127.685 	PositionError1: 	2.75362 	PositionError0: 	2.03149 	CurrentMust0: 	243 	CurrentIs0: 	-160 	CurrentMust1: 	-275 	CurrentIs1: 	-290 	
ArmModuleId: 	0 	Time: 	7252031 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3402360385 	time_after_control_loop: 	3402394374 	T_diff: 	33989 	AngleAxisMust1: 	130.711 	AngleAxisMust0: 	184.976 	AngleWheelMust1: 	133.089 	AngleWheelMust0: 	128.333 	AngleAxisIs1: 	122.58 	AngleAxisIs0: 	188.82 	AngleWheelIs1: 	118.366 	AngleWheelIs0: 	126.794 	PositionError1: 	9.96632 	PositionError0: 	6.29282 	CurrentMust0: 	1258 	CurrentIs0: 	1249 	CurrentMust1: 	-2491 	CurrentIs1: 	-2641 	
ArmModuleId: 	1 	Time: 	7312287 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3402420501 	time_after_control_loop: 	3402447450 	T_diff: 	26949 	AngleAxisMust1: 	150.346 	AngleAxisMust0: 	138.377 	AngleWheelMust1: 	130.457 	AngleWheelMust0: 	170.235 	AngleAxisIs1: 	149.76 	AngleAxisIs0: 	143.73 	AngleWheelIs1: 	167.091 	AngleWheelIs0: 	132.429 	PositionError1: 	3.14362 	PositionError0: 	-1.9735 	CurrentMust0: 	-236 	CurrentIs0: 	-218 	CurrentMust1: 	-314 	CurrentIs1: 	-302 	
ArmModuleId: 	0 	Time: 	7392233 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3402500422 	time_after_control_loop: 	3402527270 	T_diff: 	26848 	AngleAxisMust1: 	131.459 	AngleAxisMust0: 	184.9 	AngleWheelMust1: 	133.801 	AngleWheelMust0: 	129.117 	AngleAxisIs1: 	123.48 	AngleAxisIs0: 	187.11 	AngleWheelIs1: 	120.083 	AngleWheelIs0: 	126.877 	PositionError1: 	9.03305 	PositionError0: 	6.92162 	CurrentMust0: 	1384 	CurrentIs0: 	1375 	CurrentMust1: 	-2258 	CurrentIs1: 	-2255 	
ArmModuleId: 	1 	Time: 	7445040 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3402553253 	time_after_control_loop: 	3402580229 	T_diff: 	26976 	AngleAxisMust1: 	150.796 	AngleAxisMust0: 	139.008 	AngleWheelMust1: 	131.209 	AngleWheelMust0: 	170.383 	AngleAxisIs1: 	150.03 	AngleAxisIs0: 	144.36 	AngleWheelIs1: 	167.06 	AngleWheelIs0: 	133 	PositionError1: 	3.32278 	PositionError0: 	-1.79301 	CurrentMust0: 	-215 	CurrentIs0: 	-227 	CurrentMust1: 	-332 	CurrentIs1: 	-336 	
ArmModuleId: 	0 	Time: 	7529438 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3402637631 	time_after_control_loop: 	3402664301 	T_diff: 	26670 	AngleAxisMust1: 	132.176 	AngleAxisMust0: 	184.828 	AngleWheelMust1: 	134.483 	AngleWheelMust0: 	129.869 	AngleAxisIs1: 	124.2 	AngleAxisIs0: 	184.95 	AngleWheelIs1: 	121.835 	AngleWheelIs0: 	126.565 	PositionError1: 	8.03275 	PositionError0: 	7.91637 	CurrentMust0: 	1583 	CurrentIs0: 	1581 	CurrentMust1: 	-2008 	CurrentIs1: 	-2004 	
ArmModuleId: 	1 	Time: 	7582599 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3402690812 	time_after_control_loop: 	3402722214 	T_diff: 	31402 	AngleAxisMust1: 	151.227 	AngleAxisMust0: 	139.614 	AngleWheelMust1: 	131.93 	AngleWheelMust0: 	170.525 	AngleAxisIs1: 	149.76 	AngleAxisIs0: 	144 	AngleWheelIs1: 	166.962 	AngleWheelIs0: 	132.558 	PositionError1: 	3.56288 	PositionError0: 	-0.629974 	CurrentMust0: 	-75 	CurrentIs0: 	-85 	CurrentMust1: 	-356 	CurrentIs1: 	-350 	
ArmModuleId: 	0 	Time: 	7668726 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3402776914 	time_after_control_loop: 	3402804733 	T_diff: 	27819 	AngleAxisMust1: 	132.958 	AngleAxisMust0: 	184.749 	AngleWheelMust1: 	135.227 	AngleWheelMust0: 	130.688 	AngleAxisIs1: 	124.2 	AngleAxisIs0: 	184.59 	AngleWheelIs1: 	122.007 	AngleWheelIs0: 	126.393 	PositionError1: 	8.6799 	PositionError0: 	8.83217 	CurrentMust0: 	1766 	CurrentIs0: 	1791 	CurrentMust1: 	-2169 	CurrentIs1: 	-2196 	
ArmModuleId: 	1 	Time: 	7727468 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3402836011 	time_after_control_loop: 	3402863655 	T_diff: 	27644 	AngleAxisMust1: 	151.698 	AngleAxisMust0: 	140.274 	AngleWheelMust1: 	132.715 	AngleWheelMust0: 	170.68 	AngleAxisIs1: 	149.85 	AngleAxisIs0: 	143.91 	AngleWheelIs1: 	167.095 	AngleWheelIs0: 	132.605 	PositionError1: 	3.58467 	PositionError0: 	0.108597 	CurrentMust0: 	13 	CurrentIs0: 	3 	CurrentMust1: 	-358 	CurrentIs1: 	-336 	
ArmModuleId: 	0 	Time: 	7817005 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3402925192 	time_after_control_loop: 	3402952610 	T_diff: 	27418 	AngleAxisMust1: 	133.784 	AngleAxisMust0: 	184.666 	AngleWheelMust1: 	136.014 	AngleWheelMust0: 	131.555 	AngleAxisIs1: 	124.2 	AngleAxisIs0: 	184.59 	AngleWheelIs1: 	122.007 	AngleWheelIs0: 	126.393 	PositionError1: 	9.54625 	PositionError0: 	9.61877 	CurrentMust0: 	1923 	CurrentIs0: 	1924 	CurrentMust1: 	-2386 	CurrentIs1: 	-2359 	
ArmModuleId: 	1 	Time: 	7870458 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3402978672 	time_after_control_loop: 	3403005592 	T_diff: 	26920 	AngleAxisMust1: 	152.195 	AngleAxisMust0: 	140.972 	AngleWheelMust1: 	133.546 	AngleWheelMust0: 	170.844 	AngleAxisIs1: 	149.85 	AngleAxisIs0: 	143.91 	AngleWheelIs1: 	167.095 	AngleWheelIs0: 	132.605 	PositionError1: 	3.74841 	PositionError0: 	0.939194 	CurrentMust0: 	112 	CurrentIs0: 	122 	CurrentMust1: 	-374 	CurrentIs1: 	-377 	
ArmModuleId: 	0 	Time: 	7959985 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3403068173 	time_after_control_loop: 	3403095895 	T_diff: 	27722 	AngleAxisMust1: 	134.591 	AngleAxisMust0: 	184.584 	AngleWheelMust1: 	136.782 	AngleWheelMust0: 	132.401 	AngleAxisIs1: 	124.2 	AngleAxisIs0: 	184.68 	AngleWheelIs1: 	121.964 	AngleWheelIs0: 	126.436 	PositionError1: 	10.4354 	PositionError0: 	10.344 	CurrentMust0: 	2068 	CurrentIs0: 	2086 	CurrentMust1: 	-2608 	CurrentIs1: 	-2602 	
ArmModuleId: 	1 	Time: 	8014075 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3403122342 	time_after_control_loop: 	3403153300 	T_diff: 	30958 	AngleAxisMust1: 	152.68 	AngleAxisMust0: 	141.654 	AngleWheelMust1: 	134.357 	AngleWheelMust0: 	171.004 	AngleAxisIs1: 	149.76 	AngleAxisIs0: 	143.91 	AngleWheelIs1: 	167.005 	AngleWheelIs0: 	132.515 	PositionError1: 	3.99835 	PositionError0: 	1.84062 	CurrentMust0: 	220 	CurrentIs0: 	219 	CurrentMust1: 	-399 	CurrentIs1: 	-397 	
ArmModuleId: 	0 	Time: 	8103876 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3403212072 	time_after_control_loop: 	3403243770 	T_diff: 	31698 	AngleAxisMust1: 	135.382 	AngleAxisMust0: 	184.504 	AngleWheelMust1: 	137.534 	AngleWheelMust0: 	133.229 	AngleAxisIs1: 	124.11 	AngleAxisIs0: 	184.77 	AngleWheelIs1: 	121.831 	AngleWheelIs0: 	126.389 	PositionError1: 	11.397 	PositionError0: 	11.1434 	CurrentMust0: 	2228 	CurrentIs0: 	2219 	CurrentMust1: 	-2849 	CurrentIs1: 	-2840 	
ArmModuleId: 	1 	Time: 	8161781 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3403269998 	time_after_control_loop: 	3403298698 	T_diff: 	28700 	AngleAxisMust1: 	153.156 	AngleAxisMust0: 	142.321 	AngleWheelMust1: 	135.152 	AngleWheelMust0: 	171.16 	AngleAxisIs1: 	149.76 	AngleAxisIs0: 	143.91 	AngleWheelIs1: 	167.005 	AngleWheelIs0: 	132.515 	PositionError1: 	4.15497 	PositionError0: 	2.63524 	CurrentMust0: 	316 	CurrentIs0: 	335 	CurrentMust1: 	-415 	CurrentIs1: 	-417 	
ArmModuleId: 	0 	Time: 	8247389 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3403355577 	time_after_control_loop: 	3403387610 	T_diff: 	32033 	AngleAxisMust1: 	136.217 	AngleAxisMust0: 	184.42 	AngleWheelMust1: 	138.329 	AngleWheelMust0: 	134.105 	AngleAxisIs1: 	124.65 	AngleAxisIs0: 	186.57 	AngleWheelIs1: 	121.511 	AngleWheelIs0: 	127.789 	PositionError1: 	12.5929 	PositionError0: 	10.5384 	CurrentMust0: 	2107 	CurrentIs0: 	2360 	CurrentMust1: 	-3148 	CurrentIs1: 	-3030 	
ArmModuleId: 	1 	Time: 	8305724 	P0: 	120 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3403413931 	time_after_control_loop: 	3403440953 	T_diff: 	27022 	AngleAxisMust1: 	153.659 	AngleAxisMust0: 	143.027 	AngleWheelMust1: 	135.992 	AngleWheelMust0: 	171.326 	AngleAxisIs1: 	150.48 	AngleAxisIs0: 	144.9 	AngleWheelIs1: 	167.252 	AngleWheelIs0: 	133.708 	PositionError1: 	4.07353 	PositionError0: 	2.28191 	CurrentMust0: 	273 	CurrentIs0: 	313 	CurrentMust1: 	-407 	CurrentIs1: 	-397 	
