ArmModuleId: 	0 	Time: 	2693248 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3650965152 	time_after_control_loop: 	3651040569 	T_diff: 	75417 	AngleAxisMust1: 	229.59 	AngleAxisMust0: 	229.59 	AngleWheelMust1: 	253.286 	AngleWheelMust0: 	205.894 	AngleAxisIs1: 	229.59 	AngleAxisIs0: 	229.68 	AngleWheelIs1: 	205.851 	AngleWheelIs0: 	253.329 	PositionError1: 	0.0401154 	PositionError0: 	-0.0511627 	CurrentMust0: 	-42 	CurrentIs0: 	-42 	CurrentMust1: 	-33 	CurrentIs1: 	-60 	
ArmModuleId: 	1 	Time: 	5740409 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3654012315 	time_after_control_loop: 	3654054827 	T_diff: 	42512 	AngleAxisMust1: 	210.68 	AngleAxisMust0: 	247.62 	AngleWheelMust1: 	242.991 	AngleWheelMust0: 	178.369 	AngleAxisIs1: 	212.85 	AngleAxisIs0: 	253.35 	AngleWheelIs1: 	177.801 	AngleWheelIs0: 	247.899 	PositionError1: 	0.568115 	PositionError0: 	-4.90685 	CurrentMust0: 	-361 	CurrentIs0: 	-365 	CurrentMust1: 	-145 	CurrentIs1: 	-142 	
ArmModuleId: 	0 	Time: 	5836108 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3654108012 	time_after_control_loop: 	3654136049 	T_diff: 	28037 	AngleAxisMust1: 	222.117 	AngleAxisMust0: 	222.117 	AngleWheelMust1: 	242.242 	AngleWheelMust0: 	201.992 	AngleAxisIs1: 	226.53 	AngleAxisIs0: 	236.52 	AngleWheelIs1: 	199.523 	AngleWheelIs0: 	253.537 	PositionError1: 	2.4696 	PositionError0: 	-11.2941 	CurrentMust0: 	-2000 	CurrentIs0: 	-2009 	CurrentMust1: 	-870 	CurrentIs1: 	-896 	
ArmModuleId: 	1 	Time: 	5892672 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3654164600 	time_after_control_loop: 	3654197892 	T_diff: 	33292 	AngleAxisMust1: 	210.346 	AngleAxisMust0: 	246.882 	AngleWheelMust1: 	242.304 	AngleWheelMust0: 	178.387 	AngleAxisIs1: 	212.67 	AngleAxisIs0: 	253.08 	AngleWheelIs1: 	177.75 	AngleWheelIs0: 	247.59 	PositionError1: 	0.636887 	PositionError0: 	-5.28455 	CurrentMust0: 	-469 	CurrentIs0: 	-468 	CurrentMust1: 	-150 	CurrentIs1: 	-155 	
ArmModuleId: 	0 	Time: 	5990292 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3654262180 	time_after_control_loop: 	3654287936 	T_diff: 	25756 	AngleAxisMust1: 	221.638 	AngleAxisMust0: 	221.638 	AngleWheelMust1: 	241.534 	AngleWheelMust0: 	201.742 	AngleAxisIs1: 	226.62 	AngleAxisIs0: 	236.52 	AngleWheelIs1: 	199.613 	AngleWheelIs0: 	253.627 	PositionError1: 	2.1295 	PositionError0: 	-12.092 	CurrentMust0: 	-1313 	CurrentIs0: 	-1308 	CurrentMust1: 	-819 	CurrentIs1: 	-807 	
ArmModuleId: 	1 	Time: 	6041503 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3654313411 	time_after_control_loop: 	3654339282 	T_diff: 	25871 	AngleAxisMust1: 	210 	AngleAxisMust0: 	246.122 	AngleWheelMust1: 	241.596 	AngleWheelMust0: 	178.405 	AngleAxisIs1: 	212.67 	AngleAxisIs0: 	253.17 	AngleWheelIs1: 	177.707 	AngleWheelIs0: 	247.633 	PositionError1: 	0.698242 	PositionError0: 	-6.03604 	CurrentMust0: 	-382 	CurrentIs0: 	-372 	CurrentMust1: 	-155 	CurrentIs1: 	-155 	
ArmModuleId: 	0 	Time: 	6125710 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3654397595 	time_after_control_loop: 	3654428686 	T_diff: 	31091 	AngleAxisMust1: 	221.179 	AngleAxisMust0: 	221.179 	AngleWheelMust1: 	240.856 	AngleWheelMust0: 	201.502 	AngleAxisIs1: 	226.62 	AngleAxisIs0: 	236.43 	AngleWheelIs1: 	199.656 	AngleWheelIs0: 	253.584 	PositionError1: 	1.84709 	PositionError0: 	-12.7265 	CurrentMust0: 	-2249 	CurrentIs0: 	-2211 	CurrentMust1: 	-777 	CurrentIs1: 	-770 	
ArmModuleId: 	1 	Time: 	6188797 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3654460702 	time_after_control_loop: 	3654491159 	T_diff: 	30457 	AngleAxisMust1: 	209.67 	AngleAxisMust0: 	245.394 	AngleWheelMust1: 	240.917 	AngleWheelMust0: 	178.423 	AngleAxisIs1: 	212.76 	AngleAxisIs0: 	253.17 	AngleWheelIs1: 	177.797 	AngleWheelIs0: 	247.723 	PositionError1: 	0.625793 	PositionError0: 	-6.8044 	CurrentMust0: 	-538 	CurrentIs0: 	-521 	CurrentMust1: 	-150 	CurrentIs1: 	-162 	
ArmModuleId: 	0 	Time: 	6285471 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3654557372 	time_after_control_loop: 	3654587882 	T_diff: 	30510 	AngleAxisMust1: 	220.675 	AngleAxisMust0: 	220.675 	AngleWheelMust1: 	240.11 	AngleWheelMust0: 	201.239 	AngleAxisIs1: 	226.62 	AngleAxisIs0: 	236.34 	AngleWheelIs1: 	199.699 	AngleWheelIs0: 	253.541 	PositionError1: 	1.54062 	PositionError0: 	-13.4292 	CurrentMust0: 	-1514 	CurrentIs0: 	-1496 	CurrentMust1: 	-731 	CurrentIs1: 	-734 	
ArmModuleId: 	1 	Time: 	6348682 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3654620625 	time_after_control_loop: 	3654662649 	T_diff: 	42024 	AngleAxisMust1: 	209.306 	AngleAxisMust0: 	244.592 	AngleWheelMust1: 	240.171 	AngleWheelMust0: 	178.442 	AngleAxisIs1: 	212.22 	AngleAxisIs0: 	251.37 	AngleWheelIs1: 	178.117 	AngleWheelIs0: 	246.323 	PositionError1: 	0.325012 	PositionError0: 	-6.15067 	CurrentMust0: 	-590 	CurrentIs0: 	-915 	CurrentMust1: 	-125 	CurrentIs1: 	-148 	
ArmModuleId: 	0 	Time: 	6451872 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3654723779 	time_after_control_loop: 	3654757250 	T_diff: 	33471 	AngleAxisMust1: 	220.053 	AngleAxisMust0: 	220.053 	AngleWheelMust1: 	239.192 	AngleWheelMust0: 	200.915 	AngleAxisIs1: 	226.53 	AngleAxisIs0: 	236.34 	AngleWheelIs1: 	199.609 	AngleWheelIs0: 	253.451 	PositionError1: 	1.30626 	PositionError0: 	-14.2571 	CurrentMust0: 	-1638 	CurrentIs0: 	-1636 	CurrentMust1: 	-695 	CurrentIs1: 	-711 	
ArmModuleId: 	1 	Time: 	6514145 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3654786098 	time_after_control_loop: 	3654813848 	T_diff: 	27750 	AngleAxisMust1: 	208.859 	AngleAxisMust0: 	243.606 	AngleWheelMust1: 	239.252 	AngleWheelMust0: 	178.466 	AngleAxisIs1: 	209.97 	AngleAxisIs0: 	245.34 	AngleWheelIs1: 	178.748 	AngleWheelIs0: 	241.192 	PositionError1: 	-0.282532 	PositionError0: 	-1.93814 	CurrentMust0: 	-55 	CurrentIs0: 	143 	CurrentMust1: 	-77 	CurrentIs1: 	-35 	
ArmModuleId: 	0 	Time: 	6602525 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3654874406 	time_after_control_loop: 	3654901615 	T_diff: 	27209 	AngleAxisMust1: 	219.54 	AngleAxisMust0: 	219.54 	AngleWheelMust1: 	238.434 	AngleWheelMust0: 	200.647 	AngleAxisIs1: 	226.71 	AngleAxisIs0: 	236.43 	AngleWheelIs1: 	199.746 	AngleWheelIs0: 	253.674 	PositionError1: 	0.901382 	PositionError0: 	-15.2384 	CurrentMust0: 	-1785 	CurrentIs0: 	-1769 	CurrentMust1: 	-635 	CurrentIs1: 	-623 	
ArmModuleId: 	1 	Time: 	6657501 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3654929409 	time_after_control_loop: 	3654967462 	T_diff: 	38053 	AngleAxisMust1: 	208.489 	AngleAxisMust0: 	242.791 	AngleWheelMust1: 	238.493 	AngleWheelMust0: 	178.486 	AngleAxisIs1: 	208.71 	AngleAxisIs0: 	244.35 	AngleWheelIs1: 	177.961 	AngleWheelIs0: 	239.459 	PositionError1: 	0.524048 	PositionError0: 	-0.964066 	CurrentMust0: 	2 	CurrentIs0: 	2 	CurrentMust1: 	-141 	CurrentIs1: 	-136 	
ArmModuleId: 	0 	Time: 	6749474 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3655021367 	time_after_control_loop: 	3655056212 	T_diff: 	34845 	AngleAxisMust1: 	218.974 	AngleAxisMust0: 	218.974 	AngleWheelMust1: 	237.597 	AngleWheelMust0: 	200.351 	AngleAxisIs1: 	226.71 	AngleAxisIs0: 	236.43 	AngleWheelIs1: 	199.746 	AngleWheelIs0: 	253.674 	PositionError1: 	0.605438 	PositionError0: 	-16.0759 	CurrentMust0: 	-1911 	CurrentIs0: 	-1939 	CurrentMust1: 	-590 	CurrentIs1: 	-601 	
ArmModuleId: 	1 	Time: 	6809609 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3655081518 	time_after_control_loop: 	3655113969 	T_diff: 	32451 	AngleAxisMust1: 	208.081 	AngleAxisMust0: 	241.891 	AngleWheelMust1: 	237.654 	AngleWheelMust0: 	178.507 	AngleAxisIs1: 	208.71 	AngleAxisIs0: 	244.35 	AngleWheelIs1: 	177.961 	AngleWheelIs0: 	239.459 	PositionError1: 	0.545761 	PositionError0: 	-1.80249 	CurrentMust0: 	-86 	CurrentIs0: 	-92 	CurrentMust1: 	-143 	CurrentIs1: 	-136 	
ArmModuleId: 	0 	Time: 	6915613 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3655187500 	time_after_control_loop: 	3655216312 	T_diff: 	28812 	AngleAxisMust1: 	218.364 	AngleAxisMust0: 	218.364 	AngleWheelMust1: 	236.696 	AngleWheelMust0: 	200.033 	AngleAxisIs1: 	226.71 	AngleAxisIs0: 	236.43 	AngleWheelIs1: 	199.746 	AngleWheelIs0: 	253.674 	PositionError1: 	0.287247 	PositionError0: 	-16.9764 	CurrentMust0: 	-2046 	CurrentIs0: 	-2064 	CurrentMust1: 	-543 	CurrentIs1: 	-534 	
ArmModuleId: 	1 	Time: 	6974251 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3655246167 	time_after_control_loop: 	3655278780 	T_diff: 	32613 	AngleAxisMust1: 	207.642 	AngleAxisMust0: 	240.923 	AngleWheelMust1: 	236.753 	AngleWheelMust0: 	178.531 	AngleAxisIs1: 	208.71 	AngleAxisIs0: 	244.35 	AngleWheelIs1: 	177.961 	AngleWheelIs0: 	239.459 	PositionError1: 	0.569107 	PositionError0: 	-2.70392 	CurrentMust0: 	-195 	CurrentIs0: 	-210 	CurrentMust1: 	-145 	CurrentIs1: 	-148 	
ArmModuleId: 	0 	Time: 	7059576 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3655331463 	time_after_control_loop: 	3655366652 	T_diff: 	35189 	AngleAxisMust1: 	217.8 	AngleAxisMust0: 	217.8 	AngleWheelMust1: 	235.862 	AngleWheelMust0: 	199.738 	AngleAxisIs1: 	226.62 	AngleAxisIs0: 	236.34 	AngleWheelIs1: 	199.699 	AngleWheelIs0: 	253.541 	PositionError1: 	0.0397186 	PositionError0: 	-17.6769 	CurrentMust0: 	-2151 	CurrentIs0: 	-2146 	CurrentMust1: 	-505 	CurrentIs1: 	-512 	
ArmModuleId: 	1 	Time: 	7123199 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3655395118 	time_after_control_loop: 	3655422400 	T_diff: 	27282 	AngleAxisMust1: 	207.235 	AngleAxisMust0: 	240.028 	AngleWheelMust1: 	235.918 	AngleWheelMust0: 	178.552 	AngleAxisIs1: 	208.71 	AngleAxisIs0: 	244.35 	AngleWheelIs1: 	177.961 	AngleWheelIs0: 	239.459 	PositionError1: 	0.590714 	PositionError0: 	-3.53836 	CurrentMust0: 	-308 	CurrentIs0: 	-299 	CurrentMust1: 	-147 	CurrentIs1: 	-142 	
ArmModuleId: 	0 	Time: 	7216979 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3655488880 	time_after_control_loop: 	3655521529 	T_diff: 	32649 	AngleAxisMust1: 	217.191 	AngleAxisMust0: 	217.191 	AngleWheelMust1: 	234.962 	AngleWheelMust0: 	199.42 	AngleAxisIs1: 	226.62 	AngleAxisIs0: 	236.34 	AngleWheelIs1: 	199.699 	AngleWheelIs0: 	253.541 	PositionError1: 	-0.278381 	PositionError0: 	-18.5773 	CurrentMust0: 	-2286 	CurrentIs0: 	-2286 	CurrentMust1: 	-448 	CurrentIs1: 	-461 	
ArmModuleId: 	1 	Time: 	7281643 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3655553574 	time_after_control_loop: 	3655591773 	T_diff: 	38199 	AngleAxisMust1: 	206.796 	AngleAxisMust0: 	239.06 	AngleWheelMust1: 	235.017 	AngleWheelMust0: 	178.576 	AngleAxisIs1: 	208.71 	AngleAxisIs0: 	244.35 	AngleWheelIs1: 	177.961 	AngleWheelIs0: 	239.459 	PositionError1: 	0.614029 	PositionError0: 	-4.43958 	CurrentMust0: 	-443 	CurrentIs0: 	-425 	CurrentMust1: 	-149 	CurrentIs1: 	-162 	
ArmModuleId: 	0 	Time: 	7374621 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3655646502 	time_after_control_loop: 	3655676231 	T_diff: 	29729 	AngleAxisMust1: 	216.562 	AngleAxisMust0: 	216.562 	AngleWheelMust1: 	234.033 	AngleWheelMust0: 	199.092 	AngleAxisIs1: 	226.71 	AngleAxisIs0: 	236.34 	AngleWheelIs1: 	199.789 	AngleWheelIs0: 	253.631 	PositionError1: 	-0.696701 	PositionError0: 	-19.5965 	CurrentMust0: 	-2439 	CurrentIs0: 	-2433 	CurrentMust1: 	-347 	CurrentIs1: 	-335 	
ArmModuleId: 	1 	Time: 	7430350 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3655702276 	time_after_control_loop: 	3655734587 	T_diff: 	32311 	AngleAxisMust1: 	206.343 	AngleAxisMust0: 	238.062 	AngleWheelMust1: 	234.087 	AngleWheelMust0: 	178.6 	AngleAxisIs1: 	208.44 	AngleAxisIs0: 	243.72 	AngleWheelIs1: 	177.993 	AngleWheelIs0: 	238.887 	PositionError1: 	0.607101 	PositionError0: 	-4.79851 	CurrentMust0: 	-283 	CurrentIs0: 	-291 	CurrentMust1: 	-148 	CurrentIs1: 	-155 	
ArmModuleId: 	0 	Time: 	7521895 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3655793783 	time_after_control_loop: 	3655821756 	T_diff: 	27973 	AngleAxisMust1: 	215.958 	AngleAxisMust0: 	215.958 	AngleWheelMust1: 	233.14 	AngleWheelMust0: 	198.776 	AngleAxisIs1: 	226.62 	AngleAxisIs0: 	236.25 	AngleWheelIs1: 	199.742 	AngleWheelIs0: 	253.498 	PositionError1: 	-0.965271 	PositionError0: 	-20.3566 	CurrentMust0: 	-2553 	CurrentIs0: 	-2581 	CurrentMust1: 	-246 	CurrentIs1: 	-232 	
ArmModuleId: 	1 	Time: 	7579939 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3655851845 	time_after_control_loop: 	3655881231 	T_diff: 	29386 	AngleAxisMust1: 	205.908 	AngleAxisMust0: 	237.102 	AngleWheelMust1: 	233.193 	AngleWheelMust0: 	178.623 	AngleAxisIs1: 	208.35 	AngleAxisIs0: 	243.54 	AngleWheelIs1: 	177.989 	AngleWheelIs0: 	238.711 	PositionError1: 	0.634232 	PositionError0: 	-5.51669 	CurrentMust0: 	-418 	CurrentIs0: 	-425 	CurrentMust1: 	-150 	CurrentIs1: 	-142 	
ArmModuleId: 	0 	Time: 	7660689 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3655932576 	time_after_control_loop: 	3655967893 	T_diff: 	35317 	AngleAxisMust1: 	215.389 	AngleAxisMust0: 	215.389 	AngleWheelMust1: 	232.299 	AngleWheelMust0: 	198.479 	AngleAxisIs1: 	226.53 	AngleAxisIs0: 	236.34 	AngleWheelIs1: 	199.609 	AngleWheelIs0: 	253.451 	PositionError1: 	-1.12946 	PositionError0: 	-21.1506 	CurrentMust0: 	-2672 	CurrentIs0: 	-2655 	CurrentMust1: 	-145 	CurrentIs1: 	-128 	
ArmModuleId: 	1 	Time: 	7727172 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3655999074 	time_after_control_loop: 	3656025212 	T_diff: 	26138 	AngleAxisMust1: 	205.498 	AngleAxisMust0: 	236.198 	AngleWheelMust1: 	232.351 	AngleWheelMust0: 	178.645 	AngleAxisIs1: 	208.26 	AngleAxisIs0: 	243.45 	AngleWheelIs1: 	177.942 	AngleWheelIs0: 	238.578 	PositionError1: 	0.703018 	PositionError0: 	-6.22559 	CurrentMust0: 	-561 	CurrentIs0: 	-541 	CurrentMust1: 	-156 	CurrentIs1: 	-142 	
ArmModuleId: 	0 	Time: 	7819783 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3656091672 	time_after_control_loop: 	3656122574 	T_diff: 	30902 	AngleAxisMust1: 	214.761 	AngleAxisMust0: 	214.761 	AngleWheelMust1: 	231.372 	AngleWheelMust0: 	198.151 	AngleAxisIs1: 	226.53 	AngleAxisIs0: 	236.25 	AngleWheelIs1: 	199.652 	AngleWheelIs0: 	253.408 	PositionError1: 	-1.49997 	PositionError0: 	-22.0347 	CurrentMust0: 	-2805 	CurrentIs0: 	-2788 	CurrentMust1: 	10 	CurrentIs1: 	-55 	
ArmModuleId: 	1 	Time: 	7878505 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3656150411 	time_after_control_loop: 	3656183082 	T_diff: 	32671 	AngleAxisMust1: 	205.046 	AngleAxisMust0: 	235.202 	AngleWheelMust1: 	231.423 	AngleWheelMust0: 	178.669 	AngleAxisIs1: 	207.27 	AngleAxisIs0: 	241.02 	AngleWheelIs1: 	178.113 	AngleWheelIs0: 	236.427 	PositionError1: 	0.555923 	PositionError0: 	-5.0023 	CurrentMust0: 	-300 	CurrentIs0: 	-320 	CurrentMust1: 	-144 	CurrentIs1: 	-155 	
ArmModuleId: 	0 	Time: 	7963328 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3656235215 	time_after_control_loop: 	3656269268 	T_diff: 	34053 	AngleAxisMust1: 	214.119 	AngleAxisMust0: 	214.119 	AngleWheelMust1: 	230.422 	AngleWheelMust0: 	197.816 	AngleAxisIs1: 	226.44 	AngleAxisIs0: 	236.25 	AngleWheelIs1: 	199.562 	AngleWheelIs0: 	253.318 	PositionError1: 	-1.74559 	PositionError0: 	-22.8945 	CurrentMust0: 	-2934 	CurrentIs0: 	-2859 	CurrentMust1: 	164 	CurrentIs1: 	106 	
ArmModuleId: 	1 	Time: 	8025823 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3656297728 	time_after_control_loop: 	3656325904 	T_diff: 	28176 	AngleAxisMust1: 	204.583 	AngleAxisMust0: 	234.181 	AngleWheelMust1: 	230.472 	AngleWheelMust0: 	178.693 	AngleAxisIs1: 	206.19 	AngleAxisIs0: 	239.13 	AngleWheelIs1: 	177.936 	AngleWheelIs0: 	234.444 	PositionError1: 	0.757446 	PositionError0: 	-3.97009 	CurrentMust0: 	-283 	CurrentIs0: 	-278 	CurrentMust1: 	-160 	CurrentIs1: 	-169 	
ArmModuleId: 	0 	Time: 	8115359 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3656387278 	time_after_control_loop: 	3656413241 	T_diff: 	25963 	AngleAxisMust1: 	213.492 	AngleAxisMust0: 	213.492 	AngleWheelMust1: 	229.495 	AngleWheelMust0: 	197.488 	AngleAxisIs1: 	224.1 	AngleAxisIs0: 	235.44 	AngleWheelIs1: 	197.609 	AngleWheelIs0: 	250.591 	PositionError1: 	-0.119949 	PositionError0: 	-21.0939 	CurrentMust0: 	-2663 	CurrentIs0: 	-1621 	CurrentMust1: 	-9 	CurrentIs1: 	-174 	
ArmModuleId: 	1 	Time: 	8166436 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3656438343 	time_after_control_loop: 	3656476230 	T_diff: 	37887 	AngleAxisMust1: 	204.131 	AngleAxisMust0: 	233.186 	AngleWheelMust1: 	229.545 	AngleWheelMust0: 	178.717 	AngleAxisIs1: 	205.65 	AngleAxisIs0: 	238.23 	AngleWheelIs1: 	177.826 	AngleWheelIs0: 	233.474 	PositionError1: 	0.891403 	PositionError0: 	-3.92715 	CurrentMust0: 	-335 	CurrentIs0: 	-350 	CurrentMust1: 	-171 	CurrentIs1: 	-155 	
ArmModuleId: 	0 	Time: 	8256942 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3656528829 	time_after_control_loop: 	3656559510 	T_diff: 	30681 	AngleAxisMust1: 	212.851 	AngleAxisMust0: 	212.851 	AngleWheelMust1: 	228.548 	AngleWheelMust0: 	197.154 	AngleAxisIs1: 	219.6 	AngleAxisIs0: 	232.65 	AngleWheelIs1: 	194.442 	AngleWheelIs0: 	244.758 	PositionError1: 	2.71231 	PositionError0: 	-16.2076 	CurrentMust0: 	-1930 	CurrentIs0: 	-2315 	CurrentMust1: 	-526 	CurrentIs1: 	-254 	
ArmModuleId: 	1 	Time: 	8320789 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3656592692 	time_after_control_loop: 	3656621573 	T_diff: 	28881 	AngleAxisMust1: 	203.669 	AngleAxisMust0: 	232.168 	AngleWheelMust1: 	228.597 	AngleWheelMust0: 	178.742 	AngleAxisIs1: 	206.1 	AngleAxisIs0: 	238.23 	AngleWheelIs1: 	178.276 	AngleWheelIs0: 	233.924 	PositionError1: 	0.465927 	PositionError0: 	-5.3253 	CurrentMust0: 	-519 	CurrentIs0: 	-519 	CurrentMust1: 	-137 	CurrentIs1: 	-142 	
ArmModuleId: 	0 	Time: 	8405577 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3656677464 	time_after_control_loop: 	3656703894 	T_diff: 	26430 	AngleAxisMust1: 	212.207 	AngleAxisMust0: 	212.207 	AngleWheelMust1: 	227.596 	AngleWheelMust0: 	196.817 	AngleAxisIs1: 	213.93 	AngleAxisIs0: 	227.16 	AngleWheelIs1: 	191.395 	AngleWheelIs0: 	236.465 	PositionError1: 	5.42252 	PositionError0: 	-8.86668 	CurrentMust0: 	-1761 	CurrentIs0: 	-2721 	CurrentMust1: 	-1234 	CurrentIs1: 	-1156 	
ArmModuleId: 	1 	Time: 	8462983 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3656734910 	time_after_control_loop: 	3656772574 	T_diff: 	37664 	AngleAxisMust1: 	203.205 	AngleAxisMust0: 	231.145 	AngleWheelMust1: 	227.644 	AngleWheelMust0: 	178.766 	AngleAxisIs1: 	205.02 	AngleAxisIs0: 	236.88 	AngleWheelIs1: 	177.841 	AngleWheelIs0: 	232.199 	PositionError1: 	0.925552 	PositionError0: 	-4.55334 	CurrentMust0: 	-264 	CurrentIs0: 	-246 	CurrentMust1: 	-174 	CurrentIs1: 	-175 	
ArmModuleId: 	0 	Time: 	8566308 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	3656838220 	time_after_control_loop: 	3656876545 	T_diff: 	38325 	AngleAxisMust1: 	211.518 	AngleAxisMust0: 	211.518 	AngleWheelMust1: 	226.578 	AngleWheelMust0: 	196.457 	AngleAxisIs1: 	208.98 	AngleAxisIs0: 	218.34 	AngleWheelIs1: 	190.66 	AngleWheelIs0: 	227.3 	PositionError1: 	5.7982 	PositionError0: 	-0.720551 	CurrentMust0: 	392 	CurrentIs0: 	121 	CurrentMust1: 	-1369 	CurrentIs1: 	-1364 	
ArmModuleId: 	1 	Time: 	8635873 	P0: 	80 	P1: 	80 	I0: 	0.1 	I1: 	0.1 	D0: 	2 	D1: 	2 	time_before_control_loop: 	3656907794 	time_after_control_loop: 	3656939420 	T_diff: 	31626 	AngleAxisMust1: 	202.709 	AngleAxisMust0: 	230.051 	AngleWheelMust1: 	226.624 	AngleWheelMust0: 	178.793 	AngleAxisIs1: 	204.03 	AngleAxisIs0: 	234.45 	AngleWheelIs1: 	178.012 	AngleWheelIs0: 	230.048 	PositionError1: 	0.780807 	PositionError0: 	-3.42178 	CurrentMust0: 	-242 	CurrentIs0: 	-261 	CurrentMust1: 	-162 	CurrentIs1: 	-148 	
