ArmModuleId: 	0 	Time: 	2571048 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	517733060 	time_after_control_loop: 	517801971 	T_diff: 	68911 	AngleAxisMust1: 	184.32 	AngleAxisMust0: 	195.21 	AngleWheelMust1: 	191.588 	AngleWheelMust0: 	177.052 	AngleAxisIs1: 	184.32 	AngleAxisIs0: 	195.21 	AngleWheelIs1: 	177.052 	AngleWheelIs0: 	191.588 	PositionError1: 	0.000335693 	PositionError0: 	-0.00135803 	CurrentMust0: 	0 	CurrentIs0: 	-3 	CurrentMust1: 	0 	CurrentIs1: 	-18 	
ArmModuleId: 	0 	Time: 	5493037 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	520655050 	time_after_control_loop: 	520683957 	T_diff: 	28907 	AngleAxisMust1: 	177.298 	AngleAxisMust0: 	186.781 	AngleWheelMust1: 	180.538 	AngleWheelMust0: 	174.058 	AngleAxisIs1: 	175.41 	AngleAxisIs0: 	196.02 	AngleWheelIs1: 	167.755 	AngleWheelIs0: 	183.065 	PositionError1: 	6.30359 	PositionError0: 	-2.52509 	CurrentMust0: 	-303 	CurrentIs0: 	-312 	CurrentMust1: 	-819 	CurrentIs1: 	-809 	
ArmModuleId: 	1 	Time: 	5552371 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	520714402 	time_after_control_loop: 	520745574 	T_diff: 	31172 	AngleAxisMust1: 	181.53 	AngleAxisMust0: 	166.249 	AngleWheelMust1: 	174.959 	AngleWheelMust0: 	188.101 	AngleAxisIs1: 	185.49 	AngleAxisIs0: 	165.87 	AngleWheelIs1: 	192.242 	AngleWheelIs0: 	178.738 	PositionError1: 	-4.1402 	PositionError0: 	-3.77762 	CurrentMust0: 	-264 	CurrentIs0: 	-305 	CurrentMust1: 	289 	CurrentIs1: 	293 	
ArmModuleId: 	0 	Time: 	5645392 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	520807411 	time_after_control_loop: 	520834339 	T_diff: 	26928 	AngleAxisMust1: 	176.797 	AngleAxisMust0: 	186.178 	AngleWheelMust1: 	179.749 	AngleWheelMust0: 	173.844 	AngleAxisIs1: 	175.41 	AngleAxisIs0: 	196.02 	AngleWheelIs1: 	167.755 	AngleWheelIs0: 	183.065 	PositionError1: 	6.08975 	PositionError0: 	-3.31433 	CurrentMust0: 	-397 	CurrentIs0: 	-378 	CurrentMust1: 	-791 	CurrentIs1: 	-787 	
ArmModuleId: 	1 	Time: 	5699974 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	520862009 	time_after_control_loop: 	520889668 	T_diff: 	27659 	AngleAxisMust1: 	180.984 	AngleAxisMust0: 	165.864 	AngleWheelMust1: 	174.229 	AngleWheelMust0: 	187.738 	AngleAxisIs1: 	185.13 	AngleAxisIs0: 	164.88 	AngleWheelIs1: 	192.355 	AngleWheelIs0: 	177.905 	PositionError1: 	-4.61597 	PositionError0: 	-3.67461 	CurrentMust0: 	-257 	CurrentIs0: 	-254 	CurrentMust1: 	323 	CurrentIs1: 	327 	
ArmModuleId: 	0 	Time: 	5780148 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	520942157 	time_after_control_loop: 	520969451 	T_diff: 	27294 	AngleAxisMust1: 	176.327 	AngleAxisMust0: 	185.615 	AngleWheelMust1: 	179.01 	AngleWheelMust0: 	173.644 	AngleAxisIs1: 	175.41 	AngleAxisIs0: 	196.02 	AngleWheelIs1: 	167.755 	AngleWheelIs0: 	183.065 	PositionError1: 	5.88963 	PositionError0: 	-4.05292 	CurrentMust0: 	-486 	CurrentIs0: 	-497 	CurrentMust1: 	-765 	CurrentIs1: 	-772 	
ArmModuleId: 	1 	Time: 	5838396 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	521000441 	time_after_control_loop: 	521027087 	T_diff: 	26646 	AngleAxisMust1: 	180.472 	AngleAxisMust0: 	165.505 	AngleWheelMust1: 	173.546 	AngleWheelMust0: 	187.399 	AngleAxisIs1: 	185.13 	AngleAxisIs0: 	164.97 	AngleWheelIs1: 	192.312 	AngleWheelIs0: 	177.948 	PositionError1: 	-4.91249 	PositionError0: 	-4.40091 	CurrentMust0: 	-308 	CurrentIs0: 	-306 	CurrentMust1: 	343 	CurrentIs1: 	347 	
ArmModuleId: 	0 	Time: 	5917688 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	521079698 	time_after_control_loop: 	521106491 	T_diff: 	26793 	AngleAxisMust1: 	175.85 	AngleAxisMust0: 	185.042 	AngleWheelMust1: 	178.259 	AngleWheelMust0: 	173.441 	AngleAxisIs1: 	175.41 	AngleAxisIs0: 	196.02 	AngleWheelIs1: 	167.755 	AngleWheelIs0: 	183.065 	PositionError1: 	5.68602 	PositionError0: 	-4.80434 	CurrentMust0: 	-576 	CurrentIs0: 	-585 	CurrentMust1: 	-739 	CurrentIs1: 	-742 	
ArmModuleId: 	1 	Time: 	5972644 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	521134662 	time_after_control_loop: 	521164518 	T_diff: 	29856 	AngleAxisMust1: 	179.952 	AngleAxisMust0: 	165.139 	AngleWheelMust1: 	172.851 	AngleWheelMust0: 	187.053 	AngleAxisIs1: 	185.22 	AngleAxisIs0: 	164.88 	AngleWheelIs1: 	192.445 	AngleWheelIs0: 	177.995 	PositionError1: 	-5.39082 	PositionError0: 	-5.14291 	CurrentMust0: 	-360 	CurrentIs0: 	-372 	CurrentMust1: 	377 	CurrentIs1: 	380 	
ArmModuleId: 	0 	Time: 	6056113 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	521218127 	time_after_control_loop: 	521245445 	T_diff: 	27318 	AngleAxisMust1: 	175.356 	AngleAxisMust0: 	184.449 	AngleWheelMust1: 	177.482 	AngleWheelMust0: 	173.23 	AngleAxisIs1: 	175.41 	AngleAxisIs0: 	195.93 	AngleWheelIs1: 	167.798 	AngleWheelIs0: 	183.022 	PositionError1: 	5.43265 	PositionError0: 	-5.53775 	CurrentMust0: 	-664 	CurrentIs0: 	-644 	CurrentMust1: 	-706 	CurrentIs1: 	-713 	
ArmModuleId: 	1 	Time: 	6109401 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	521271418 	time_after_control_loop: 	521298764 	T_diff: 	27346 	AngleAxisMust1: 	179.414 	AngleAxisMust0: 	164.76 	AngleWheelMust1: 	172.132 	AngleWheelMust0: 	186.696 	AngleAxisIs1: 	185.04 	AngleAxisIs0: 	164.88 	AngleWheelIs1: 	192.265 	AngleWheelIs0: 	177.815 	PositionError1: 	-5.56766 	PositionError0: 	-5.68117 	CurrentMust0: 	-397 	CurrentIs0: 	-394 	CurrentMust1: 	389 	CurrentIs1: 	380 	
ArmModuleId: 	0 	Time: 	6189966 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	521351975 	time_after_control_loop: 	521380214 	T_diff: 	28239 	AngleAxisMust1: 	174.867 	AngleAxisMust0: 	183.862 	AngleWheelMust1: 	176.712 	AngleWheelMust0: 	173.022 	AngleAxisIs1: 	175.41 	AngleAxisIs0: 	196.02 	AngleWheelIs1: 	167.755 	AngleWheelIs0: 	183.065 	PositionError1: 	5.26694 	PositionError0: 	-6.35106 	CurrentMust0: 	-762 	CurrentIs0: 	-755 	CurrentMust1: 	-684 	CurrentIs1: 	-691 	
ArmModuleId: 	1 	Time: 	6244300 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	521406343 	time_after_control_loop: 	521436934 	T_diff: 	30591 	AngleAxisMust1: 	178.881 	AngleAxisMust0: 	164.385 	AngleWheelMust1: 	171.42 	AngleWheelMust0: 	186.342 	AngleAxisIs1: 	185.13 	AngleAxisIs0: 	164.97 	AngleWheelIs1: 	192.312 	AngleWheelIs0: 	177.948 	PositionError1: 	-5.96873 	PositionError0: 	-6.52675 	CurrentMust0: 	-457 	CurrentIs0: 	-446 	CurrentMust1: 	417 	CurrentIs1: 	420 	
ArmModuleId: 	0 	Time: 	6328391 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	521490403 	time_after_control_loop: 	521517307 	T_diff: 	26904 	AngleAxisMust1: 	174.349 	AngleAxisMust0: 	183.24 	AngleWheelMust1: 	175.898 	AngleWheelMust0: 	172.801 	AngleAxisIs1: 	175.41 	AngleAxisIs0: 	195.93 	AngleWheelIs1: 	167.798 	AngleWheelIs0: 	183.022 	PositionError1: 	5.00333 	PositionError0: 	-7.12231 	CurrentMust0: 	-854 	CurrentIs0: 	-851 	CurrentMust1: 	-650 	CurrentIs1: 	-647 	
ArmModuleId: 	1 	Time: 	6381248 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	521543306 	time_after_control_loop: 	521570369 	T_diff: 	27063 	AngleAxisMust1: 	178.317 	AngleAxisMust0: 	163.989 	AngleWheelMust1: 	170.667 	AngleWheelMust0: 	185.968 	AngleAxisIs1: 	184.68 	AngleAxisIs0: 	164.16 	AngleWheelIs1: 	192.249 	AngleWheelIs0: 	177.111 	PositionError1: 	-6.28 	PositionError0: 	-6.44293 	CurrentMust0: 	-450 	CurrentIs0: 	-461 	CurrentMust1: 	439 	CurrentIs1: 	440 	
ArmModuleId: 	0 	Time: 	6461688 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	521623697 	time_after_control_loop: 	521652351 	T_diff: 	28654 	AngleAxisMust1: 	173.837 	AngleAxisMust0: 	182.626 	AngleWheelMust1: 	175.092 	AngleWheelMust0: 	172.583 	AngleAxisIs1: 	175.41 	AngleAxisIs0: 	195.84 	AngleWheelIs1: 	167.841 	AngleWheelIs0: 	182.979 	PositionError1: 	4.74194 	PositionError0: 	-7.88524 	CurrentMust0: 	-946 	CurrentIs0: 	-939 	CurrentMust1: 	-616 	CurrentIs1: 	-610 	
ArmModuleId: 	1 	Time: 	6517138 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	521679194 	time_after_control_loop: 	521709511 	T_diff: 	30317 	AngleAxisMust1: 	177.759 	AngleAxisMust0: 	163.596 	AngleWheelMust1: 	169.921 	AngleWheelMust0: 	185.598 	AngleAxisIs1: 	183.69 	AngleAxisIs0: 	161.91 	AngleWheelIs1: 	192.334 	AngleWheelIs0: 	175.046 	PositionError1: 	-6.73558 	PositionError0: 	-5.12337 	CurrentMust0: 	-358 	CurrentIs0: 	-283 	CurrentMust1: 	471 	CurrentIs1: 	468 	
ArmModuleId: 	0 	Time: 	6609179 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	521771188 	time_after_control_loop: 	521798040 	T_diff: 	26852 	AngleAxisMust1: 	173.292 	AngleAxisMust0: 	181.971 	AngleWheelMust1: 	174.234 	AngleWheelMust0: 	172.35 	AngleAxisIs1: 	175.41 	AngleAxisIs0: 	195.93 	AngleWheelIs1: 	167.798 	AngleWheelIs0: 	183.022 	PositionError1: 	4.55254 	PositionError0: 	-8.78598 	CurrentMust0: 	-1054 	CurrentIs0: 	-1053 	CurrentMust1: 	-591 	CurrentIs1: 	-558 	
ArmModuleId: 	1 	Time: 	6662064 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	521824083 	time_after_control_loop: 	521851498 	T_diff: 	27415 	AngleAxisMust1: 	177.165 	AngleAxisMust0: 	163.178 	AngleWheelMust1: 	169.128 	AngleWheelMust0: 	185.203 	AngleAxisIs1: 	182.43 	AngleAxisIs0: 	159.57 	AngleWheelIs1: 	192.192 	AngleWheelIs0: 	172.668 	PositionError1: 	-6.98792 	PositionError0: 	-3.53862 	CurrentMust0: 	-247 	CurrentIs0: 	-107 	CurrentMust1: 	489 	CurrentIs1: 	501 	
ArmModuleId: 	0 	Time: 	6743175 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	521905186 	time_after_control_loop: 	521936317 	T_diff: 	31131 	AngleAxisMust1: 	172.722 	AngleAxisMust0: 	181.286 	AngleWheelMust1: 	173.336 	AngleWheelMust0: 	172.107 	AngleAxisIs1: 	175.41 	AngleAxisIs0: 	196.02 	AngleWheelIs1: 	167.755 	AngleWheelIs0: 	183.065 	PositionError1: 	4.35231 	PositionError0: 	-9.72675 	CurrentMust0: 	-1167 	CurrentIs0: 	-1163 	CurrentMust1: 	-565 	CurrentIs1: 	-558 	
ArmModuleId: 	1 	Time: 	6804416 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	521966448 	time_after_control_loop: 	521997594 	T_diff: 	31146 	AngleAxisMust1: 	176.544 	AngleAxisMust0: 	162.741 	AngleWheelMust1: 	168.297 	AngleWheelMust0: 	184.791 	AngleAxisIs1: 	181.71 	AngleAxisIs0: 	157.95 	AngleWheelIs1: 	192.246 	AngleWheelIs0: 	171.174 	PositionError1: 	-7.45471 	PositionError0: 	-2.87512 	CurrentMust0: 	-201 	CurrentIs0: 	-180 	CurrentMust1: 	521 	CurrentIs1: 	507 	
ArmModuleId: 	0 	Time: 	6888523 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	522050534 	time_after_control_loop: 	522085127 	T_diff: 	34593 	AngleAxisMust1: 	172.123 	AngleAxisMust0: 	180.568 	AngleWheelMust1: 	172.394 	AngleWheelMust0: 	171.852 	AngleAxisIs1: 	175.32 	AngleAxisIs0: 	196.11 	AngleWheelIs1: 	167.622 	AngleWheelIs0: 	183.018 	PositionError1: 	4.23013 	PositionError0: 	-10.6216 	CurrentMust0: 	-1274 	CurrentIs0: 	-1275 	CurrentMust1: 	-549 	CurrentIs1: 	-543 	
ArmModuleId: 	1 	Time: 	6954471 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	522116532 	time_after_control_loop: 	522143287 	T_diff: 	26755 	AngleAxisMust1: 	175.892 	AngleAxisMust0: 	162.282 	AngleWheelMust1: 	167.426 	AngleWheelMust0: 	184.358 	AngleAxisIs1: 	181.71 	AngleAxisIs0: 	157.95 	AngleWheelIs1: 	192.246 	AngleWheelIs0: 	171.174 	PositionError1: 	-7.88756 	PositionError0: 	-3.74634 	CurrentMust0: 	-262 	CurrentIs0: 	-281 	CurrentMust1: 	552 	CurrentIs1: 	547 	
ArmModuleId: 	0 	Time: 	7034540 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	522196550 	time_after_control_loop: 	522232246 	T_diff: 	35696 	AngleAxisMust1: 	171.516 	AngleAxisMust0: 	179.839 	AngleWheelMust1: 	171.439 	AngleWheelMust0: 	171.593 	AngleAxisIs1: 	175.41 	AngleAxisIs0: 	196.02 	AngleWheelIs1: 	167.755 	AngleWheelIs0: 	183.065 	PositionError1: 	3.83824 	PositionError0: 	-11.624 	CurrentMust0: 	-1395 	CurrentIs0: 	-1371 	CurrentMust1: 	-498 	CurrentIs1: 	-499 	
ArmModuleId: 	1 	Time: 	7100418 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	522262449 	time_after_control_loop: 	522289545 	T_diff: 	27096 	AngleAxisMust1: 	175.23 	AngleAxisMust0: 	161.817 	AngleWheelMust1: 	166.542 	AngleWheelMust0: 	183.919 	AngleAxisIs1: 	181.71 	AngleAxisIs0: 	157.86 	AngleWheelIs1: 	192.289 	AngleWheelIs0: 	171.131 	PositionError1: 	-8.36967 	PositionError0: 	-4.58708 	CurrentMust0: 	-321 	CurrentIs0: 	-318 	CurrentMust1: 	585 	CurrentIs1: 	568 	
ArmModuleId: 	0 	Time: 	7185721 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	522347881 	time_after_control_loop: 	522375500 	T_diff: 	27619 	AngleAxisMust1: 	170.869 	AngleAxisMust0: 	179.063 	AngleWheelMust1: 	170.422 	AngleWheelMust0: 	171.317 	AngleAxisIs1: 	175.23 	AngleAxisIs0: 	195.93 	AngleWheelIs1: 	167.618 	AngleWheelIs0: 	182.842 	PositionError1: 	3.69965 	PositionError0: 	-12.4182 	CurrentMust0: 	-1490 	CurrentIs0: 	-1489 	CurrentMust1: 	-480 	CurrentIs1: 	-462 	
ArmModuleId: 	1 	Time: 	7243321 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	522405357 	time_after_control_loop: 	522432030 	T_diff: 	26673 	AngleAxisMust1: 	174.526 	AngleAxisMust0: 	161.322 	AngleWheelMust1: 	165.601 	AngleWheelMust0: 	183.451 	AngleAxisIs1: 	181.71 	AngleAxisIs0: 	157.68 	AngleWheelIs1: 	192.375 	AngleWheelIs0: 	171.045 	PositionError1: 	-8.92314 	PositionError0: 	-5.44193 	CurrentMust0: 	-381 	CurrentIs0: 	-370 	CurrentMust1: 	624 	CurrentIs1: 	628 	
ArmModuleId: 	0 	Time: 	7332220 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	522494235 	time_after_control_loop: 	522524950 	T_diff: 	30715 	AngleAxisMust1: 	170.274 	AngleAxisMust0: 	178.349 	AngleWheelMust1: 	169.485 	AngleWheelMust0: 	171.064 	AngleAxisIs1: 	175.32 	AngleAxisIs0: 	195.93 	AngleWheelIs1: 	167.708 	AngleWheelIs0: 	182.932 	PositionError1: 	3.3559 	PositionError0: 	-13.4446 	CurrentMust0: 	-1613 	CurrentIs0: 	-1636 	CurrentMust1: 	-436 	CurrentIs1: 	-432 	
ArmModuleId: 	1 	Time: 	7389037 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	522551058 	time_after_control_loop: 	522577965 	T_diff: 	26907 	AngleAxisMust1: 	173.878 	AngleAxisMust0: 	160.866 	AngleWheelMust1: 	164.735 	AngleWheelMust0: 	183.021 	AngleAxisIs1: 	181.71 	AngleAxisIs0: 	157.68 	AngleWheelIs1: 	192.375 	AngleWheelIs0: 	171.045 	PositionError1: 	-9.35361 	PositionError0: 	-6.30824 	CurrentMust0: 	-441 	CurrentIs0: 	-438 	CurrentMust1: 	654 	CurrentIs1: 	662 	
ArmModuleId: 	0 	Time: 	7469068 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	522631079 	time_after_control_loop: 	522657748 	T_diff: 	26669 	AngleAxisMust1: 	169.629 	AngleAxisMust0: 	177.573 	AngleWheelMust1: 	168.469 	AngleWheelMust0: 	170.788 	AngleAxisIs1: 	175.14 	AngleAxisIs0: 	195.93 	AngleWheelIs1: 	167.528 	AngleWheelIs0: 	182.752 	PositionError1: 	3.26068 	PositionError0: 	-14.2804 	CurrentMust0: 	-1713 	CurrentIs0: 	-1700 	CurrentMust1: 	-423 	CurrentIs1: 	-410 	
ArmModuleId: 	1 	Time: 	7521927 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	522683969 	time_after_control_loop: 	522710708 	T_diff: 	26739 	AngleAxisMust1: 	173.174 	AngleAxisMust0: 	160.371 	AngleWheelMust1: 	163.795 	AngleWheelMust0: 	182.554 	AngleAxisIs1: 	181.44 	AngleAxisIs0: 	157.5 	AngleWheelIs1: 	192.191 	AngleWheelIs0: 	170.689 	PositionError1: 	-9.63646 	PositionError0: 	-6.89183 	CurrentMust0: 	-482 	CurrentIs0: 	-497 	CurrentMust1: 	674 	CurrentIs1: 	682 	
ArmModuleId: 	0 	Time: 	7606042 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	522768051 	time_after_control_loop: 	522794989 	T_diff: 	26938 	AngleAxisMust1: 	169.036 	AngleAxisMust0: 	176.862 	AngleWheelMust1: 	167.537 	AngleWheelMust0: 	170.536 	AngleAxisIs1: 	174.96 	AngleAxisIs0: 	195.48 	AngleWheelIs1: 	167.563 	AngleWheelIs0: 	182.357 	PositionError1: 	2.97293 	PositionError0: 	-14.8182 	CurrentMust0: 	-1778 	CurrentIs0: 	-1894 	CurrentMust1: 	-386 	CurrentIs1: 	-373 	
ArmModuleId: 	1 	Time: 	7658949 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	522820982 	time_after_control_loop: 	522849076 	T_diff: 	28094 	AngleAxisMust1: 	172.529 	AngleAxisMust0: 	159.917 	AngleWheelMust1: 	162.932 	AngleWheelMust0: 	182.125 	AngleAxisIs1: 	180.27 	AngleAxisIs0: 	154.53 	AngleWheelIs1: 	192.44 	AngleWheelIs0: 	168.1 	PositionError1: 	-10.3143 	PositionError0: 	-5.16557 	CurrentMust0: 	-361 	CurrentIs0: 	-38 	CurrentMust1: 	722 	CurrentIs1: 	721 	
ArmModuleId: 	0 	Time: 	7741614 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	522903627 	time_after_control_loop: 	522930777 	T_diff: 	27150 	AngleAxisMust1: 	168.399 	AngleAxisMust0: 	176.097 	AngleWheelMust1: 	166.534 	AngleWheelMust0: 	170.264 	AngleAxisIs1: 	173.16 	AngleAxisIs0: 	191.61 	AngleWheelIs1: 	167.612 	AngleWheelIs0: 	178.708 	PositionError1: 	2.65219 	PositionError0: 	-12.1711 	CurrentMust0: 	-1459 	CurrentIs0: 	-1917 	CurrentMust1: 	-344 	CurrentIs1: 	-359 	
ArmModuleId: 	1 	Time: 	7799835 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	522961894 	time_after_control_loop: 	522992013 	T_diff: 	30119 	AngleAxisMust1: 	171.835 	AngleAxisMust0: 	159.429 	AngleWheelMust1: 	162.005 	AngleWheelMust0: 	181.664 	AngleAxisIs1: 	178.11 	AngleAxisIs0: 	151.38 	AngleWheelIs1: 	191.786 	AngleWheelIs0: 	164.434 	PositionError1: 	-10.1201 	PositionError0: 	-2.42744 	CurrentMust0: 	-169 	CurrentIs0: 	-225 	CurrentMust1: 	708 	CurrentIs1: 	709 	
ArmModuleId: 	0 	Time: 	7883376 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	523045386 	time_after_control_loop: 	523076771 	T_diff: 	31385 	AngleAxisMust1: 	167.746 	AngleAxisMust0: 	175.314 	AngleWheelMust1: 	165.507 	AngleWheelMust0: 	169.986 	AngleAxisIs1: 	168.84 	AngleAxisIs0: 	183.42 	AngleWheelIs1: 	167.206 	AngleWheelIs0: 	170.474 	PositionError1: 	2.7804 	PositionError0: 	-4.96498 	CurrentMust0: 	-593 	CurrentIs0: 	-1789 	CurrentMust1: 	-361 	CurrentIs1: 	-359 	
ArmModuleId: 	1 	Time: 	7945650 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	523107688 	time_after_control_loop: 	523134524 	T_diff: 	26836 	AngleAxisMust1: 	171.123 	AngleAxisMust0: 	158.928 	AngleWheelMust1: 	161.055 	AngleWheelMust0: 	181.192 	AngleAxisIs1: 	178.65 	AngleAxisIs0: 	151.02 	AngleWheelIs1: 	192.498 	AngleWheelIs0: 	164.802 	PositionError1: 	-11.3043 	PositionError0: 	-3.74579 	CurrentMust0: 	-262 	CurrentIs0: 	-261 	CurrentMust1: 	791 	CurrentIs1: 	782 	
ArmModuleId: 	0 	Time: 	8036221 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	523198229 	time_after_control_loop: 	523225361 	T_diff: 	27132 	AngleAxisMust1: 	167.06 	AngleAxisMust0: 	174.49 	AngleWheelMust1: 	164.427 	AngleWheelMust0: 	169.693 	AngleAxisIs1: 	163.62 	AngleAxisIs0: 	174.78 	AngleWheelIs1: 	166.114 	AngleWheelIs0: 	161.126 	PositionError1: 	3.57922 	PositionError0: 	3.30321 	CurrentMust0: 	399 	CurrentIs0: 	792 	CurrentMust1: 	-465 	CurrentIs1: 	-492 	
ArmModuleId: 	1 	Time: 	8089545 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	523251585 	time_after_control_loop: 	523278342 	T_diff: 	26757 	AngleAxisMust1: 	170.376 	AngleAxisMust0: 	158.402 	AngleWheelMust1: 	160.055 	AngleWheelMust0: 	180.696 	AngleAxisIs1: 	178.65 	AngleAxisIs0: 	151.29 	AngleWheelIs1: 	192.369 	AngleWheelIs0: 	164.931 	PositionError1: 	-11.6718 	PositionError0: 	-4.8739 	CurrentMust0: 	-341 	CurrentIs0: 	-335 	CurrentMust1: 	817 	CurrentIs1: 	816 	
ArmModuleId: 	0 	Time: 	8177839 	P0: 	120 	P1: 	130 	I0: 	0 	I1: 	0 	D0: 	50 	D1: 	50 	time_before_control_loop: 	523339848 	time_after_control_loop: 	523370963 	T_diff: 	31115 	AngleAxisMust1: 	166.389 	AngleAxisMust0: 	173.684 	AngleWheelMust1: 	163.371 	AngleWheelMust0: 	169.407 	AngleAxisIs1: 	160.83 	AngleAxisIs0: 	170.82 	AngleWheelIs1: 	165.217 	AngleWheelIs0: 	156.443 	PositionError1: 	4.19095 	PositionError0: 	6.92978 	CurrentMust0: 	832 	CurrentIs0: 	814 	CurrentMust1: 	-545 	CurrentIs1: 	-580 	
ArmModuleId: 	1 	Time: 	8239427 	P0: 	70 	P1: 	70 	I0: 	0 	I1: 	0 	D0: 	30 	D1: 	30 	time_before_control_loop: 	523401461 	time_after_control_loop: 	523432476 	T_diff: 	31015 	AngleAxisMust1: 	169.645 	AngleAxisMust0: 	157.888 	AngleWheelMust1: 	159.079 	AngleWheelMust0: 	180.211 	AngleAxisIs1: 	178.29 	AngleAxisIs0: 	150.93 	AngleWheelIs1: 	192.181 	AngleWheelIs0: 	164.399 	PositionError1: 	-11.9691 	PositionError0: 	-5.31866 	CurrentMust0: 	-372 	CurrentIs0: 	-364 	CurrentMust1: 	837 	CurrentIs1: 	829 	
