ArmModuleId: 	0 	Time: 	2765396 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	383699628 	time_after_control_loop: 	383773654 	T_diff: 	74026 	AngleAxisMust1: 	176.58 	AngleAxisMust0: 	176.22 	AngleWheelMust1: 	174.774 	AngleWheelMust0: 	178.386 	AngleAxisIs1: 	176.67 	AngleAxisIs0: 	176.13 	AngleWheelIs1: 	178.519 	AngleWheelIs0: 	174.821 	PositionError1: 	-0.132828 	PositionError0: 	-0.0464325 	CurrentMust0: 	-39 	CurrentIs0: 	-47 	CurrentMust1: 	111 	CurrentIs1: 	99 	
ArmModuleId: 	0 	Time: 	5870543 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	386804777 	time_after_control_loop: 	386839454 	T_diff: 	34677 	AngleAxisMust1: 	184.73 	AngleAxisMust0: 	184.425 	AngleWheelMust1: 	186.845 	AngleWheelMust0: 	182.616 	AngleAxisIs1: 	175.05 	AngleAxisIs0: 	177.03 	AngleWheelIs1: 	176.469 	AngleWheelIs0: 	173.631 	PositionError1: 	6.14609 	PositionError0: 	13.2124 	CurrentMust0: 	2481 	CurrentIs0: 	2470 	CurrentMust1: 	-1421 	CurrentIs1: 	-1426 	
ArmModuleId: 	1 	Time: 	5946380 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	386880635 	time_after_control_loop: 	386907906 	T_diff: 	27271 	AngleAxisMust1: 	187.934 	AngleAxisMust0: 	191.366 	AngleWheelMust1: 	193.364 	AngleWheelMust0: 	182.503 	AngleAxisIs1: 	183.87 	AngleAxisIs0: 	193.86 	AngleWheelIs1: 	177.247 	AngleWheelIs0: 	190.493 	PositionError1: 	5.25496 	PositionError0: 	2.87045 	CurrentMust0: 	370 	CurrentIs0: 	350 	CurrentMust1: 	-620 	CurrentIs1: 	-614 	
ArmModuleId: 	0 	Time: 	6038048 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	386972261 	time_after_control_loop: 	387001975 	T_diff: 	29714 	AngleAxisMust1: 	185.309 	AngleAxisMust0: 	185.008 	AngleWheelMust1: 	187.703 	AngleWheelMust0: 	182.916 	AngleAxisIs1: 	175.05 	AngleAxisIs0: 	177.03 	AngleWheelIs1: 	176.469 	AngleWheelIs0: 	173.631 	PositionError1: 	6.44661 	PositionError0: 	14.0701 	CurrentMust0: 	2610 	CurrentIs0: 	2578 	CurrentMust1: 	-1467 	CurrentIs1: 	-1444 	
ArmModuleId: 	1 	Time: 	6095148 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	387029388 	time_after_control_loop: 	387055443 	T_diff: 	26055 	AngleAxisMust1: 	188.472 	AngleAxisMust0: 	191.86 	AngleWheelMust1: 	194.139 	AngleWheelMust0: 	182.805 	AngleAxisIs1: 	185.04 	AngleAxisIs0: 	196.47 	AngleWheelIs1: 	177.17 	AngleWheelIs0: 	192.91 	PositionError1: 	5.63397 	PositionError0: 	1.22733 	CurrentMust0: 	298 	CurrentIs0: 	801 	CurrentMust1: 	-650 	CurrentIs1: 	-662 	
ArmModuleId: 	0 	Time: 	6180055 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	387114281 	time_after_control_loop: 	387142729 	T_diff: 	28448 	AngleAxisMust1: 	185.841 	AngleAxisMust0: 	185.544 	AngleWheelMust1: 	188.49 	AngleWheelMust0: 	183.192 	AngleAxisIs1: 	175.59 	AngleAxisIs0: 	177.66 	AngleWheelIs1: 	176.708 	AngleWheelIs0: 	174.472 	PositionError1: 	6.48363 	PositionError0: 	14.0167 	CurrentMust0: 	2602 	CurrentIs0: 	2570 	CurrentMust1: 	-1472 	CurrentIs1: 	-1475 	
ArmModuleId: 	1 	Time: 	6236108 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	387170351 	time_after_control_loop: 	387196623 	T_diff: 	26272 	AngleAxisMust1: 	188.966 	AngleAxisMust0: 	192.314 	AngleWheelMust1: 	194.85 	AngleWheelMust0: 	183.082 	AngleAxisIs1: 	186.84 	AngleAxisIs0: 	200.43 	AngleWheelIs1: 	177.078 	AngleWheelIs0: 	196.602 	PositionError1: 	6.00354 	PositionError0: 	-1.75372 	CurrentMust0: 	52 	CurrentIs0: 	327 	CurrentMust1: 	-680 	CurrentIs1: 	-688 	
ArmModuleId: 	0 	Time: 	6317066 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	387251285 	time_after_control_loop: 	387281877 	T_diff: 	30592 	AngleAxisMust1: 	186.349 	AngleAxisMust0: 	186.055 	AngleWheelMust1: 	189.243 	AngleWheelMust0: 	183.456 	AngleAxisIs1: 	177.75 	AngleAxisIs0: 	178.29 	AngleWheelIs1: 	178.567 	AngleWheelIs0: 	176.933 	PositionError1: 	4.88829 	PositionError0: 	12.3081 	CurrentMust0: 	2346 	CurrentIs0: 	2618 	CurrentMust1: 	-1233 	CurrentIs1: 	-1370 	
ArmModuleId: 	1 	Time: 	6379723 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	387313962 	time_after_control_loop: 	387342185 	T_diff: 	28223 	AngleAxisMust1: 	189.438 	AngleAxisMust0: 	192.747 	AngleWheelMust1: 	195.529 	AngleWheelMust0: 	183.347 	AngleAxisIs1: 	188.37 	AngleAxisIs0: 	204.57 	AngleWheelIs1: 	176.63 	AngleWheelIs0: 	200.11 	PositionError1: 	6.71669 	PositionError0: 	-4.58264 	CurrentMust0: 	-265 	CurrentIs0: 	-261 	CurrentMust1: 	-737 	CurrentIs1: 	-721 	
ArmModuleId: 	0 	Time: 	6471511 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	387405733 	time_after_control_loop: 	387437153 	T_diff: 	31420 	AngleAxisMust1: 	186.885 	AngleAxisMust0: 	186.594 	AngleWheelMust1: 	190.036 	AngleWheelMust0: 	183.734 	AngleAxisIs1: 	181.8 	AngleAxisIs0: 	178.2 	AngleWheelIs1: 	182.66 	AngleWheelIs0: 	180.94 	PositionError1: 	1.07318 	PositionError0: 	9.09428 	CurrentMust0: 	1863 	CurrentIs0: 	1651 	CurrentMust1: 	-660 	CurrentIs1: 	-432 	
ArmModuleId: 	1 	Time: 	6532080 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	387466360 	time_after_control_loop: 	387519553 	T_diff: 	53193 	AngleAxisMust1: 	189.936 	AngleAxisMust0: 	193.204 	AngleWheelMust1: 	196.245 	AngleWheelMust0: 	183.626 	AngleAxisIs1: 	188.28 	AngleAxisIs0: 	203.4 	AngleWheelIs1: 	177.099 	AngleWheelIs0: 	199.461 	PositionError1: 	6.52689 	PositionError0: 	-3.21758 	CurrentMust0: 	-274 	CurrentIs0: 	-387 	CurrentMust1: 	-722 	CurrentIs1: 	-695 	
ArmModuleId: 	0 	Time: 	6642563 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	387576799 	time_after_control_loop: 	387607524 	T_diff: 	30725 	AngleAxisMust1: 	187.573 	AngleAxisMust0: 	187.287 	AngleWheelMust1: 	191.055 	AngleWheelMust0: 	184.091 	AngleAxisIs1: 	185.13 	AngleAxisIs0: 	177.48 	AngleWheelIs1: 	186.334 	AngleWheelIs0: 	183.926 	PositionError1: 	-2.24373 	PositionError0: 	7.12744 	CurrentMust0: 	1569 	CurrentIs0: 	1618 	CurrentMust1: 	-112 	CurrentIs1: 	-128 	
ArmModuleId: 	1 	Time: 	6700207 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	387634467 	time_after_control_loop: 	387665723 	T_diff: 	31256 	AngleAxisMust1: 	190.575 	AngleAxisMust0: 	193.792 	AngleWheelMust1: 	197.165 	AngleWheelMust0: 	183.985 	AngleAxisIs1: 	187.2 	AngleAxisIs0: 	201.6 	AngleWheelIs1: 	176.879 	AngleWheelIs0: 	197.521 	PositionError1: 	7.10556 	PositionError0: 	-0.357498 	CurrentMust0: 	-105 	CurrentIs0: 	-100 	CurrentMust1: 	-768 	CurrentIs1: 	-775 	
ArmModuleId: 	0 	Time: 	6793299 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	387727531 	time_after_control_loop: 	387756582 	T_diff: 	29051 	AngleAxisMust1: 	188.184 	AngleAxisMust0: 	187.902 	AngleWheelMust1: 	191.959 	AngleWheelMust0: 	184.408 	AngleAxisIs1: 	185.58 	AngleAxisIs0: 	176.94 	AngleWheelIs1: 	187.042 	AngleWheelIs0: 	184.118 	PositionError1: 	-2.63492 	PositionError0: 	7.83978 	CurrentMust0: 	1676 	CurrentIs0: 	1693 	CurrentMust1: 	126 	CurrentIs1: 	142 	
ArmModuleId: 	1 	Time: 	6856245 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	387790496 	time_after_control_loop: 	387817851 	T_diff: 	27355 	AngleAxisMust1: 	191.143 	AngleAxisMust0: 	194.313 	AngleWheelMust1: 	197.982 	AngleWheelMust0: 	184.303 	AngleAxisIs1: 	187.2 	AngleAxisIs0: 	201.42 	AngleWheelIs1: 	176.965 	AngleWheelIs0: 	197.435 	PositionError1: 	7.33798 	PositionError0: 	0.544998 	CurrentMust0: 	-30 	CurrentIs0: 	-25 	CurrentMust1: 	-787 	CurrentIs1: 	-789 	
ArmModuleId: 	0 	Time: 	6942885 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	387877119 	time_after_control_loop: 	387904450 	T_diff: 	27331 	AngleAxisMust1: 	188.784 	AngleAxisMust0: 	188.507 	AngleWheelMust1: 	192.849 	AngleWheelMust0: 	184.72 	AngleAxisIs1: 	185.49 	AngleAxisIs0: 	177.03 	AngleWheelIs1: 	186.909 	AngleWheelIs0: 	184.071 	PositionError1: 	-2.19014 	PositionError0: 	8.7765 	CurrentMust0: 	1816 	CurrentIs0: 	1833 	CurrentMust1: 	240 	CurrentIs1: 	263 	
ArmModuleId: 	1 	Time: 	7002757 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	387937029 	time_after_control_loop: 	387971201 	T_diff: 	34172 	AngleAxisMust1: 	191.701 	AngleAxisMust0: 	194.826 	AngleWheelMust1: 	198.785 	AngleWheelMust0: 	184.617 	AngleAxisIs1: 	187.2 	AngleAxisIs0: 	201.42 	AngleWheelIs1: 	176.965 	AngleWheelIs0: 	197.435 	PositionError1: 	7.65121 	PositionError0: 	1.34811 	CurrentMust0: 	61 	CurrentIs0: 	46 	CurrentMust1: 	-812 	CurrentIs1: 	-816 	
ArmModuleId: 	0 	Time: 	7100235 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	388034451 	time_after_control_loop: 	388060251 	T_diff: 	25800 	AngleAxisMust1: 	189.447 	AngleAxisMust0: 	189.173 	AngleWheelMust1: 	193.83 	AngleWheelMust0: 	185.063 	AngleAxisIs1: 	185.49 	AngleAxisIs0: 	177.03 	AngleWheelIs1: 	186.909 	AngleWheelIs0: 	184.071 	PositionError1: 	-1.84654 	PositionError0: 	9.75713 	CurrentMust0: 	1963 	CurrentIs0: 	1936 	CurrentMust1: 	346 	CurrentIs1: 	359 	
ArmModuleId: 	1 	Time: 	7157350 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	388091599 	time_after_control_loop: 	388119737 	T_diff: 	28138 	AngleAxisMust1: 	192.316 	AngleAxisMust0: 	195.391 	AngleWheelMust1: 	199.67 	AngleWheelMust0: 	184.962 	AngleAxisIs1: 	187.2 	AngleAxisIs0: 	201.51 	AngleWheelIs1: 	176.922 	AngleWheelIs0: 	197.478 	PositionError1: 	8.03946 	PositionError0: 	2.19038 	CurrentMust0: 	183 	CurrentIs0: 	190 	CurrentMust1: 	-843 	CurrentIs1: 	-856 	
ArmModuleId: 	0 	Time: 	7243470 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	388177686 	time_after_control_loop: 	388204675 	T_diff: 	26989 	AngleAxisMust1: 	190.038 	AngleAxisMust0: 	189.769 	AngleWheelMust1: 	194.706 	AngleWheelMust0: 	185.37 	AngleAxisIs1: 	185.4 	AngleAxisIs0: 	176.85 	AngleWheelIs1: 	186.905 	AngleWheelIs0: 	183.895 	PositionError1: 	-1.53542 	PositionError0: 	10.8097 	CurrentMust0: 	2121 	CurrentIs0: 	2099 	CurrentMust1: 	421 	CurrentIs1: 	396 	
ArmModuleId: 	1 	Time: 	7295701 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	388229936 	time_after_control_loop: 	388256030 	T_diff: 	26094 	AngleAxisMust1: 	192.866 	AngleAxisMust0: 	195.896 	AngleWheelMust1: 	200.462 	AngleWheelMust0: 	185.271 	AngleAxisIs1: 	187.11 	AngleAxisIs0: 	201.42 	AngleWheelIs1: 	176.875 	AngleWheelIs0: 	197.345 	PositionError1: 	8.39507 	PositionError0: 	3.11467 	CurrentMust0: 	330 	CurrentIs0: 	313 	CurrentMust1: 	-871 	CurrentIs1: 	-876 	
ArmModuleId: 	0 	Time: 	7374851 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	388309070 	time_after_control_loop: 	388335905 	T_diff: 	26835 	AngleAxisMust1: 	190.619 	AngleAxisMust0: 	190.353 	AngleWheelMust1: 	195.566 	AngleWheelMust0: 	185.672 	AngleAxisIs1: 	185.4 	AngleAxisIs0: 	176.94 	AngleWheelIs1: 	186.862 	AngleWheelIs0: 	183.938 	PositionError1: 	-1.19135 	PositionError0: 	11.6259 	CurrentMust0: 	2243 	CurrentIs0: 	2261 	CurrentMust1: 	459 	CurrentIs1: 	469 	
ArmModuleId: 	1 	Time: 	7427661 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	388361945 	time_after_control_loop: 	388398290 	T_diff: 	36345 	AngleAxisMust1: 	193.405 	AngleAxisMust0: 	196.391 	AngleWheelMust1: 	201.237 	AngleWheelMust0: 	185.573 	AngleAxisIs1: 	187.11 	AngleAxisIs0: 	201.6 	AngleWheelIs1: 	176.789 	AngleWheelIs0: 	197.431 	PositionError1: 	8.78363 	PositionError0: 	3.80443 	CurrentMust0: 	477 	CurrentIs0: 	549 	CurrentMust1: 	-902 	CurrentIs1: 	-923 	
ArmModuleId: 	0 	Time: 	7529448 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	388463686 	time_after_control_loop: 	388495636 	T_diff: 	31950 	AngleAxisMust1: 	191.266 	AngleAxisMust0: 	191.005 	AngleWheelMust1: 	196.525 	AngleWheelMust0: 	186.007 	AngleAxisIs1: 	185.49 	AngleAxisIs0: 	176.94 	AngleWheelIs1: 	186.952 	AngleWheelIs0: 	184.028 	PositionError1: 	-0.945343 	PositionError0: 	12.4949 	CurrentMust0: 	2374 	CurrentIs0: 	2386 	CurrentMust1: 	505 	CurrentIs1: 	496 	
ArmModuleId: 	1 	Time: 	7591006 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	388525262 	time_after_control_loop: 	388552214 	T_diff: 	26952 	AngleAxisMust1: 	194.007 	AngleAxisMust0: 	196.943 	AngleWheelMust1: 	202.103 	AngleWheelMust0: 	185.911 	AngleAxisIs1: 	188.28 	AngleAxisIs0: 	204.12 	AngleWheelIs1: 	176.755 	AngleWheelIs0: 	199.805 	PositionError1: 	9.15541 	PositionError0: 	2.29611 	CurrentMust0: 	383 	CurrentIs0: 	474 	CurrentMust1: 	-932 	CurrentIs1: 	-929 	
ArmModuleId: 	0 	Time: 	7689283 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	388623519 	time_after_control_loop: 	388654378 	T_diff: 	30859 	AngleAxisMust1: 	191.947 	AngleAxisMust0: 	191.69 	AngleWheelMust1: 	197.533 	AngleWheelMust0: 	186.361 	AngleAxisIs1: 	185.49 	AngleAxisIs0: 	177.21 	AngleWheelIs1: 	186.823 	AngleWheelIs0: 	184.157 	PositionError1: 	-0.463013 	PositionError0: 	13.3742 	CurrentMust0: 	2506 	CurrentIs0: 	2504 	CurrentMust1: 	489 	CurrentIs1: 	496 	
ArmModuleId: 	1 	Time: 	7752140 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	388686418 	time_after_control_loop: 	388718118 	T_diff: 	31700 	AngleAxisMust1: 	194.639 	AngleAxisMust0: 	197.524 	AngleWheelMust1: 	203.013 	AngleWheelMust0: 	186.266 	AngleAxisIs1: 	192.42 	AngleAxisIs0: 	214.65 	AngleWheelIs1: 	175.863 	AngleWheelIs0: 	208.977 	PositionError1: 	10.402 	PositionError0: 	-5.96533 	CurrentMust0: 	-336 	CurrentIs0: 	-239 	CurrentMust1: 	-1032 	CurrentIs1: 	-1023 	
ArmModuleId: 	0 	Time: 	7839683 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	388773915 	time_after_control_loop: 	388808995 	T_diff: 	35080 	AngleAxisMust1: 	192.679 	AngleAxisMust0: 	192.427 	AngleWheelMust1: 	198.617 	AngleWheelMust0: 	186.741 	AngleAxisIs1: 	185.4 	AngleAxisIs0: 	176.94 	AngleWheelIs1: 	186.862 	AngleWheelIs0: 	183.938 	PositionError1: 	-0.122375 	PositionError0: 	14.6767 	CurrentMust0: 	2701 	CurrentIs0: 	2706 	CurrentMust1: 	460 	CurrentIs1: 	459 	
ArmModuleId: 	1 	Time: 	7906560 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	388840814 	time_after_control_loop: 	388868791 	T_diff: 	27977 	AngleAxisMust1: 	195.319 	AngleAxisMust0: 	198.149 	AngleWheelMust1: 	203.992 	AngleWheelMust0: 	186.647 	AngleAxisIs1: 	194.4 	AngleAxisIs0: 	217.62 	AngleWheelIs1: 	176.424 	AngleWheelIs0: 	212.376 	PositionError1: 	10.2226 	PositionError0: 	-8.38632 	CurrentMust0: 	-751 	CurrentIs0: 	-953 	CurrentMust1: 	-1017 	CurrentIs1: 	-1023 	
ArmModuleId: 	0 	Time: 	7996307 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	388930523 	time_after_control_loop: 	388961685 	T_diff: 	31162 	AngleAxisMust1: 	193.404 	AngleAxisMust0: 	193.157 	AngleWheelMust1: 	199.69 	AngleWheelMust0: 	187.117 	AngleAxisIs1: 	185.4 	AngleAxisIs0: 	176.85 	AngleWheelIs1: 	186.905 	AngleWheelIs0: 	183.895 	PositionError1: 	0.210831 	PositionError0: 	15.7935 	CurrentMust0: 	2869 	CurrentIs0: 	2884 	CurrentMust1: 	407 	CurrentIs1: 	385 	
ArmModuleId: 	1 	Time: 	8054170 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	388988419 	time_after_control_loop: 	389017211 	T_diff: 	28792 	AngleAxisMust1: 	195.993 	AngleAxisMust0: 	198.768 	AngleWheelMust1: 	204.961 	AngleWheelMust0: 	187.025 	AngleAxisIs1: 	189.45 	AngleAxisIs0: 	207.54 	AngleWheelIs1: 	176.29 	AngleWheelIs0: 	202.609 	PositionError1: 	10.7341 	PositionError0: 	2.34943 	CurrentMust0: 	18 	CurrentIs0: 	475 	CurrentMust1: 	-1058 	CurrentIs1: 	-1057 	
ArmModuleId: 	0 	Time: 	8135204 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	389069422 	time_after_control_loop: 	389121462 	T_diff: 	52040 	AngleAxisMust1: 	194.042 	AngleAxisMust0: 	193.8 	AngleWheelMust1: 	200.636 	AngleWheelMust0: 	187.448 	AngleAxisIs1: 	185.49 	AngleAxisIs0: 	176.94 	AngleWheelIs1: 	186.952 	AngleWheelIs0: 	184.028 	PositionError1: 	0.495178 	PositionError0: 	16.6059 	CurrentMust0: 	2990 	CurrentIs0: 	2994 	CurrentMust1: 	337 	CurrentIs1: 	348 	
ArmModuleId: 	1 	Time: 	8212756 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	389147009 	time_after_control_loop: 	389172914 	T_diff: 	25905 	AngleAxisMust1: 	196.586 	AngleAxisMust0: 	199.312 	AngleWheelMust1: 	205.814 	AngleWheelMust0: 	187.358 	AngleAxisIs1: 	189.36 	AngleAxisIs0: 	206.28 	AngleWheelIs1: 	176.803 	AngleWheelIs0: 	201.917 	PositionError1: 	10.555 	PositionError0: 	3.89532 	CurrentMust0: 	240 	CurrentIs0: 	219 	CurrentMust1: 	-1044 	CurrentIs1: 	-1043 	
ArmModuleId: 	0 	Time: 	8301191 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	389235408 	time_after_control_loop: 	389263017 	T_diff: 	27609 	AngleAxisMust1: 	194.8 	AngleAxisMust0: 	194.562 	AngleWheelMust1: 	201.758 	AngleWheelMust0: 	187.841 	AngleAxisIs1: 	185.49 	AngleAxisIs0: 	177.03 	AngleWheelIs1: 	186.909 	AngleWheelIs0: 	184.071 	PositionError1: 	0.93129 	PositionError0: 	17.6852 	CurrentMust0: 	3152 	CurrentIs0: 	3149 	CurrentMust1: 	217 	CurrentIs1: 	208 	
ArmModuleId: 	1 	Time: 	8357698 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	389291933 	time_after_control_loop: 	389320501 	T_diff: 	28568 	AngleAxisMust1: 	197.29 	AngleAxisMust0: 	199.959 	AngleWheelMust1: 	206.828 	AngleWheelMust0: 	187.753 	AngleAxisIs1: 	189.18 	AngleAxisIs0: 	206.46 	AngleWheelIs1: 	176.537 	AngleWheelIs0: 	201.823 	PositionError1: 	11.2159 	PositionError0: 	5.00198 	CurrentMust0: 	458 	CurrentIs0: 	408 	CurrentMust1: 	-1097 	CurrentIs1: 	-1111 	
ArmModuleId: 	0 	Time: 	8437015 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	389371234 	time_after_control_loop: 	389402934 	T_diff: 	31700 	AngleAxisMust1: 	195.466 	AngleAxisMust0: 	195.233 	AngleWheelMust1: 	202.745 	AngleWheelMust0: 	188.187 	AngleAxisIs1: 	185.4 	AngleAxisIs0: 	176.94 	AngleWheelIs1: 	186.862 	AngleWheelIs0: 	183.938 	PositionError1: 	1.32411 	PositionError0: 	18.805 	CurrentMust0: 	3320 	CurrentIs0: 	3326 	CurrentMust1: 	82 	CurrentIs1: 	90 	
ArmModuleId: 	1 	Time: 	8501879 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	389436114 	time_after_control_loop: 	389461872 	T_diff: 	25758 	AngleAxisMust1: 	197.91 	AngleAxisMust0: 	200.528 	AngleWheelMust1: 	207.718 	AngleWheelMust0: 	188.101 	AngleAxisIs1: 	189.99 	AngleAxisIs0: 	208.89 	AngleWheelIs1: 	176.185 	AngleWheelIs0: 	203.795 	PositionError1: 	11.9146 	PositionError0: 	3.92204 	CurrentMust0: 	500 	CurrentIs0: 	19 	CurrentMust1: 	-1153 	CurrentIs1: 	-1144 	
ArmModuleId: 	0 	Time: 	8586326 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	389520549 	time_after_control_loop: 	389546291 	T_diff: 	25742 	AngleAxisMust1: 	196.152 	AngleAxisMust0: 	195.924 	AngleWheelMust1: 	203.761 	AngleWheelMust0: 	188.543 	AngleAxisIs1: 	185.4 	AngleAxisIs0: 	177.12 	AngleWheelIs1: 	186.776 	AngleWheelIs0: 	184.024 	PositionError1: 	1.76631 	PositionError0: 	19.7355 	CurrentMust0: 	3460 	CurrentIs0: 	3467 	CurrentMust1: 	-99 	CurrentIs1: 	-87 	
ArmModuleId: 	1 	Time: 	8637911 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	389572146 	time_after_control_loop: 	389599059 	T_diff: 	26913 	AngleAxisMust1: 	198.547 	AngleAxisMust0: 	201.113 	AngleWheelMust1: 	208.636 	AngleWheelMust0: 	188.459 	AngleAxisIs1: 	192.15 	AngleAxisIs0: 	215.28 	AngleWheelIs1: 	175.292 	AngleWheelIs0: 	209.008 	PositionError1: 	13.1658 	PositionError0: 	-0.373901 	CurrentMust0: 	169 	CurrentIs0: 	1027 	CurrentMust1: 	-1253 	CurrentIs1: 	-1257 	
ArmModuleId: 	0 	Time: 	8722491 	P0: 	150 	P1: 	150 	I0: 	0.5 	I1: 	0.5 	D0: 	10 	D1: 	10 	time_before_control_loop: 	389656710 	time_after_control_loop: 	389683807 	T_diff: 	27097 	AngleAxisMust1: 	196.837 	AngleAxisMust0: 	196.614 	AngleWheelMust1: 	204.776 	AngleWheelMust0: 	188.899 	AngleAxisIs1: 	185.49 	AngleAxisIs0: 	176.85 	AngleWheelIs1: 	186.995 	AngleWheelIs0: 	183.985 	PositionError1: 	1.90257 	PositionError0: 	20.7885 	CurrentMust0: 	3618 	CurrentIs0: 	3585 	CurrentMust1: 	-244 	CurrentIs1: 	-246 	
ArmModuleId: 	1 	Time: 	8777564 	P0: 	80 	P1: 	80 	I0: 	0.2 	I1: 	0.2 	D0: 	3 	D1: 	3 	time_before_control_loop: 	389711854 	time_after_control_loop: 	389744005 	T_diff: 	32151 	AngleAxisMust1: 	199.184 	AngleAxisMust0: 	201.698 	AngleWheelMust1: 	209.552 	AngleWheelMust0: 	188.816 	AngleAxisIs1: 	197.55 	AngleAxisIs0: 	224.91 	AngleWheelIs1: 	176.091 	AngleWheelIs0: 	219.009 	PositionError1: 	12.7244 	PositionError0: 	-9.45984 	CurrentMust0: 	-694 	CurrentIs0: 	-497 	CurrentMust1: 	-1217 	CurrentIs1: 	-1218 	
