ArmModuleId: 	0 	Time: 	2763469 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2670115229 	time_after_control_loop: 	2670205051 	T_diff: 	89822 	AngleAxisMust1: 	123.66 	AngleAxisMust0: 	140.13 	AngleWheelMust1: 	104.609 	AngleWheelMust0: 	142.711 	AngleAxisIs1: 	123.84 	AngleAxisIs0: 	140.22 	AngleWheelIs1: 	142.848 	AngleWheelIs0: 	104.832 	PositionError1: 	-0.132965 	PositionError0: 	-0.214806 	CurrentMust0: 	-42 	CurrentIs0: 	-64 	CurrentMust1: 	33 	CurrentIs1: 	27 	
ArmModuleId: 	0 	Time: 	6047060 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2673398824 	time_after_control_loop: 	2673427523 	T_diff: 	28699 	AngleAxisMust1: 	132.922 	AngleAxisMust0: 	146.685 	AngleWheelMust1: 	117.003 	AngleWheelMust0: 	148.842 	AngleAxisIs1: 	121.41 	AngleAxisIs0: 	147.96 	AngleWheelIs1: 	136.72 	AngleWheelIs0: 	106.1 	PositionError1: 	12.121 	PositionError0: 	10.9015 	CurrentMust0: 	2180 	CurrentIs0: 	2034 	CurrentMust1: 	-3030 	CurrentIs1: 	-3287 	
ArmModuleId: 	1 	Time: 	6109375 	P0: 	150 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2673461131 	time_after_control_loop: 	2673488060 	T_diff: 	26929 	AngleAxisMust1: 	136.758 	AngleAxisMust0: 	116.077 	AngleWheelMust1: 	106.213 	AngleWheelMust0: 	167.302 	AngleAxisIs1: 	129.42 	AngleAxisIs0: 	107.55 	AngleWheelIs1: 	164.039 	AngleWheelIs0: 	94.801 	PositionError1: 	3.26312 	PositionError0: 	11.4103 	CurrentMust0: 	1711 	CurrentIs0: 	3074 	CurrentMust1: 	-978 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	6196014 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2673547755 	time_after_control_loop: 	2673576414 	T_diff: 	28659 	AngleAxisMust1: 	133.481 	AngleAxisMust0: 	147.08 	AngleWheelMust1: 	117.75 	AngleWheelMust0: 	149.211 	AngleAxisIs1: 	125.73 	AngleAxisIs0: 	152.46 	AngleWheelIs1: 	138.89 	AngleWheelIs0: 	112.57 	PositionError1: 	10.3208 	PositionError0: 	5.17834 	CurrentMust0: 	1035 	CurrentIs0: 	868 	CurrentMust1: 	-2580 	CurrentIs1: 	-2378 	
ArmModuleId: 	1 	Time: 	6251622 	P0: 	150 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2673603379 	time_after_control_loop: 	2673631092 	T_diff: 	27713 	AngleAxisMust1: 	137.271 	AngleAxisMust0: 	116.835 	AngleWheelMust1: 	107.088 	AngleWheelMust0: 	167.453 	AngleAxisIs1: 	135.9 	AngleAxisIs0: 	119.07 	AngleWheelIs1: 	165.014 	AngleWheelIs0: 	106.786 	PositionError1: 	2.43834 	PositionError0: 	0.300697 	CurrentMust0: 	45 	CurrentIs0: 	-114 	CurrentMust1: 	-731 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	6337450 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2673689200 	time_after_control_loop: 	2673715194 	T_diff: 	25994 	AngleAxisMust1: 	134.036 	AngleAxisMust0: 	147.473 	AngleWheelMust1: 	118.493 	AngleWheelMust0: 	149.578 	AngleAxisIs1: 	132.21 	AngleAxisIs0: 	151.2 	AngleWheelIs1: 	145.972 	AngleWheelIs0: 	118.448 	PositionError1: 	3.60596 	PositionError0: 	0.0429382 	CurrentMust0: 	8 	CurrentIs0: 	-293 	CurrentMust1: 	-901 	CurrentIs1: 	-1084 	
ArmModuleId: 	1 	Time: 	6394496 	P0: 	150 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2673746259 	time_after_control_loop: 	2673774583 	T_diff: 	28324 	AngleAxisMust1: 	137.78 	AngleAxisMust0: 	117.588 	AngleWheelMust1: 	107.958 	AngleWheelMust0: 	167.603 	AngleAxisIs1: 	141.03 	AngleAxisIs0: 	131.49 	AngleWheelIs1: 	164.21 	AngleWheelIs0: 	117.85 	PositionError1: 	3.3927 	PositionError0: 	-9.89417 	CurrentMust0: 	-1484 	CurrentIs0: 	-1322 	CurrentMust1: 	-1017 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	6482485 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2673834254 	time_after_control_loop: 	2673868704 	T_diff: 	34450 	AngleAxisMust1: 	134.617 	AngleAxisMust0: 	147.884 	AngleWheelMust1: 	119.271 	AngleWheelMust0: 	149.963 	AngleAxisIs1: 	134.82 	AngleAxisIs0: 	145.53 	AngleWheelIs1: 	151.291 	AngleWheelIs0: 	118.349 	PositionError1: 	-1.32828 	PositionError0: 	0.920761 	CurrentMust0: 	184 	CurrentIs0: 	182 	CurrentMust1: 	332 	CurrentIs1: 	298 	
ArmModuleId: 	1 	Time: 	6547466 	P0: 	150 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2673899256 	time_after_control_loop: 	2673930748 	T_diff: 	31492 	AngleAxisMust1: 	138.315 	AngleAxisMust0: 	118.378 	AngleWheelMust1: 	108.87 	AngleWheelMust0: 	167.76 	AngleAxisIs1: 	139.23 	AngleAxisIs0: 	124.74 	AngleWheelIs1: 	165.635 	AngleWheelIs0: 	112.825 	PositionError1: 	2.12427 	PositionError0: 	-3.95683 	CurrentMust0: 	-593 	CurrentIs0: 	-591 	CurrentMust1: 	-637 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	6645281 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2673997042 	time_after_control_loop: 	2674029207 	T_diff: 	32165 	AngleAxisMust1: 	135.266 	AngleAxisMust0: 	148.343 	AngleWheelMust1: 	120.139 	AngleWheelMust0: 	150.393 	AngleAxisIs1: 	133.56 	AngleAxisIs0: 	147.42 	AngleWheelIs1: 	149.128 	AngleWheelIs0: 	117.992 	PositionError1: 	1.26396 	PositionError0: 	2.14527 	CurrentMust0: 	429 	CurrentIs0: 	433 	CurrentMust1: 	-315 	CurrentIs1: 	-549 	
ArmModuleId: 	1 	Time: 	6708805 	P0: 	150 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2674060635 	time_after_control_loop: 	2674097337 	T_diff: 	36702 	AngleAxisMust1: 	138.91 	AngleAxisMust0: 	119.259 	AngleWheelMust1: 	109.886 	AngleWheelMust0: 	167.934 	AngleAxisIs1: 	131.85 	AngleAxisIs0: 	111.15 	AngleWheelIs1: 	164.749 	AngleWheelIs0: 	98.9512 	PositionError1: 	3.18536 	PositionError0: 	10.933 	CurrentMust0: 	1639 	CurrentIs0: 	2065 	CurrentMust1: 	-955 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	6808548 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2674160312 	time_after_control_loop: 	2674196814 	T_diff: 	36502 	AngleAxisMust1: 	135.946 	AngleAxisMust0: 	148.825 	AngleWheelMust1: 	121.05 	AngleWheelMust0: 	150.843 	AngleAxisIs1: 	131.04 	AngleAxisIs0: 	152.82 	AngleWheelIs1: 	144.027 	AngleWheelIs0: 	118.053 	PositionError1: 	6.81473 	PositionError0: 	2.9957 	CurrentMust0: 	599 	CurrentIs0: 	581 	CurrentMust1: 	-1703 	CurrentIs1: 	-1411 	
ArmModuleId: 	1 	Time: 	6878283 	P0: 	150 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2674230088 	time_after_control_loop: 	2674262814 	T_diff: 	32726 	AngleAxisMust1: 	139.535 	AngleAxisMust0: 	120.183 	AngleWheelMust1: 	110.953 	AngleWheelMust0: 	168.118 	AngleAxisIs1: 	133.38 	AngleAxisIs0: 	114.3 	AngleWheelIs1: 	164.774 	AngleWheelIs0: 	101.986 	PositionError1: 	3.34412 	PositionError0: 	8.96461 	CurrentMust0: 	1344 	CurrentIs0: 	-1014 	CurrentMust1: 	-1003 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	6965072 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2674316833 	time_after_control_loop: 	2674349628 	T_diff: 	32795 	AngleAxisMust1: 	136.637 	AngleAxisMust0: 	149.313 	AngleWheelMust1: 	121.974 	AngleWheelMust0: 	151.3 	AngleAxisIs1: 	130.23 	AngleAxisIs0: 	154.89 	AngleWheelIs1: 	142.228 	AngleWheelIs0: 	118.232 	PositionError1: 	9.07054 	PositionError0: 	3.74012 	CurrentMust0: 	748 	CurrentIs0: 	780 	CurrentMust1: 	-2267 	CurrentIs1: 	-2270 	
ArmModuleId: 	1 	Time: 	7030324 	P0: 	150 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2674382107 	time_after_control_loop: 	2674417104 	T_diff: 	34997 	AngleAxisMust1: 	140.169 	AngleAxisMust0: 	121.12 	AngleWheelMust1: 	112.035 	AngleWheelMust0: 	168.304 	AngleAxisIs1: 	139.77 	AngleAxisIs0: 	124.74 	AngleWheelIs1: 	166.175 	AngleWheelIs0: 	113.365 	PositionError1: 	2.1288 	PositionError0: 	-1.33239 	CurrentMust0: 	-199 	CurrentIs0: 	1802 	CurrentMust1: 	-638 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	7128685 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2674480455 	time_after_control_loop: 	2674513538 	T_diff: 	33083 	AngleAxisMust1: 	137.312 	AngleAxisMust0: 	149.791 	AngleWheelMust1: 	122.878 	AngleWheelMust0: 	151.747 	AngleAxisIs1: 	130.41 	AngleAxisIs0: 	155.16 	AngleWheelIs1: 	142.279 	AngleWheelIs0: 	118.541 	PositionError1: 	9.46692 	PositionError0: 	4.3355 	CurrentMust0: 	867 	CurrentIs0: 	861 	CurrentMust1: 	-2366 	CurrentIs1: 	-2397 	
ArmModuleId: 	1 	Time: 	7188003 	P0: 	150 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2674539772 	time_after_control_loop: 	2674578120 	T_diff: 	38348 	AngleAxisMust1: 	140.79 	AngleAxisMust0: 	122.038 	AngleWheelMust1: 	113.094 	AngleWheelMust0: 	168.486 	AngleAxisIs1: 	144.36 	AngleAxisIs0: 	137.43 	AngleWheelIs1: 	164.701 	AngleWheelIs0: 	124.019 	PositionError1: 	3.78477 	PositionError0: 	-10.9268 	CurrentMust0: 	-1639 	CurrentIs0: 	-1368 	CurrentMust1: 	-1135 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	7282760 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2674634507 	time_after_control_loop: 	2674661448 	T_diff: 	26941 	AngleAxisMust1: 	138.054 	AngleAxisMust0: 	150.316 	AngleWheelMust1: 	123.87 	AngleWheelMust0: 	152.238 	AngleAxisIs1: 	130.5 	AngleAxisIs0: 	154.71 	AngleWheelIs1: 	142.584 	AngleWheelIs0: 	118.416 	PositionError1: 	9.65227 	PositionError0: 	5.45196 	CurrentMust0: 	1090 	CurrentIs0: 	1060 	CurrentMust1: 	-2413 	CurrentIs1: 	-2397 	
ArmModuleId: 	1 	Time: 	7341244 	P0: 	150 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2674693016 	time_after_control_loop: 	2674720881 	T_diff: 	27865 	AngleAxisMust1: 	141.471 	AngleAxisMust0: 	123.044 	AngleWheelMust1: 	114.255 	AngleWheelMust0: 	168.686 	AngleAxisIs1: 	140.31 	AngleAxisIs0: 	127.8 	AngleWheelIs1: 	165.253 	AngleWheelIs0: 	115.367 	PositionError1: 	3.43311 	PositionError0: 	-1.11395 	CurrentMust0: 	-167 	CurrentIs0: 	203 	CurrentMust1: 	-1029 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	7429842 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2674781591 	time_after_control_loop: 	2674810810 	T_diff: 	29219 	AngleAxisMust1: 	138.699 	AngleAxisMust0: 	150.773 	AngleWheelMust1: 	124.733 	AngleWheelMust0: 	152.665 	AngleAxisIs1: 	130.32 	AngleAxisIs0: 	154.89 	AngleWheelIs1: 	142.318 	AngleWheelIs0: 	118.322 	PositionError1: 	10.3456 	PositionError0: 	6.40996 	CurrentMust0: 	1281 	CurrentIs0: 	1252 	CurrentMust1: 	-2586 	CurrentIs1: 	-2589 	
ArmModuleId: 	1 	Time: 	7484359 	P0: 	150 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2674836126 	time_after_control_loop: 	2674870486 	T_diff: 	34360 	AngleAxisMust1: 	142.064 	AngleAxisMust0: 	123.921 	AngleWheelMust1: 	115.267 	AngleWheelMust0: 	168.86 	AngleAxisIs1: 	136.53 	AngleAxisIs0: 	120.06 	AngleWheelIs1: 	165.171 	AngleWheelIs0: 	107.889 	PositionError1: 	3.68883 	PositionError0: 	7.37643 	CurrentMust0: 	1106 	CurrentIs0: 	1153 	CurrentMust1: 	-1106 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	7576645 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2674928407 	time_after_control_loop: 	2674956952 	T_diff: 	28545 	AngleAxisMust1: 	139.391 	AngleAxisMust0: 	151.262 	AngleWheelMust1: 	125.659 	AngleWheelMust0: 	153.123 	AngleAxisIs1: 	130.59 	AngleAxisIs0: 	155.16 	AngleWheelIs1: 	142.459 	AngleWheelIs0: 	118.721 	PositionError1: 	10.6623 	PositionError0: 	6.93625 	CurrentMust0: 	1387 	CurrentIs0: 	1377 	CurrentMust1: 	-2665 	CurrentIs1: 	-2641 	
ArmModuleId: 	1 	Time: 	7634402 	P0: 	150 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2674986186 	time_after_control_loop: 	2675019356 	T_diff: 	33170 	AngleAxisMust1: 	142.699 	AngleAxisMust0: 	124.86 	AngleWheelMust1: 	116.351 	AngleWheelMust0: 	169.047 	AngleAxisIs1: 	135.63 	AngleAxisIs0: 	115.74 	AngleWheelIs1: 	166.336 	AngleWheelIs0: 	104.924 	PositionError1: 	2.71112 	PositionError0: 	11.4246 	CurrentMust0: 	1713 	CurrentIs0: 	-262 	CurrentMust1: 	-813 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	7730558 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2675082319 	time_after_control_loop: 	2675114119 	T_diff: 	31800 	AngleAxisMust1: 	140.077 	AngleAxisMust0: 	151.748 	AngleWheelMust1: 	126.577 	AngleWheelMust0: 	153.577 	AngleAxisIs1: 	130.59 	AngleAxisIs0: 	155.34 	AngleWheelIs1: 	142.373 	AngleWheelIs0: 	118.807 	PositionError1: 	11.2027 	PositionError0: 	7.76897 	CurrentMust0: 	1553 	CurrentIs0: 	1537 	CurrentMust1: 	-2800 	CurrentIs1: 	-2800 	
ArmModuleId: 	1 	Time: 	7792361 	P0: 	150 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2675144143 	time_after_control_loop: 	2675178798 	T_diff: 	34655 	AngleAxisMust1: 	143.33 	AngleAxisMust0: 	125.792 	AngleWheelMust1: 	117.427 	AngleWheelMust0: 	169.232 	AngleAxisIs1: 	142.74 	AngleAxisIs0: 	132.03 	AngleWheelIs1: 	165.662 	AngleWheelIs0: 	119.818 	PositionError1: 	3.57018 	PositionError0: 	-2.39326 	CurrentMust0: 	-358 	CurrentIs0: 	1110 	CurrentMust1: 	-1071 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	7888939 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2675240932 	time_after_control_loop: 	2675273899 	T_diff: 	32967 	AngleAxisMust1: 	140.849 	AngleAxisMust0: 	152.294 	AngleWheelMust1: 	127.61 	AngleWheelMust0: 	154.088 	AngleAxisIs1: 	130.59 	AngleAxisIs0: 	155.43 	AngleWheelIs1: 	142.33 	AngleWheelIs0: 	118.85 	PositionError1: 	11.7564 	PositionError0: 	8.75838 	CurrentMust0: 	1751 	CurrentIs0: 	1737 	CurrentMust1: 	-2939 	CurrentIs1: 	-2949 	
ArmModuleId: 	1 	Time: 	7953722 	P0: 	150 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2675305502 	time_after_control_loop: 	2675336876 	T_diff: 	31374 	AngleAxisMust1: 	144.038 	AngleAxisMust0: 	126.839 	AngleWheelMust1: 	118.637 	AngleWheelMust0: 	169.44 	AngleAxisIs1: 	147.06 	AngleAxisIs0: 	143.28 	AngleWheelIs1: 	164.606 	AngleWheelIs0: 	129.514 	PositionError1: 	4.83391 	PositionError0: 	-10.8796 	CurrentMust0: 	-1631 	CurrentIs0: 	-1807 	CurrentMust1: 	-1450 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	8047165 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2675398931 	time_after_control_loop: 	2675429047 	T_diff: 	30116 	AngleAxisMust1: 	141.612 	AngleAxisMust0: 	152.834 	AngleWheelMust1: 	128.631 	AngleWheelMust0: 	154.593 	AngleAxisIs1: 	131.31 	AngleAxisIs0: 	156.96 	AngleWheelIs1: 	142.319 	AngleWheelIs0: 	120.301 	PositionError1: 	12.2723 	PositionError0: 	8.32807 	CurrentMust0: 	1665 	CurrentIs0: 	489 	CurrentMust1: 	-3068 	CurrentIs1: 	-2986 	
ArmModuleId: 	1 	Time: 	8105352 	P0: 	150 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2675457161 	time_after_control_loop: 	2675496823 	T_diff: 	39662 	AngleAxisMust1: 	144.739 	AngleAxisMust0: 	127.875 	AngleWheelMust1: 	119.832 	AngleWheelMust0: 	169.646 	AngleAxisIs1: 	141.57 	AngleAxisIs0: 	131.49 	AngleWheelIs1: 	164.75 	AngleWheelIs0: 	118.39 	PositionError1: 	4.89598 	PositionError0: 	1.43951 	CurrentMust0: 	215 	CurrentIs0: 	556 	CurrentMust1: 	-1468 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	8199175 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2675550939 	time_after_control_loop: 	2675581378 	T_diff: 	30439 	AngleAxisMust1: 	142.386 	AngleAxisMust0: 	153.382 	AngleWheelMust1: 	129.667 	AngleWheelMust0: 	155.105 	AngleAxisIs1: 	135 	AngleAxisIs0: 	160.29 	AngleWheelIs1: 	144.418 	AngleWheelIs0: 	125.582 	PositionError1: 	10.6862 	PositionError0: 	4.08346 	CurrentMust0: 	816 	CurrentIs0: 	925 	CurrentMust1: 	-2671 	CurrentIs1: 	-2630 	
ArmModuleId: 	1 	Time: 	8256164 	P0: 	150 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2675607944 	time_after_control_loop: 	2675637456 	T_diff: 	29512 	AngleAxisMust1: 	145.451 	AngleAxisMust0: 	128.927 	AngleWheelMust1: 	121.046 	AngleWheelMust0: 	169.855 	AngleAxisIs1: 	139.05 	AngleAxisIs0: 	127.53 	AngleWheelIs1: 	164.122 	AngleWheelIs0: 	113.978 	PositionError1: 	5.7327 	PositionError0: 	7.06591 	CurrentMust0: 	1059 	CurrentIs0: 	1158 	CurrentMust1: 	-1719 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	8350407 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2675702169 	time_after_control_loop: 	2675734783 	T_diff: 	32614 	AngleAxisMust1: 	143.096 	AngleAxisMust0: 	153.884 	AngleWheelMust1: 	130.617 	AngleWheelMust0: 	155.575 	AngleAxisIs1: 	140.22 	AngleAxisIs0: 	158.4 	AngleWheelIs1: 	150.541 	AngleWheelIs0: 	129.899 	PositionError1: 	5.03291 	PositionError0: 	0.716492 	CurrentMust0: 	143 	CurrentIs0: 	-13 	CurrentMust1: 	-1258 	CurrentIs1: 	-1390 	
ArmModuleId: 	1 	Time: 	8414129 	P0: 	150 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2675765963 	time_after_control_loop: 	2675795792 	T_diff: 	29829 	AngleAxisMust1: 	146.103 	AngleAxisMust0: 	129.891 	AngleWheelMust1: 	122.159 	AngleWheelMust0: 	170.046 	AngleAxisIs1: 	142.02 	AngleAxisIs0: 	131.31 	AngleWheelIs1: 	165.286 	AngleWheelIs0: 	118.754 	PositionError1: 	4.76039 	PositionError0: 	3.40244 	CurrentMust0: 	510 	CurrentIs0: 	306 	CurrentMust1: 	-1428 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	8497563 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2675849309 	time_after_control_loop: 	2675875596 	T_diff: 	26287 	AngleAxisMust1: 	143.878 	AngleAxisMust0: 	154.437 	AngleWheelMust1: 	131.663 	AngleWheelMust0: 	156.092 	AngleAxisIs1: 	142.02 	AngleAxisIs0: 	154.89 	AngleWheelIs1: 	154.018 	AngleWheelIs0: 	130.022 	PositionError1: 	2.0728 	PositionError0: 	1.6391 	CurrentMust0: 	327 	CurrentIs0: 	327 	CurrentMust1: 	-518 	CurrentIs1: 	-525 	
ArmModuleId: 	1 	Time: 	8548940 	P0: 	150 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2675900696 	time_after_control_loop: 	2675929378 	T_diff: 	28682 	AngleAxisMust1: 	146.82 	AngleAxisMust0: 	130.952 	AngleWheelMust1: 	123.384 	AngleWheelMust0: 	170.257 	AngleAxisIs1: 	147.69 	AngleAxisIs0: 	142.11 	AngleWheelIs1: 	165.795 	AngleWheelIs0: 	129.585 	PositionError1: 	4.46165 	PositionError0: 	-6.20397 	CurrentMust0: 	-930 	CurrentIs0: 	541 	CurrentMust1: 	-1338 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	8636853 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2675988601 	time_after_control_loop: 	2676016732 	T_diff: 	28131 	AngleAxisMust1: 	144.585 	AngleAxisMust0: 	154.938 	AngleWheelMust1: 	132.609 	AngleWheelMust0: 	156.56 	AngleAxisIs1: 	141.93 	AngleAxisIs0: 	154.71 	AngleWheelIs1: 	154.014 	AngleWheelIs0: 	129.846 	PositionError1: 	2.54501 	PositionError0: 	2.76175 	CurrentMust0: 	552 	CurrentIs0: 	563 	CurrentMust1: 	-636 	CurrentIs1: 	-630 	
ArmModuleId: 	1 	Time: 	8691510 	P0: 	150 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2676043298 	time_after_control_loop: 	2676077886 	T_diff: 	34588 	AngleAxisMust1: 	147.47 	AngleAxisMust0: 	131.912 	AngleWheelMust1: 	124.492 	AngleWheelMust0: 	170.448 	AngleAxisIs1: 	150.03 	AngleAxisIs0: 	146.25 	AngleWheelIs1: 	166.157 	AngleWheelIs0: 	133.903 	PositionError1: 	4.29071 	PositionError0: 	-9.41315 	CurrentMust0: 	-1411 	CurrentIs0: 	-1078 	CurrentMust1: 	-1287 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	8780534 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2676132283 	time_after_control_loop: 	2676163970 	T_diff: 	31687 	AngleAxisMust1: 	145.313 	AngleAxisMust0: 	155.453 	AngleWheelMust1: 	133.584 	AngleWheelMust0: 	157.042 	AngleAxisIs1: 	141.93 	AngleAxisIs0: 	154.71 	AngleWheelIs1: 	154.014 	AngleWheelIs0: 	129.846 	PositionError1: 	3.02695 	PositionError0: 	3.73616 	CurrentMust0: 	747 	CurrentIs0: 	711 	CurrentMust1: 	-756 	CurrentIs1: 	-770 	
ArmModuleId: 	1 	Time: 	8838912 	P0: 	150 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2676190698 	time_after_control_loop: 	2676221463 	T_diff: 	30765 	AngleAxisMust1: 	148.139 	AngleAxisMust0: 	132.901 	AngleWheelMust1: 	125.634 	AngleWheelMust0: 	170.644 	AngleAxisIs1: 	143.73 	AngleAxisIs0: 	136.62 	AngleWheelIs1: 	164.458 	AngleWheelIs0: 	123.002 	PositionError1: 	6.18559 	PositionError0: 	2.62968 	CurrentMust0: 	394 	CurrentIs0: 	-546 	CurrentMust1: 	-1855 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	8929486 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2676281238 	time_after_control_loop: 	2676306897 	T_diff: 	25659 	AngleAxisMust1: 	146.065 	AngleAxisMust0: 	155.985 	AngleWheelMust1: 	134.59 	AngleWheelMust0: 	157.54 	AngleAxisIs1: 	141.84 	AngleAxisIs0: 	154.8 	AngleWheelIs1: 	153.881 	AngleWheelIs0: 	129.799 	PositionError1: 	3.65739 	PositionError0: 	4.78891 	CurrentMust0: 	957 	CurrentIs0: 	962 	CurrentMust1: 	-914 	CurrentIs1: 	-911 	
ArmModuleId: 	1 	Time: 	8979917 	P0: 	150 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2676331674 	time_after_control_loop: 	2676358690 	T_diff: 	27016 	AngleAxisMust1: 	148.829 	AngleAxisMust0: 	133.922 	AngleWheelMust1: 	126.812 	AngleWheelMust0: 	170.847 	AngleAxisIs1: 	141.75 	AngleAxisIs0: 	132.57 	AngleWheelIs1: 	164.414 	AngleWheelIs0: 	119.086 	PositionError1: 	6.43306 	PositionError0: 	7.72272 	CurrentMust0: 	1158 	CurrentIs0: 	1593 	CurrentMust1: 	-1929 	CurrentIs1: 	0 	
