ArmModuleId: 	0 	Time: 	2605077 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2913422203 	time_after_control_loop: 	2913490994 	T_diff: 	68791 	AngleAxisMust1: 	148.59 	AngleAxisMust0: 	189 	AngleWheelMust1: 	152.89 	AngleWheelMust0: 	144.29 	AngleAxisIs1: 	148.77 	AngleAxisIs0: 	189.09 	AngleWheelIs1: 	144.427 	AngleWheelIs0: 	153.113 	PositionError1: 	-0.132904 	PositionError0: 	-0.219879 	CurrentMust0: 	-43 	CurrentIs0: 	-76 	CurrentMust1: 	33 	CurrentIs1: 	38 	
ArmModuleId: 	0 	Time: 	5513178 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2916330303 	time_after_control_loop: 	2916357320 	T_diff: 	27017 	AngleAxisMust1: 	159.233 	AngleAxisMust0: 	194.36 	AngleWheelMust1: 	166.095 	AngleWheelMust0: 	152.371 	AngleAxisIs1: 	148.68 	AngleAxisIs0: 	190.44 	AngleWheelIs1: 	143.691 	AngleWheelIs0: 	153.669 	PositionError1: 	8.67891 	PositionError0: 	12.4246 	CurrentMust0: 	2484 	CurrentIs0: 	2467 	CurrentMust1: 	-2169 	CurrentIs1: 	-2097 	
ArmModuleId: 	1 	Time: 	5566385 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2916383532 	time_after_control_loop: 	2916415390 	T_diff: 	31858 	AngleAxisMust1: 	228.705 	AngleAxisMust0: 	246.855 	AngleWheelMust1: 	260.65 	AngleWheelMust0: 	196.759 	AngleAxisIs1: 	227.25 	AngleAxisIs0: 	248.31 	AngleWheelIs1: 	194.609 	AngleWheelIs0: 	259.891 	PositionError1: 	2.14983 	PositionError0: 	0.759705 	CurrentMust0: 	75 	CurrentIs0: 	56 	CurrentMust1: 	-214 	CurrentIs1: 	-215 	
ArmModuleId: 	0 	Time: 	5651228 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2916468352 	time_after_control_loop: 	2916495148 	T_diff: 	26796 	AngleAxisMust1: 	159.917 	AngleAxisMust0: 	194.705 	AngleWheelMust1: 	166.943 	AngleWheelMust0: 	152.891 	AngleAxisIs1: 	149.67 	AngleAxisIs0: 	190.8 	AngleWheelIs1: 	144.509 	AngleWheelIs0: 	154.831 	PositionError1: 	8.3801 	PositionError0: 	12.1108 	CurrentMust0: 	2422 	CurrentIs0: 	2342 	CurrentMust1: 	-2095 	CurrentIs1: 	-1951 	
ArmModuleId: 	1 	Time: 	5704701 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2916521853 	time_after_control_loop: 	2916552393 	T_diff: 	30540 	AngleAxisMust1: 	228.717 	AngleAxisMust0: 	246.692 	AngleWheelMust1: 	260.585 	AngleWheelMust0: 	196.85 	AngleAxisIs1: 	227.25 	AngleAxisIs0: 	248.13 	AngleWheelIs1: 	194.695 	AngleWheelIs0: 	259.805 	PositionError1: 	2.15414 	PositionError0: 	0.780426 	CurrentMust0: 	78 	CurrentIs0: 	107 	CurrentMust1: 	-215 	CurrentIs1: 	-215 	
ArmModuleId: 	0 	Time: 	5791983 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2916609111 	time_after_control_loop: 	2916637671 	T_diff: 	28560 	AngleAxisMust1: 	160.61 	AngleAxisMust0: 	195.054 	AngleWheelMust1: 	167.803 	AngleWheelMust0: 	153.417 	AngleAxisIs1: 	153.18 	AngleAxisIs0: 	192.96 	AngleWheelIs1: 	146.987 	AngleWheelIs0: 	159.373 	PositionError1: 	6.42871 	PositionError0: 	8.42882 	CurrentMust0: 	1685 	CurrentIs0: 	1788 	CurrentMust1: 	-1607 	CurrentIs1: 	-1516 	
ArmModuleId: 	1 	Time: 	5846643 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2916663785 	time_after_control_loop: 	2916690708 	T_diff: 	26923 	AngleAxisMust1: 	228.73 	AngleAxisMust0: 	246.527 	AngleWheelMust1: 	260.519 	AngleWheelMust0: 	196.941 	AngleAxisIs1: 	227.25 	AngleAxisIs0: 	248.04 	AngleWheelIs1: 	194.738 	AngleWheelIs0: 	259.762 	PositionError1: 	2.20273 	PositionError0: 	0.757233 	CurrentMust0: 	75 	CurrentIs0: 	56 	CurrentMust1: 	-220 	CurrentIs1: 	-209 	
ArmModuleId: 	0 	Time: 	5929754 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2916746878 	time_after_control_loop: 	2916773661 	T_diff: 	26783 	AngleAxisMust1: 	161.338 	AngleAxisMust0: 	195.42 	AngleWheelMust1: 	168.707 	AngleWheelMust0: 	153.97 	AngleAxisIs1: 	157.95 	AngleAxisIs0: 	191.88 	AngleWheelIs1: 	152.273 	AngleWheelIs0: 	163.627 	PositionError1: 	1.6955 	PositionError0: 	5.07819 	CurrentMust0: 	1015 	CurrentIs0: 	1404 	CurrentMust1: 	-423 	CurrentIs1: 	-365 	
ArmModuleId: 	1 	Time: 	5982713 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2916799871 	time_after_control_loop: 	2916826981 	T_diff: 	27110 	AngleAxisMust1: 	228.743 	AngleAxisMust0: 	246.354 	AngleWheelMust1: 	260.449 	AngleWheelMust0: 	197.037 	AngleAxisIs1: 	227.43 	AngleAxisIs0: 	248.22 	AngleWheelIs1: 	194.832 	AngleWheelIs0: 	260.028 	PositionError1: 	2.20493 	PositionError0: 	0.421631 	CurrentMust0: 	42 	CurrentIs0: 	26 	CurrentMust1: 	-220 	CurrentIs1: 	-209 	
ArmModuleId: 	0 	Time: 	6063090 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2916880214 	time_after_control_loop: 	2916912061 	T_diff: 	31847 	AngleAxisMust1: 	162.062 	AngleAxisMust0: 	195.785 	AngleWheelMust1: 	169.604 	AngleWheelMust0: 	154.519 	AngleAxisIs1: 	159.75 	AngleAxisIs0: 	189.9 	AngleWheelIs1: 	155.019 	AngleWheelIs0: 	164.481 	PositionError1: 	-0.50145 	PositionError0: 	5.12152 	CurrentMust0: 	1024 	CurrentIs0: 	1021 	CurrentMust1: 	125 	CurrentIs1: 	115 	
ArmModuleId: 	1 	Time: 	6125028 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2916942173 	time_after_control_loop: 	2916969516 	T_diff: 	27343 	AngleAxisMust1: 	228.757 	AngleAxisMust0: 	246.181 	AngleWheelMust1: 	260.38 	AngleWheelMust0: 	197.133 	AngleAxisIs1: 	227.34 	AngleAxisIs0: 	248.4 	AngleWheelIs1: 	194.656 	AngleWheelIs0: 	260.024 	PositionError1: 	2.47652 	PositionError0: 	0.356567 	CurrentMust0: 	35 	CurrentIs0: 	41 	CurrentMust1: 	-247 	CurrentIs1: 	-235 	
ArmModuleId: 	0 	Time: 	6207487 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2917024610 	time_after_control_loop: 	2917055317 	T_diff: 	30707 	AngleAxisMust1: 	162.85 	AngleAxisMust0: 	196.181 	AngleWheelMust1: 	170.582 	AngleWheelMust0: 	155.118 	AngleAxisIs1: 	159.57 	AngleAxisIs0: 	189.72 	AngleWheelIs1: 	154.925 	AngleWheelIs0: 	164.215 	PositionError1: 	0.190918 	PositionError0: 	6.36511 	CurrentMust0: 	1273 	CurrentIs0: 	1271 	CurrentMust1: 	-47 	CurrentIs1: 	-40 	
ArmModuleId: 	1 	Time: 	6263990 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2917081139 	time_after_control_loop: 	2917107761 	T_diff: 	26622 	AngleAxisMust1: 	228.771 	AngleAxisMust0: 	245.994 	AngleWheelMust1: 	260.305 	AngleWheelMust0: 	197.237 	AngleAxisIs1: 	227.34 	AngleAxisIs0: 	248.49 	AngleWheelIs1: 	194.613 	AngleWheelIs0: 	260.067 	PositionError1: 	2.62358 	PositionError0: 	0.238312 	CurrentMust0: 	23 	CurrentIs0: 	26 	CurrentMust1: 	-262 	CurrentIs1: 	-262 	
ArmModuleId: 	0 	Time: 	6349954 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2917167076 	time_after_control_loop: 	2917195334 	T_diff: 	28258 	AngleAxisMust1: 	163.658 	AngleAxisMust0: 	196.589 	AngleWheelMust1: 	171.584 	AngleWheelMust0: 	155.731 	AngleAxisIs1: 	159.12 	AngleAxisIs0: 	190.44 	AngleWheelIs1: 	154.131 	AngleWheelIs0: 	164.109 	PositionError1: 	1.59854 	PositionError0: 	7.47368 	CurrentMust0: 	1494 	CurrentIs0: 	1493 	CurrentMust1: 	-399 	CurrentIs1: 	-382 	
ArmModuleId: 	1 	Time: 	6409469 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2917226619 	time_after_control_loop: 	2917258645 	T_diff: 	32026 	AngleAxisMust1: 	228.786 	AngleAxisMust0: 	245.801 	AngleWheelMust1: 	260.228 	AngleWheelMust0: 	197.344 	AngleAxisIs1: 	227.43 	AngleAxisIs0: 	248.49 	AngleWheelIs1: 	194.703 	AngleWheelIs0: 	260.157 	PositionError1: 	2.64035 	PositionError0: 	0.0711365 	CurrentMust0: 	7 	CurrentIs0: 	34 	CurrentMust1: 	-264 	CurrentIs1: 	-256 	
ArmModuleId: 	0 	Time: 	6496918 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2917314040 	time_after_control_loop: 	2917341376 	T_diff: 	27336 	AngleAxisMust1: 	164.497 	AngleAxisMust0: 	197.011 	AngleWheelMust1: 	172.625 	AngleWheelMust0: 	156.368 	AngleAxisIs1: 	159.12 	AngleAxisIs0: 	190.44 	AngleWheelIs1: 	154.131 	AngleWheelIs0: 	164.109 	PositionError1: 	2.23546 	PositionError0: 	8.51424 	CurrentMust0: 	1702 	CurrentIs0: 	1707 	CurrentMust1: 	-558 	CurrentIs1: 	-560 	
ArmModuleId: 	1 	Time: 	6554849 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2917371998 	time_after_control_loop: 	2917398725 	T_diff: 	26727 	AngleAxisMust1: 	228.801 	AngleAxisMust0: 	245.601 	AngleWheelMust1: 	260.148 	AngleWheelMust0: 	197.455 	AngleAxisIs1: 	227.25 	AngleAxisIs0: 	248.22 	AngleWheelIs1: 	194.652 	AngleWheelIs0: 	259.848 	PositionError1: 	2.80212 	PositionError0: 	0.300018 	CurrentMust0: 	30 	CurrentIs0: 	35 	CurrentMust1: 	-280 	CurrentIs1: 	-282 	
ArmModuleId: 	0 	Time: 	6637172 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2917454294 	time_after_control_loop: 	2917480835 	T_diff: 	26541 	AngleAxisMust1: 	165.33 	AngleAxisMust0: 	197.431 	AngleWheelMust1: 	173.659 	AngleWheelMust0: 	157.001 	AngleAxisIs1: 	159.12 	AngleAxisIs0: 	190.44 	AngleWheelIs1: 	154.131 	AngleWheelIs0: 	164.109 	PositionError1: 	2.86842 	PositionError0: 	9.54842 	CurrentMust0: 	1909 	CurrentIs0: 	1914 	CurrentMust1: 	-717 	CurrentIs1: 	-719 	
ArmModuleId: 	1 	Time: 	6691788 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2917508932 	time_after_control_loop: 	2917536398 	T_diff: 	27466 	AngleAxisMust1: 	228.816 	AngleAxisMust0: 	245.403 	AngleWheelMust1: 	260.068 	AngleWheelMust0: 	197.565 	AngleAxisIs1: 	227.34 	AngleAxisIs0: 	248.4 	AngleWheelIs1: 	194.656 	AngleWheelIs0: 	260.024 	PositionError1: 	2.90826 	PositionError0: 	0.0444336 	CurrentMust0: 	4 	CurrentIs0: 	6 	CurrentMust1: 	-290 	CurrentIs1: 	-282 	
ArmModuleId: 	0 	Time: 	6776667 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2917593796 	time_after_control_loop: 	2917621053 	T_diff: 	27257 	AngleAxisMust1: 	166.181 	AngleAxisMust0: 	197.859 	AngleWheelMust1: 	174.715 	AngleWheelMust0: 	157.647 	AngleAxisIs1: 	159.03 	AngleAxisIs0: 	190.53 	AngleWheelIs1: 	153.998 	AngleWheelIs0: 	164.062 	PositionError1: 	3.64761 	PositionError0: 	10.6512 	CurrentMust0: 	2130 	CurrentIs0: 	2142 	CurrentMust1: 	-911 	CurrentIs1: 	-911 	
ArmModuleId: 	1 	Time: 	6835060 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2917652238 	time_after_control_loop: 	2917679402 	T_diff: 	27164 	AngleAxisMust1: 	228.832 	AngleAxisMust0: 	245.2 	AngleWheelMust1: 	259.987 	AngleWheelMust0: 	197.677 	AngleAxisIs1: 	227.43 	AngleAxisIs0: 	248.31 	AngleWheelIs1: 	194.789 	AngleWheelIs0: 	260.071 	PositionError1: 	2.8877 	PositionError0: 	-0.0838318 	CurrentMust0: 	-8 	CurrentIs0: 	-46 	CurrentMust1: 	-288 	CurrentIs1: 	-290 	
ArmModuleId: 	0 	Time: 	6925596 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2917742725 	time_after_control_loop: 	2917773676 	T_diff: 	30951 	AngleAxisMust1: 	167.061 	AngleAxisMust0: 	198.302 	AngleWheelMust1: 	175.806 	AngleWheelMust0: 	158.315 	AngleAxisIs1: 	159.12 	AngleAxisIs0: 	190.44 	AngleWheelIs1: 	154.131 	AngleWheelIs0: 	164.109 	PositionError1: 	4.18259 	PositionError0: 	11.6955 	CurrentMust0: 	2339 	CurrentIs0: 	2334 	CurrentMust1: 	-1045 	CurrentIs1: 	-1029 	
ArmModuleId: 	1 	Time: 	6982993 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2917800141 	time_after_control_loop: 	2917827420 	T_diff: 	27279 	AngleAxisMust1: 	228.848 	AngleAxisMust0: 	244.991 	AngleWheelMust1: 	259.903 	AngleWheelMust0: 	197.793 	AngleAxisIs1: 	227.34 	AngleAxisIs0: 	248.31 	AngleWheelIs1: 	194.699 	AngleWheelIs0: 	259.981 	PositionError1: 	3.0939 	PositionError0: 	-0.0778503 	CurrentMust0: 	-7 	CurrentIs0: 	20 	CurrentMust1: 	-309 	CurrentIs1: 	-302 	
ArmModuleId: 	0 	Time: 	7068432 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2917885556 	time_after_control_loop: 	2917912344 	T_diff: 	26788 	AngleAxisMust1: 	167.995 	AngleAxisMust0: 	198.773 	AngleWheelMust1: 	176.965 	AngleWheelMust0: 	159.025 	AngleAxisIs1: 	159.12 	AngleAxisIs0: 	190.62 	AngleWheelIs1: 	154.045 	AngleWheelIs0: 	164.195 	PositionError1: 	4.9776 	PositionError0: 	12.7679 	CurrentMust0: 	2553 	CurrentIs0: 	2541 	CurrentMust1: 	-1244 	CurrentIs1: 	-1250 	
ArmModuleId: 	1 	Time: 	7121784 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2917938933 	time_after_control_loop: 	2917965593 	T_diff: 	26660 	AngleAxisMust1: 	228.865 	AngleAxisMust0: 	244.768 	AngleWheelMust1: 	259.814 	AngleWheelMust0: 	197.917 	AngleAxisIs1: 	227.16 	AngleAxisIs0: 	248.22 	AngleWheelIs1: 	194.562 	AngleWheelIs0: 	259.758 	PositionError1: 	3.35423 	PositionError0: 	0.0559387 	CurrentMust0: 	5 	CurrentIs0: 	13 	CurrentMust1: 	-335 	CurrentIs1: 	-330 	
ArmModuleId: 	0 	Time: 	7210758 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2918028027 	time_after_control_loop: 	2918055172 	T_diff: 	27145 	AngleAxisMust1: 	168.885 	AngleAxisMust0: 	199.221 	AngleWheelMust1: 	178.069 	AngleWheelMust0: 	159.7 	AngleAxisIs1: 	159.21 	AngleAxisIs0: 	190.62 	AngleWheelIs1: 	154.135 	AngleWheelIs0: 	164.285 	PositionError1: 	5.56342 	PositionError0: 	13.782 	CurrentMust0: 	2756 	CurrentIs0: 	2755 	CurrentMust1: 	-1390 	CurrentIs1: 	-1393 	
ArmModuleId: 	1 	Time: 	7263955 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2918081117 	time_after_control_loop: 	2918110423 	T_diff: 	29306 	AngleAxisMust1: 	228.881 	AngleAxisMust0: 	244.556 	AngleWheelMust1: 	259.729 	AngleWheelMust0: 	198.034 	AngleAxisIs1: 	227.34 	AngleAxisIs0: 	248.49 	AngleWheelIs1: 	194.613 	AngleWheelIs0: 	260.067 	PositionError1: 	3.42085 	PositionError0: 	-0.338013 	CurrentMust0: 	-33 	CurrentIs0: 	-12 	CurrentMust1: 	-342 	CurrentIs1: 	-336 	
ArmModuleId: 	0 	Time: 	7349669 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2918166798 	time_after_control_loop: 	2918199252 	T_diff: 	32454 	AngleAxisMust1: 	169.817 	AngleAxisMust0: 	199.69 	AngleWheelMust1: 	179.226 	AngleWheelMust0: 	160.408 	AngleAxisIs1: 	159.48 	AngleAxisIs0: 	190.8 	AngleWheelIs1: 	154.319 	AngleWheelIs0: 	164.641 	PositionError1: 	6.08727 	PositionError0: 	14.5825 	CurrentMust0: 	2916 	CurrentIs0: 	3744 	CurrentMust1: 	-1521 	CurrentIs1: 	-1436 	
ArmModuleId: 	1 	Time: 	7408586 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2918225729 	time_after_control_loop: 	2918256425 	T_diff: 	30696 	AngleAxisMust1: 	228.898 	AngleAxisMust0: 	244.334 	AngleWheelMust1: 	259.639 	AngleWheelMust0: 	198.158 	AngleAxisIs1: 	227.25 	AngleAxisIs0: 	248.22 	AngleWheelIs1: 	194.652 	AngleWheelIs0: 	259.848 	PositionError1: 	3.50497 	PositionError0: 	-0.208069 	CurrentMust0: 	-20 	CurrentIs0: 	-19 	CurrentMust1: 	-350 	CurrentIs1: 	-343 	
ArmModuleId: 	0 	Time: 	7502967 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2918320093 	time_after_control_loop: 	2918347281 	T_diff: 	27188 	AngleAxisMust1: 	170.8 	AngleAxisMust0: 	200.186 	AngleWheelMust1: 	180.446 	AngleWheelMust0: 	161.155 	AngleAxisIs1: 	161.73 	AngleAxisIs0: 	191.97 	AngleWheelIs1: 	156.01 	AngleWheelIs0: 	167.45 	PositionError1: 	5.14311 	PositionError0: 	12.9936 	CurrentMust0: 	2598 	CurrentIs0: 	3326 	CurrentMust1: 	-1285 	CurrentIs1: 	-1399 	
ArmModuleId: 	1 	Time: 	7561422 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2918378602 	time_after_control_loop: 	2918405240 	T_diff: 	26638 	AngleAxisMust1: 	228.917 	AngleAxisMust0: 	244.1 	AngleWheelMust1: 	259.546 	AngleWheelMust0: 	198.287 	AngleAxisIs1: 	227.16 	AngleAxisIs0: 	248.04 	AngleWheelIs1: 	194.648 	AngleWheelIs0: 	259.672 	PositionError1: 	3.63889 	PositionError0: 	-0.125946 	CurrentMust0: 	-12 	CurrentIs0: 	-19 	CurrentMust1: 	-363 	CurrentIs1: 	-377 	
ArmModuleId: 	0 	Time: 	7646360 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2918463485 	time_after_control_loop: 	2918490912 	T_diff: 	27427 	AngleAxisMust1: 	171.79 	AngleAxisMust0: 	200.684 	AngleWheelMust1: 	181.673 	AngleWheelMust0: 	161.906 	AngleAxisIs1: 	166.05 	AngleAxisIs0: 	191.79 	AngleWheelIs1: 	160.416 	AngleWheelIs0: 	171.684 	PositionError1: 	1.48842 	PositionError0: 	9.98712 	CurrentMust0: 	1997 	CurrentIs0: 	2241 	CurrentMust1: 	-372 	CurrentIs1: 	9 	
ArmModuleId: 	1 	Time: 	7700116 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2918517267 	time_after_control_loop: 	2918544055 	T_diff: 	26788 	AngleAxisMust1: 	228.935 	AngleAxisMust0: 	243.864 	AngleWheelMust1: 	259.451 	AngleWheelMust0: 	198.418 	AngleAxisIs1: 	227.16 	AngleAxisIs0: 	248.13 	AngleWheelIs1: 	194.605 	AngleWheelIs0: 	259.715 	PositionError1: 	3.81261 	PositionError0: 	-0.263428 	CurrentMust0: 	-26 	CurrentIs0: 	-26 	CurrentMust1: 	-381 	CurrentIs1: 	-370 	
ArmModuleId: 	0 	Time: 	7783431 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2918600557 	time_after_control_loop: 	2918627353 	T_diff: 	26796 	AngleAxisMust1: 	172.717 	AngleAxisMust0: 	201.151 	AngleWheelMust1: 	182.824 	AngleWheelMust0: 	162.61 	AngleAxisIs1: 	170.19 	AngleAxisIs0: 	190.89 	AngleWheelIs1: 	164.986 	AngleWheelIs0: 	175.394 	PositionError1: 	-2.37752 	PositionError0: 	7.42754 	CurrentMust0: 	1485 	CurrentIs0: 	1382 	CurrentMust1: 	594 	CurrentIs1: 	512 	
ArmModuleId: 	1 	Time: 	7836238 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2918653369 	time_after_control_loop: 	2918680691 	T_diff: 	27322 	AngleAxisMust1: 	228.952 	AngleAxisMust0: 	243.643 	AngleWheelMust1: 	259.363 	AngleWheelMust0: 	198.541 	AngleAxisIs1: 	227.34 	AngleAxisIs0: 	248.22 	AngleWheelIs1: 	194.742 	AngleWheelIs0: 	259.938 	PositionError1: 	3.79811 	PositionError0: 	-0.575043 	CurrentMust0: 	-57 	CurrentIs0: 	-70 	CurrentMust1: 	-379 	CurrentIs1: 	-370 	
ArmModuleId: 	0 	Time: 	7922631 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2918739756 	time_after_control_loop: 	2918768053 	T_diff: 	28297 	AngleAxisMust1: 	173.67 	AngleAxisMust0: 	201.631 	AngleWheelMust1: 	184.006 	AngleWheelMust0: 	163.334 	AngleAxisIs1: 	170.73 	AngleAxisIs0: 	191.25 	AngleWheelIs1: 	165.354 	AngleWheelIs0: 	176.106 	PositionError1: 	-2.02206 	PositionError0: 	7.89751 	CurrentMust0: 	1579 	CurrentIs0: 	1585 	CurrentMust1: 	505 	CurrentIs1: 	669 	
ArmModuleId: 	1 	Time: 	7977114 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2918794265 	time_after_control_loop: 	2918821859 	T_diff: 	27594 	AngleAxisMust1: 	228.969 	AngleAxisMust0: 	243.417 	AngleWheelMust1: 	259.272 	AngleWheelMust0: 	198.667 	AngleAxisIs1: 	227.25 	AngleAxisIs0: 	248.22 	AngleWheelIs1: 	194.652 	AngleWheelIs0: 	259.848 	PositionError1: 	4.01399 	PositionError0: 	-0.57605 	CurrentMust0: 	-57 	CurrentIs0: 	-41 	CurrentMust1: 	-401 	CurrentIs1: 	-403 	
ArmModuleId: 	0 	Time: 	8064619 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2918881754 	time_after_control_loop: 	2918913266 	T_diff: 	31512 	AngleAxisMust1: 	174.67 	AngleAxisMust0: 	202.134 	AngleWheelMust1: 	185.246 	AngleWheelMust0: 	164.093 	AngleAxisIs1: 	169.38 	AngleAxisIs0: 	194.13 	AngleWheelIs1: 	162.628 	AngleWheelIs0: 	176.132 	PositionError1: 	1.46335 	PositionError0: 	9.11172 	CurrentMust0: 	1822 	CurrentIs0: 	1813 	CurrentMust1: 	-365 	CurrentIs1: 	-226 	
ArmModuleId: 	1 	Time: 	8122335 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2918939484 	time_after_control_loop: 	2918966380 	T_diff: 	26896 	AngleAxisMust1: 	228.987 	AngleAxisMust0: 	243.178 	AngleWheelMust1: 	259.176 	AngleWheelMust0: 	198.799 	AngleAxisIs1: 	227.43 	AngleAxisIs0: 	248.4 	AngleWheelIs1: 	194.746 	AngleWheelIs0: 	260.114 	PositionError1: 	4.05209 	PositionError0: 	-0.937531 	CurrentMust0: 	-93 	CurrentIs0: 	-87 	CurrentMust1: 	-405 	CurrentIs1: 	-409 	
ArmModuleId: 	0 	Time: 	8206700 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2919023823 	time_after_control_loop: 	2919051276 	T_diff: 	27453 	AngleAxisMust1: 	175.676 	AngleAxisMust0: 	202.641 	AngleWheelMust1: 	186.495 	AngleWheelMust0: 	164.858 	AngleAxisIs1: 	168.21 	AngleAxisIs0: 	196.02 	AngleWheelIs1: 	160.555 	AngleWheelIs0: 	175.865 	PositionError1: 	4.3008 	PositionError0: 	10.6276 	CurrentMust0: 	2125 	CurrentIs0: 	2131 	CurrentMust1: 	-1075 	CurrentIs1: 	-1047 	
ArmModuleId: 	1 	Time: 	8259937 	P0: 	100 	P1: 	100 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2919077080 	time_after_control_loop: 	2919104134 	T_diff: 	27054 	AngleAxisMust1: 	229.006 	AngleAxisMust0: 	242.939 	AngleWheelMust1: 	259.08 	AngleWheelMust0: 	198.932 	AngleAxisIs1: 	227.34 	AngleAxisIs0: 	248.22 	AngleWheelIs1: 	194.742 	AngleWheelIs0: 	259.938 	PositionError1: 	4.18906 	PositionError0: 	-0.857666 	CurrentMust0: 	-85 	CurrentIs0: 	-50 	CurrentMust1: 	-418 	CurrentIs1: 	-417 	
