ArmModuleId: 	0 	Time: 	2607086 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	974386447 	time_after_control_loop: 	974457879 	T_diff: 	71432 	AngleAxisMust1: 	114.21 	AngleAxisMust0: 	189.81 	AngleWheelMust1: 	118.898 	AngleWheelMust0: 	109.522 	AngleAxisIs1: 	114.12 	AngleAxisIs0: 	189.9 	AngleWheelIs1: 	109.389 	AngleWheelIs0: 	118.851 	PositionError1: 	0.141083 	PositionError0: 	0.0540314 	CurrentMust0: 	76 	CurrentIs0: 	32 	CurrentMust1: 	-202 	CurrentIs1: 	-195 	
ArmModuleId: 	0 	Time: 	5511043 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	977290397 	time_after_control_loop: 	977317236 	T_diff: 	26839 	AngleAxisMust1: 	122.804 	AngleAxisMust0: 	188.529 	AngleWheelMust1: 	126.879 	AngleWheelMust0: 	118.729 	AngleAxisIs1: 	114.3 	AngleAxisIs0: 	191.25 	AngleWheelIs1: 	108.924 	AngleWheelIs0: 	119.676 	PositionError1: 	9.80346 	PositionError0: 	7.20278 	CurrentMust0: 	1864 	CurrentIs0: 	1880 	CurrentMust1: 	-2274 	CurrentIs1: 	-2282 	
ArmModuleId: 	1 	Time: 	5564179 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	977343558 	time_after_control_loop: 	977370621 	T_diff: 	27063 	AngleAxisMust1: 	170.924 	AngleAxisMust0: 	159.657 	AngleWheelMust1: 	161.203 	AngleWheelMust0: 	180.644 	AngleAxisIs1: 	176.22 	AngleAxisIs0: 	168.66 	AngleWheelIs1: 	181.639 	AngleWheelIs0: 	170.801 	PositionError1: 	-0.994171 	PositionError0: 	-9.59862 	CurrentMust0: 	-664 	CurrentIs0: 	-681 	CurrentMust1: 	-106 	CurrentIs1: 	-75 	
ArmModuleId: 	0 	Time: 	5654002 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	977433356 	time_after_control_loop: 	977461564 	T_diff: 	28208 	AngleAxisMust1: 	123.374 	AngleAxisMust0: 	188.444 	AngleWheelMust1: 	127.409 	AngleWheelMust0: 	119.34 	AngleAxisIs1: 	114.21 	AngleAxisIs0: 	191.16 	AngleWheelIs1: 	108.877 	AngleWheelIs0: 	119.543 	PositionError1: 	10.4609 	PositionError0: 	7.86504 	CurrentMust0: 	1943 	CurrentIs0: 	1954 	CurrentMust1: 	-2359 	CurrentIs1: 	-2348 	
ArmModuleId: 	1 	Time: 	5708410 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	977487836 	time_after_control_loop: 	977518904 	T_diff: 	31068 	AngleAxisMust1: 	171.014 	AngleAxisMust0: 	159.859 	AngleWheelMust1: 	161.39 	AngleWheelMust0: 	180.638 	AngleAxisIs1: 	179.19 	AngleAxisIs0: 	177.93 	AngleWheelIs1: 	180.179 	AngleWheelIs0: 	178.201 	PositionError1: 	0.458923 	PositionError0: 	-16.8108 	CurrentMust0: 	-512 	CurrentIs0: 	-555 	CurrentMust1: 	-198 	CurrentIs1: 	-209 	
ArmModuleId: 	0 	Time: 	5793743 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	977573099 	time_after_control_loop: 	977602210 	T_diff: 	29111 	AngleAxisMust1: 	123.946 	AngleAxisMust0: 	188.358 	AngleWheelMust1: 	127.94 	AngleWheelMust0: 	119.952 	AngleAxisIs1: 	114.3 	AngleAxisIs0: 	191.16 	AngleWheelIs1: 	108.967 	AngleWheelIs0: 	119.633 	PositionError1: 	10.9833 	PositionError0: 	8.30597 	CurrentMust0: 	1996 	CurrentIs0: 	1998 	CurrentMust1: 	-2427 	CurrentIs1: 	-2422 	
ArmModuleId: 	1 	Time: 	5849109 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	977628486 	time_after_control_loop: 	977656632 	T_diff: 	28146 	AngleAxisMust1: 	171.105 	AngleAxisMust0: 	160.063 	AngleWheelMust1: 	161.578 	AngleWheelMust0: 	180.632 	AngleAxisIs1: 	176.76 	AngleAxisIs0: 	173.16 	AngleWheelIs1: 	180.028 	AngleWheelIs0: 	173.492 	PositionError1: 	0.603226 	PositionError0: 	-11.9137 	CurrentMust0: 	-72 	CurrentIs0: 	-350 	CurrentMust1: 	-286 	CurrentIs1: 	-290 	
ArmModuleId: 	0 	Time: 	5935416 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	977714773 	time_after_control_loop: 	977746255 	T_diff: 	31482 	AngleAxisMust1: 	124.524 	AngleAxisMust0: 	188.272 	AngleWheelMust1: 	128.476 	AngleWheelMust0: 	120.571 	AngleAxisIs1: 	114.3 	AngleAxisIs0: 	191.16 	AngleWheelIs1: 	108.967 	AngleWheelIs0: 	119.633 	PositionError1: 	11.6024 	PositionError0: 	8.84267 	CurrentMust0: 	2061 	CurrentIs0: 	2094 	CurrentMust1: 	-2508 	CurrentIs1: 	-2503 	
ArmModuleId: 	1 	Time: 	5997486 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	977776867 	time_after_control_loop: 	977807969 	T_diff: 	31102 	AngleAxisMust1: 	171.197 	AngleAxisMust0: 	160.268 	AngleWheelMust1: 	161.768 	AngleWheelMust0: 	180.625 	AngleAxisIs1: 	175.59 	AngleAxisIs0: 	169.74 	AngleWheelIs1: 	180.493 	AngleWheelIs0: 	170.687 	PositionError1: 	0.132538 	PositionError0: 	-8.91959 	CurrentMust0: 	-1348 	CurrentIs0: 	-150 	CurrentMust1: 	-298 	CurrentIs1: 	-310 	
ArmModuleId: 	0 	Time: 	6087877 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	977867237 	time_after_control_loop: 	977897452 	T_diff: 	30215 	AngleAxisMust1: 	125.184 	AngleAxisMust0: 	188.174 	AngleWheelMust1: 	129.09 	AngleWheelMust0: 	121.279 	AngleAxisIs1: 	114.3 	AngleAxisIs0: 	190.98 	AngleWheelIs1: 	109.053 	AngleWheelIs0: 	119.547 	PositionError1: 	12.224 	PositionError0: 	9.54224 	CurrentMust0: 	2145 	CurrentIs0: 	2123 	CurrentMust1: 	-2589 	CurrentIs1: 	-2577 	
ArmModuleId: 	1 	Time: 	6149014 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	977928419 	time_after_control_loop: 	977960189 	T_diff: 	31770 	AngleAxisMust1: 	171.301 	AngleAxisMust0: 	160.503 	AngleWheelMust1: 	161.985 	AngleWheelMust0: 	180.618 	AngleAxisIs1: 	170.82 	AngleAxisIs0: 	157.23 	AngleWheelIs1: 	181.7 	AngleWheelIs0: 	159.94 	PositionError1: 	-1.08261 	PositionError0: 	2.04518 	CurrentMust0: 	1184 	CurrentIs0: 	241 	CurrentMust1: 	-117 	CurrentIs1: 	-75 	
ArmModuleId: 	0 	Time: 	6236560 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	978015915 	time_after_control_loop: 	978042530 	T_diff: 	26615 	AngleAxisMust1: 	125.861 	AngleAxisMust0: 	188.073 	AngleWheelMust1: 	129.718 	AngleWheelMust0: 	122.004 	AngleAxisIs1: 	114.21 	AngleAxisIs0: 	191.16 	AngleWheelIs1: 	108.877 	AngleWheelIs0: 	119.543 	PositionError1: 	13.1247 	PositionError0: 	10.1745 	CurrentMust0: 	2220 	CurrentIs0: 	2212 	CurrentMust1: 	-2706 	CurrentIs1: 	-2683 	
ArmModuleId: 	1 	Time: 	6289664 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	978069044 	time_after_control_loop: 	978095869 	T_diff: 	26825 	AngleAxisMust1: 	171.409 	AngleAxisMust0: 	160.744 	AngleWheelMust1: 	162.208 	AngleWheelMust0: 	180.61 	AngleAxisIs1: 	167.13 	AngleAxisIs0: 	152.28 	AngleWheelIs1: 	180.376 	AngleWheelIs0: 	153.884 	PositionError1: 	0.234497 	PositionError0: 	8.32275 	CurrentMust0: 	1749 	CurrentIs0: 	2693 	CurrentMust1: 	-176 	CurrentIs1: 	-169 	
ArmModuleId: 	0 	Time: 	6372526 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	978151886 	time_after_control_loop: 	978180199 	T_diff: 	28313 	AngleAxisMust1: 	126.482 	AngleAxisMust0: 	187.98 	AngleWheelMust1: 	130.295 	AngleWheelMust0: 	122.668 	AngleAxisIs1: 	114.3 	AngleAxisIs0: 	191.43 	AngleWheelIs1: 	108.838 	AngleWheelIs0: 	119.762 	PositionError1: 	13.8286 	PositionError0: 	10.5319 	CurrentMust0: 	2263 	CurrentIs0: 	2234 	CurrentMust1: 	-2797 	CurrentIs1: 	-2802 	
ArmModuleId: 	1 	Time: 	6430591 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	978210014 	time_after_control_loop: 	978240967 	T_diff: 	30953 	AngleAxisMust1: 	171.507 	AngleAxisMust0: 	160.965 	AngleWheelMust1: 	162.412 	AngleWheelMust0: 	180.603 	AngleAxisIs1: 	174.87 	AngleAxisIs0: 	166.59 	AngleWheelIs1: 	181.278 	AngleWheelIs0: 	168.462 	PositionError1: 	-0.674698 	PositionError0: 	-6.05103 	CurrentMust0: 	455 	CurrentIs0: 	-365 	CurrentMust1: 	-63 	CurrentIs1: 	-68 	
ArmModuleId: 	0 	Time: 	6514965 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	978294321 	time_after_control_loop: 	978321480 	T_diff: 	27159 	AngleAxisMust1: 	127.157 	AngleAxisMust0: 	187.879 	AngleWheelMust1: 	130.922 	AngleWheelMust0: 	123.392 	AngleAxisIs1: 	115.2 	AngleAxisIs0: 	193.23 	AngleWheelIs1: 	108.878 	AngleWheelIs0: 	121.522 	PositionError1: 	14.5121 	PositionError0: 	9.39899 	CurrentMust0: 	2127 	CurrentIs0: 	2209 	CurrentMust1: 	-2886 	CurrentIs1: 	-2715 	
ArmModuleId: 	1 	Time: 	6568139 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	978347525 	time_after_control_loop: 	978374828 	T_diff: 	27303 	AngleAxisMust1: 	171.615 	AngleAxisMust0: 	161.205 	AngleWheelMust1: 	162.634 	AngleWheelMust0: 	180.595 	AngleAxisIs1: 	180.27 	AngleAxisIs0: 	179.82 	AngleWheelIs1: 	180.356 	AngleWheelIs0: 	180.184 	PositionError1: 	0.239395 	PositionError0: 	-17.5508 	CurrentMust0: 	-2202 	CurrentIs0: 	-1307 	CurrentMust1: 	-115 	CurrentIs1: 	-148 	
ArmModuleId: 	0 	Time: 	6650918 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	978430278 	time_after_control_loop: 	978457382 	T_diff: 	27104 	AngleAxisMust1: 	127.807 	AngleAxisMust0: 	187.782 	AngleWheelMust1: 	131.526 	AngleWheelMust0: 	124.089 	AngleAxisIs1: 	119.16 	AngleAxisIs0: 	194.76 	AngleWheelIs1: 	112.107 	AngleWheelIs0: 	126.213 	PositionError1: 	11.9799 	PositionError0: 	5.31196 	CurrentMust0: 	1637 	CurrentIs0: 	1481 	CurrentMust1: 	-2557 	CurrentIs1: 	-2821 	
ArmModuleId: 	1 	Time: 	6703993 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	978483360 	time_after_control_loop: 	978510450 	T_diff: 	27090 	AngleAxisMust1: 	171.718 	AngleAxisMust0: 	161.436 	AngleWheelMust1: 	162.847 	AngleWheelMust0: 	180.588 	AngleAxisIs1: 	179.01 	AngleAxisIs0: 	177.12 	AngleWheelIs1: 	180.386 	AngleWheelIs0: 	177.634 	PositionError1: 	0.201935 	PositionError0: 	-14.7869 	CurrentMust0: 	-330 	CurrentIs0: 	-218 	CurrentMust1: 	-142 	CurrentIs1: 	-142 	
ArmModuleId: 	0 	Time: 	6792090 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	978571450 	time_after_control_loop: 	978598351 	T_diff: 	26901 	AngleAxisMust1: 	128.501 	AngleAxisMust0: 	187.679 	AngleWheelMust1: 	132.171 	AngleWheelMust0: 	124.832 	AngleAxisIs1: 	125.64 	AngleAxisIs0: 	196.38 	AngleWheelIs1: 	117.813 	AngleWheelIs0: 	133.467 	PositionError1: 	7.0173 	PositionError0: 	-1.29773 	CurrentMust0: 	844 	CurrentIs0: 	1591 	CurrentMust1: 	-1912 	CurrentIs1: 	-2431 	
ArmModuleId: 	1 	Time: 	6852385 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	978631763 	time_after_control_loop: 	978658624 	T_diff: 	26861 	AngleAxisMust1: 	171.828 	AngleAxisMust0: 	161.683 	AngleWheelMust1: 	163.075 	AngleWheelMust0: 	180.58 	AngleAxisIs1: 	174.15 	AngleAxisIs0: 	164.16 	AngleWheelIs1: 	181.719 	AngleWheelIs0: 	166.581 	PositionError1: 	-1.13858 	PositionError0: 	-3.50618 	CurrentMust0: 	-672 	CurrentIs0: 	232 	CurrentMust1: 	47 	CurrentIs1: 	32 	
ArmModuleId: 	0 	Time: 	6938612 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	978717967 	time_after_control_loop: 	978745207 	T_diff: 	27240 	AngleAxisMust1: 	129.232 	AngleAxisMust0: 	187.57 	AngleWheelMust1: 	132.849 	AngleWheelMust0: 	125.615 	AngleAxisIs1: 	131.4 	AngleAxisIs0: 	192.15 	AngleWheelIs1: 	125.594 	AngleWheelIs0: 	137.206 	PositionError1: 	0.0190201 	PositionError0: 	-4.35768 	CurrentMust0: 	62 	CurrentIs0: 	138 	CurrentMust1: 	-1002 	CurrentIs1: 	-1117 	
ArmModuleId: 	1 	Time: 	6996389 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	978775767 	time_after_control_loop: 	978806313 	T_diff: 	30546 	AngleAxisMust1: 	171.944 	AngleAxisMust0: 	161.943 	AngleWheelMust1: 	163.316 	AngleWheelMust0: 	180.572 	AngleAxisIs1: 	167.13 	AngleAxisIs0: 	152.55 	AngleWheelIs1: 	180.247 	AngleWheelIs0: 	154.014 	PositionError1: 	0.325531 	PositionError0: 	9.30161 	CurrentMust0: 	897 	CurrentIs0: 	1835 	CurrentMust1: 	-25 	CurrentIs1: 	-15 	
ArmModuleId: 	0 	Time: 	7080358 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	978859712 	time_after_control_loop: 	978891111 	T_diff: 	31399 	AngleAxisMust1: 	129.954 	AngleAxisMust0: 	187.462 	AngleWheelMust1: 	133.52 	AngleWheelMust0: 	126.388 	AngleAxisIs1: 	132.3 	AngleAxisIs0: 	190.44 	AngleWheelIs1: 	127.311 	AngleWheelIs0: 	137.289 	PositionError1: 	-0.924774 	PositionError0: 	-3.77016 	CurrentMust0: 	-442 	CurrentIs0: 	-448 	CurrentMust1: 	-815 	CurrentIs1: 	-821 	
ArmModuleId: 	1 	Time: 	7137700 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	978917080 	time_after_control_loop: 	978944811 	T_diff: 	27731 	AngleAxisMust1: 	172.058 	AngleAxisMust0: 	162.2 	AngleWheelMust1: 	163.553 	AngleWheelMust0: 	180.564 	AngleAxisIs1: 	166.41 	AngleAxisIs0: 	148.59 	AngleWheelIs1: 	181.419 	AngleWheelIs0: 	151.401 	PositionError1: 	-0.854828 	PositionError0: 	12.1511 	CurrentMust0: 	2093 	CurrentIs0: 	548 	CurrentMust1: 	118 	CurrentIs1: 	106 	
ArmModuleId: 	0 	Time: 	7223304 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	979002661 	time_after_control_loop: 	979034376 	T_diff: 	31715 	AngleAxisMust1: 	130.673 	AngleAxisMust0: 	187.355 	AngleWheelMust1: 	134.188 	AngleWheelMust0: 	127.158 	AngleAxisIs1: 	132.03 	AngleAxisIs0: 	189.63 	AngleWheelIs1: 	127.428 	AngleWheelIs0: 	136.632 	PositionError1: 	-0.271545 	PositionError0: 	-2.44536 	CurrentMust0: 	-728 	CurrentIs0: 	-748 	CurrentMust1: 	-812 	CurrentIs1: 	-813 	
ArmModuleId: 	1 	Time: 	7281045 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	979060426 	time_after_control_loop: 	979087760 	T_diff: 	27334 	AngleAxisMust1: 	172.172 	AngleAxisMust0: 	162.456 	AngleWheelMust1: 	163.789 	AngleWheelMust0: 	180.556 	AngleAxisIs1: 	171.54 	AngleAxisIs0: 	159.57 	AngleWheelIs1: 	181.302 	AngleWheelIs0: 	161.778 	PositionError1: 	-0.746323 	PositionError0: 	2.01077 	CurrentMust0: 	1180 	CurrentIs0: 	196 	CurrentMust1: 	223 	CurrentIs1: 	226 	
ArmModuleId: 	0 	Time: 	7376327 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	979155687 	time_after_control_loop: 	979182440 	T_diff: 	26753 	AngleAxisMust1: 	131.478 	AngleAxisMust0: 	187.235 	AngleWheelMust1: 	134.935 	AngleWheelMust0: 	128.021 	AngleAxisIs1: 	131.13 	AngleAxisIs0: 	187.83 	AngleWheelIs1: 	127.389 	AngleWheelIs0: 	134.871 	PositionError1: 	0.630547 	PositionError0: 	0.0623322 	CurrentMust0: 	-609 	CurrentIs0: 	-784 	CurrentMust1: 	-956 	CurrentIs1: 	-983 	
ArmModuleId: 	1 	Time: 	7429517 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	979208886 	time_after_control_loop: 	979238068 	T_diff: 	29182 	AngleAxisMust1: 	172.3 	AngleAxisMust0: 	162.742 	AngleWheelMust1: 	164.054 	AngleWheelMust0: 	180.547 	AngleAxisIs1: 	177.75 	AngleAxisIs0: 	176.13 	AngleWheelIs1: 	179.599 	AngleWheelIs0: 	175.901 	PositionError1: 	0.94751 	PositionError0: 	-11.8476 	CurrentMust0: 	-796 	CurrentIs0: 	-1830 	CurrentMust1: 	56 	CurrentIs1: 	106 	
ArmModuleId: 	0 	Time: 	7512261 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	979291617 	time_after_control_loop: 	979318934 	T_diff: 	27317 	AngleAxisMust1: 	132.234 	AngleAxisMust0: 	187.122 	AngleWheelMust1: 	135.638 	AngleWheelMust0: 	128.831 	AngleAxisIs1: 	129.87 	AngleAxisIs0: 	185.31 	AngleWheelIs1: 	127.333 	AngleWheelIs0: 	132.407 	PositionError1: 	1.49654 	PositionError0: 	3.22879 	CurrentMust0: 	-6 	CurrentIs0: 	-64 	CurrentMust1: 	-1194 	CurrentIs1: 	-1182 	
ArmModuleId: 	1 	Time: 	7566215 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	979345650 	time_after_control_loop: 	979375962 	T_diff: 	30312 	AngleAxisMust1: 	172.42 	AngleAxisMust0: 	163.011 	AngleWheelMust1: 	164.302 	AngleWheelMust0: 	180.538 	AngleAxisIs1: 	180.54 	AngleAxisIs0: 	180.45 	AngleWheelIs1: 	180.325 	AngleWheelIs0: 	180.755 	PositionError1: 	0.213226 	PositionError0: 	-16.4533 	CurrentMust0: 	-480 	CurrentIs0: 	-939 	CurrentMust1: 	43 	CurrentIs1: 	26 	
ArmModuleId: 	0 	Time: 	7652457 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	979431813 	time_after_control_loop: 	979458702 	T_diff: 	26889 	AngleAxisMust1: 	132.99 	AngleAxisMust0: 	187.01 	AngleWheelMust1: 	136.339 	AngleWheelMust0: 	129.64 	AngleAxisIs1: 	129.15 	AngleAxisIs0: 	183.78 	AngleWheelIs1: 	127.344 	AngleWheelIs0: 	130.956 	PositionError1: 	2.2945 	PositionError0: 	5.3813 	CurrentMust0: 	855 	CurrentIs0: 	807 	CurrentMust1: 	-1298 	CurrentIs1: 	-1278 	
ArmModuleId: 	1 	Time: 	7705317 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	979484697 	time_after_control_loop: 	979512022 	T_diff: 	27325 	AngleAxisMust1: 	172.54 	AngleAxisMust0: 	163.279 	AngleWheelMust1: 	164.55 	AngleWheelMust0: 	180.53 	AngleAxisIs1: 	178.56 	AngleAxisIs0: 	175.23 	AngleWheelIs1: 	180.839 	AngleWheelIs0: 	176.281 	PositionError1: 	-0.30957 	PositionError0: 	-11.7308 	CurrentMust0: 	-2015 	CurrentIs0: 	-2101 	CurrentMust1: 	96 	CurrentIs1: 	46 	
ArmModuleId: 	0 	Time: 	7785345 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	979564702 	time_after_control_loop: 	979593815 	T_diff: 	29113 	AngleAxisMust1: 	133.736 	AngleAxisMust0: 	186.898 	AngleWheelMust1: 	137.032 	AngleWheelMust0: 	130.44 	AngleAxisIs1: 	129.06 	AngleAxisIs0: 	183.87 	AngleWheelIs1: 	127.211 	AngleWheelIs0: 	130.909 	PositionError1: 	3.22731 	PositionError0: 	6.1217 	CurrentMust0: 	1708 	CurrentIs0: 	1703 	CurrentMust1: 	-1419 	CurrentIs1: 	-1404 	
ArmModuleId: 	1 	Time: 	7845256 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	979624643 	time_after_control_loop: 	979651356 	T_diff: 	26713 	AngleAxisMust1: 	172.659 	AngleAxisMust0: 	163.545 	AngleWheelMust1: 	164.796 	AngleWheelMust0: 	180.521 	AngleAxisIs1: 	172.35 	AngleAxisIs0: 	162.27 	AngleWheelIs1: 	180.822 	AngleWheelIs0: 	163.878 	PositionError1: 	-0.300705 	PositionError0: 	0.917267 	CurrentMust0: 	1082 	CurrentIs0: 	1969 	CurrentMust1: 	138 	CurrentIs1: 	126 	
ArmModuleId: 	0 	Time: 	7928889 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	979708244 	time_after_control_loop: 	979739520 	T_diff: 	31276 	AngleAxisMust1: 	134.517 	AngleAxisMust0: 	186.782 	AngleWheelMust1: 	137.758 	AngleWheelMust0: 	131.276 	AngleAxisIs1: 	129.15 	AngleAxisIs0: 	183.87 	AngleWheelIs1: 	127.301 	AngleWheelIs0: 	130.999 	PositionError1: 	3.97363 	PositionError0: 	6.75679 	CurrentMust0: 	1810 	CurrentIs0: 	1799 	CurrentMust1: 	-1516 	CurrentIs1: 	-1507 	
ArmModuleId: 	1 	Time: 	7990633 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	979770010 	time_after_control_loop: 	979801478 	T_diff: 	31468 	AngleAxisMust1: 	172.782 	AngleAxisMust0: 	163.823 	AngleWheelMust1: 	165.052 	AngleWheelMust0: 	180.512 	AngleAxisIs1: 	170.91 	AngleAxisIs0: 	158.31 	AngleWheelIs1: 	181.274 	AngleWheelIs0: 	160.546 	PositionError1: 	-0.761688 	PositionError0: 	4.50601 	CurrentMust0: 	1405 	CurrentIs0: 	414 	CurrentMust1: 	257 	CurrentIs1: 	266 	
ArmModuleId: 	0 	Time: 	8083390 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	979862749 	time_after_control_loop: 	979890106 	T_diff: 	27357 	AngleAxisMust1: 	135.368 	AngleAxisMust0: 	186.655 	AngleWheelMust1: 	138.548 	AngleWheelMust0: 	132.188 	AngleAxisIs1: 	129.24 	AngleAxisIs0: 	183.78 	AngleWheelIs1: 	127.434 	AngleWheelIs0: 	131.046 	PositionError1: 	4.7524 	PositionError0: 	7.50026 	CurrentMust0: 	1900 	CurrentIs0: 	1909 	CurrentMust1: 	-1617 	CurrentIs1: 	-1610 	
ArmModuleId: 	1 	Time: 	8136850 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	979916233 	time_after_control_loop: 	979944639 	T_diff: 	28406 	AngleAxisMust1: 	172.917 	AngleAxisMust0: 	164.125 	AngleWheelMust1: 	165.332 	AngleWheelMust0: 	180.503 	AngleAxisIs1: 	177.57 	AngleAxisIs0: 	173.07 	AngleWheelIs1: 	180.881 	AngleWheelIs0: 	174.259 	PositionError1: 	-0.378479 	PositionError0: 	-8.92711 	CurrentMust0: 	-126 	CurrentIs0: 	-372 	CurrentMust1: 	306 	CurrentIs1: 	301 	
ArmModuleId: 	0 	Time: 	8220218 	P0: 	120 	P1: 	130 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	979999578 	time_after_control_loop: 	980026728 	T_diff: 	27150 	AngleAxisMust1: 	136.2 	AngleAxisMust0: 	186.531 	AngleWheelMust1: 	139.321 	AngleWheelMust0: 	133.079 	AngleAxisIs1: 	129.24 	AngleAxisIs0: 	183.78 	AngleWheelIs1: 	127.434 	AngleWheelIs0: 	131.046 	PositionError1: 	5.64371 	PositionError0: 	8.27301 	CurrentMust0: 	1992 	CurrentIs0: 	1983 	CurrentMust1: 	-1733 	CurrentIs1: 	-1743 	
ArmModuleId: 	1 	Time: 	8273297 	P0: 	90 	P1: 	90 	I0: 	1 	I1: 	1 	D0: 	0 	D1: 	0 	time_before_control_loop: 	980052667 	time_after_control_loop: 	980080235 	T_diff: 	27568 	AngleAxisMust1: 	173.05 	AngleAxisMust0: 	164.421 	AngleWheelMust1: 	165.606 	AngleWheelMust0: 	180.493 	AngleAxisIs1: 	182.79 	AngleAxisIs0: 	183.42 	AngleWheelIs1: 	181.156 	AngleWheelIs0: 	184.424 	PositionError1: 	-0.662292 	PositionError0: 	-18.8192 	CurrentMust0: 	-693 	CurrentIs0: 	-620 	CurrentMust1: 	402 	CurrentIs1: 	0 	
